dataset,example_id,partition,annotated_hops,graph_type,H,node_recall,complete_recovery,visited_count,nodes_expanded,search_seconds,layer
musique,3hop2__103871_20335_9331,validation,3,convergent,1,1.0,1,10,2,0.0013005000073462725,27
musique,3hop2__103871_20335_9331,validation,3,convergent,2,1.0,1,13,10,0.004616799997165799,27
musique,3hop2__103871_20335_9331,validation,3,convergent,3,1.0,1,13,12,0.00571599998511374,27
musique,3hop2__103871_20335_9331,validation,3,convergent,4,1.0,1,13,13,0.004771700012497604,27
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.6499968953430653e-05,0
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,12,2,0.0017154999077320099,0
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,16,4,0.0022527999244630337,0
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,16,5,0.002545400056988001,0
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,16,5,0.002490699989721179,0
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.5900080800056458e-05,4
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,8,2,0.001102800015360117,4
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,12,8,0.0030141000170260668,4
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,12,12,0.005125400028191507,4
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,12,12,0.004297300009056926,4
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.729997504502535e-05,8
musique,3hop2__103889_30152_20999,validation,3,convergent,1,0.6666666666666666,0,9,2,0.0012878000270575285,8
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,11,9,0.0036066999891772866,8
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,13,11,0.004061000072397292,8
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,13,13,0.0046001001028344035,8
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.519995905458927e-05,12
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,10,2,0.0012889000354334712,12
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,13,10,0.004310899996198714,12
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,13,13,0.006278900080360472,12
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,13,13,0.00457230000756681,12
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.5699962861835957e-05,16
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,10,2,0.0012528999941423535,16
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,13,10,0.0036601999308913946,16
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,13,12,0.004461200092919171,16
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,13,13,0.006057300022803247,16
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,6.009999196976423e-05,20
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,10,2,0.0019687999738380313,20
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,13,10,0.0036292000440880656,20
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,13,13,0.005473199998959899,20
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,13,13,0.004940700018778443,20
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.9099988751113415e-05,24
musique,3hop2__103889_30152_20999,validation,3,convergent,1,0.6666666666666666,0,9,2,0.0016642000991851091,24
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,13,9,0.0035853999434038997,24
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,13,13,0.004414300085045397,24
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,13,13,0.005965400021523237,24
musique,3hop2__103889_30152_20999,validation,3,convergent,0,0.6666666666666666,0,2,0,2.5799963623285294e-05,27
musique,3hop2__103889_30152_20999,validation,3,convergent,1,1.0,1,8,2,0.001095699961297214,27
musique,3hop2__103889_30152_20999,validation,3,convergent,2,1.0,1,12,8,0.003257500007748604,27
musique,3hop2__103889_30152_20999,validation,3,convergent,3,1.0,1,12,11,0.004443499958142638,27
musique,3hop2__103889_30152_20999,validation,3,convergent,4,1.0,1,12,12,0.004925100016407669,27
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.659996971487999e-05,0
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,10,2,0.0012756999349221587,0
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,16,5,0.003565100021660328,0
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,16,5,0.00243859994225204,0
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,16,5,0.0027197999879717827,0
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.559996210038662e-05,4
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,8,2,0.0011136999819427729,4
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,12,8,0.003033899934962392,4
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,12,12,0.0049872000236064196,4
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,12,12,0.004991400055587292,4
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.789997961372137e-05,8
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,10,2,0.0013615000061690807,8
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,11,10,0.003887199913151562,8
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,11,11,0.004636199912056327,8
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,11,11,0.004137599957175553,8
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.5099958293139935e-05,12
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,9,2,0.0013825999340042472,12
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,11,9,0.0036295000463724136,12
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,11,11,0.004837300046347082,12
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,11,11,0.0038792999694123864,12
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.6300083845853806e-05,16
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,11,2,0.001334400032646954,16
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,12,11,0.003856100025586784,16
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,12,12,0.004080899991095066,16
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,12,12,0.008918700041249394,16
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.759997732937336e-05,20
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,10,2,0.001429600059054792,20
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,12,10,0.0037090000696480274,20
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,12,12,0.004308600095100701,20
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,12,12,0.004902799963019788,20
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.550007775425911e-05,24
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,9,2,0.0011875999625772238,24
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,12,9,0.005308300023898482,24
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,12,11,0.004344099899753928,24
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,12,12,0.004276699968613684,24
musique,3hop2__106842_30645_84681,test,3,convergent,0,0.6666666666666666,0,2,0,2.729997504502535e-05,27
musique,3hop2__106842_30645_84681,test,3,convergent,1,1.0,1,9,2,0.001200699945911765,27
musique,3hop2__106842_30645_84681,test,3,convergent,2,1.0,1,11,9,0.003204000066034496,27
musique,3hop2__106842_30645_84681,test,3,convergent,3,1.0,1,11,11,0.005344599951058626,27
musique,3hop2__106842_30645_84681,test,3,convergent,4,1.0,1,11,11,0.0043203000677749515,27
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,2.6300083845853806e-05,0
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,11,2,0.0013296999968588352,0
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,16,7,0.004780400078743696,0
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,16,7,0.0054790000431239605,0
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,16,7,0.004237399902194738,0
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,2.6099965907633305e-05,4
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,9,2,0.0011836999328806996,4
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,13,9,0.003485499997623265,4
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,13,0.005755300051532686,4
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.004454899928532541,4
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,2.5999965146183968e-05,8
musique,3hop2__11282_57233_56883,test,3,convergent,1,0.6666666666666666,0,9,2,0.0011849000584334135,8
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,13,9,0.004392100032418966,8
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,13,0.005866599967703223,8
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.005415500025264919,8
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,3.0399998649954796e-05,12
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,9,2,0.0014714999124407768,12
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,13,9,0.003694100072607398,12
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,13,0.005125999916344881,12
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.0044784999918192625,12
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,3.42000275850296e-05,16
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,12,2,0.0018082000315189362,16
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,13,12,0.0045813999604433775,16
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,13,0.005002599908038974,16
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.004433800000697374,16
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,2.429995220154524e-05,20
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,11,2,0.002059499965980649,20
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,13,11,0.004480300005525351,20
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,13,0.004327600006945431,20
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.005558500066399574,20
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,2.859998494386673e-05,24
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,9,2,0.001295299967750907,24
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,12,9,0.0035454999888315797,24
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,13,12,0.004625000059604645,24
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,13,13,0.006181399920023978,24
musique,3hop2__11282_57233_56883,test,3,convergent,0,0.6666666666666666,0,2,0,4.429998807609081e-05,27
musique,3hop2__11282_57233_56883,test,3,convergent,1,1.0,1,11,2,0.0017096999799832702,27
musique,3hop2__11282_57233_56883,test,3,convergent,2,1.0,1,11,11,0.004815999884158373,27
musique,3hop2__11282_57233_56883,test,3,convergent,3,1.0,1,11,11,0.003889600047841668,27
musique,3hop2__11282_57233_56883,test,3,convergent,4,1.0,1,11,11,0.004898199927993119,27
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,2.1099927835166454e-05,0
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,1.0,1,7,1,0.0008354999590665102,0
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,16,5,0.0024884999729692936,0
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,16,5,0.003721499931998551,0
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,16,5,0.0025013000704348087,0
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,1.9999919459223747e-05,4
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,1.0,1,7,1,0.0008217999711632729,4
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,11,7,0.0027333999751135707,4
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,11,11,0.0037751999916508794,4
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,11,11,0.004516199929639697,4
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,2.2400054149329662e-05,8
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,1.0,1,7,1,0.0009071999229490757,8
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,12,7,0.003907599952071905,8
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,12,11,0.00417520001064986,8
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,12,12,0.0048448999878019094,8
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,2.0399922505021095e-05,12
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,0.75,0,7,1,0.0008308999240398407,12
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,12,7,0.0028136998880654573,12
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,14,11,0.004561399924568832,12
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,14,13,0.005414600018411875,12
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,1.9600032828748226e-05,16
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,1.0,1,7,1,0.000824199989438057,16
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,12,7,0.0028132000006735325,16
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,12,11,0.004027099930681288,16
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,12,12,0.005931199993938208,16
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,1.9799917936325073e-05,20
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,1.0,1,7,1,0.0008141000289469957,20
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,12,7,0.0033860999392345548,20
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,12,12,0.004787300014868379,20
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,12,12,0.004379600053653121,20
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,2.420006785541773e-05,24
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,0.75,0,7,1,0.0011847999412566423,24
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,1.0,1,11,7,0.003008000086992979,24
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,11,11,0.003777100006118417,24
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,11,11,0.003774799988605082,24
musique,4hop1__105002_17130_70784_61381,validation,4,chain,0,0.25,0,1,0,2.010003663599491e-05,27
musique,4hop1__105002_17130_70784_61381,validation,4,chain,1,0.75,0,7,1,0.000865299953147769,27
musique,4hop1__105002_17130_70784_61381,validation,4,chain,2,0.75,0,11,7,0.003303400008007884,27
musique,4hop1__105002_17130_70784_61381,validation,4,chain,3,1.0,1,12,11,0.004369299975223839,27
musique,4hop1__105002_17130_70784_61381,validation,4,chain,4,1.0,1,12,12,0.005205499939620495,27
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.9999919459223747e-05,0
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,0.5,0,7,1,0.000815599923953414,0
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,16,4,0.0024164000060409307,0
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,16,5,0.003316699992865324,0
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,16,6,0.002827799995429814,0
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.8900027498602867e-05,4
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,1.0,1,7,1,0.0008219999726861715,4
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,11,7,0.0027307000709697604,4
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,11,11,0.004985699895769358,4
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,11,11,0.004629699978977442,4
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,2.0400038920342922e-05,8
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,1.0,1,7,1,0.0008098999969661236,8
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.002811000100336969,8
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,13,12,0.0064199999906122684,8
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,13,12,0.004365100059658289,8
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,2.050003968179226e-05,12
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,1.0,1,7,1,0.0008397999918088317,12
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.0029606999596580863,12
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,12,10,0.0037617000052705407,12
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,13,12,0.005536000011488795,12
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,2.2500054910779e-05,16
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.0009383000433444977,16
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.0031862000469118357,16
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,12,12,0.004240100039169192,16
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.0047981999814510345,16
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.9000028260052204e-05,20
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,0.5,0,7,1,0.0008795000612735748,20
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,11,7,0.0027339999796822667,20
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,12,11,0.0039314000168815255,20
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.005093100015074015,20
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,2.6699970476329327e-05,24
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,0.5,0,7,1,0.0009719999507069588,24
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,11,7,0.003306300030089915,24
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,11,10,0.005355900037102401,24
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,11,11,0.005331700085662305,24
musique,4hop1__105401_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.9200029782950878e-05,27
musique,4hop1__105401_17130_70784_61381,test,4,chain,1,1.0,1,7,1,0.000816499930806458,27
musique,4hop1__105401_17130_70784_61381,test,4,chain,2,1.0,1,10,7,0.0027358001098036766,27
musique,4hop1__105401_17130_70784_61381,test,4,chain,3,1.0,1,11,9,0.005560699966736138,27
musique,4hop1__105401_17130_70784_61381,test,4,chain,4,1.0,1,12,11,0.004590899916365743,27
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.580008003860712e-05,0
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,1.0,1,7,1,0.001232899958267808,0
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,16,6,0.0029483999824151397,0
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,16,7,0.00312180002219975,0
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,16,7,0.0030978999566286802,0
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.22999369725585e-05,4
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,0.5,0,7,1,0.0012670999858528376,4
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,11,7,0.004691499983891845,4
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,11,9,0.003264700062572956,4
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,11,11,0.003778300015255809,4
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.1099927835166454e-05,8
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,1.0,1,7,1,0.0009564999490976334,8
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,12,7,0.0031364000169560313,8
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,12,11,0.005536199896596372,8
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,12,11,0.003958099987357855,8
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,1.98000343516469e-05,12
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,0.75,0,7,1,0.0009441999718546867,12
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,14,7,0.004614699981175363,12
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,15,14,0.006594400038011372,12
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,15,15,0.006123599945567548,12
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.0299921743571758e-05,16
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,1.0,1,7,1,0.0008206999627873302,16
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,12,7,0.002806199947372079,16
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,12,12,0.004743299912661314,16
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,12,12,0.005347299971617758,16
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.0300038158893585e-05,20
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,1.0,1,7,1,0.000998400035314262,20
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,12,7,0.003208199981600046,20
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,12,12,0.004210500046610832,20
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,12,12,0.004141199984587729,20
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.0000035874545574e-05,24
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,0.75,0,7,1,0.0009402000578120351,24
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,1.0,1,12,7,0.00462549994699657,24
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,1.0,1,12,12,0.004879399901255965,24
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,1.0,1,12,12,0.004688999964855611,24
musique,4hop1__105401_17130_70784_79935,validation,4,chain,0,0.25,0,1,0,2.0000035874545574e-05,27
musique,4hop1__105401_17130_70784_79935,validation,4,chain,1,0.75,0,7,1,0.0008283000206574798,27
musique,4hop1__105401_17130_70784_79935,validation,4,chain,2,0.75,0,10,7,0.0032085999846458435,27
musique,4hop1__105401_17130_70784_79935,validation,4,chain,3,0.75,0,10,10,0.004617700004018843,27
musique,4hop1__105401_17130_70784_79935,validation,4,chain,4,0.75,0,10,10,0.004399899975396693,27
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.9200029782950878e-05,0
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.0008189999498426914,0
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,16,6,0.0028117001056671143,0
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,16,7,0.0034749999176710844,0
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,16,7,0.0042570000514388084,0
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,2.1700048819184303e-05,4
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.001633400097489357,4
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.0034248000010848045,4
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,12,12,0.004159500007517636,4
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.004445399972610176,4
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.98000343516469e-05,8
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.0020679000299423933,8
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,10,7,0.00287430000025779,8
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,12,10,0.0036163999466225505,8
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.004768999991938472,8
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.9700033590197563e-05,12
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.000826300005428493,12
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.0028158000204712152,12
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,12,12,0.005783899920061231,12
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.004758100025355816,12
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.880002673715353e-05,16
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.5,0,7,1,0.000803799950517714,16
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,12,7,0.0034402000019326806,16
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,12,12,0.00563739996869117,16
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.004339700099080801,16
musique,4hop1__105688_17130_70784_61381,test,4,chain,0,0.25,0,1,0,1.8600025214254856e-05,20
musique,4hop1__105688_17130_70784_61381,test,4,chain,1,0.75,0,7,1,0.0007727000629529357,20
musique,4hop1__105688_17130_70784_61381,test,4,chain,2,1.0,1,11,7,0.003143400070257485,20
musique,4hop1__105688_17130_70784_61381,test,4,chain,3,1.0,1,12,11,0.00489380001090467,20
musique,4hop1__105688_17130_70784_61381,test,4,chain,4,1.0,1,12,12,0.004969200002960861,20
