dataset,example_id,partition,layer,parent_count,cache_tensor_bytes,candidate_tensor_bytes,native_dot_products,h2d_seconds,adjacency_build_seconds,peak_gpu_allocated_bytes
musique,2hop__10122_18974,validation,0,25,19467360,2500,160579584,0.019141099997796118,0.8706782999215648,167135232
musique,2hop__10122_18974,validation,4,25,19467360,2500,160579584,0.00824680004734546,0.6578888000221923,167135232
musique,2hop__10122_18974,validation,8,25,19467360,2500,160579584,0.007685799966566265,0.6571637000888586,167135232
musique,2hop__10122_18974,validation,12,25,19467360,2500,160579584,0.008073000004515052,0.6561490999301895,167135232
musique,2hop__10122_18974,validation,16,25,19467360,2500,160579584,0.00823800009675324,0.6561555999796838,167135232
musique,2hop__10122_18974,validation,20,25,19467360,2500,160579584,0.008618999971076846,0.6596103999763727,167135232
musique,2hop__10122_18974,validation,24,25,19467360,2500,160579584,0.007316899951547384,0.6586297999601811,167135232
musique,2hop__10122_18974,validation,27,25,19467360,2500,160579584,0.008033100049942732,0.6592003999976441,167135232
musique,2hop__103889_86452,test,0,18,14158080,1296,84419344,0.017204900039359927,0.44175890006590635,123111936
musique,2hop__103889_86452,test,4,18,14158080,1296,84419344,0.007457299972884357,0.3509138999506831,123111936
musique,2hop__103889_86452,test,8,18,14158080,1296,84419344,0.007048700004816055,0.34965549991466105,123111936
musique,2hop__103889_86452,test,12,18,14158080,1296,84419344,0.007196399965323508,0.34944910008925945,123111936
musique,2hop__103889_86452,test,16,18,14158080,1296,84419344,0.007887099985964596,0.3503954999614507,123111936
musique,2hop__103889_86452,test,20,18,14158080,1296,84419344,0.006699899910017848,0.35066210001241416,123111936
musique,2hop__103889_86452,test,24,18,14158080,1296,84419344,0.007831100025214255,0.352071899920702,123111936
musique,2hop__103889_86452,test,27,18,14158080,1296,84419344,0.006694799987599254,0.3514534999849275,123111936
musique,2hop__104095_40501,test,0,22,17304320,1936,125619264,0.01905520004220307,0.6664104999508709,149493760
musique,2hop__104095_40501,test,4,22,17304320,1936,125619264,0.007667700061574578,0.5173735999269411,149493760
musique,2hop__104095_40501,test,8,22,17304320,1936,125619264,0.007556600030511618,0.516315900022164,149493760
musique,2hop__104095_40501,test,12,22,17304320,1936,125619264,0.008174000075086951,0.5162514999974519,149493760
musique,2hop__104095_40501,test,16,22,17304320,1936,125619264,0.007777999970130622,0.5168313999893144,149493760
musique,2hop__104095_40501,test,20,22,17304320,1936,125619264,0.0074269999749958515,0.517553300014697,149493760
musique,2hop__104095_40501,test,24,22,17304320,1936,125619264,0.008132699993439019,0.5155297999735922,149493760
musique,2hop__104095_40501,test,27,22,17304320,1936,125619264,0.007909800042398274,0.5186592000536621,149493760
musique,2hop__104095_40502,test,0,18,14158080,1296,83832336,0.018219200079329312,0.5710770000005141,123111936
musique,2hop__104095_40502,test,4,18,14158080,1296,83832336,0.007930500083602965,0.3499757999088615,123111936
musique,2hop__104095_40502,test,8,18,14158080,1296,83832336,0.007394899963401258,0.35005810006987303,123111936
musique,2hop__104095_40502,test,12,18,14158080,1296,83832336,0.007133699953556061,0.3507298999466002,123111936
musique,2hop__104095_40502,test,16,18,14158080,1296,83832336,0.006252099992707372,0.35118699993472546,123111936
musique,2hop__104095_40502,test,20,18,14158080,1296,83832336,0.0074013000121340156,0.35240500001236796,123111936
musique,2hop__104095_40502,test,24,18,14158080,1296,83832336,0.007401800015941262,0.35029480000957847,123111936
musique,2hop__104095_40502,test,27,18,14158080,1296,83832336,0.007932999986223876,0.3516041000839323,123111936
musique,2hop__10515_21567,validation,0,28,21433760,3136,193432464,0.021136799943633378,0.9148636000463739,182787072
musique,2hop__10515_21567,validation,4,28,21433760,3136,193432464,0.009651700034737587,0.7863307999214157,182787072
musique,2hop__10515_21567,validation,8,28,21433760,3136,193432464,0.009347999934107065,0.7867887000320479,182787072
musique,2hop__10515_21567,validation,12,28,21433760,3136,193432464,0.008193799993023276,0.7865233999909833,182787072
musique,2hop__10515_21567,validation,16,28,21433760,3136,193432464,0.00883909990079701,0.7877579000778496,182787072
musique,2hop__10515_21567,validation,20,28,21433760,3136,193432464,0.008037199964746833,0.7869669999927282,182787072
musique,2hop__10515_21567,validation,24,28,21433760,3136,193432464,0.009202100103721023,0.7883656999329105,182787072
musique,2hop__10515_21567,validation,27,28,21433760,3136,193432464,0.009216599981300533,0.7888711999403313,182787072
musique,2hop__10620_49084,test,0,17,13371520,1156,74857104,0.015951400040648878,0.5255119999637827,116748800
musique,2hop__10620_49084,test,4,17,13371520,1156,74857104,0.007090100087225437,0.3141350999940187,116748800
musique,2hop__10620_49084,test,8,17,13371520,1156,74857104,0.00802439998369664,0.3135023000650108,116748800
musique,2hop__10620_49084,test,12,17,13371520,1156,74857104,0.007640200085006654,0.3160024000098929,116748800
musique,2hop__10620_49084,test,16,17,13371520,1156,74857104,0.006693100091069937,0.3144581000087783,116748800
musique,2hop__10620_49084,test,20,17,13371520,1156,74857104,0.007851599948480725,0.31445679999887943,116748800
musique,2hop__10620_49084,test,24,17,13371520,1156,74857104,0.007949299993924797,0.31468569999560714,116748800
musique,2hop__10620_49084,test,27,17,13371520,1156,74857104,0.007142699905671179,0.3156743000727147,116748800
musique,2hop__10620_79092,validation,0,22,17107680,1936,123121216,0.018822000012733042,0.6967359000118449,149082624
musique,2hop__10620_79092,validation,4,22,17107680,1936,123121216,0.00810880004428327,0.5071674999780953,149082624
musique,2hop__10620_79092,validation,8,22,17107680,1936,123121216,0.007867999956943095,0.5061585999792442,149082624
musique,2hop__10620_79092,validation,12,22,17107680,1936,123121216,0.00799479999113828,0.5071262000128627,149082624
musique,2hop__10620_79092,validation,16,22,17107680,1936,123121216,0.008297799970023334,0.5064799000974745,149082624
musique,2hop__10620_79092,validation,20,22,17107680,1936,123121216,0.008094500051811337,0.5071624999400228,149082624
musique,2hop__10620_79092,validation,24,22,17107680,1936,123121216,0.009309099987149239,0.5067773000337183,149082624
musique,2hop__10620_79092,validation,27,22,17107680,1936,123121216,0.008927999995648861,0.5076092999661341,149082624
musique,2hop__106864_80460,validation,0,19,14748000,1444,91240704,0.017805399955250323,0.5229054000228643,128937984
musique,2hop__106864_80460,validation,4,19,14748000,1444,91240704,0.006899199914187193,0.3830007000360638,128937984
musique,2hop__106864_80460,validation,8,19,14748000,1444,91240704,0.007393399951979518,0.3838986000046134,128937984
musique,2hop__106864_80460,validation,12,19,14748000,1444,91240704,0.00730119994841516,0.40725429996382445,128937984
musique,2hop__106864_80460,validation,16,19,14748000,1444,91240704,0.007577299955300987,0.41291060007642955,128937984
musique,2hop__106864_80460,validation,20,19,14748000,1444,91240704,0.007762499968521297,0.38305669999681413,128937984
musique,2hop__106864_80460,validation,24,19,14748000,1444,91240704,0.0077012000838294625,0.38370519992895424,128937984
musique,2hop__106864_80460,validation,27,19,14748000,1444,91240704,0.008032100042328238,0.3844361000228673,128937984
musique,2hop__107185_64006,validation,0,34,26153120,4624,285610000,0.02540969999972731,1.315560899907723,220551168
musique,2hop__107185_64006,validation,4,34,26153120,4624,285610000,0.010637499974109232,1.148879799991846,220551168
musique,2hop__107185_64006,validation,8,34,26153120,4624,285610000,0.009182299952954054,1.1481693000532687,220551168
musique,2hop__107185_64006,validation,12,34,26153120,4624,285610000,0.011157699977047741,1.1465539999771863,220551168
musique,2hop__107185_64006,validation,16,34,26153120,4624,285610000,0.010270699975080788,1.1476983999600634,220551168
musique,2hop__107185_64006,validation,20,34,26153120,4624,285610000,0.011516699916683137,1.148158400086686,220551168
musique,2hop__107185_64006,validation,24,34,26153120,4624,285610000,0.011078800074756145,1.1490541999228299,220551168
musique,2hop__107185_64006,validation,27,34,26153120,4624,285610000,0.01071800000499934,1.1523076999001205,220551168
musique,2hop__107238_64918,test,0,28,21630400,3136,197121600,0.02200479991734028,0.9907052000053227,186212864
musique,2hop__107238_64918,test,4,28,21630400,3136,197121600,0.008930900017730892,0.8004982999991626,186212864
musique,2hop__107238_64918,test,8,28,21630400,3136,197121600,0.008590799989178777,0.7978036000858992,186212864
musique,2hop__107238_64918,test,12,28,21630400,3136,197121600,0.009602800011634827,0.7985279000131413,186212864
musique,2hop__107238_64918,test,16,28,21630400,3136,197121600,0.008315699989907444,0.7993298000656068,186212864
musique,2hop__107238_64918,test,20,28,21630400,3136,197121600,0.010007899953052402,0.8015413000248373,186212864
musique,2hop__107238_64918,test,24,28,21630400,3136,197121600,0.008517300011590123,0.8001784000080079,186212864
musique,2hop__107238_64918,test,27,28,21630400,3136,197121600,0.009194499929435551,0.8013826999813318,186212864
musique,3hop1__102087_214799_259594,test,0,16,11995040,1024,60155536,0.011685900040902197,0.4704434999730438,107025408
musique,3hop1__102087_214799_259594,test,4,16,11995040,1024,60155536,0.005831000045873225,0.2588465999579057,107025408
musique,3hop1__102087_214799_259594,test,8,16,11995040,1024,60155536,0.005283799953758717,0.25843059993349016,107025408
musique,3hop1__102087_214799_259594,test,12,16,11995040,1024,60155536,0.0043224000837653875,0.25755629991181195,107025408
musique,3hop1__102087_214799_259594,test,16,16,11995040,1024,60155536,0.006188100087456405,0.2580704999854788,107025408
musique,3hop1__102087_214799_259594,test,20,16,11995040,1024,60155536,0.004330500029027462,0.25815370003692806,107025408
musique,3hop1__102087_214799_259594,test,24,16,11995040,1024,60155536,0.005092000006698072,0.2588988000061363,107025408
musique,3hop1__102087_214799_259594,test,27,16,11995040,1024,60155536,0.005580900004133582,0.25942680006846786,107025408
musique,3hop1__102461_24918_24991,validation,0,22,17107680,1936,121881600,0.019760999944992363,0.6466090000467375,149082624
musique,3hop1__102461_24918_24991,validation,4,22,17107680,1936,121881600,0.008524300064891577,0.5101621999638155,149082624
musique,3hop1__102461_24918_24991,validation,8,22,17107680,1936,121881600,0.007987399934791028,0.5054215000709519,149082624
musique,3hop1__102461_24918_24991,validation,12,22,17107680,1936,121881600,0.00788950000423938,0.5068788999924436,149082624
musique,3hop1__102461_24918_24991,validation,16,22,17107680,1936,121881600,0.007869400084018707,0.5077879000455141,149082624
musique,3hop1__102461_24918_24991,validation,20,22,17107680,1936,121881600,0.008048000046983361,0.5078316000290215,149082624
musique,3hop1__102461_24918_24991,validation,24,22,17107680,1936,121881600,0.009268999914638698,0.5100263000931591,149082624
musique,3hop1__102461_24918_24991,validation,27,22,17107680,1936,121881600,0.008196000009775162,0.5085339000215754,149082624
musique,3hop1__103180_214799_259594,validation,0,19,14748000,1444,91853056,0.017002300010062754,0.5272192000411451,128937984
musique,3hop1__103180_214799_259594,validation,4,19,14748000,1444,91853056,0.00785850000102073,0.3847776000620797,128937984
musique,3hop1__103180_214799_259594,validation,8,19,14748000,1444,91853056,0.007407700060866773,0.3839422999881208,128937984
musique,3hop1__103180_214799_259594,validation,12,19,14748000,1444,91853056,0.00828670000191778,0.38343889999669045,128937984
musique,3hop1__103180_214799_259594,validation,16,19,14748000,1444,91853056,0.006988000008277595,0.3840855999151245,128937984
musique,3hop1__103180_214799_259594,validation,20,19,14748000,1444,91853056,0.006906299968250096,0.38458640000317246,128937984
musique,3hop1__103180_214799_259594,validation,24,19,14748000,1444,91853056,0.008111100061796606,0.38368300010915846,128937984
musique,3hop1__103180_214799_259594,validation,27,19,14748000,1444,91853056,0.007516399957239628,0.3849448000546545,128937984
musique,3hop1__103197_214799_259594,test,0,16,12191680,1024,61716736,0.010027599986642599,0.36525950010400265,110189056
musique,3hop1__103197_214799_259594,test,4,16,12191680,1024,61716736,0.004345899913460016,0.2689054000657052,110189056
musique,3hop1__103197_214799_259594,test,8,16,12191680,1024,61716736,0.005128800054080784,0.27059480000752956,110189056
musique,3hop1__103197_214799_259594,test,12,16,12191680,1024,61716736,0.004307399969547987,0.2663025999208912,110189056
musique,3hop1__103197_214799_259594,test,16,16,12191680,1024,61716736,0.004905099980533123,0.26776109996717423,110189056
musique,3hop1__103197_214799_259594,test,20,16,12191680,1024,61716736,0.004964899970218539,0.2672662000404671,110189056
musique,3hop1__103197_214799_259594,test,24,16,12191680,1024,61716736,0.004906699992716312,0.26865570002701133,110189056
musique,3hop1__103197_214799_259594,test,27,16,12191680,1024,61716736,0.005714399972930551,0.26779990002978593,110189056
musique,3hop1__103254_214799_259594,test,0,16,12584960,1024,66650896,0.015251399949193,0.49116309999953955,110378496
musique,3hop1__103254_214799_259594,test,4,16,12584960,1024,66650896,0.0065252999775111675,0.2800475999247283,110378496
musique,3hop1__103254_214799_259594,test,8,16,12584960,1024,66650896,0.006122999940998852,0.28137189999688417,110378496
musique,3hop1__103254_214799_259594,test,12,16,12584960,1024,66650896,0.00727760000154376,0.28042909991927445,110378496
musique,3hop1__103254_214799_259594,test,16,16,12584960,1024,66650896,0.007193200057372451,0.2811530999606475,110378496
musique,3hop1__103254_214799_259594,test,20,16,12584960,1024,66650896,0.006596599938347936,0.2817879000212997,110378496
musique,3hop1__103254_214799_259594,test,24,16,12584960,1024,66650896,0.007502899970859289,0.2824900000123307,110378496
musique,3hop1__103254_214799_259594,test,27,16,12584960,1024,66650896,0.007293700007721782,0.281480300007388,110378496
musique,3hop1__103440_443779_52195,validation,0,24,18680800,2304,147671104,0.02038100000936538,0.7515976999420673,160765952
musique,3hop1__103440_443779_52195,validation,4,24,18680800,2304,147671104,0.01907869998831302,0.6009135999483988,160765952
musique,3hop1__103440_443779_52195,validation,8,24,18680800,2304,147671104,0.008238399983383715,0.6008249000879005,160765952
musique,3hop1__103440_443779_52195,validation,12,24,18680800,2304,147671104,0.008236499968916178,0.6004213000414893,160765952
musique,3hop1__103440_443779_52195,validation,16,24,18680800,2304,147671104,0.008189700078219175,0.6015733999665827,160765952
musique,3hop1__103440_443779_52195,validation,20,24,18680800,2304,147671104,0.008222599979490042,0.6027047999668866,160765952
musique,3hop1__103440_443779_52195,validation,24,24,18680800,2304,147671104,0.008715100004337728,0.6012570000020787,160765952
musique,3hop1__103440_443779_52195,validation,27,24,18680800,2304,147671104,0.008611299912445247,0.6014411000069231,160765952
musique,3hop2__101809_30152_20999,test,0,23,17697600,2116,132618256,0.01915429998189211,0.6868710999842733,154515968
musique,3hop2__101809_30152_20999,test,4,23,17697600,2116,132618256,0.007917200098745525,0.5448868999956176,154515968
musique,3hop2__101809_30152_20999,test,8,23,17697600,2116,132618256,0.008299399982206523,0.5474115000106394,154515968
musique,3hop2__101809_30152_20999,test,12,23,17697600,2116,132618256,0.008559999987483025,0.5446547999745235,154515968
musique,3hop2__101809_30152_20999,test,16,23,17697600,2116,132618256,0.008401099941693246,0.545015100040473,154515968
musique,3hop2__101809_30152_20999,test,20,23,17697600,2116,132618256,0.008832499966956675,0.5467906000558287,154515968
musique,3hop2__101809_30152_20999,test,24,23,17697600,2116,132618256,0.00836830004118383,0.5452585000311956,154515968
musique,3hop2__101809_30152_20999,test,27,23,17697600,2116,132618256,0.008537399931810796,0.5462498000124469,154515968
musique,3hop2__101905_30152_20999,validation,0,21,16321120,1764,111851776,0.019962399965152144,0.6694813999347389,141670912
musique,3hop2__101905_30152_20999,validation,4,21,16321120,1764,111851776,0.007404700038023293,0.4738497999496758,141670912
musique,3hop2__101905_30152_20999,validation,8,21,16321120,1764,111851776,0.008112899959087372,0.46543630002997816,141670912
musique,3hop2__101905_30152_20999,validation,12,21,16321120,1764,111851776,0.008688199915923178,0.4664761000312865,141670912
musique,3hop2__101905_30152_20999,validation,16,21,16321120,1764,111851776,0.008203699951991439,0.4676982000237331,141670912
musique,3hop2__101905_30152_20999,validation,20,21,16321120,1764,111851776,0.008619700092822313,0.4670198999810964,141670912
musique,3hop2__101905_30152_20999,validation,24,21,16321120,1764,111851776,0.008754099952057004,0.46776829997543246,141670912
musique,3hop2__101905_30152_20999,validation,27,21,16321120,1764,111851776,0.008598600048571825,0.4667538999347016,141670912
musique,3hop2__103871_20335_9331,validation,0,26,20450560,2704,176677264,0.020613000029698014,0.8185746000381187,176138240
musique,3hop2__103871_20335_9331,validation,4,26,20450560,2704,176677264,0.008634899975731969,0.7156106000766158,176138240
musique,3hop2__103871_20335_9331,validation,8,26,20450560,2704,176677264,0.009004699997603893,0.714998499955982,176138240
musique,3hop2__103871_20335_9331,validation,12,26,20450560,2704,176677264,0.008316999999806285,0.7153525999747217,176138240
musique,3hop2__103871_20335_9331,validation,16,26,20450560,2704,176677264,0.008340799948200583,0.7151444000191987,176138240
musique,3hop2__103871_20335_9331,validation,20,26,20450560,2704,176677264,0.00864230003207922,0.7157699000090361,176138240
musique,3hop2__103871_20335_9331,validation,24,26,20450560,2704,176677264,0.00876659993082285,0.7142721000127494,176138240
musique,3hop2__103871_20335_9331,validation,27,26,20450560,2704,176677264,0.008156399941071868,0.7156160000013188,176138240
musique,3hop2__103889_30152_20999,validation,0,24,18877440,2304,150798400,0.019185599987395108,0.7426907999906689,161308160
musique,3hop2__103889_30152_20999,validation,4,24,18877440,2304,150798400,0.008884200011380017,0.6135726000647992,161308160
musique,3hop2__103889_30152_20999,validation,8,24,18877440,2304,150798400,0.00837860000319779,0.6134094999870285,161308160
musique,3hop2__103889_30152_20999,validation,12,24,18877440,2304,150798400,0.008211600012145936,0.6122055999003351,161308160
musique,3hop2__103889_30152_20999,validation,16,24,18877440,2304,150798400,0.008138000033795834,0.6163289999822155,161308160
musique,3hop2__103889_30152_20999,validation,20,24,18877440,2304,150798400,0.007681900053285062,0.6132639000425115,161308160
musique,3hop2__103889_30152_20999,validation,24,24,18877440,2304,150798400,0.007217800011858344,0.6139674999285489,161308160
musique,3hop2__103889_30152_20999,validation,27,24,18877440,2304,150798400,0.008095499943010509,0.6151378999929875,161308160
musique,3hop2__106842_30645_84681,test,0,24,18484160,2304,142372624,0.01978670002426952,0.7824102999875322,160354816
musique,3hop2__106842_30645_84681,test,4,24,18484160,2304,142372624,0.008466999977827072,0.588362899958156,160354816
musique,3hop2__106842_30645_84681,test,8,24,18484160,2304,142372624,0.007897800067439675,0.5889641999965534,160354816
musique,3hop2__106842_30645_84681,test,12,24,18484160,2304,142372624,0.009444699971936643,0.5885683000087738,160354816
musique,3hop2__106842_30645_84681,test,16,24,18484160,2304,142372624,0.008101999992504716,0.5898008999647573,160354816
musique,3hop2__106842_30645_84681,test,20,24,18484160,2304,142372624,0.00827470002695918,0.5897462000139058,160354816
musique,3hop2__106842_30645_84681,test,24,24,18484160,2304,142372624,0.009721299982629716,0.5902387000387534,160354816
musique,3hop2__106842_30645_84681,test,27,24,18484160,2304,142372624,0.00926299998536706,0.5905878999037668,160354816
musique,3hop2__11282_57233_56883,test,0,22,16714400,1936,116208400,0.018251400091685355,0.6942412999924272,143803904
musique,3hop2__11282_57233_56883,test,4,22,16714400,1936,116208400,0.008161499979905784,0.49184829997830093,143803904
musique,3hop2__11282_57233_56883,test,8,22,16714400,1936,116208400,0.007482900051400065,0.49006869993172586,143803904
musique,3hop2__11282_57233_56883,test,12,22,16714400,1936,116208400,0.007449799915775657,0.4894140000687912,143803904
musique,3hop2__11282_57233_56883,test,16,22,16714400,1936,116208400,0.007588299922645092,0.4897686999756843,143803904
musique,3hop2__11282_57233_56883,test,20,22,16714400,1936,116208400,0.008652099990285933,0.4893705000868067,143803904
musique,3hop2__11282_57233_56883,test,24,22,16714400,1936,116208400,0.008001700043678284,0.4919438000069931,143803904
musique,3hop2__11282_57233_56883,test,27,22,16714400,1936,116208400,0.008589199976995587,0.49386299995239824,143803904
musique,4hop1__105002_17130_70784_61381,validation,0,22,16911040,1936,120297024,0.018290800042450428,0.6904120000544935,147491840
musique,4hop1__105002_17130_70784_61381,validation,4,22,16911040,1936,120297024,0.007737100007943809,0.5020677000284195,147491840
musique,4hop1__105002_17130_70784_61381,validation,8,22,16911040,1936,120297024,0.00875329994596541,0.5015395999653265,147491840
musique,4hop1__105002_17130_70784_61381,validation,12,22,16911040,1936,120297024,0.008884800015948713,0.5019988999702036,147491840
musique,4hop1__105002_17130_70784_61381,validation,16,22,16911040,1936,120297024,0.008194299996830523,0.5006570999976248,147491840
musique,4hop1__105002_17130_70784_61381,validation,20,22,16911040,1936,120297024,0.008251199964433908,0.5014892999315634,147491840
musique,4hop1__105002_17130_70784_61381,validation,24,22,16911040,1936,120297024,0.008311199955642223,0.5019136000191793,147491840
musique,4hop1__105002_17130_70784_61381,validation,27,22,16911040,1936,120297024,0.007974399952217937,0.5037964000366628,147491840
musique,4hop1__105401_17130_70784_61381,test,0,24,18484160,2304,142659136,0.019615099998191,0.7478886999888346,160354816
musique,4hop1__105401_17130_70784_61381,test,4,24,18484160,2304,142659136,0.008489100029692054,0.5889490999979898,160354816
musique,4hop1__105401_17130_70784_61381,test,8,24,18484160,2304,142659136,0.008030100027099252,0.5894041999708861,160354816
musique,4hop1__105401_17130_70784_61381,test,12,24,18484160,2304,142659136,0.007958299946039915,0.5888094999827445,160354816
musique,4hop1__105401_17130_70784_61381,test,16,24,18484160,2304,142659136,0.009162900038063526,0.5895142999943346,160354816
musique,4hop1__105401_17130_70784_61381,test,20,24,18484160,2304,142659136,0.00930620008148253,0.5898090000264347,160354816
musique,4hop1__105401_17130_70784_61381,test,24,24,18484160,2304,142659136,0.009785600006580353,0.5888777000363916,160354816
musique,4hop1__105401_17130_70784_61381,test,27,24,18484160,2304,142659136,0.008555899956263602,0.5910012000240386,160354816
musique,4hop1__105401_17130_70784_79935,validation,0,23,17697600,2116,131515024,0.0195175000699237,0.7282285999972373,154515968
musique,4hop1__105401_17130_70784_79935,validation,4,23,17697600,2116,131515024,0.008588700089603662,0.5444309999002144,154515968
musique,4hop1__105401_17130_70784_79935,validation,8,23,17697600,2116,131515024,0.008838500012643635,0.5446161000290886,154515968
musique,4hop1__105401_17130_70784_79935,validation,12,23,17697600,2116,131515024,0.008072199998423457,0.5455492000328377,154515968
musique,4hop1__105401_17130_70784_79935,validation,16,23,17697600,2116,131515024,0.008026099996641278,0.544605299946852,154515968
musique,4hop1__105401_17130_70784_79935,validation,20,23,17697600,2116,131515024,0.008837300003506243,0.5465810999739915,154515968
musique,4hop1__105401_17130_70784_79935,validation,24,23,17697600,2116,131515024,0.00885539990849793,0.5455078000668436,154515968
musique,4hop1__105401_17130_70784_79935,validation,27,23,17697600,2116,131515024,0.008873300044797361,0.5449854999314994,154515968
musique,4hop1__105688_17130_70784_61381,test,0,24,18484160,2304,144576576,0.020064700045622885,0.7356055999407545,160354816
musique,4hop1__105688_17130_70784_61381,test,4,24,18484160,2304,144576576,0.009104799944907427,0.5891974000260234,160354816
musique,4hop1__105688_17130_70784_61381,test,8,24,18484160,2304,144576576,0.009316900046542287,0.5877906000241637,160354816
musique,4hop1__105688_17130_70784_61381,test,12,24,18484160,2304,144576576,0.008998699951916933,0.5884930000174791,160354816
musique,4hop1__105688_17130_70784_61381,test,16,24,18484160,2304,144576576,0.008389299968257546,0.5891105000628158,160354816
musique,4hop1__105688_17130_70784_61381,test,20,24,18484160,2304,144576576,0.007820500060915947,0.5899515999481082,160354816
musique,4hop1__105688_17130_70784_61381,test,24,24,18484160,2304,144576576,0.007951699895784259,0.588906200020574,160354816
musique,4hop1__105688_17130_70784_61381,test,27,24,18484160,2304,144576576,0.020012499997392297,0.7925815999042243,160354816
musique,4hop1__105688_17130_70784_79935,test,0,22,17304320,1936,126517504,0.020116199972108006,0.8803418000461534,149493760
musique,4hop1__105688_17130_70784_79935,test,4,22,17304320,1936,126517504,0.008277399931102991,0.5167431000154465,149493760
musique,4hop1__105688_17130_70784_79935,test,8,22,17304320,1936,126517504,0.008082199958153069,0.515284699969925,149493760
musique,4hop1__105688_17130_70784_79935,test,12,22,17304320,1936,126517504,0.007997900014743209,0.5175243000267074,149493760
musique,4hop1__105688_17130_70784_79935,test,16,22,17304320,1936,126517504,0.008441300014965236,0.5166915999725461,149493760
musique,4hop1__105688_17130_70784_79935,test,20,22,17304320,1936,126517504,0.007955499924719334,0.5161673000548035,149493760
musique,4hop1__105688_17130_70784_79935,test,24,22,17304320,1936,126517504,0.008832299965433776,0.5168782999971882,149493760
musique,4hop1__105688_17130_70784_79935,test,27,22,17304320,1936,126517504,0.00827029999345541,0.5182298999279737,149493760
musique,4hop1__105773_457883_650651_7262,validation,0,20,15534560,1600,99840064,0.017597500002011657,0.586342699942179,135563776
musique,4hop1__105773_457883_650651_7262,validation,4,20,15534560,1600,99840064,0.008178799995221198,0.4211846000980586,135563776
musique,4hop1__105773_457883_650651_7262,validation,8,20,15534560,1600,99840064,0.007807300076819956,0.4207727999892086,135563776
musique,4hop1__105773_457883_650651_7262,validation,12,20,15534560,1600,99840064,0.008272899896837771,0.42010540002956986,135563776
musique,4hop1__105773_457883_650651_7262,validation,16,20,15534560,1600,99840064,0.007859300007112324,0.4212237000465393,135563776
musique,4hop1__105773_457883_650651_7262,validation,20,20,15534560,1600,99840064,0.006957900011911988,0.4215918000554666,135563776
musique,4hop1__105773_457883_650651_7262,validation,24,20,15534560,1600,99840064,0.008167600026354194,0.42187329998705536,135563776
musique,4hop1__105773_457883_650651_7262,validation,27,20,15534560,1600,99840064,0.007929699961096048,0.42108110000845045,135563776
musique,4hop2__103790_14670_8987_8529,validation,0,22,16714400,1936,118026496,0.01787999994121492,0.6171067000832409,143803904
musique,4hop2__103790_14670_8987_8529,validation,4,22,16714400,1936,118026496,0.01948269992135465,0.7042921000393108,143803904
musique,4hop2__103790_14670_8987_8529,validation,8,22,16714400,1936,118026496,0.007089699967764318,0.49181290005799383,143803904
musique,4hop2__103790_14670_8987_8529,validation,12,22,16714400,1936,118026496,0.0072791000129655,0.48963650001678616,143803904
musique,4hop2__103790_14670_8987_8529,validation,16,22,16714400,1936,118026496,0.006953300093300641,0.49037199991289526,143803904
musique,4hop2__103790_14670_8987_8529,validation,20,22,16714400,1936,118026496,0.008970799972303212,0.4905694000190124,143803904
musique,4hop2__103790_14670_8987_8529,validation,24,22,16714400,1936,118026496,0.008725700085051358,0.48980989994015545,143803904
musique,4hop2__103790_14670_8987_8529,validation,27,22,16714400,1936,118026496,0.008123900042846799,0.49017319991253316,143803904
musique,4hop2__103790_14670_8987_8974,test,0,22,17107680,1936,124010496,0.01909029996022582,0.6442453999770805,149082624
musique,4hop2__103790_14670_8987_8974,test,4,22,17107680,1936,124010496,0.008366900030523539,0.5088109999196604,149082624
musique,4hop2__103790_14670_8987_8974,test,8,22,17107680,1936,124010496,0.00869539997074753,0.5053783999755979,149082624
musique,4hop2__103790_14670_8987_8974,test,12,22,17107680,1936,124010496,0.008365799905732274,0.5055562000488862,149082624
musique,4hop2__103790_14670_8987_8974,test,16,22,17107680,1936,124010496,0.008070399984717369,0.5063655999256298,149082624
musique,4hop2__103790_14670_8987_8974,test,20,22,17107680,1936,124010496,0.007833600044250488,0.5072452999884263,149082624
musique,4hop2__103790_14670_8987_8974,test,24,22,17107680,1936,124010496,0.008078799932263792,0.5062148000579327,149082624
musique,4hop2__103790_14670_8987_8974,test,27,22,17107680,1936,124010496,0.007864800048992038,0.508795200032182,149082624
musique,4hop2__103790_39078_8987_8529,test,0,21,16517760,1764,115004176,0.019964299979619682,0.6658107000403106,142213120
musique,4hop2__103790_39078_8987_8529,test,4,21,16517760,1764,115004176,0.018797599943354726,0.6972952999640256,142213120
musique,4hop2__103790_39078_8987_8529,test,8,21,16517760,1764,115004176,0.008265600074082613,0.47921659995336086,142213120
musique,4hop2__103790_39078_8987_8529,test,12,21,16517760,1764,115004176,0.0077822000021114945,0.47906229994259775,142213120
musique,4hop2__103790_39078_8987_8529,test,16,21,16517760,1764,115004176,0.00795030000153929,0.4785746999550611,142213120
musique,4hop2__103790_39078_8987_8529,test,20,21,16517760,1764,115004176,0.00831340008880943,0.4803982999874279,142213120
musique,4hop2__103790_39078_8987_8529,test,24,21,16517760,1764,115004176,0.008585599949583411,0.4795729999896139,142213120
musique,4hop2__103790_39078_8987_8529,test,27,21,16517760,1764,115004176,0.00744650000706315,0.48038399999495596,142213120
