dataset,example_id,partition,layer,annotated_hops,graph_type,parent_count,oracle_parent_count,minimum_native_recovery_depth,depth_contraction,complete_recovery,node_recall,mean_out_degree,effective_branching_factor,unique_neighbor_count,duplicate_neighbor_rate,connected_component_count,giant_component_fraction,graph_density,reciprocal_edge_rate,mean_evidence_native_distance,unreachable_evidence_fraction,shortcut_rate,shortcut_pairs,shortcut_eligible_pairs
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,0,2,chain,16,3,2,0,1,1.0,6.0,3.706699368148376,16.0,0.8333333333333334,1.0,1.0,0.4,0.4583333333333333,2.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,4,2,chain,16,3,1,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,8,2,chain,16,3,1,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,12,2,chain,16,3,1,1,1,1.0,6.0,2.9426389623763654,12.0,0.875,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,16,2,chain,16,3,1,1,1,1.0,6.0,2.7478125226087537,9.0,0.90625,1.0,1.0,0.4,0.4166666666666667,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,20,2,chain,16,3,1,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,24,2,chain,16,3,1,1,1,1.0,6.0,2.7256719795502904,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,0
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,27,2,chain,16,3,1,1,1,1.0,6.0,2.7370892179053907,8.0,0.9166666666666666,1.0,1.0,0.4,0.4375,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,0,2,chain,12,4,1,1,1,1.0,6.0,3.290239391159117,12.0,0.8333333333333334,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,4,2,chain,12,4,1,1,1,1.0,6.0,2.8713203435596424,9.0,0.875,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,8,2,chain,12,4,1,1,1,1.0,6.0,2.8713203435596424,9.0,0.875,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,12,2,chain,12,4,1,1,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,16,2,chain,12,4,1,1,1,1.0,6.0,2.8713203435596424,9.0,0.875,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,20,2,chain,12,4,1,1,1,1.0,6.0,2.8713203435596424,9.0,0.875,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,24,2,chain,12,4,1,1,1,1.0,6.0,3.0270462766947297,10.0,0.8611111111111112,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,27,2,chain,12,4,1,1,1,1.0,6.0,2.5312653962337666,7.0,0.9027777777777778,1.0,1.0,0.5454545454545454,0.5833333333333334,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,0,2,chain,18,2,1,1,1,1.0,6.0,3.828729214658382,17.0,0.8425925925925926,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,4,2,chain,18,2,1,1,1,1.0,6.0,2.7567697006240244,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,8,2,chain,18,2,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,12,2,chain,18,2,1,1,1,1.0,6.0,3.3657837319495183,12.0,0.8888888888888888,1.0,1.0,0.35294117647058826,0.42592592592592593,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,16,2,chain,18,2,1,1,1,1.0,6.0,3.07212340451928,10.0,0.9074074074074074,1.0,1.0,0.35294117647058826,0.42592592592592593,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,20,2,chain,18,2,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.35185185185185186,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,24,2,chain,18,2,1,1,1,1.0,6.0,2.747237874221035,8.0,0.9259259259259259,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,27,2,chain,18,2,1,1,1,1.0,6.0,2.747237874221035,8.0,0.9259259259259259,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,0,2,branching,9,5,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7407407407407407,1.3333333333333333,0.0,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,4,2,branching,9,5,1,1,1,1.0,6.0,2.493103424623492,7.0,0.8703703703703703,1.0,1.0,0.75,0.7777777777777778,1.0,0.3333333333333333,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,8,2,branching,9,5,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7777777777777778,1.0,0.0,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,12,2,branching,9,5,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.3333333333333333,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,16,2,branching,9,5,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.3333333333333333,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,20,2,branching,9,5,1,1,1,1.0,6.0,2.706643248958457,9.0,0.8333333333333334,1.0,1.0,0.75,0.7777777777777778,1.3333333333333333,0.0,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,24,2,branching,9,5,1,1,1,1.0,6.0,2.8284271247461903,9.0,0.8333333333333334,1.0,1.0,0.75,0.7777777777777778,1.3333333333333333,0.0,0.0,0,0
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,27,2,branching,9,5,1,1,1,1.0,6.0,2.66604862369588,8.0,0.8518518518518519,1.0,1.0,0.75,0.7777777777777778,1.0,0.3333333333333333,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,0,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,4,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,8,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,12,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,16,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,20,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,24,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
2wikimultihopqa,06326df2088611ebbd6dac1f6bf848b6,validation,27,2,branching,7,4,1,1,1,1.0,6.0,2.449489742783178,7.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,0,2,chain,19,4,1,1,1,1.0,6.0,3.807276693701565,18.0,0.8421052631578947,1.0,1.0,0.3333333333333333,0.40350877192982454,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,4,2,chain,19,4,2,0,1,1.0,6.0,2.918728638037669,9.0,0.9210526315789473,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,8,2,chain,19,4,1,1,1,1.0,6.0,3.059786506377824,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,12,2,chain,19,4,2,0,1,1.0,6.0,3.100877369824832,13.0,0.8859649122807017,1.0,1.0,0.3333333333333333,0.38596491228070173,2.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,16,2,chain,19,4,2,0,1,1.0,6.0,3.0768683653429165,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,20,2,chain,19,4,2,0,1,1.0,6.0,3.0588080626846206,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,24,2,chain,19,4,2,0,1,1.0,6.0,3.067838214013769,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__10017_18974,validation,27,2,chain,19,4,2,0,1,1.0,6.0,3.0592972845312225,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3508771929824561,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,0,2,chain,21,4,1,1,1,1.0,6.0,3.930493520834177,20.0,0.8412698412698413,1.0,1.0,0.3,0.31746031746031744,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,4,2,chain,21,4,1,1,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.36507936507936506,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,8,2,chain,21,4,2,0,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.3492063492063492,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,12,2,chain,21,4,1,1,1,1.0,6.0,3.1986493325947483,11.0,0.9126984126984127,1.0,1.0,0.3,0.2857142857142857,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,16,2,chain,21,4,1,1,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.30158730158730157,1.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,20,2,chain,21,4,2,0,1,1.0,6.0,3.228048785963704,11.0,0.9126984126984127,1.0,1.0,0.3,0.31746031746031744,2.0,0.0,0.0,0,0
musique,2hop__10114_599630,test,24,2,chain,21,4,,,0,0.5,6.0,3.092352447239962,11.0,0.9126984126984127,1.0,1.0,0.3,0.30158730158730157,,1.0,0.0,0,0
musique,2hop__10114_599630,test,27,2,chain,21,4,2,0,1,1.0,6.0,2.91688466089825,10.0,0.9206349206349207,1.0,1.0,0.3,0.31746031746031744,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,0,2,chain,25,5,2,0,0,0.5,6.0,4.328197030392889,23.0,0.8466666666666667,1.0,1.0,0.25,0.28,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,4,2,chain,25,5,1,1,1,1.0,6.0,3.24812001965767,12.0,0.92,1.0,1.0,0.25,0.28,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,8,2,chain,25,5,2,0,1,1.0,6.0,3.3869314930944405,13.0,0.9133333333333333,1.0,1.0,0.25,0.28,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,12,2,chain,25,5,1,1,1,1.0,6.0,3.3500868594447324,15.0,0.9,1.0,1.0,0.25,0.28,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,16,2,chain,25,5,1,1,1,1.0,6.0,3.4739710684943845,13.0,0.9133333333333333,1.0,1.0,0.25,0.29333333333333333,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,20,2,chain,25,5,2,0,1,1.0,6.0,3.4980495336160504,13.0,0.9133333333333333,1.0,1.0,0.25,0.26666666666666666,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,24,2,chain,25,5,2,0,1,1.0,6.0,3.363817374285753,12.0,0.92,1.0,1.0,0.25,0.26666666666666666,1.0,0.0,0.0,0,0
musique,2hop__10122_18974,validation,27,2,chain,25,5,2,0,1,1.0,6.0,3.2151572721746886,12.0,0.92,1.0,1.0,0.25,0.26666666666666666,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,0,2,chain,18,4,1,1,1,1.0,6.0,3.919267293690738,18.0,0.8333333333333334,1.0,1.0,0.35294117647058826,0.3148148148148148,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,4,2,chain,18,4,1,1,1,1.0,6.0,2.7567697006240244,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,8,2,chain,18,4,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,12,2,chain,18,4,1,1,1,1.0,6.0,2.9136971615350156,10.0,0.9074074074074074,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,16,2,chain,18,4,2,0,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,2.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,20,2,chain,18,4,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,24,2,chain,18,4,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.4074074074074074,1.0,0.0,0.0,0,0
musique,2hop__103889_86452,test,27,2,chain,18,4,1,1,1,1.0,6.0,2.8259598050955703,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,0,2,chain,22,4,,,0,0.5,6.0,4.124332795854497,21.0,0.8409090909090909,1.0,1.0,0.2857142857142857,0.3181818181818182,2.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,4,2,chain,22,4,2,0,1,1.0,6.0,3.06475830755808,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,2.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,8,2,chain,22,4,1,1,1,1.0,6.0,3.1674910456356624,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,12,2,chain,22,4,2,0,1,1.0,6.0,3.2244346161180384,12.0,0.9090909090909091,1.0,1.0,0.2857142857142857,0.2727272727272727,2.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,16,2,chain,22,4,1,1,1,1.0,6.0,3.1748673029160432,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,20,2,chain,22,4,2,0,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,2.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,24,2,chain,22,4,2,0,1,1.0,6.0,3.08113883008419,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.3181818181818182,2.0,0.0,0.0,0,0
musique,2hop__104095_40501,test,27,2,chain,22,4,1,1,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.36363636363636365,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,0,2,chain,18,5,1,1,1,1.0,6.0,3.7829299838006065,18.0,0.8333333333333334,1.0,1.0,0.35294117647058826,0.4444444444444444,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,4,2,chain,18,5,2,0,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,8,2,chain,18,5,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,12,2,chain,18,5,1,1,1,1.0,6.0,2.8951499095671163,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,16,2,chain,18,5,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,20,2,chain,18,5,2,0,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,24,2,chain,18,5,1,1,1,1.0,6.0,2.8951499095671163,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.0,0.0,0.0,0,0
musique,2hop__104095_40502,test,27,2,chain,18,5,1,1,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,0,2,chain,28,5,,,0,0.5,6.0,4.549613099091007,28.0,0.8333333333333334,1.0,1.0,0.2222222222222222,0.2976190476190476,2.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,4,2,chain,28,5,,,0,0.5,6.0,3.3096401845477206,12.0,0.9285714285714286,1.0,1.0,0.2222222222222222,0.2619047619047619,,1.0,0.0,0,0
musique,2hop__10515_21567,validation,8,2,chain,28,5,1,1,1,1.0,6.0,3.4516546682009706,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.23809523809523808,1.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,12,2,chain,28,5,4,-2,1,1.0,6.0,3.3875994592049805,13.0,0.9226190476190477,1.0,1.0,0.2222222222222222,0.2619047619047619,1.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,16,2,chain,28,5,1,1,1,1.0,6.0,3.523529022242663,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.27380952380952384,1.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,20,2,chain,28,5,2,0,1,1.0,6.0,3.5975335296483273,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.25,2.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,24,2,chain,28,5,2,0,1,1.0,6.0,3.60886106488327,14.0,0.9166666666666666,1.0,1.0,0.2222222222222222,0.20238095238095238,2.0,0.0,0.0,0,0
musique,2hop__10515_21567,validation,27,2,chain,28,5,1,1,1,1.0,6.0,3.5245076422612795,13.0,0.9226190476190477,1.0,1.0,0.2222222222222222,0.23809523809523808,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,0,2,chain,17,4,2,0,1,1.0,6.0,3.833062924348157,17.0,0.8333333333333334,1.0,1.0,0.375,0.45098039215686275,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,4,2,chain,17,4,1,1,1,1.0,6.0,2.7626470801023566,9.0,0.9117647058823529,1.0,1.0,0.375,0.4117647058823529,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,8,2,chain,17,4,2,0,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.43137254901960786,2.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,12,2,chain,17,4,1,1,1,1.0,6.0,3.3509210841039145,12.0,0.8823529411764706,1.0,1.0,0.375,0.39215686274509803,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,16,2,chain,17,4,2,0,1,1.0,6.0,2.918713046052005,10.0,0.9019607843137255,1.0,1.0,0.375,0.4117647058823529,2.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,20,2,chain,17,4,1,1,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.4117647058823529,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,24,2,chain,17,4,1,1,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.39215686274509803,1.0,0.0,0.0,0,0
musique,2hop__10620_49084,test,27,2,chain,17,4,1,1,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.4117647058823529,1.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,0,2,chain,22,5,1,1,1,1.0,6.0,4.1427501175088155,21.0,0.8409090909090909,1.0,1.0,0.2857142857142857,0.3787878787878788,1.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,4,2,chain,22,5,,,0,0.5,6.0,3.08071632030758,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.3181818181818182,,1.0,0.0,0,0
musique,2hop__10620_79092,validation,8,2,chain,22,5,2,0,1,1.0,6.0,3.2110276320469153,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,2.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,12,2,chain,22,5,2,0,1,1.0,6.0,3.4096517927910637,14.0,0.8939393939393939,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,16,2,chain,22,5,1,1,1,1.0,6.0,3.308359865273323,13.0,0.9015151515151515,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,20,2,chain,22,5,2,0,1,1.0,6.0,3.232435446617025,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,24,2,chain,22,5,2,0,1,1.0,6.0,3.210306674775883,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,2.0,0.0,0.0,0,0
musique,2hop__10620_79092,validation,27,2,chain,22,5,2,0,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,0,2,chain,19,4,2,0,1,1.0,6.0,3.8849679055497446,19.0,0.8333333333333334,1.0,1.0,0.3333333333333333,0.40350877192982454,2.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,4,2,chain,19,4,1,1,1,1.0,6.0,2.918728638037669,9.0,0.9210526315789473,1.0,1.0,0.3333333333333333,0.3508771929824561,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,8,2,chain,19,4,2,0,1,1.0,6.0,3.0683274358603705,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,2.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,12,2,chain,19,4,1,1,1,1.0,6.0,3.0365417484016755,14.0,0.8771929824561404,1.0,1.0,0.3333333333333333,0.3157894736842105,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,16,2,chain,19,4,1,1,1,1.0,6.0,3.0931154316783926,12.0,0.8947368421052632,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,20,2,chain,19,4,1,1,1,1.0,6.0,3.0417262037195285,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3508771929824561,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,24,2,chain,19,4,1,1,1,1.0,6.0,3.0592972845312225,10.0,0.9122807017543859,1.0,1.0,0.3333333333333333,0.3684210526315789,1.0,0.0,0.0,0,0
musique,2hop__106864_80460,validation,27,2,chain,19,4,1,1,1,1.0,6.0,2.769571295328023,9.0,0.9210526315789473,1.0,1.0,0.3333333333333333,0.3508771929824561,1.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,0,2,chain,34,2,0,2,1,1.0,6.0,4.272110664151074,31.0,0.8480392156862745,1.0,1.0,0.18181818181818182,0.3333333333333333,2.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,4,2,chain,34,2,0,2,1,1.0,6.0,3.0596726281364024,15.0,0.9264705882352942,1.0,1.0,0.18181818181818182,0.19607843137254902,,1.0,0.0,0,0
musique,2hop__107185_64006,validation,8,2,chain,34,2,0,2,1,1.0,6.0,3.861875082612827,21.0,0.8970588235294118,1.0,1.0,0.18181818181818182,0.21568627450980393,,1.0,0.0,0,0
musique,2hop__107185_64006,validation,12,2,chain,34,2,0,2,1,1.0,6.0,3.7917258530027143,22.0,0.892156862745098,1.0,1.0,0.18181818181818182,0.23529411764705882,2.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,16,2,chain,34,2,0,2,1,1.0,6.0,3.9574119866757123,19.0,0.9068627450980392,1.0,1.0,0.18181818181818182,0.19607843137254902,1.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,20,2,chain,34,2,0,2,1,1.0,6.0,3.7395734709921706,18.0,0.9117647058823529,1.0,1.0,0.18181818181818182,0.16666666666666666,2.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,24,2,chain,34,2,0,2,1,1.0,6.0,3.4737412832569676,18.0,0.9117647058823529,1.0,1.0,0.18181818181818182,0.21568627450980393,3.0,0.0,0.0,0,0
musique,2hop__107185_64006,validation,27,2,chain,34,2,0,2,1,1.0,6.0,3.563562417347985,16.0,0.9215686274509804,1.0,1.0,0.18181818181818182,0.19607843137254902,,1.0,0.0,0,0
musique,2hop__107238_64918,test,0,2,chain,28,3,1,1,1,1.0,6.0,4.269543102607626,25.0,0.8511904761904762,1.0,1.0,0.2222222222222222,0.2261904761904762,1.0,0.0,0.0,0,0
