perturbation,example_id,channel,target_recovery,wrong_target_recovery,wrong_target_confidence,abstention_at_0_5,retry_opportunity
near_entity_collision,near_entity_collision-9,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-10,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-10,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-10,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-11,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-11,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-11,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-12,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-12,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-12,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-13,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-13,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-13,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-14,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-14,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-14,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-15,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-15,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-15,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-16,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-16,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-16,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-17,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-17,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-17,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-18,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-18,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-18,hybrid,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-19,exact,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-19,approx,1.0,0.0,0.0,0.0,0.0
near_entity_collision,near_entity_collision-19,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-0,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-0,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-0,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-1,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-1,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-1,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-2,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-2,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-2,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-3,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-3,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-3,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-4,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-4,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-4,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-5,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-5,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-5,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-6,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-6,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-6,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-7,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-7,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-7,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-8,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-8,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-8,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-9,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-9,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-9,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-10,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-10,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-10,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-11,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-11,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-11,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-12,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-12,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-12,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-13,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-13,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-13,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-14,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-14,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-14,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-15,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-15,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-15,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-16,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-16,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-16,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-17,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-17,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-17,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-18,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-18,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-18,hybrid,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-19,exact,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-19,approx,1.0,0.0,0.0,0.0,0.0
shared_prefix,shared_prefix-19,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-0,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-0,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-0,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-1,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-1,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-1,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-2,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-2,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-2,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-3,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-3,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-3,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-4,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-4,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-4,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-5,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-5,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-5,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-6,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-6,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-6,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-7,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-7,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-7,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-8,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-8,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-8,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-9,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-9,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-9,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-10,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-10,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-10,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-11,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-11,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-11,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-12,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-12,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-12,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-13,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-13,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-13,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-14,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-14,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-14,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-15,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-15,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-15,hybrid,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-16,exact,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-16,approx,1.0,0.0,0.0,0.0,0.0
numeric_id_collision,numeric_id_collision-16,hybrid,1.0,0.0,0.0,0.0,0.0
