catalog_size,policy,seeds,top1_accuracy,top1_accuracy_ci_low,top1_accuracy_ci_high,outcome_accuracy,outcome_accuracy_ci_low,outcome_accuracy_ci_high,selection_coverage,selection_coverage_ci_low,selection_coverage_ci_high,selective_accuracy,selective_accuracy_ci_low,selective_accuracy_ci_high,safe_nonaction_rate,safe_nonaction_rate_ci_low,safe_nonaction_rate_ci_high,false_act_rate,false_act_rate_ci_low,false_act_rate_ci_high,ece,ece_ci_low,ece_ci_high,brier,brier_ci_low,brier_ci_high,mean_retrieval_stages,mean_retrieval_stages_ci_low,mean_retrieval_stages_ci_high,mean_fallback_count,mean_fallback_count_ci_low,mean_fallback_count_ci_high,mean_policy_us,mean_policy_us_ci_low,mean_policy_us_ci_high,estimated_discovery_ms,estimated_discovery_ms_ci_low,estimated_discovery_ms_ci_high,quality_regret,quality_regret_ci_low,quality_regret_ci_high,cost_regret,cost_regret_ci_low,cost_regret_ci_high
512,fixed_token,5,0.7296296296296296,0.7185185185185184,0.7407407407407407,0.6127272727272728,0.5563636363636364,0.6672727272727274,0.6055555555555555,0.5481481481481482,0.6611111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0848766393782359,0.05743976179735849,0.11952559963711086,0.053238159112531526,0.04094322797713612,0.06282433500623694,1.0,1.0,1.0,0.0,0.0,0.0,3602.8276363636364,3430.716545454545,3799.147818181818,80.87564333333333,78.9268,83.07855666666666,0.27037037037037037,0.25925925925925924,0.2814814814814815,0.6142453889289333,0.612528399870172,0.6156994903830347
512,user_hint,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03994698620188823,0.03913134142545911,0.040811079987550666,0.002375386533698451,0.0022899476871358574,0.0024566572729309653,1.0909090909090908,1.08,1.1018181818181818,0.09090909090909091,0.08,0.10181818181818182,3730.955636363636,3615.8534545454545,3829.3034545454543,47.472930818181815,46.16764545454545,48.8968193030303,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
2048,adaptive,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03868069820520803,0.03490279074592804,0.040853874883286664,0.0023904967175686596,0.0022874361276827414,0.0024623324373322366,2.390909090909091,2.3836363636363638,2.4,1.3909090909090909,1.3836363636363636,1.4000000000000001,36450.24872727273,35472.27272727273,37428.224727272725,310.31036654545454,305.0422595454545,315.3925269090909,0.0,0.0,0.0,0.5009259259259259,0.5,0.5027777777777778
2048,auto,5,0.8351851851851853,0.8333333333333334,0.8388888888888889,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5494708994708996,0.5476190476190477,0.5531746031746032,0.4395691609977324,0.4387755102040816,0.44115646258503405,1.0,1.0,1.0,0.0,0.0,0.0,15080.047090909091,14607.238727272726,15631.707818181818,8.108929393939395,7.613254060606061,8.45427109090909,0.1648148148148148,0.16111111111111112,0.16666666666666666,0.09978021978021978,0.09934065934065935,0.1
2048,fixed_explicit,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16496.093636363636,15336.209272727272,17743.187818181817,1.0907233333333333,0.98071,1.1756966666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
2048,fixed_hybrid,5,0.9981481481481481,0.9944444444444445,1.0,0.990909090909091,0.990909090909091,0.990909090909091,0.9907407407407407,0.9907407407407407,0.9907407407407407,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10387621437248229,0.10003582032720063,0.10771660841776395,0.015525027669664163,0.013914739358428739,0.01832827874004349,1.0,1.0,1.0,0.0,0.0,0.0,14853.621818181819,14351.625272727273,15383.728000000001,409.11168000000004,392.83449333333334,431.97608333333335,0.0018518518518518517,0.0,0.005555555555555555,4.1753461405330565,4.166666666666667,4.184605399792316
2048,fixed_index,5,0.8351851851851853,0.8333333333333334,0.8388888888888889,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5494708994708996,0.5476190476190477,0.5531746031746032,0.4395691609977324,0.4387755102040816,0.44115646258503405,1.0,1.0,1.0,0.0,0.0,0.0,15232.208909090908,14857.128545454545,15613.976545454545,9.482056666666667,8.893153333333334,9.889013333333333,0.1648148148148148,0.16111111111111112,0.16666666666666666,0.09978021978021978,0.09934065934065935,0.1
2048,fixed_semantic,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.21333333333333337,0.21333333333333337,0.21333333333333337,1.0,1.0,1.0,0.0,0.0,0.0,15438.488,15064.195272727273,15696.716363636364,96.19696666666667,91.75335333333334,100.62193333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.2638888888888888,1.25,1.2916666666666667
2048,fixed_token,5,0.7462962962962962,0.7407407407407407,0.7537037037037038,0.5218181818181817,0.5109090909090909,0.5345454545454545,0.512962962962963,0.5018518518518519,0.5259259259259259,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.11940552538358104,0.10121797796592093,0.13496726943743767,0.07047615377104113,0.06323170578147391,0.07763414458575596,1.0,1.0,1.0,0.0,0.0,0.0,16648.88490909091,15630.68909090909,17667.08072727273,335.89226,329.1253033333333,342.6592166666667,0.2537037037037037,0.2462962962962963,0.25925925925925924,0.6116734417344174,0.6105758807588076,0.6125
2048,user_hint,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03868069820520803,0.03490279074592804,0.040853874883286664,0.0023904967175686596,0.0022874361276827414,0.0024645175012634013,1.0909090909090908,1.0763636363636364,1.1090909090909091,0.09090909090909091,0.07636363636363636,0.10909090909090909,16695.988181818182,15927.697272727273,17350.93018181818,197.94875345454545,195.08140472727274,200.71150281818183,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
8192,adaptive,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04087475360514579,0.040230988691772974,0.0415185185185186,0.0024611466151456987,0.0024094415671134122,0.0025127399848828484,2.3854545454545457,2.381818181818182,2.389090909090909,1.3854545454545455,1.3818181818181818,1.3890909090909092,147608.96600000001,145507.78927272727,150108.0989090909,1084.247720939394,1059.7406604545454,1115.898229909091,0.0,0.0,0.0,0.5,0.5,0.5
