window,seed,example_id,depth,policy,evidence_condition,stage_type,layer,margin_delta_vs_no_memory,probability_delta_vs_no_memory
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,0,-1.2932348251342773,-0.02528395503759384
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,1,-0.9931726455688477,-0.07858419418334961
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,2,-1.538985252380371,-0.0947403833270073
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,3,-2.663534641265869,-0.16152402758598328
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,4,-3.655949831008911,-0.30739940144121647
w128,17,chain-309462-d4,4,one_shot,selected,after_layer,5,-2.903646469116211,-0.18347865343093872
w128,17,chain-414191-d2,2,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-414191-d2,2,one_shot,selected,after_pra,0,2.392604112625122,0.5527884066104889
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,0,2.724518299102783,0.6348424106836319
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,1,2.8517062664031982,0.5699343830347061
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,2,2.128641128540039,0.5140116810798645
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,3,0.14974451065063477,0.14699137210845947
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,4,-0.22351598739624023,0.03358784317970276
w128,17,chain-414191-d2,2,one_shot,selected,after_layer,5,-1.4730863571166992,-0.19018259644508362
w128,17,chain-518920-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-518920-d1,1,one_shot,selected,after_pra,0,-2.5826485753059387,-0.08359838649630547
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,0,-2.6400214433670044,-0.0653468519449234
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,1,-1.8108434677124023,-0.026032269932329655
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,2,-2.585099697113037,-0.02678914275020361
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,3,-3.337073564529419,-0.01630898000439629
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,4,-2.909241199493408,-0.011095132678747177
w128,17,chain-518920-d1,1,one_shot,selected,after_layer,5,-3.0723681449890137,-0.01399362797383219
w128,17,chain-623649-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-623649-d1,1,one_shot,selected,after_pra,0,-1.2156656980514526,-0.025154657661914825
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,0,-1.3254108428955078,-0.036332789808511734
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,1,-1.0964713096618652,-0.0032143425196409225
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,2,-1.9373846054077148,-0.01916855527088046
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,3,-2.682572841644287,-0.010026396485045552
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,4,-2.753056526184082,-0.007607124047353864
w128,17,chain-623649-d1,1,one_shot,selected,after_layer,5,-2.4826178550720215,-0.007092188228853047
w128,17,chain-728378-d2,2,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-728378-d2,2,one_shot,selected,after_pra,0,-2.5685724020004272,-0.12215698882937431
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,0,-3.650216579437256,-0.232869828119874
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,1,-3.5591273307800293,-0.3026313316076994
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,2,-3.278691530227661,-0.08507429622113705
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,3,-3.1433029174804688,-0.028153557796031237
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,4,-0.756558895111084,0.0008871862664818764
w128,17,chain-728378-d2,2,one_shot,selected,after_layer,5,0.8189444541931152,0.002593515906482935
w128,17,chain-833107-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-833107-d1,1,one_shot,selected,after_pra,0,-1.9964669346809387,-0.09515325352549553
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,0,-1.5362732410430908,-0.0884835384786129
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,1,-2.644562244415283,-0.1730833426117897
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,2,-0.21741485595703125,-0.10800807178020477
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,3,0.07444095611572266,-0.17181381583213806
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,4,0.2754020690917969,-0.15210849046707153
w128,17,chain-833107-d1,1,one_shot,selected,after_layer,5,-0.739264965057373,-0.2722499966621399
w128,17,chain-937836-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-937836-d1,1,one_shot,selected,after_pra,0,-2.4297484159469604,-0.044357938691973686
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,0,-2.398979425430298,-0.04798079468309879
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,1,-1.4723546504974365,-0.025746626779437065
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,2,-1.1528286933898926,-0.008836965542286634
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,3,-1.203634262084961,-0.003581876866519451
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,4,-0.5053834915161133,9.890273213386536e-05
w128,17,chain-937836-d1,1,one_shot,selected,after_layer,5,0.7939977645874023,0.005438757827505469
w128,17,chain-1042565-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1042565-d1,1,one_shot,selected,after_pra,0,3.761174201965332,0.7096505388617516
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,0,4.365689039230347,0.7854660153388977
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,1,4.767311334609985,0.8115869648754597
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,2,6.415854454040527,0.9003153890371323
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,3,6.631593704223633,0.899779237806797
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,4,7.162435293197632,0.925559751689434
w128,17,chain-1042565-d1,1,one_shot,selected,after_layer,5,6.959655523300171,0.9262599460780621
w128,17,chain-1147294-d2,2,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1147294-d2,2,one_shot,selected,after_pra,0,-0.4744126796722412,0.012562412768602371
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,0,0.5147988796234131,0.040737032890319824
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,1,2.6755707263946533,0.1262314636260271
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,2,4.102043151855469,0.08309733401983976
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,3,4.249963998794556,0.028343063546344638
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,4,4.950139045715332,0.035148422175552696
w128,17,chain-1147294-d2,2,one_shot,selected,after_layer,5,5.340304613113403,0.04180933034513146
w128,17,chain-1252023-d4,4,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1252023-d4,4,one_shot,selected,after_pra,0,-2.0268402099609375,-0.102214016020298
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,0,-2.5067129135131836,-0.14892488718032837
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,1,-2.6671030521392822,-0.34863656759262085
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,2,-4.19158148765564,-0.20933451317250729
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,3,-4.444911479949951,-0.1686592437326908
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,4,-5.41662073135376,-0.2708815806545317
w128,17,chain-1252023-d4,4,one_shot,selected,after_layer,5,-5.269174575805664,-0.18380823056213558
w128,17,chain-1356752-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1356752-d1,1,one_shot,selected,after_pra,0,-0.22224044799804688,-0.05590716004371643
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,0,-0.25590014457702637,-0.05018305778503418
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,1,1.4739863872528076,0.016108347102999687
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,2,1.156160831451416,0.0022841475438326597
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,3,0.4483327865600586,6.310304161161184e-05
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,4,0.3275423049926758,-8.791105938144028e-05
w128,17,chain-1356752-d1,1,one_shot,selected,after_layer,5,-0.8436565399169922,-0.00013899998157285154
w128,17,chain-1461481-d2,2,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1461481-d2,2,one_shot,selected,after_pra,0,0.7123663425445557,0.3183942288160324
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,0,2.053053617477417,0.445412740111351
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,1,2.325451612472534,0.47086767852306366
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,2,3.4200148582458496,0.4860543832182884
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,3,3.899040699005127,0.6470136269927025
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,4,4.683158874511719,0.7454534210264683
w128,17,chain-1461481-d2,2,one_shot,selected,after_layer,5,4.87358832359314,0.793823666870594
w128,17,chain-1566210-d2,2,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1566210-d2,2,one_shot,selected,after_pra,0,-2.6635899543762207,-0.05429270025342703
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,0,-3.4769446849823,-0.08015204779803753
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,1,-3.540294885635376,-0.15369339752942324
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,2,-3.696932077407837,-0.07901676883921027
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,3,-3.016423225402832,-0.02583693154156208
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,4,-1.8271243572235107,-0.012658894993364811
w128,17,chain-1566210-d2,2,one_shot,selected,after_layer,5,-0.8238816261291504,-0.005706555442884564
w128,17,chain-1670939-d1,1,one_shot,selected,input,-1,0.0,0.0
w128,17,chain-1670939-d1,1,one_shot,selected,after_pra,0,-2.338748574256897,-0.04112544469535351
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,0,-3.1161155700683594,-0.060610988177359104
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,1,-3.186444044113159,-0.0931024830788374
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,2,-2.6576452255249023,-0.032874295487999916
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,3,-2.2864317893981934,-0.008345421869307756
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,4,-1.052210807800293,-0.002521196845918894
w128,17,chain-1670939-d1,1,one_shot,selected,after_layer,5,-0.2634572982788086,0.0026566777378320694
w128,17,chain-100004-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-100004-d1,1,one_shot,oracle,after_pra,0,-0.3329949378967285,-0.045884743332862854
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,0,-0.42020082473754883,-0.03920063376426697
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,1,-0.3247809410095215,-0.007707670331001282
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,2,-0.3650524616241455,-8.061528205871582e-06
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,3,-0.12200498580932617,-0.005824163556098938
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,4,-0.21986007690429688,-0.00011705979704856873
w128,17,chain-100004-d1,1,one_shot,oracle,after_layer,5,-0.5032508373260498,0.00011205673217773438
w128,17,chain-204733-d3,3,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-204733-d3,3,one_shot,oracle,after_pra,0,1.885308027267456,0.10906687378883362
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,0,1.4192445278167725,0.15592066943645477
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,1,1.6684298515319824,0.10748281143605709
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,2,4.046329975128174,0.3313931692391634
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,3,3.348461151123047,0.370103576220572
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,4,3.046426773071289,0.1873933314345777
w128,17,chain-204733-d3,3,one_shot,oracle,after_layer,5,2.5145339965820312,0.07032907754182816
w128,17,chain-309462-d4,4,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-309462-d4,4,one_shot,oracle,after_pra,0,2.0091158151626587,0.362937793135643
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,0,2.2631494998931885,0.397641122341156
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,1,1.331502914428711,0.24901729822158813
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,2,-0.5315320491790771,-0.04578707367181778
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,3,-1.3662166595458984,-0.10207347571849823
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,4,-1.9973464012145996,-0.24713655561208725
w128,17,chain-309462-d4,4,one_shot,oracle,after_layer,5,-0.756331205368042,-0.1271301954984665
w128,17,chain-414191-d2,2,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-414191-d2,2,one_shot,oracle,after_pra,0,3.525385618209839,0.7030260860919952
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,0,3.99656343460083,0.7620069533586502
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,1,3.27789568901062,0.67476387321949
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,2,3.9954872131347656,0.6624265909194946
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,3,3.6375372409820557,0.5363690257072449
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,4,3.1455893516540527,0.46296969056129456
w128,17,chain-414191-d2,2,one_shot,oracle,after_layer,5,1.9566936492919922,0.276788592338562
w128,17,chain-518920-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-518920-d1,1,one_shot,oracle,after_pra,0,-1.8895559906959534,-0.05505681782960892
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,0,-1.9039474725723267,-0.04974977858364582
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,1,-0.7719550132751465,-0.007343381643295288
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,2,-1.7397613525390625,-0.022477969527244568
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,3,-2.3336260318756104,-0.014679488027468324
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,4,-1.772390365600586,-0.00900750420987606
w128,17,chain-518920-d1,1,one_shot,oracle,after_layer,5,-2.0144591331481934,-0.011638368247076869
w128,17,chain-623649-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-623649-d1,1,one_shot,oracle,after_pra,0,0.35099589824676514,0.13393257558345795
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,0,1.675705909729004,0.2290222942829132
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,1,1.4582829475402832,0.13073072955012321
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,2,3.0414836406707764,0.17470159754157066
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,3,2.3601181507110596,0.08475581090897322
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,4,2.291937828063965,0.04824864957481623
w128,17,chain-623649-d1,1,one_shot,oracle,after_layer,5,1.361070156097412,0.018335294909775257
w128,17,chain-728378-d2,2,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-728378-d2,2,one_shot,oracle,after_pra,0,-1.3462791442871094,-0.07865284383296967
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,0,-1.7628157138824463,-0.1557302549481392
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,1,-1.2747669219970703,-0.16213609278202057
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,2,-0.8389995098114014,-0.03108345717191696
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,3,-0.40284013748168945,0.01942753791809082
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,4,2.4358103275299072,0.11046524811536074
w128,17,chain-728378-d2,2,one_shot,oracle,after_layer,5,4.6404993534088135,0.08117808727547526
w128,17,chain-833107-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-833107-d1,1,one_shot,oracle,after_pra,0,2.6181692481040955,0.6167708933353424
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,0,4.168952465057373,0.769744947552681
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,1,3.3875861167907715,0.6876807808876038
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,2,4.75110936164856,0.7196313589811325
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,3,4.6789164543151855,0.5134960412979126
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,4,4.951584339141846,0.4198497533798218
w128,17,chain-833107-d1,1,one_shot,oracle,after_layer,5,3.4930458068847656,0.23493999242782593
w128,17,chain-937836-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-937836-d1,1,one_shot,oracle,after_pra,0,-0.6604880094528198,-0.013234160840511322
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,0,-0.39483213424682617,-0.006091676652431488
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,1,-0.2949028015136719,0.011215344071388245
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,2,2.762054443359375,0.11809879913926125
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,3,2.675550937652588,0.06154452031478286
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,4,3.443436861038208,0.07426529750227928
w128,17,chain-937836-d1,1,one_shot,oracle,after_layer,5,4.595836877822876,0.09492263640277088
w128,17,chain-1042565-d1,1,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-1042565-d1,1,one_shot,oracle,after_pra,0,3.565849781036377,0.7103450521826744
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,0,4.479152679443359,0.7909539341926575
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,1,6.035315275192261,0.8525041230022907
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,2,7.091617822647095,0.912010058760643
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,3,6.974810600280762,0.9091499820351601
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,4,7.565945386886597,0.932475857436657
w128,17,chain-1042565-d1,1,one_shot,oracle,after_layer,5,7.7213733196258545,0.9348941557109356
w128,17,chain-1147294-d2,2,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-1147294-d2,2,one_shot,oracle,after_pra,0,-0.9006249904632568,0.005520671606063843
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,0,-0.16524624824523926,0.02712497115135193
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,1,1.1259641647338867,0.056940833106637
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,2,3.6520259380340576,0.05996053200215101
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,3,4.137357950210571,0.026798414764925838
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,4,5.1558921337127686,0.03867915546288714
w128,17,chain-1147294-d2,2,one_shot,oracle,after_layer,5,5.684979677200317,0.05311241990420967
w128,17,chain-1252023-d4,4,one_shot,oracle,input,-1,0.0,0.0
w128,17,chain-1252023-d4,4,one_shot,oracle,after_pra,0,1.411257266998291,0.22331847250461578
