split,dataset,example_id,query_rare_fraction,exact_top_score,bm25_score_gap,semantic_score_gap,channel_disagreement,query_evidence_overlap,rare_token_overlap,idf_weighted_overlap,named_entity_overlap,answer_overlap,evidence_regions,evidence_documents,evidence_tokens,maximum_evidence_span,evidence_gap,chain_depth,evidence_compactness,gist_root_rank,exact_root_rank,bm25_root_rank,approx_root_rank,hybrid_root_rank,gist_top_score,bm25_top_score,approx_top_score,hybrid_top_score,gist_score_gap,exact_score_gap,approx_score_gap,hybrid_score_gap,delta_exact_gist,delta_bm25_gist,delta_approx_gist,delta_hybrid_gist,delta_hybrid_best_single,oracle_recall,oracle_headroom
test,musique,3hop2__11282_57233_56883,0.48,0.625,0.10433302512639953,0.002348870038986206,2,0.56,0.5,0.5627683264374472,0.6666666666666666,1.0,10,3,320,32,49.77777777777778,3,0.4166666666666667,8,1,1,1,1,0.9285551607608795,1.0,0.37774122807017546,0.6994548857212066,0.002348870038986206,0.25,0.08899122807017545,0.1595449864864349,0.1,0.1,0.1,0.1,0.0,0.1,0.0
validation,musique,4hop1__105002_17130_70784_61381,0.2,0.375,0.020162809961495665,0.0007641315460205078,4,0.6,0.25,0.5709654553620525,1.0,1.0,32,4,1024,32,32.0,4,0.5079365079365079,1,1,3,4,1,0.9467055797576904,1.0,0.31682692307692306,0.5443928897380828,0.0007641315460205078,0.0,0.005484330484330446,0.0015649616718291792,0.0,-0.03125,-0.03125,0.0,0.0,0.0625,0.03125
test,musique,4hop1__105401_17130_70784_61381,0.35294117647058826,0.5,0.5153765534818948,7.456541061401367e-05,3,0.8235294117647058,0.6666666666666666,0.7952613157808323,1.0,1.0,32,4,1024,32,27.870967741935484,4,0.5423728813559322,3,1,1,2,1,0.9392525553703308,1.0,0.34129901960784315,0.6308517277240753,7.456541061401367e-05,0.125,0.015406162464985995,0.0897742629051208,-0.03125,0.03125,0.0,0.03125,0.0,0.09375,0.0
validation,musique,4hop1__105401_17130_70784_79935,0.4,0.5,0.4393687284729747,0.0055487751960754395,3,0.7,0.75,0.7092011706700028,1.0,1.0,27,4,864,32,75.07692307692308,4,0.3068181818181818,6,1,1,4,1,0.9439388513565063,1.0,0.33478773584905663,0.6215685129165649,0.0055487751960754395,0.125,0.017960812772133572,0.07755149006843576,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035
test,musique,4hop1__105688_17130_70784_61381,0.18181818181818182,0.5,0.041171913772919955,0.007466763257980347,4,0.6363636363636364,0.5,0.6022686146916407,0.6666666666666666,1.0,30,4,958,32,68.41379310344827,4,0.3256288239292998,4,1,3,1,1,0.9347711205482483,1.0,0.34285714285714286,0.6228949904441834,0.007466763257980347,0.0,0.03928571428571426,0.01312074065208435,0.03333333333333333,0.0,0.06666666666666668,0.03333333333333333,-0.03333333333333334,0.1,0.06666666666666668
test,musique,4hop1__105688_17130_70784_79935,0.35,0.5,0.050929534855333025,0.0011470317840576172,4,0.65,0.42857142857142855,0.5178982198822816,1.0,1.0,26,4,828,32,79.36,4,0.29445234708392604,3,1,2,1,1,0.9394009113311768,1.0,0.39103773584905666,0.6119287073612213,0.0011470317840576172,0.0,0.04901645925331194,0.010026758909225442,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464
validation,musique,4hop1__105773_457883_650651_7262,0.39285714285714285,0.625,0.07348003153989047,0.007100969552993774,4,0.6785714285714286,0.45454545454545453,0.6098640293977655,1.0,0.75,18,4,576,32,43.294117647058826,4,0.43902439024390244,2,1,4,2,1,0.9456457495689392,1.0,0.3961753731343284,0.7147369861602784,0.007100969552993774,0.0,0.019273199221284898,0.00046489834785468087,-0.05555555555555555,-0.05555555555555555,-0.05555555555555555,0.0,0.0,0.1111111111111111,0.05555555555555555
validation,musique,4hop2__103790_14670_8987_8529,0.3548387096774194,0.875,0.3617230027641949,0.009654432535171509,2,0.8387096774193549,0.9090909090909091,0.9105981454781931,1.0,1.0,15,4,480,32,66.28571428571429,4,0.3409090909090909,1,1,1,1,1,0.9498538672924042,1.0,0.5595034246575342,0.8945598304271698,0.009654432535171509,0.25,0.17130898021308977,0.1977246224880218,0.0,0.06666666666666668,0.0,0.0,-0.06666666666666668,0.2,0.0
test,musique,4hop2__103790_14670_8987_8974,0.3870967741935484,0.625,0.21400807671556799,0.0024764537811279297,2,0.8387096774193549,0.75,0.8607051709531564,1.0,0.8,16,4,512,32,34.13333333333333,4,0.5,1,1,1,1,1,0.9518759250640869,1.0,0.43125,0.7223198413848877,0.0024764537811279297,0.125,0.10148809523809527,0.10820161104202275,0.0,-0.0625,0.0625,0.0625,0.0,0.25,0.125
test,musique,4hop2__103790_39078_8987_8529,0.41935483870967744,0.75,0.1477007082389502,0.0025196373462677,2,0.7096774193548387,0.5384615384615384,0.687320430749626,0.8333333333333334,1.0,12,4,384,32,177.45454545454547,4,0.1643835616438356,2,1,1,1,1,0.9428757429122925,1.0,0.5295634920634921,0.8043922662734984,0.0025196373462677,0.25,0.20456349206349206,0.17152954339981064,0.0,0.16666666666666669,0.0,0.0,-0.16666666666666669,0.25,0.0
test,musique,4hop2__105527_14670_8987_8529,0.3235294117647059,0.875,0.31080670318139436,0.0007309615612030029,1,0.7941176470588235,0.8181818181818182,0.8479788816113768,1.0,1.0,14,4,448,32,54.15384615384615,4,0.3888888888888889,1,1,1,1,1,0.9404439032077789,1.0,0.5911858974358974,0.8946331709623336,0.0007309615612030029,0.25,0.18301282051282053,0.17521928846836088,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.0
validation,musique,4hop2__105527_14670_8987_8974,0.46875,0.625,0.3717871790556997,0.0038691461086273193,2,0.875,0.9333333333333333,0.9532033721778909,1.0,0.8,16,4,512,32,68.26666666666667,4,0.3333333333333333,2,1,1,1,1,0.94864222407341,1.0,0.4247282608695652,0.7209319233894348,0.0038691461086273193,0.0,0.03188405797101451,0.009591078758239724,0.0625,0.0,0.0625,0.0625,0.0,0.25,0.0625
validation,musique,4hop2__161324_14670_8987_8974,0.1724137931034483,0.625,0.329336566134215,0.0011515915393829346,1,0.8620689655172413,1.0,0.9515290061934196,1.0,0.8,23,4,736,32,26.181818181818183,4,0.5609756097560976,1,1,1,1,1,0.9460943043231964,1.0,0.43839285714285714,0.721328291296959,0.0011515915393829346,0.125,0.1017986542443064,0.09440948665142068,0.043478260869565216,-0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043
