stage,config_id,method,edge_family,top_k,threshold,policy,split,seed,example_id,facets,units,edges,interleaved,shared_entity,ari,nmi,pairwise_f1,boundary_f1,cluster_count_error,graph_ms,cluster_ms,iterations,converged
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e011,6,24,46,1,1,0.9526532479414456,0.9742175559114401,0.958904109589041,1.0,1,2.062800107523799,0.901099992915988,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e012,1,5,14,0,0,0.0,0.0,1.0,0.0,0,1.3251998461782932,0.45950012281537056,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e013,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.8108001202344894,0.35830005072057247,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e014,3,12,26,1,0,0.923699421965318,0.9312394307324187,0.9444444444444444,1.0,1,1.265399856492877,0.5630999803543091,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e015,4,17,44,1,1,1.0,1.0,1.0,1.0,0,1.4116999227553606,0.659500015899539,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e016,5,20,42,0,1,0.9624283171841013,0.970565211996543,0.96875,0.888888888888889,1,1.3327000197023153,0.7419001776725054,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e017,6,24,54,0,1,0.9687924016282227,0.9780268152531073,0.972972972972973,0.8333333333333333,1,1.3862999621778727,0.6808999460190535,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e018,1,5,14,1,0,0.0,0.0,1.0,0.0,0,1.4406999107450247,0.614499906077981,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e019,2,7,14,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.5016000252217054,0.6444999016821384,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e020,3,13,30,0,0,0.9367396593673966,0.9359596314694716,0.9545454545454545,0.6666666666666666,1,1.3411999680101871,0.60040014795959,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e021,4,17,40,0,1,1.0,1.0,1.0,1.0,0,1.3411999680101871,0.5996001418679953,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e022,5,19,36,1,1,0.8597977589505329,0.9319643399936451,0.88,0.967741935483871,2,1.4307999517768621,0.7418000604957342,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,23,validation-s23-e023,6,24,48,1,1,0.9361406756131421,0.9714041968211837,0.9444444444444444,1.0,1,1.583299832418561,0.8060000836849213,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e000,1,4,6,0,0,0.0,0.0,1.0,0.0,0,1.2719999067485332,0.5307998508214951,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e001,2,8,16,0,0,1.0,1.0,1.0,1.0,0,1.3522000517696142,0.6249998696148396,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e002,3,12,26,1,0,1.0,1.0,1.0,1.0,0,1.4476000797003508,0.6762000266462564,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e003,4,16,34,1,1,1.0,1.0,1.0,1.0,0,1.5060000587254763,0.6335999350994825,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e004,5,21,52,0,1,1.0,1.0,1.0,1.0,0,1.4121001586318016,0.6302997935563326,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e005,6,24,40,0,1,0.788883222845487,0.8951376557086589,0.8125000000000001,0.6666666666666666,5,1.4158999547362328,0.8829999715089798,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e006,1,4,4,1,0,0.0,0.0,0.6666666666666666,0.0,1,1.3111999724060297,0.4382999613881111,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e007,2,8,12,1,0,0.5555555555555556,0.705829021446042,0.7000000000000001,0.8,2,1.4237998984754086,0.7652000058442354,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e008,3,13,32,0,0,1.0,1.0,1.0,1.0,0,1.447299961000681,0.658900011330843,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e009,4,16,32,0,1,0.8926174496644296,0.946028574656212,0.9130434782608696,0.7499999999999999,1,1.4471998438239098,0.6587000098079443,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e010,5,20,42,1,1,0.9614604462474645,0.97074680436967,0.967741935483871,1.0,1,1.3181001413613558,0.752599909901619,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e011,6,24,46,1,1,0.8842281879194631,0.9470572590473137,0.898550724637681,0.9473684210526316,2,1.417399849742651,0.7452000863850117,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e012,1,4,8,0,0,0.0,0.0,1.0,0.0,0,0.8610000368207693,0.3170999698340893,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e013,2,8,14,0,0,0.8549222797927462,0.8471700184992593,0.9166666666666666,0.6666666666666666,1,0.8044000715017319,0.31649996526539326,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e014,3,12,28,1,0,1.0,1.0,1.0,1.0,0,0.9449999779462814,0.3218997735530138,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e015,4,16,36,1,1,0.9479392624728851,0.9582756106582235,0.9583333333333334,1.0,1,0.8376999758183956,0.4186001606285572,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e016,5,21,42,0,1,0.8895705521472392,0.9381445225950775,0.90625,0.7272727272727273,2,0.8474001660943031,0.44560013338923454,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e017,6,24,52,0,1,1.0,1.0,1.0,1.0,0,1.7134998925030231,0.7210001349449158,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e018,1,4,8,1,0,0.0,0.0,1.0,0.0,0,1.2505000922828913,0.4680999554693699,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e019,2,8,18,1,0,1.0,1.0,1.0,1.0,0,1.2436998076736927,0.4553000908344984,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e020,3,13,30,0,0,1.0,1.0,1.0,1.0,0,1.301000127568841,0.7223999127745628,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e021,4,16,30,0,1,0.8926174496644296,0.9460285746562119,0.9130434782608696,0.8571428571428571,1,1.076800050213933,0.5543997976928949,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e022,5,20,40,1,1,0.9614604462474645,0.9707468043696699,0.967741935483871,1.0,1,0.8845000993460417,0.4262998700141907,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,37,validation-s37-e023,6,24,42,1,1,0.9019422074846044,0.9387536778252105,0.9142857142857143,0.9411764705882353,3,0.9026001207530499,0.5216000135987997,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e000,1,5,10,0,0,0.0,0.0,0.7499999999999999,0.0,1,0.9072001557797194,0.3329000901430845,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e001,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,0.9661999065428972,0.7291999645531178,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e002,3,12,22,1,0,0.7552533992583437,0.8542738330516865,0.8125000000000001,0.923076923076923,2,1.0915999300777912,0.47280010767281055,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e003,4,17,38,1,1,1.0,1.0,1.0,1.0,0,1.4136999379843473,0.6160999182611704,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e004,5,20,40,0,1,0.8998101666315124,0.9384103792098537,0.9152542372881356,0.7272727272727273,2,1.5817999374121428,0.7197000086307526,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e005,6,24,50,0,1,0.9361406756131421,0.9714041968211836,0.9444444444444444,0.9090909090909091,1,1.5320999082177877,0.6301000248640776,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,0.8034000638872385,0.3472000826150179,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e007,2,7,12,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.168500166386366,0.4259999841451645,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e008,3,13,28,0,0,0.9367396593673966,0.9359596314694716,0.9545454545454545,0.8,1,0.8639001753181219,0.386600149795413,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e009,4,17,38,0,1,1.0,1.0,1.0,1.0,0,0.8684000931680202,0.38790004327893257,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e010,5,19,40,1,1,0.956029827719208,0.9693687998283107,0.962962962962963,1.0,1,1.7051000613719225,0.6014001555740833,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e011,6,24,50,1,1,0.9361406756131421,0.9684094359818353,0.9444444444444444,1.0,1,0.9771999903023243,0.49979984760284424,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e012,1,5,12,0,0,0.0,0.0,1.0,0.0,0,0.8535999804735184,0.3082000184804201,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e013,2,7,12,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.4039999805390835,0.5000999663025141,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e014,3,12,16,1,0,0.7995139732685298,0.861464006106324,0.8484848484848484,0.9333333333333333,2,0.8411000017076731,0.49180001951754093,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e015,4,17,36,1,1,0.9316811788345613,0.9538197119058962,0.9454545454545454,0.9090909090909091,1,1.4672002289444208,0.43540005572140217,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e016,5,20,42,0,1,0.941442366961167,0.9505594809791427,0.9508196721311475,0.8,2,0.8641001768410206,0.46300003305077553,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e017,6,24,46,0,1,0.8842281879194631,0.9470572590473137,0.898550724637681,0.7142857142857143,2,0.8667001966387033,0.5177999846637249,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e018,1,5,12,1,0,0.0,0.0,1.0,0.0,0,0.8614999242126942,0.44959993101656437,4,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e019,2,7,10,1,0,0.6956521739130435,0.8095401960023787,0.8,0.7499999999999999,1,2.0558000542223454,0.7874998264014721,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e020,3,13,30,0,0,1.0,1.0,1.0,1.0,0,1.3165001291781664,0.5228000227361917,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e021,4,17,28,0,1,0.7776162790697674,0.874605135555374,0.8163265306122449,0.6666666666666666,3,0.8962999563664198,0.41009997949004173,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e022,5,19,30,1,1,0.8597977589505329,0.9307137598884687,0.88,0.967741935483871,2,0.8727000094950199,0.4455000162124634,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,53,validation-s53-e023,6,24,58,1,1,1.0,1.0,1.0,1.0,0,0.8956999517977238,0.47009997069835663,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e000,1,5,12,0,0,0.0,0.0,1.0,0.0,0,0.8450997993350029,0.3068998921662569,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e001,2,7,14,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.5495999250561,0.6260999944061041,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e002,3,12,22,1,0,1.0,1.0,1.0,1.0,0,1.2328000739216805,0.3762999549508095,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e003,4,17,40,1,1,0.9077027485578555,0.9488973112282478,0.9259259259259259,1.0,1,0.9072998072952032,0.48479996621608734,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e004,5,20,42,0,1,0.9614604462474645,0.97074680436967,0.967741935483871,0.888888888888889,1,0.8834998589009047,0.42940001003444195,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e005,6,24,50,0,1,0.9687924016282227,0.9780268152531073,0.972972972972973,0.9090909090909091,1,0.9093999397009611,0.8678000885993242,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,1.6234000213444233,0.7170001044869423,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e007,2,7,14,1,0,1.0,0.9999999999999999,1.0,1.0,0,1.4339000917971134,0.5101999267935753,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e008,3,13,32,0,0,1.0,1.0,1.0,1.0,0,1.4128999318927526,0.5396001506596804,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e009,4,17,40,0,1,1.0,1.0,1.0,1.0,0,1.5016000252217054,0.6873002275824547,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e010,5,19,38,1,1,1.0,1.0,1.0,1.0,0,1.7834999598562717,0.6854000966995955,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e011,6,24,50,1,1,1.0,1.0,1.0,1.0,0,1.3989000581204891,0.7309000939130783,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e012,1,5,14,0,0,0.0,0.0,1.0,0.0,0,1.6277001705020666,0.8449000306427479,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e013,2,7,16,0,0,1.0,0.9999999999999999,1.0,1.0,0,1.4061001129448414,0.6798000540584326,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e014,3,12,28,1,0,1.0,1.0,1.0,1.0,0,1.3882999774068594,0.5724001675844193,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e015,4,17,34,1,1,0.9316811788345613,0.953819711905896,0.9454545454545454,1.0,1,1.3000001199543476,0.6764000281691551,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e016,5,20,48,0,1,1.0,1.0,1.0,1.0,0,1.387899974361062,0.6566999945789576,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e017,6,24,54,0,1,1.0,1.0,1.0,1.0,0,1.456000143662095,0.6458000279963017,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e018,1,5,10,1,0,0.0,0.0,0.7499999999999999,0.0,1,0.9232000447809696,0.3206999972462654,2,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e019,2,7,14,1,0,1.0,0.9999999999999999,1.0,1.0,0,0.7986000273376703,0.3924998454749584,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e020,3,13,30,0,0,1.0,1.0,1.0,1.0,0,1.6087000258266926,0.664600171148777,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e021,4,17,44,0,1,1.0,1.0,1.0,1.0,0,1.3351000379770994,0.6065999623388052,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e022,5,19,30,1,1,0.8597977589505329,0.9307137598884687,0.88,1.0,2,1.296499976888299,0.8097998797893524,3,1
threshold,threshold-0.55,cc,contextual,2,0.55,union,validation,71,validation-s71-e023,6,24,54,1,1,1.0,1.0,1.0,1.0,0,1.5978000592440367,0.7529000286012888,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e000,1,5,10,0,0,0.0,0.0,1.0,0.0,0,1.3131999876350164,0.452699838206172,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e001,2,7,2,0,0,0.125,0.5618848037853958,0.19999999999999998,0.2857142857142857,4,1.2413999065756798,0.689599895849824,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e002,3,12,8,1,0,0.33715925394548063,0.7050314904453454,0.4166666666666667,0.9411764705882353,5,1.2562000192701817,0.7621999830007553,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e003,4,17,8,1,1,0.20112781954887218,0.6964062766716365,0.2424242424242424,0.7692307692307693,10,1.6811001114547253,0.9449000936001539,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e004,5,20,20,0,1,0.5947302383939774,0.817821765162671,0.6382978723404256,0.5,7,1.3377999421209097,0.8797000627964735,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e005,6,24,20,0,1,0.5293594306049823,0.812136304291363,0.5660377358490566,0.45454545454545453,10,1.3887998647987843,1.0142000392079353,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e006,1,5,4,1,0,0.0,0.0,0.4615384615384615,0.0,2,1.797099830582738,0.5933998618274927,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e007,2,7,0,1,0,0.0,0.5195552060130463,0.0,0.9090909090909091,5,1.2793000787496567,0.5272999405860901,1,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e008,3,13,22,0,0,0.8402948402948403,0.8686575487096871,0.8837209302325582,0.6666666666666666,2,1.3517001643776894,0.6295999046415091,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e009,4,17,10,0,1,0.333630289532294,0.7325997512382296,0.3888888888888889,0.4,8,0.9438998531550169,0.6029999349266291,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e010,5,19,12,1,1,0.3132530120481928,0.7678094417236199,0.35294117647058826,0.9333333333333333,9,1.6574999317526817,1.070900121703744,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e011,6,24,10,1,1,0.2802826379542395,0.7671457215842528,0.3111111111111111,0.9302325581395349,13,1.478699967265129,1.1934000067412853,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e012,1,5,0,0,0,0.0,0.0,0.0,0.0,4,1.1918998789042234,0.48010004684329033,1,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e013,2,7,0,0,0,0.0,0.5195552060130463,0.0,0.2857142857142857,5,1.2324999552220106,0.5619998555630445,1,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e014,3,12,18,1,0,0.7094339622641509,0.8447914757396762,0.7741935483870968,1.0,2,1.832999987527728,0.6611000280827284,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e015,4,17,4,1,1,0.10439024390243902,0.6770271926629522,0.12903225806451613,0.8571428571428571,11,1.3836000580340624,0.9382001589983702,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e016,5,20,24,0,1,0.7348837209302326,0.8392548425104642,0.7692307692307693,0.5333333333333333,7,1.6852000262588263,1.0236999951303005,4,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e017,6,24,28,0,1,0.725609756097561,0.8822565515865509,0.7540983606557378,0.5882352941176471,5,1.4048002194613218,0.8882998954504728,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e018,1,5,6,1,0,0.0,0.0,0.4615384615384615,0.0,2,1.3933000154793262,0.5713000427931547,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e019,2,7,10,1,0,0.6956521739130435,0.8095401960023787,0.8,0.888888888888889,1,1.3747999910265207,0.6025000475347042,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e020,3,13,12,0,0,0.45070422535211263,0.7242200314074103,0.5333333333333333,0.4,5,1.2745000422000885,0.7570998277515173,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e021,4,17,16,0,1,0.4902124114952103,0.7910010542910775,0.5499999999999999,0.4615384615384615,5,1.3454998843371868,0.7900998461991549,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e022,5,19,20,1,1,0.7210440456769983,0.8616360356510249,0.7555555555555554,0.9600000000000001,5,1.671799924224615,1.0350998491048813,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,11,validation-s11-e023,6,24,16,1,1,0.5563997662185857,0.8162171979458029,0.5925925925925926,0.8947368421052632,10,1.0008001700043678,0.6877998821437359,4,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e000,1,5,10,0,0,0.0,0.0,1.0,0.0,0,0.8054000791162252,0.3068000078201294,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e001,2,7,4,0,0,0.2461538461538461,0.6117236165563891,0.3636363636363636,0.4,3,0.7980000227689743,0.36179996095597744,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e002,3,12,20,1,0,0.923699421965318,0.9312394307324184,0.9444444444444444,1.0,1,0.834199832752347,0.40229992009699345,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e003,4,17,6,1,1,0.15366203925323121,0.6909865783708494,0.1875,0.967741935483871,10,0.8673002012073994,1.1332998983561993,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e004,5,20,26,0,1,0.8781530568619068,0.9057773773267567,0.896551724137931,0.6666666666666666,4,0.9926001075655222,0.5469999741762877,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e005,6,24,28,0,1,0.6081771720613288,0.8407886629254387,0.6428571428571429,0.5555555555555556,8,0.9078001603484154,0.6464000325649977,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e006,1,5,12,1,0,0.0,0.0,1.0,0.0,0,0.8341001812368631,0.35069999285042286,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e007,2,7,0,1,0,0.0,0.5195552060130463,0.0,0.8,5,0.7828001398593187,0.3442000597715378,1,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e008,3,13,14,0,0,0.49851632047477745,0.7340093770033923,0.5806451612903226,0.4,5,0.8547999896109104,0.7442999631166458,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e009,4,17,16,0,1,0.4902124114952103,0.7771540133933214,0.5499999999999999,0.4,6,1.3440002221614122,1.1396000627428293,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e010,5,19,14,1,1,0.5197422765570792,0.8106452168927714,0.5641025641025641,0.896551724137931,7,1.6551001463085413,1.133600017055869,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e011,6,24,24,1,1,0.6805555555555556,0.8575753914555948,0.711864406779661,1.0,7,15.494000166654587,1.2197999749332666,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e012,1,5,10,0,0,0.0,0.0,0.7499999999999999,0.0,1,1.4440000522881746,0.5830000154674053,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e013,2,7,8,0,0,0.6956521739130435,0.8095401960023787,0.8,0.5,1,1.515400130301714,0.6585000082850456,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e014,3,12,16,1,0,0.7552533992583437,0.8542738330516865,0.8125000000000001,0.888888888888889,2,1.5233000740408897,0.46060001477599144,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e015,4,17,16,1,1,0.5611133521581283,0.7736523185670087,0.6190476190476191,0.967741935483871,7,0.8893001358956099,0.5580000579357147,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e016,5,20,26,0,1,0.8150551589876703,0.8768749005649111,0.8421052631578948,0.6153846153846153,5,1.8211998976767063,0.9153001010417938,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e017,6,24,30,0,1,0.8089123867069486,0.8975260505844399,0.8307692307692308,0.625,5,1.766099827364087,1.195899909362197,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e018,1,5,6,1,0,0.0,0.0,0.7499999999999999,0.0,1,1.467099878937006,0.4478998016566038,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e019,2,7,4,1,0,0.3636363636363636,0.6329129160661658,0.5,0.5714285714285715,3,1.8146999645978212,0.8480001706629992,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e020,3,13,14,0,0,0.6470588235294118,0.7761899349241919,0.7222222222222222,0.4444444444444445,4,1.4601999428123236,0.4725998733192682,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e021,4,17,12,0,1,0.37478108581436076,0.7489725626053008,0.4324324324324324,0.35294117647058826,7,0.9016001131385565,1.2732998002320528,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e022,5,19,22,1,1,0.6904043452021726,0.858542979052603,0.7272727272727273,0.9375,5,1.5710999723523855,1.0534999892115593,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,23,validation-s23-e023,6,24,16,1,1,0.3811659192825112,0.7830433299841814,0.4166666666666667,0.9302325581395349,12,1.4466000720858574,1.1512001510709524,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,37,validation-s37-e000,1,4,0,0,0,0.0,0.0,0.0,0.0,3,1.2084997724741697,0.5129000637680292,1,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,37,validation-s37-e001,2,8,2,0,0,0.08196721311475409,0.5152927557469553,0.14285714285714288,0.25,5,1.4855999033898115,0.7176001090556383,2,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,37,validation-s37-e002,3,12,18,1,0,0.7995139732685298,0.861464006106324,0.8484848484848484,0.923076923076923,2,1.8170000985264778,0.7413998246192932,3,1
threshold,threshold-0.65,cc,contextual,2,0.65,union,validation,37,validation-s37-e003,4,16,12,1,1,0.42696629213483145,0.770415915399847,0.48484848484848486,0.923076923076923,6,1.4168999623507261,0.8026999421417713,3,1
