model_id,dataset,example_id,method,units,target_facets,predicted_facets,facet_switches,normalized_switch_rate,minimum_contiguous_cover_ratio,non_contiguous_facets,has_non_contiguous_facet,ari,nmi,pairwise_f1,facet_count_abs_error,over_segmented,under_segmented,singleton_rate,decomposition_ms,graph_edges,graph_bytes
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,syntax,15,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,embedding_kmeans,15,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.4166666666666667,0.4206212428282629,0.7692307692307692,0.0,0.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,graph_cc,15,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.35242290748898675,0.6380508302234984,0.5333333333333333,2.0,1.0,0.0,0.5,2.4856000673025846,22,976
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,graph_lp,15,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,0.35242290748898675,0.6380508302234984,0.5333333333333333,2.0,1.0,0.0,0.5,2.4856000673025846,22,976
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,f6b058440bdc11eba7f7acde48001122,llm,15,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6875000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,global,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,fixed_window,11,2,3,1.0,0.2,1.0,0.0,0.0,0.32432432432432434,0.47870397138567994,0.6153846153846153,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,syntax,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,embedding_kmeans,11,2,2,1.0,0.2,1.0,0.0,0.0,-0.07142857142857141,0.048035084242561796,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,graph_cc,11,2,3,1.0,0.2,1.0,0.0,0.0,0.3119266055045872,0.4920936619047234,0.5454545454545454,1.0,1.0,0.0,0.3333333432674408,2.264800015836954,16,712
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,graph_lp,11,2,3,1.0,0.2,1.0,0.0,0.0,0.3119266055045872,0.4920936619047234,0.5454545454545454,1.0,1.0,0.0,0.3333333432674408,2.264800015836954,16,712
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fa3a75300baf11ebab90acde48001122,llm,11,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,global,12,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,fixed_window,12,2,3,1.0,0.2,1.0,0.0,0.0,-0.11111111111111108,0.2960819109658653,0.3333333333333333,1.0,1.0,0.0,0.6666666865348816,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,syntax,12,2,3,1.0,0.2,1.0,0.0,0.0,0.7058823529411765,0.8132898335036761,0.8,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,embedding_kmeans,12,2,2,1.0,0.2,1.0,0.0,0.0,0.0,0.23135989198307746,0.5,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,graph_cc,12,2,3,1.0,0.2,1.0,0.0,0.0,0.0,0.23135989198307746,0.5,0.0,0.0,0.0,0.5,2.26969993673265,18,792
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,graph_lp,12,2,3,1.0,0.2,1.0,0.0,0.0,0.0,0.23135989198307746,0.5,0.0,0.0,0.0,0.5,2.26969993673265,18,792
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb2e3c99089811ebbd77ac1f6bf848b6,llm,12,2,3,1.0,0.2,1.0,0.0,0.0,0.0,0.23135989198307746,0.5,0.0,0.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,global,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,fixed_window,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.2,0.44131816428427684,0.5,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,syntax,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.6956521739130435,0.8095401960023787,0.8,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,embedding_kmeans,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,-0.07692307692307697,0.16245190513132296,0.5,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,graph_cc,13,2,2,1.0,0.16666666666666666,1.0,0.0,0.0,-0.07692307692307697,0.16245190513132296,0.5,0.0,0.0,0.0,0.5,3.154899924993515,22,928
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,graph_lp,13,2,4,1.0,0.16666666666666666,1.0,0.0,0.0,-0.05479452054794518,0.27336774824531423,0.4210526315789474,1.0,1.0,0.0,0.6666666865348816,3.154899924993515,22,928
HuggingFaceTB/SmolLM2-135M,2wikimultihopqa,fb9c5cb208c411ebbd8eac1f6bf848b6,llm,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,global,15,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,fixed_window,15,2,3,1.0,0.2,1.0,0.0,0.0,0.24242424242424246,0.5158037429793888,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,syntax,15,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,embedding_kmeans,15,2,3,1.0,0.2,1.0,0.0,0.0,0.7058823529411765,0.8132898335036761,0.8,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,graph_cc,15,2,3,1.0,0.2,1.0,0.0,0.0,0.11764705882352938,0.4398695005110284,0.4,1.0,1.0,0.0,0.3333333432674408,2.84620001912117,24,1032
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,graph_lp,15,2,4,1.0,0.2,1.0,0.0,0.0,0.37499999999999994,0.6853314789615864,0.5,2.0,1.0,0.0,0.5,2.84620001912117,24,1032
HuggingFaceTB/SmolLM2-135M,musique,2hop__107905_110222,llm,15,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,global,10,2,1,2.0,0.5,1.4,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,fixed_window,10,2,2,2.0,0.5,1.4,1.0,1.0,0.16666666666666663,0.4325380677663125,0.5,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,syntax,10,2,1,2.0,0.5,1.4,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,embedding_kmeans,10,2,2,2.0,0.5,1.4,1.0,1.0,0.16666666666666663,0.4325380677663125,0.5,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,graph_cc,10,2,1,2.0,0.5,1.4,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,2.4537001736462116,18,744
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,graph_lp,10,2,3,2.0,0.5,1.4,1.0,1.0,-0.1538461538461538,0.2019643764564272,0.4,0.0,0.0,0.0,0.3333333432674408,2.4537001736462116,18,744
HuggingFaceTB/SmolLM2-135M,musique,2hop__115515_779396,llm,10,2,1,2.0,0.5,1.4,1.0,1.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,global,10,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,fixed_window,10,2,2,1.0,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,syntax,10,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,embedding_kmeans,10,2,2,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,graph_cc,10,2,3,1.0,0.2,1.0,0.0,0.0,0.16666666666666669,0.40783617806826955,0.5,1.0,1.0,0.0,0.6666666865348816,2.261799992993474,14,632
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,graph_lp,10,2,5,1.0,0.2,1.0,0.0,0.0,-0.12903225806451613,0.41005085902967797,0.0,3.0,1.0,0.0,0.800000011920929,2.261799992993474,14,632
HuggingFaceTB/SmolLM2-135M,musique,2hop__128945_47686,llm,10,2,1,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.5714285714285715,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,global,19,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,fixed_window,19,2,4,1.0,0.14285714285714285,1.0,0.0,0.0,0.36363636363636365,0.6666666666666667,0.5,2.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,syntax,19,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,embedding_kmeans,19,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.17871023341808728,0.5454545454545454,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,graph_cc,19,2,6,1.0,0.14285714285714285,1.0,0.0,0.0,0.08695652173913047,0.4,0.4,1.0,1.0,0.0,0.0,2.5962998624891043,26,1184
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,graph_lp,19,2,6,1.0,0.14285714285714285,1.0,0.0,0.0,0.08695652173913047,0.4,0.4,1.0,1.0,0.0,0.0,2.5962998624891043,26,1184
HuggingFaceTB/SmolLM2-135M,musique,2hop__131951_643670,llm,19,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,0.6956521739130435,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,global,16,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.8750000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,fixed_window,16,2,4,1.0,0.125,1.0,0.0,0.0,0.0,0.18883033831739696,0.3783783783783784,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,syntax,16,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.8750000000000001,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,embedding_kmeans,16,2,3,1.0,0.125,1.0,0.0,0.0,0.10891089108910892,0.2763721403937838,0.4736842105263158,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,graph_cc,16,2,3,1.0,0.125,1.0,0.0,0.0,-0.12500000000000006,0.10541395324798036,0.4,1.0,1.0,0.0,0.0,2.5110000278800726,26,1112
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,graph_lp,16,2,4,1.0,0.125,1.0,0.0,0.0,-0.14213197969543145,0.09457392018935958,0.358974358974359,2.0,1.0,0.0,0.5,2.5110000278800726,26,1112
HuggingFaceTB/SmolLM2-135M,musique,2hop__133116_533882,llm,16,2,3,1.0,0.125,1.0,0.0,0.0,-0.0693069306930693,0.14032224396208973,0.3684210526315789,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,global,15,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,fixed_window,15,2,3,1.0,0.125,1.0,0.0,0.0,0.41558441558441556,0.543294604917666,0.6153846153846154,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,syntax,15,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,embedding_kmeans,15,2,3,1.0,0.125,1.0,0.0,0.0,-0.03846153846153842,0.15614446314500552,0.35714285714285715,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,graph_cc,15,2,5,1.0,0.125,1.0,0.0,0.0,0.3355704697986577,0.6217081340352443,0.47619047619047616,3.0,1.0,0.0,0.4000000059604645,2.417400013655424,20,920
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,graph_lp,15,2,5,1.0,0.125,1.0,0.0,0.0,0.3355704697986577,0.6217081340352443,0.47619047619047616,3.0,1.0,0.0,0.4000000059604645,2.417400013655424,20,920
HuggingFaceTB/SmolLM2-135M,musique,2hop__13353_85402,llm,15,2,1,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.6153846153846153,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,global,17,2,1,2.0,0.2,1.1818181818181819,1.0,1.0,0.0,0.0,0.8043478260869564,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,fixed_window,17,2,4,2.0,0.2,1.1818181818181819,1.0,1.0,-0.004427227448810156,0.25113104740083403,0.326530612244898,2.0,1.0,0.0,0.25,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,syntax,17,2,1,2.0,0.2,1.1818181818181819,1.0,1.0,0.0,0.0,0.8043478260869564,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,embedding_kmeans,17,2,3,2.0,0.2,1.1818181818181819,1.0,1.0,0.10046728971962621,0.29408752009417893,0.48148148148148157,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,graph_cc,17,2,5,2.0,0.2,1.1818181818181819,1.0,1.0,0.09638554216867468,0.3309501748406891,0.375,2.0,1.0,0.0,0.0,2.8643999248743057,24,1080
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,graph_lp,17,2,5,2.0,0.2,1.1818181818181819,1.0,1.0,0.09638554216867468,0.3309501748406891,0.375,2.0,1.0,0.0,0.0,2.8643999248743057,24,1080
HuggingFaceTB/SmolLM2-135M,musique,2hop__159741_161674,llm,17,2,2,2.0,0.2,1.1818181818181819,1.0,1.0,-0.15615615615615613,0.08593114067657062,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,global,19,2,1,2.0,0.18181818181818182,1.5,1.0,1.0,0.0,0.0,0.625,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,fixed_window,19,2,4,2.0,0.18181818181818182,1.5,1.0,1.0,0.2623906705539359,0.408062990934395,0.4651162790697674,2.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,syntax,19,2,1,2.0,0.18181818181818182,1.5,1.0,1.0,0.0,0.0,0.625,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,embedding_kmeans,19,2,3,2.0,0.18181818181818182,1.5,1.0,1.0,-0.06648199445983385,0.09481275440176291,0.4262295081967213,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,graph_cc,19,2,5,2.0,0.18181818181818182,1.5,1.0,1.0,0.3604651162790698,0.5044390637524097,0.5454545454545455,3.0,1.0,0.0,0.4000000059604645,3.217199817299843,28,1240
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,graph_lp,19,2,6,2.0,0.18181818181818182,1.5,1.0,1.0,0.15384615384615385,0.4454426696783025,0.31578947368421056,4.0,1.0,0.0,0.3333333432674408,3.217199817299843,28,1240
HuggingFaceTB/SmolLM2-135M,musique,2hop__16581_16569,llm,19,2,3,2.0,0.18181818181818182,1.5,1.0,1.0,-0.043360433604336,0.029944596847388094,0.4927536231884058,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,global,18,2,1,2.0,0.25,1.4444444444444444,1.0,1.0,0.0,0.0,0.6153846153846153,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,fixed_window,18,2,4,2.0,0.25,1.4444444444444444,1.0,1.0,0.39999999999999997,0.6682882862414578,0.5454545454545454,2.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,syntax,18,2,3,2.0,0.25,1.4444444444444444,1.0,1.0,0.6493506493506493,0.7860788374313883,0.7692307692307693,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,embedding_kmeans,18,2,3,2.0,0.25,1.4444444444444444,1.0,1.0,0.11764705882352941,0.2941561845665516,0.39999999999999997,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,graph_cc,18,2,4,2.0,0.25,1.4444444444444444,1.0,1.0,-0.08917197452229299,0.12426618690641214,0.3448275862068966,1.0,1.0,0.0,0.25,2.2863000631332397,28,1216
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,graph_lp,18,2,4,2.0,0.25,1.4444444444444444,1.0,1.0,-0.08917197452229299,0.12426618690641214,0.3448275862068966,1.0,1.0,0.0,0.25,2.2863000631332397,28,1216
HuggingFaceTB/SmolLM2-135M,musique,2hop__170341_43945,llm,18,2,3,2.0,0.25,1.4444444444444444,1.0,1.0,-0.03636363636363643,0.22734482185182456,0.4864864864864864,1.0,1.0,0.0,0.4000000059604645,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,global,15,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,fixed_window,15,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,0.7068062827225131,0.8088173345281335,0.8181818181818181,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,syntax,15,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,embedding_kmeans,15,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,0.5555555555555556,0.7587783932316693,0.7000000000000001,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,graph_cc,15,2,4,1.0,0.14285714285714285,1.0,0.0,0.0,0.2513368983957219,0.4925986063135097,0.4444444444444444,2.0,1.0,0.0,0.25,2.303399844095111,22,976
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,graph_lp,15,2,6,1.0,0.14285714285714285,1.0,0.0,0.0,0.2513368983957219,0.4925986063135097,0.4444444444444444,2.0,1.0,0.0,0.1666666716337204,2.303399844095111,22,976
HuggingFaceTB/SmolLM2-135M,musique,2hop__196348_150107,llm,15,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,global,12,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,fixed_window,12,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,-0.015544041450777146,0.3085260220670776,0.41666666666666663,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,syntax,12,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,embedding_kmeans,12,2,2,1.0,0.14285714285714285,1.0,0.0,0.0,-0.1487179487179487,0.0033830978469627238,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,graph_cc,12,2,3,1.0,0.14285714285714285,1.0,0.0,0.0,0.5555555555555556,0.7587783932316693,0.7000000000000001,1.0,1.0,0.0,0.0,2.6014000177383423,18,792
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,graph_lp,12,2,4,1.0,0.14285714285714285,1.0,0.0,0.0,0.4010695187165775,0.6674193149491421,0.5555555555555556,2.0,1.0,0.0,0.25,2.6014000177383423,18,792
HuggingFaceTB/SmolLM2-135M,musique,2hop__216959_204037,llm,12,2,1,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.6341463414634146,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,global,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,fixed_window,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.28985507246376807,0.48616445229712507,0.5333333333333333,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,syntax,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,embedding_kmeans,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.3500825118103375,0.375,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,graph_cc,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,-0.11594202898550728,0.16278870859187153,0.26666666666666666,1.0,1.0,0.0,0.3333333432674408,2.2287999745458364,20,872
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,graph_lp,13,2,3,1.0,0.16666666666666666,1.0,0.0,0.0,-0.11594202898550728,0.16278870859187153,0.26666666666666666,1.0,1.0,0.0,0.3333333432674408,2.2287999745458364,20,872
HuggingFaceTB/SmolLM2-135M,musique,2hop__22930_23241,llm,13,2,1,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,global,14,2,1,2.0,0.25,1.2222222222222223,1.0,1.0,0.0,0.0,0.7586206896551725,1.0,0.0,1.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,fixed_window,14,2,3,2.0,0.25,1.2222222222222223,1.0,1.0,-0.011235955056179735,0.27869473274643924,0.37499999999999994,1.0,1.0,0.0,0.0,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,syntax,14,2,2,2.0,0.25,1.2222222222222223,1.0,1.0,-0.14084507042253516,0.06796001346223413,0.64,0.0,0.0,0.0,0.5,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,embedding_kmeans,14,2,3,2.0,0.25,1.2222222222222223,1.0,1.0,0.06896551724137934,0.29657505089719227,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,0.0,0,0
HuggingFaceTB/SmolLM2-135M,musique,2hop__230022_68489,graph_cc,14,2,3,2.0,0.25,1.2222222222222223,1.0,1.0,0.06896551724137934,0.29657505089719227,0.4705882352941177,1.0,1.0,0.0,0.3333333432674408,2.469399943947792,22,952
