example_id,dataset,seed,policy,depth,budget_fraction,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.1,40,5,4,1,0.2,0.25,0,0.1,0.8,0.9,2.0
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.2,40,5,8,1,0.2,0.125,0,0.2,1.6,0.8,1.0
5a714b645542994082a3e78b,hotpotqa,11,oracle,1,0.2,40,5,5,5,1.0,1.0,1,0.125,1.0,0.875,8.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.2,40,5,8,1,0.2,0.125,0,0.2,1.6,0.8,1.0
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.3,40,5,12,2,0.4,0.16666666666666666,0,0.3,2.4,0.7,1.3333333333333335
5a714b645542994082a3e78b,hotpotqa,11,oracle,1,0.3,40,5,5,5,1.0,1.0,1,0.125,1.0,0.875,8.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.3,40,5,12,3,0.6,0.25,0,0.3,2.4,0.7,2.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.05,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,11,oracle,1,0.05,62,6,4,4,0.6666666666666666,1.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.05,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.1,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,11,oracle,1,0.1,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.1,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.2,62,6,13,0,0.0,0.0,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.0
5abce85755429959677d6b3e,hotpotqa,11,oracle,1,0.2,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.2,62,6,13,0,0.0,0.0,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.3,62,6,19,1,0.16666666666666666,0.05263157894736842,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,0.5438596491228069
5abce85755429959677d6b3e,hotpotqa,11,oracle,1,0.3,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.3,62,6,19,1,0.16666666666666666,0.05263157894736842,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,0.5438596491228069
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.05,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,oracle,1,0.05,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.05,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.1,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,oracle,1,0.1,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.1,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.2,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,oracle,1,0.2,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.2,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.3,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,oracle,1,0.3,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.3,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.05,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,oracle,1,0.05,112,7,6,6,0.8571428571428571,1.0,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.05,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.1,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,oracle,1,0.1,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.1,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.2,112,7,23,2,0.2857142857142857,0.08695652173913043,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,1.391304347826087
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,oracle,1,0.2,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.2,112,7,23,2,0.2857142857142857,0.08695652173913043,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,1.391304347826087
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.3,112,7,34,3,0.42857142857142855,0.08823529411764706,0,0.30357142857142855,4.857142857142857,0.6964285714285714,1.411764705882353
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,oracle,1,0.3,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.3,112,7,34,2,0.2857142857142857,0.058823529411764705,0,0.30357142857142855,4.857142857142857,0.6964285714285714,0.9411764705882353
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.05,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,oracle,1,0.05,161,13,9,9,0.6923076923076923,1.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,12.384615384615383
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.05,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.1,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,oracle,1,0.1,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.1,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.2,161,13,33,2,0.15384615384615385,0.06060606060606061,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.7505827505827506
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,oracle,1,0.2,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.2,161,13,33,1,0.07692307692307693,0.030303030303030304,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.3752913752913753
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.3,161,13,49,5,0.38461538461538464,0.10204081632653061,0,0.30434782608695654,3.769230769230769,0.6956521739130435,1.2637362637362637
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,oracle,1,0.3,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.3,161,13,49,2,0.15384615384615385,0.04081632653061224,0,0.30434782608695654,3.769230769230769,0.6956521739130435,0.5054945054945055
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.05,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,oracle,1,0.05,94,7,5,5,0.7142857142857143,1.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.05,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.1,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,oracle,1,0.1,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.1,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.2,94,7,19,0,0.0,0.0,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,oracle,1,0.2,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.2,94,7,19,0,0.0,0.0,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.3,94,7,29,1,0.14285714285714285,0.034482758620689655,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.4630541871921182
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,oracle,1,0.3,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.3,94,7,29,0,0.0,0.0,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.05,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,oracle,1,0.05,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.05,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.1,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,oracle,1,0.1,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.1,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.2,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,oracle,1,0.2,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.2,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.3,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,oracle,1,0.3,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.3,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.05,127,15,7,1,0.06666666666666667,0.14285714285714285,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,1.2095238095238094
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,oracle,1,0.05,127,15,7,7,0.4666666666666667,1.0,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.05,127,15,7,0,0.0,0.0,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,0.0
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.1,127,15,13,3,0.2,0.23076923076923078,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.953846153846154
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,oracle,1,0.1,127,15,13,13,0.8666666666666667,1.0,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.1,127,15,13,2,0.13333333333333333,0.15384615384615385,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.2,127,15,26,4,0.26666666666666666,0.15384615384615385,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,oracle,1,0.2,127,15,15,15,1.0,1.0,1,0.11811023622047244,1.0,0.8818897637795275,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.2,127,15,26,4,0.26666666666666666,0.15384615384615385,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.3,127,15,39,6,0.4,0.15384615384615385,0,0.30708661417322836,2.6,0.6929133858267716,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,oracle,1,0.3,127,15,15,15,1.0,1.0,1,0.11811023622047244,1.0,0.8818897637795275,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.3,127,15,39,5,0.3333333333333333,0.1282051282051282,0,0.30708661417322836,2.6,0.6929133858267716,1.0854700854700854
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.05,88,8,5,2,0.25,0.4,0,0.056818181818181816,0.625,0.9431818181818182,4.4
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,oracle,1,0.05,88,8,5,5,0.625,1.0,0,0.056818181818181816,0.625,0.9431818181818182,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.05,88,8,5,3,0.375,0.6,0,0.056818181818181816,0.625,0.9431818181818182,6.6000000000000005
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.1,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,oracle,1,0.1,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.1,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.2,88,8,18,3,0.375,0.16666666666666666,0,0.20454545454545456,2.25,0.7954545454545454,1.8333333333333333
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,oracle,1,0.2,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.2,88,8,18,3,0.375,0.16666666666666666,0,0.20454545454545456,2.25,0.7954545454545454,1.8333333333333333
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.3,88,8,27,4,0.5,0.14814814814814814,0,0.3068181818181818,3.375,0.6931818181818181,1.6296296296296295
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,oracle,1,0.3,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.3,88,8,27,5,0.625,0.18518518518518517,0,0.3068181818181818,3.375,0.6931818181818181,2.037037037037037
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.05,290,75,15,2,0.02666666666666667,0.13333333333333333,0,0.05172413793103448,0.2,0.9482758620689655,0.5155555555555555
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,oracle,1,0.05,290,75,15,15,0.2,1.0,0,0.05172413793103448,0.2,0.9482758620689655,3.866666666666667
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.05,290,75,15,1,0.013333333333333334,0.06666666666666667,0,0.05172413793103448,0.2,0.9482758620689655,0.2577777777777778
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.1,290,75,29,4,0.05333333333333334,0.13793103448275862,0,0.1,0.38666666666666666,0.9,0.5333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,oracle,1,0.1,290,75,29,29,0.38666666666666666,1.0,0,0.1,0.38666666666666666,0.9,3.8666666666666663
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.1,290,75,29,4,0.05333333333333334,0.13793103448275862,0,0.1,0.38666666666666666,0.9,0.5333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.2,290,75,58,11,0.14666666666666667,0.1896551724137931,0,0.2,0.7733333333333333,0.8,0.7333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,oracle,1,0.2,290,75,58,58,0.7733333333333333,1.0,0,0.2,0.7733333333333333,0.8,3.8666666666666663
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.2,290,75,58,9,0.12,0.15517241379310345,0,0.2,0.7733333333333333,0.8,0.6
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.3,290,75,87,13,0.17333333333333334,0.14942528735632185,0,0.3,1.16,0.7,0.5777777777777778
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,oracle,1,0.3,290,75,75,75,1.0,1.0,1,0.25862068965517243,1.0,0.7413793103448276,3.8666666666666663
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.3,290,75,87,14,0.18666666666666668,0.16091954022988506,0,0.3,1.16,0.7,0.6222222222222222
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.05,111,1,6,1,1.0,0.16666666666666666,1,0.05405405405405406,6.0,0.9459459459459459,18.5
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,oracle,1,0.05,111,1,1,1,1.0,1.0,1,0.009009009009009009,1.0,0.990990990990991,111.0
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.05,111,1,6,1,1.0,0.16666666666666666,1,0.05405405405405406,6.0,0.9459459459459459,18.5
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.1,111,1,12,1,1.0,0.08333333333333333,1,0.10810810810810811,12.0,0.8918918918918919,9.25
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,oracle,1,0.1,111,1,1,1,1.0,1.0,1,0.009009009009009009,1.0,0.990990990990991,111.0
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.1,111,1,12,1,1.0,0.08333333333333333,1,0.10810810810810811,12.0,0.8918918918918919,9.25
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.2,111,1,23,1,1.0,0.043478260869565216,1,0.2072072072072072,23.0,0.7927927927927928,4.826086956521739
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,oracle,1,0.2,111,1,1,1,1.0,1.0,1,0.009009009009009009,1.0,0.990990990990991,111.0
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.2,111,1,23,1,1.0,0.043478260869565216,1,0.2072072072072072,23.0,0.7927927927927928,4.826086956521739
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.3,111,1,34,1,1.0,0.029411764705882353,1,0.3063063063063063,34.0,0.6936936936936937,3.2647058823529416
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,oracle,1,0.3,111,1,1,1,1.0,1.0,1,0.009009009009009009,1.0,0.990990990990991,111.0
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.3,111,1,34,1,1.0,0.029411764705882353,1,0.3063063063063063,34.0,0.6936936936936937,3.2647058823529416
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,one_shot,1,0.05,148,14,8,0,0.0,0.0,0,0.05405405405405406,0.5714285714285714,0.9459459459459459,0.0
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,oracle,1,0.05,148,14,8,8,0.5714285714285714,1.0,0,0.05405405405405406,0.5714285714285714,0.9459459459459459,10.57142857142857
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,iterative,2,0.05,148,14,8,0,0.0,0.0,0,0.05405405405405406,0.5714285714285714,0.9459459459459459,0.0
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,one_shot,1,0.1,148,14,15,2,0.14285714285714285,0.13333333333333333,0,0.10135135135135136,1.0714285714285714,0.8986486486486487,1.4095238095238094
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,oracle,1,0.1,148,14,14,14,1.0,1.0,1,0.0945945945945946,1.0,0.9054054054054054,10.571428571428571
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,iterative,2,0.1,148,14,15,0,0.0,0.0,0,0.10135135135135136,1.0714285714285714,0.8986486486486487,0.0
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,one_shot,1,0.2,148,14,30,5,0.35714285714285715,0.16666666666666666,0,0.20270270270270271,2.142857142857143,0.7972972972972973,1.7619047619047619
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,oracle,1,0.2,148,14,14,14,1.0,1.0,1,0.0945945945945946,1.0,0.9054054054054054,10.571428571428571
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,iterative,2,0.2,148,14,30,2,0.14285714285714285,0.06666666666666667,0,0.20270270270270271,2.142857142857143,0.7972972972972973,0.7047619047619047
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,one_shot,1,0.3,148,14,45,6,0.42857142857142855,0.13333333333333333,0,0.30405405405405406,3.2142857142857144,0.6959459459459459,1.4095238095238094
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,oracle,1,0.3,148,14,14,14,1.0,1.0,1,0.0945945945945946,1.0,0.9054054054054054,10.571428571428571
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,11,iterative,2,0.3,148,14,45,5,0.35714285714285715,0.1111111111111111,0,0.30405405405405406,3.2142857142857144,0.6959459459459459,1.1746031746031746
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,11,one_shot,1,0.05,206,5,11,2,0.4,0.18181818181818182,0,0.05339805825242718,2.2,0.9466019417475728,7.490909090909092
1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,qasper,11,oracle,1,0.05,206,5,5,5,1.0,1.0,1,0.024271844660194174,1.0,0.9757281553398058,41.2
