example_id,dataset,partition,seed,fraction,budget,variant,representation,query_window_size,query_stride,query_facet_reduction,query_facet_count,head_mode,active_head_count,oracle_root_parent,oracle_root_rank,oracle_root_present,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,winning_query_facet,winning_query_span_kind,winning_query_span,winning_query_span_text,winning_head,oracle_score,best_distractor_parent,best_distractor_score,oracle_margin,score_entropy,false_positive_parent_count,selected_parent_ids,nominated_parent_ids,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,search_comparisons,raw_span_head_comparisons,candidate_parent_comparisons,deduplicated_candidates,final_parent_budget,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,selection_wall_time,wall_time,full_query_forward_count,independent_window_forward_count,method,first_oracle_group_present,chain_complete,total_routing_comparisons,propagation_activation,estimated_full_routing_seconds,final_ids,first_oracle_group_locked,frozen_scorer_seconds,lock_policy,locked_root_count,locked_root_ids,mean_transition_k,native_qk_comparisons,oracle_root_locked,oracle_root_state,policy_role,propagated_ids,propagation_budget,propagation_hops,root_comparisons,root_confidence,root_scores,root_topB_ids,second_oracle_recovered_given_first_locked,semantic_comparisons,stage,transition_comparisons,transition_confidence,transition_geometry,transition_k,transition_policy,transition_score_traces,unique_parents_selected,query_facet_comparisons,query_facet_scoring_seconds
5a710a915542994082a3e504,hotpotqa,test,71,0.2,1,,,,,,12,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,0.0,,,,,,256,0.2222222222222222,,,0.00037730002077296376,,,new_query_facets_plus_monotonic_propagation,1.0,0.0,60,0.0,0.0027112000389024615,[1],1.0,0.0,zscore_1,1,[1],0.0,0,1.0,locked,,[],0,0,60,"{""agreement"": {""1"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[0.21050305664539337, 0.21215608716011047, 0.13715580105781555, 0.13832254707813263, 0.15389332175254822]",[1],0.0,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [12.143863677978516], ""semantic_top4"": [3, 0, 4, 2], ""semantic_top4_scores"": [0.1961829662322998, 0.1676860898733139, 0.13144077360630035, 0.03045063279569149], ""source_local"": 13, ""source_parent"": 1}]",1,60,0.0023339000181294978
5adc93a4554299438c868e01,hotpotqa,test,71,0.2,1,,,,,,8,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.0,,,,,,256,0.21386800334168754,,,0.0006466999766416848,,,new_query_facets_plus_monotonic_propagation,1.0,0.0,40,0.0,0.002046499983407557,[0],1.0,0.0,zscore_1,1,[0],0.0,0,1.0,locked,,[],0,0,40,"{""agreement"": {""0"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[0.3288390636444092, 0.2388472557067871, 0.19649530947208405, -0.27691513299942017, 0.22998261451721191]",[0],0.0,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [1], ""native_top4"": [1], ""native_top4_raw_scores"": [12.920808792114258], ""semantic_top4"": [1, 2, 4, 3], ""semantic_top4_scores"": [0.1586173176765442, 0.12063783407211304, 0.11961040645837784, -0.10105156898498535], ""source_local"": 2, ""source_parent"": 0}]",1,40,0.0013998000067658722
5ab7f97a5542991d322237ef,hotpotqa,validation,71,0.2,4,,,,,,5,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.25,0.2,0.0,,,,,,959,0.23790622674274373,,,0.0018834000220522285,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,1506762,1.0,0.1084499999997206,"[13, 15, 14, 11]",0.0,0.10500500001944602,zscore_1,3,"[13, 15, 14]",1.0,1506304,1.0,locked,,[11],1,1,80,"{""agreement"": {""12"": 0.0, ""13"": 0.0, ""14"": 0.0, ""15"": 0.0}, ""locked_fraction"": 0.75, ""top1_top2_drop"": 0.01773512363433838, ""top1_topB_spread_z"": 1.8159812688827515}","[-0.48553702235221863, -0.44499558210372925, -0.43121039867401123, -0.48070454597473145, -0.458244651556015, -0.4261411726474762, -0.453967809677124, -0.49775081872940063, -0.4593685269355774, -0.47300320863723755, -0.4853110909461975, -0.417856901884079, -0.3949795663356781, -0.25983941555023193, -0.29347044229507446, -0.2775745391845703]","[13, 15, 14, 12]",,378,query_facet_propagation_confirmation,1506682,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}, {""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}, {""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,"[1, 1, 1]",fixed_k1,"[{""native_candidate_parents"": [12, 11, 15, 14], ""native_top4"": [11, 12, 14, 15], ""native_top4_raw_scores"": [12.337677955627441, 12.277588844299316, 12.272417068481445, 12.232839584350586], ""semantic_top4"": [12, 11, 15, 14], ""semantic_top4_scores"": [-0.004382248967885971, -0.05719456076622009, -0.20706279575824738, -0.22179795801639557], ""source_local"": 108, ""source_parent"": 13}, {""native_candidate_parents"": [13, 12, 11, 14], ""native_top4"": [13, 11, 14, 12], ""native_top4_raw_scores"": [11.843538284301758, 11.791512489318848, 11.714139938354492, 11.702596664428711], ""semantic_top4"": [13, 12, 11, 14], ""semantic_top4_scores"": [-0.034984998404979706, -0.061657510697841644, -0.10374835133552551, -0.26573413610458374], ""source_local"": 124, ""source_parent"": 15}, {""native_candidate_parents"": [12, 13, 11, 15], ""native_top4"": [11, 13, 12, 15], ""native_top4_raw_scores"": [12.410455703735352, 12.318181991577148, 12.297603607177734, 12.252532958984375], ""semantic_top4"": [12, 13, 11, 15], ""semantic_top4_scores"": [0.06314080208539963, 0.021171612665057182, 0.009596787393093109, -0.20362722873687744], ""source_local"": 112, ""source_parent"": 14}]",4,80,0.0015615999582223594
5a8888e35542997e5c09a5f6,hotpotqa,test,71,0.2,1,,,,,,6,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.20745542949756887,,,0.00034420000156387687,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,30,0.0,0.0014679000014439225,[3],0.0,0.0,zscore_1,1,[3],0.0,0,0.0,absent_from_root_topB,,[],0,0,30,"{""agreement"": {""3"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.4964771568775177, -0.3946945369243622, -0.41887664794921875, -0.33670929074287415, -0.37371331453323364]",[3],,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [2], ""native_top4"": [2], ""native_top4_raw_scores"": [12.890758514404297], ""semantic_top4"": [2, 4, 1, 0], ""semantic_top4_scores"": [-0.18285806477069855, -0.1859390139579773, -0.2414196878671646, -0.2763008177280426], ""source_local"": 30, ""source_parent"": 3}]",1,30,0.0011236999998800457
5a8c8502554299585d9e36d0,hotpotqa,test,71,0.2,2,,,,,,9,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.2944220816561242,,,0.0012886999757029116,,,new_query_facets_plus_monotonic_propagation,1.0,1.0,262262,1.0,0.0188502999371849,"[4, 0]",1.0,0.015719399962108582,zscore_1,1,[4],1.0,262144,1.0,locked,,[0],1,1,63,"{""agreement"": {""3"": 0.0, ""4"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.008730307221412659, ""top1_topB_spread_z"": 0.14170116186141968}","[-0.1503923386335373, -0.1649632751941681, -0.16457359492778778, -0.1499209851026535, -0.14119067788124084, -0.2513677477836609, -0.3164339065551758]","[4, 3]",1.0,55,query_facet_propagation_confirmation,262199,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [0, 2], ""native_top4"": [0, 2], ""native_top4_raw_scores"": [12.702474594116211, 12.685120582580566], ""semantic_top4"": [0, 2, 1, 5], ""semantic_top4_scores"": [0.13387292623519897, -0.049876634031534195, -0.07623732089996338, -0.15704916417598724], ""source_local"": 34, ""source_parent"": 4}]",2,63,0.0018421999993734062
5a84c4bb5542991dd0999dec,hotpotqa,validation,71,0.2,2,,,,,,11,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,512,0.34664861205145564,,,0.0006892000092193484,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,66,0.0,0.0025640999665483832,"[4, 3]",0.0,0.0,zscore_1,2,"[4, 3]",0.0,0,0.0,absent_from_root_topB,,[],0,0,66,"{""agreement"": {""3"": 0.0, ""4"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.038673654198646545, ""top1_topB_spread_z"": 0.33120501041412354}","[-0.06082948297262192, -0.005182206630706787, -0.014950506389141083, 0.21058353781700134, 0.2492571920156479, 0.08623263239860535]","[4, 3]",,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [1, 0], ""native_top4"": [0, 1], ""native_top4_raw_scores"": [12.215999603271484, 11.979534149169922], ""semantic_top4"": [1, 0, 3, 5], ""semantic_top4_scores"": [0.2775469124317169, 0.23162752389907837, 0.23014047741889954, 0.1984984576702118], ""source_local"": 34, ""source_parent"": 4}, {""native_candidate_parents"": [5, 1], ""native_top4"": [5, 1], ""native_top4_raw_scores"": [12.15475845336914, 12.149288177490234], ""semantic_top4"": [5, 1, 0, 4], ""semantic_top4_scores"": [0.1317196488380432, 0.08252095431089401, 0.03257572650909424, -0.0039936210960149765], ""source_local"": 28, ""source_parent"": 3}]",2,66,0.0018748999573290348
5abbd4035542993f40c73bcb,hotpotqa,validation,71,0.2,2,,,,,,23,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.32549268912905277,,,0.001437900005839765,,,new_query_facets_plus_monotonic_propagation,1.0,1.0,262355,1.0,0.018675099941901863,"[2, 5]",1.0,0.015770699945278466,zscore_1,1,[2],1.0,262144,1.0,locked,,[5],1,1,161,"{""agreement"": {""2"": 0.0, ""3"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.06987865269184113, ""top1_topB_spread_z"": 0.7872276902198792}","[0.03287411481142044, 0.08543294668197632, 0.24155110120773315, 0.17167244851589203, -0.04399274289608002, 0.16932256519794464, 0.1269860416650772]","[2, 3]",1.0,50,query_facet_propagation_confirmation,262194,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [5, 4], ""native_top4"": [5, 4], ""native_top4_raw_scores"": [12.624870300292969, 12.616928100585938], ""semantic_top4"": [5, 4, 6, 0], ""semantic_top4_scores"": [0.18269307911396027, 0.0567326657474041, 0.012381816282868385, -0.07657629996538162], ""source_local"": 18, ""source_parent"": 2}]",2,161,0.0014664999907836318
5ae6143f5542996de7b71b2d,hotpotqa,validation,71,0.2,2,,,,,,8,,,,,0.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,473,0.26982316029663433,,,0.001482499996200204,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,242287,1.0,0.021359300008043647,"[4, 6]",0.0,0.01833330001682043,zscore_1,1,[4],1.0,242176,0.0,absent_from_root_topB,,[6],1,1,56,"{""agreement"": {""0"": 0.0, ""4"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.013676127418875694, ""top1_topB_spread_z"": 0.2813314199447632}","[0.0024907011538743973, -0.03801307454705238, -0.045401446521282196, -0.011976185254752636, 0.01616682857275009, -0.13873006403446198, 0.00017400085926055908]","[4, 0]",,55,query_facet_propagation_confirmation,242231,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [6, 3], ""native_top4"": [6, 3], ""native_top4_raw_scores"": [12.517242431640625, 12.476502418518066], ""semantic_top4"": [6, 3, 2, 0], ""semantic_top4_scores"": [0.11363314092159271, 0.07975899428129196, 0.06815630197525024, 0.014544264413416386], ""source_local"": 33, ""source_parent"": 4}]",2,56,0.0015434999950230122
5a7e513a5542994959419996,hotpotqa,validation,71,0.2,1,,,,,,8,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.27856365614798695,,,0.0003381000133231282,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,32,0.0,0.001818200049456209,[1],0.0,0.0,zscore_1,1,[1],0.0,0,0.0,absent_from_root_topB,,[],0,0,32,"{""agreement"": {""1"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.1892230212688446, -0.1315802037715912, -0.3153417110443115, -0.16518709063529968]",[1],,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [11.946187019348145], ""semantic_top4"": [3, 0, 2], ""semantic_top4_scores"": [-0.0842033103108406, -0.11603310704231262, -0.22821584343910217], ""source_local"": 9, ""source_parent"": 1}]",1,32,0.0014801000361330807
5a80d6be55429938b6142206,hotpotqa,test,71,0.2,2,,,,,,11,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,512,0.34758995247793617,,,0.0011073999921791255,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,262257,1.0,0.016722100030165166,"[0, 1]",0.0,0.01466510002501309,zscore_1,1,[0],1.0,262144,0.0,absent_from_root_topB,,[1],1,1,66,"{""agreement"": {""0"": 0.0, ""5"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.04314654693007469, ""top1_topB_spread_z"": 0.7232174277305603}","[-0.009618005715310574, -0.05828925967216492, -0.05456601455807686, -0.15134170651435852, -0.17772656679153442, -0.05276455357670784]","[0, 5]",,47,query_facet_propagation_confirmation,262191,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [2, 1], ""native_top4"": [1, 2], ""native_top4_raw_scores"": [12.62945556640625, 12.582429885864258], ""semantic_top4"": [2, 1, 5, 3], ""semantic_top4_scores"": [0.15346530079841614, 0.14210309088230133, 0.07705111056566238, -0.041475385427474976], ""source_local"": 0, ""source_parent"": 0}]",2,66,0.0009496000129729509
5ab88c075542991b5579efbe,hotpotqa,test,71,0.2,2,,,,,,22,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.3144963144963145,,,0.0013950999709777534,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,262349,1.0,0.02113789995200932,"[4, 2]",0.0,0.018018800008576363,zscore_1,1,[4],1.0,262144,1.0,locked,,[2],1,1,154,"{""agreement"": {""2"": 0.0, ""4"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.03327640891075134, ""top1_topB_spread_z"": 1.6762350797653198}","[0.11287609487771988, 0.11397035419940948, 0.12278085947036743, 0.11445030570030212, 0.15605726838111877, 0.09989691525697708, 0.08708758652210236]","[4, 2]",,51,query_facet_propagation_confirmation,262195,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [5, 2], ""native_top4"": [2, 5], ""native_top4_raw_scores"": [12.035551071166992, 12.021239280700684], ""semantic_top4"": [5, 2, 3, 1], ""semantic_top4_scores"": [0.13398006558418274, 0.10653447359800339, 0.06769870966672897, 0.0013345684856176376], ""source_local"": 37, ""source_parent"": 4}]",2,154,0.0017239999724552035
5a714b645542994082a3e78b,hotpotqa,validation,71,0.2,1,,,,,,8,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.0,,,,,,256,0.20301348136399683,,,0.00034339999547228217,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,40,0.0,0.0019509000121615827,[3],0.0,0.0,zscore_1,1,[3],0.0,0,1.0,locked,,[],0,0,40,"{""agreement"": {""3"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.05244949087500572, -0.20661784708499908, -0.06859001517295837, 0.08605591207742691, -0.15403129160404205]",[3],,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [4], ""native_top4"": [4], ""native_top4_raw_scores"": [12.427257537841797], ""semantic_top4"": [4, 0, 1, 2], ""semantic_top4_scores"": [0.007834428921341896, -0.01017831638455391, -0.023680422455072403, -0.0676850825548172], ""source_local"": 28, ""source_parent"": 3}]",1,40,0.0016075000166893005
5abce85755429959677d6b3e,hotpotqa,validation,71,0.2,2,,,,,,13,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,512,0.2609582059123344,,,0.0013623000122606754,,,new_query_facets_plus_monotonic_propagation,0.0,0.0,262310,1.0,0.021625000052154064,"[1, 3]",0.0,0.019111500005237758,zscore_1,1,[1],1.0,262144,0.0,absent_from_root_topB,,[3],1,1,104,"{""agreement"": {""1"": 0.0, ""3"": 0.0}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.06748533248901367, ""top1_topB_spread_z"": 0.8993327617645264}","[-0.13709089159965515, -0.005567248910665512, -0.2498030662536621, -0.07305258512496948, -0.1329808533191681, -0.15472042560577393, -0.24011826515197754, -0.1282273232936859]","[1, 3]",,62,query_facet_propagation_confirmation,262206,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [5, 3], ""native_top4"": [3, 5], ""native_top4_raw_scores"": [12.390822410583496, 12.33917236328125], ""semantic_top4"": [5, 3, 0, 4], ""semantic_top4_scores"": [-0.0042687999084591866, -0.027251150459051132, -0.09010205417871475, -0.11481865495443344], ""source_local"": 8, ""source_parent"": 1}]",2,104,0.0011512000346556306
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,validation,71,0.2,5,,,,,,4,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,1.0,,,,,,1278,0.2269982238010657,,,0.002681099984329194,,,new_query_facets_plus_monotonic_propagation,1.0,1.0,2619160,1.0,0.18407260003732517,"[0, 21, 20, 19, 3]",1.0,0.1796121000079438,zscore_1,4,"[0, 21, 20, 19]",1.0,2618368,1.0,locked,,[3],1,1,88,"{""agreement"": {""0"": 0.0, ""18"": 0.0, ""19"": 0.0, ""20"": 0.0, ""21"": 0.0}, ""locked_fraction"": 0.8, ""top1_top2_drop"": 0.18853873014450073, ""top1_topB_spread_z"": 2.0350284576416016}","[0.2530190348625183, -0.1853829324245453, -0.2449929416179657, -0.24636055529117584, -0.26601269841194153, -0.2530880570411682, -0.35763028264045715, -0.2569187879562378, -0.30993443727493286, -0.19564023613929749, -0.2503402829170227, -0.37667420506477356, -0.3093456029891968, -0.14859941601753235, -0.27852416038513184, -0.29391393065452576, -0.1594696193933487, -0.2207699418067932, -0.061674103140830994, 0.029322367161512375, 0.0628615990281105, 0.06448030471801758]","[0, 21, 20, 19, 18]",,704,query_facet_propagation_confirmation,2619072,"[{""concentration"": 0.7377071380615234, ""normalized_entropy"": 0.6562753893834989, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.4473190307617188, ""top4_overlap"": 0.75}, {""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}, {""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}, {""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,"[1, 1, 1, 1]",fixed_k1,"[{""native_candidate_parents"": [20, 21, 3, 13, 12], ""native_top4"": [20, 3, 13, 12], ""native_top4_raw_scores"": [12.413538932800293, 12.40269660949707, 12.391435623168945, 12.381706237792969], ""semantic_top4"": [20, 21, 3, 13], ""semantic_top4_scores"": [0.24187450110912323, 0.21583667397499084, 0.16301396489143372, 0.15500086545944214], ""source_local"": 2, ""source_parent"": 0}, {""native_candidate_parents"": [0, 20, 19, 3, 18], ""native_top4"": [20, 0, 18, 3], ""native_top4_raw_scores"": [12.428537368774414, 12.42300033569336, 12.420869827270508, 12.402576446533203], ""semantic_top4"": [0, 20, 19, 3], ""semantic_top4_scores"": [0.32347679138183594, 0.2347664088010788, 0.17110957205295563, 0.16589778661727905], ""source_local"": 171, ""source_parent"": 21}, {""native_candidate_parents"": [0, 21, 19, 18, 13], ""native_top4"": [0, 18, 21, 19], ""native_top4_raw_scores"": [12.339839935302734, 12.253774642944336, 12.251123428344727, 12.116615295410156], ""semantic_top4"": [0, 21, 19, 18], ""semantic_top4_scores"": [0.34522610902786255, 0.3287544846534729, 0.20344381034374237, 0.20102459192276], ""source_local"": 165, ""source_parent"": 20}, {""native_candidate_parents"": [0, 21, 20, 18, 3], ""native_top4"": [20, 21, 3, 0], ""native_top4_raw_scores"": [12.769732475280762, 12.710297584533691, 12.583924293518066, 12.579116821289062], ""semantic_top4"": [0, 21, 20, 18], ""semantic_top4_scores"": [0.3253462016582489, 0.29531165957450867, 0.24922239780426025, 0.18749579787254333], ""source_local"": 155, ""source_parent"": 19}]",5,88,0.0017794000450521708
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,validation,71,0.2,3,,,,,,9,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,768,0.21542776998597477,,,0.0008464000420644879,,,new_query_facets_plus_monotonic_propagation,1.0,1.0,126,0.0,0.0022120000212453306,"[12, 9, 0]",1.0,0.0,zscore_1,3,"[12, 9, 0]",0.0,0,1.0,locked,,[],0,0,126,"{""agreement"": {""0"": 0.0, ""12"": 0.0, ""9"": 0.0}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.027574636042118073, ""top1_topB_spread_z"": 0.3614616096019745}","[-0.055546797811985016, -0.25902360677719116, -0.31204134225845337, -0.2012382596731186, -0.11115824431180954, -0.23235416412353516, -0.3677511513233185, -0.37823033332824707, -0.4018160402774811, -0.03838030621409416, -0.26922154426574707, -0.1402033120393753, -0.01080567017197609, -0.2004556506872177]","[12, 9, 0]",,0,query_facet_propagation_confirmation,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [13, 10, 4], ""native_top4"": [13, 4, 10], ""native_top4_raw_scores"": [12.859678268432617, 12.828393936157227, 12.759702682495117], ""semantic_top4"": [13, 10, 4, 9], ""semantic_top4_scores"": [0.14039725065231323, 0.13424263894557953, 0.11373043060302734, 0.11100214719772339], ""source_local"": 103, ""source_parent"": 12}, {""native_candidate_parents"": [0, 12, 10], ""native_top4"": [10, 12, 0], ""native_top4_raw_scores"": [12.702301025390625, 12.682319641113281, 12.647804260253906], ""semantic_top4"": [0, 12, 10, 5], ""semantic_top4_scores"": [-0.1180875226855278, -0.13236871361732483, -0.1755422055721283, -0.18554843962192535], ""source_local"": 74, ""source_parent"": 9}, {""native_candidate_parents"": [12, 10, 9], ""native_top4"": [9, 10, 12], ""native_top4_raw_scores"": [12.94692325592041, 12.823036193847656, 12.683388710021973], ""semantic_top4"": [12, 10, 9, 13], ""semantic_top4_scores"": [0.1765928417444229, 0.08903644233942032, 0.08728338032960892, 0.070729561150074], ""source_local"": 3, ""source_parent"": 0}]",3,126,0.0013655999791808426
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,validation,71,0.2,5,,,,,,4,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.2,0.16666666666666666,0.0,,,,,,1280,0.24859195960380656,,,0.0011971999774686992,,,new_query_facets_plus_monotonic_propagation,1.0,1.0,655605,1.0,0.04563680000137538,"[0, 7, 18, 17, 19]",1.0,0.04279450001195073,zscore_1,1,[0],1.0,655360,1.0,locked,,[7],4,1,84,"{""agreement"": {""0"": 0.0, ""17"": 0.0, ""18"": 0.0, ""19"": 0.0, ""2"": 0.0}, ""locked_fraction"": 0.2, ""top1_top2_drop"": 0.08276160061359406, ""top1_topB_spread_z"": 1.4443092346191406}","[-0.04241764172911644, -0.14545437693595886, -0.14165277779102325, -0.15668240189552307, -0.26565808057785034, -0.1426433026790619, -0.2672823667526245, -0.18430671095848083, -0.1927458792924881, -0.1975056380033493, -0.2835925221443176, -0.3196275532245636, -0.23107486963272095, -0.23910799622535706, -0.14879025518894196, -0.23096084594726562, -0.1475350260734558, -0.13959692418575287, -0.1251792460680008, -0.14008329808712006, -0.3082588016986847]","[0, 18, 17, 19, 2]",1.0,161,query_facet_propagation_confirmation,655521,"[{""concentration"": 0.3448788821697235, ""normalized_entropy"": 0.9635697777288209, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 0.7770894765853882, ""top4_overlap"": 1.0}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [9, 7, 16, 1, 14], ""native_top4"": [7, 9, 16, 1], ""native_top4_raw_scores"": [12.87582778930664, 12.870719909667969, 12.847145080566406, 12.839338302612305], ""semantic_top4"": [9, 7, 16, 1], ""semantic_top4_scores"": [0.1397927701473236, 0.1030791699886322, 0.08031470328569412, 0.07024028897285461], ""source_local"": 3, ""source_parent"": 0}]",5,84,0.0016451000119559467
