dataset,split,example_id,condition,seed,row_kind,budget_chunks,candidate_chunks,positive_chunks,authored_evidence_items,positive_chunk_ids,authored_chain_budget_feasible,full_positive_span_budget_feasible,selected_chunks,index_bytes_per_chunk,routing_setup_plus_score_ms,materialized_native_kv_tokens,active_memory_fraction,backing_native_kv_bytes,transfer_bytes,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,mae,rmse,spearman,kendall,kl,teacher_top1_overlap,teacher_top2_overlap,teacher_top4_overlap,teacher_top8_overlap
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,45 34 10 56,256,1025.2237000968307,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,1.0,4.0,6.241457939147949,6.3595051765441895,0.3349742293357849,0.23227848101265822,0.7374305129051208,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,17 4 19 43,256,1079.523100052029,128,0.05035405192761605,10412032,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6089932918548584,1.8467899560928345,0.10372714698314667,0.06582278481012659,0.8216832280158997,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,10 43 35 42,256,0.0,128,0.05035405192761605,10412032,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1977977752685547,2.3587727546691895,0.2576652467250824,0.17531645569620252,0.4631924033164978,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_retrained,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,60 27 58 26,1024,6.650399882346392,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,1.0,4.0,4.489138126373291,4.568100929260254,0.09913268685340881,0.07025316455696203,0.37805768847465515,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_retrained,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,9 57 60 7,1024,5.504800006747246,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.5,4.0,2.3162789344787598,2.4035592079162598,0.39803093671798706,0.2626582278481013,0.2428259551525116,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_retrained,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,48 56 64 40,1024,5.434699822217226,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,1.0,4.0,1.7037394046783447,1.790215015411377,0.4727848172187805,0.3329113924050633,0.13745063543319702,0.0,0.0,0.5,0.75
musique,test,3hop1__132798_40769_64047,rank8_retrained,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,2 28 16 60,1024,5.280599929392338,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,3.2153708934783936,3.2890279293060303,0.3348804712295532,0.23544303797468355,0.2718096375465393,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank8_retrained,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,2 26 32 58,1024,5.61659992672503,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,1.1366565227508545,1.2752351760864258,0.24184249341487885,0.1810126582278481,0.22899772226810455,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank8_retrained,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,26 60 16 56,1024,0.0,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.5,4.0,1.8837915658950806,1.9797232151031494,0.3380684554576874,0.2379746835443038,0.2046922892332077,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank16_retrained,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,40 56 16 51,2048,5.4605999030172825,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,4.129215717315674,4.171751499176025,0.6112048625946045,0.4158227848101266,0.1656549870967865,1.0,0.5,0.5,0.375
musique,test,3hop1__132798_40769_64047,rank16_retrained,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,0 60 26 40,2048,6.630700081586838,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.5,4.0,4.877927780151367,4.965132713317871,0.24932019412517548,0.189873417721519,0.34509778022766113,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank16_retrained,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,48 2 46 0,2048,5.539200035855174,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,1.0,4.0,0.5390218496322632,0.6896371245384216,0.24203000962734222,0.1639240506329114,0.22784018516540527,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank16_retrained,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,59 72 49 32,2048,5.2195999305695295,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,1.0,0.0,1.0,4.0,0.6612561941146851,0.8027034401893616,0.185161754488945,0.13227848101265824,0.19030116498470306,0.0,0.0,0.25,0.5
musique,test,3hop1__132798_40769_64047,rank16_retrained,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,60 59 48 16,2048,5.326300160959363,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,1.0,4.0,4.598723411560059,4.659501075744629,0.24695266783237457,0.17278481012658228,0.26123046875,0.0,0.0,0.0,0.375
musique,test,3hop1__132798_40769_64047,rank16_retrained,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,16 48 60 26,2048,0.0,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.5,4.0,2.5969629287719727,2.6604621410369873,0.38420066237449646,0.2829113924050633,0.15722405910491943,0.0,0.0,0.0,0.5
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,27 58 60 59,256,1063.3536998648196,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,0.5,4.0,2.9741764068603516,3.173342227935791,0.008579465560615063,0.002531645569620253,0.6332146525382996,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,53 60 54 9,256,1193.7691001221538,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.5,4.0,1.049018144607544,1.2290880680084229,0.2850445508956909,0.1962025316455696,0.3456881046295166,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,72 79 40 9,256,1061.6238000802696,110,0.043273013375295044,10412032,450560,0.05,0.25,1.0,0.0,0.0,1.0,4.0,2.801762819290161,2.8871028423309326,0.3374355733394623,0.2481012658227848,0.1923375129699707,0.0,0.0,0.25,0.5
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,28 24 51 60,256,1230.4827999323606,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.3333333333333333,4.0,2.0320141315460205,2.1662447452545166,0.18722456693649292,0.13354430379746834,0.35423141717910767,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,26 27 60 59,256,1211.7222000379115,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.3333333333333333,4.0,0.6173210144042969,0.7692505121231079,0.06814346462488174,0.06265822784810127,0.3483019173145294,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_centroid8_retrained,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,60 27 79 28,256,0.0,110,0.043273013375295044,10412032,450560,0.05,0.25,1.0,0.0,0.0,1.0,4.0,0.758459210395813,0.9332817196846008,0.2087201178073883,0.14620253164556962,0.2874930799007416,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_mixed,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,16 15 0 40,1024,5.302499979734421,128,0.05035405192761605,10412032,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4726576805114746,2.5173885822296143,0.2622831463813782,0.1879746835443038,0.1545310616493225,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank8_mixed,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,37 36 1 72,1024,5.793899996206164,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,2.393573045730591,2.4625818729400635,0.17339427769184113,0.11582278481012659,0.27477553486824036,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_mixed,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,65 51 53 34,1024,6.29980000667274,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.5,4.0,4.033332824707031,4.092165946960449,0.5736989974975586,0.38734177215189874,0.2868042588233948,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_mixed,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,48 33 47 34,1024,5.1079001277685165,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,1.0,4.0,3.664113998413086,3.7312042713165283,0.1772620677947998,0.1259493670886076,0.27798882126808167,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank8_mixed,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,5 47 49 33,1024,5.086899967864156,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.5,4.0,3.0933399200439453,3.190706491470337,0.1549929827451706,0.10379746835443038,0.3931772708892822,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_mixed,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,5 33 34 48,1024,0.0,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,1.8940675258636475,1.9465751647949219,0.4753398597240448,0.3322784810126582,0.1651444286108017,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank16_mixed,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,7 65 6 60,2048,5.464400164783001,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,3.8792691230773926,3.9562482833862305,0.3311767578125,0.22848101265822784,0.3843734860420227,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank16_mixed,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,47 37 1 35,2048,5.636800080537796,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,1.0,4.0,4.370333671569824,4.452960968017578,-0.16854195296764374,-0.11075949367088607,0.482913076877594,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank16_mixed,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,58 46 33 64,2048,5.522599909454584,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,1.0,4.0,1.0501525402069092,1.272607445716858,0.27198782563209534,0.19177215189873417,0.2912256419658661,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank16_mixed,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,51 14 25 31,2048,5.248799920082092,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,1.0,4.0,7.9650115966796875,8.007238388061523,0.4761368930339813,0.3284810126582278,0.3775152564048767,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank16_mixed,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 10 56 51,2048,5.144000053405762,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,4.528288841247559,4.560286045074463,0.5135723948478699,0.3594936708860759,0.18468306958675385,0.0,0.0,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank16_mixed,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,7 51 10 60,2048,0.0,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.5,4.0,2.6037955284118652,2.6476778984069824,0.5585325956344604,0.3968354430379747,0.17177456617355347,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,11,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,15 16 23 12,256,1094.2281999159604,128,0.05035405192761605,10412032,524288,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2254719734191895,3.2757129669189453,-0.0077824667096138,-0.005063291139240506,0.2298317551612854,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,23,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,37 1 54 58,256,1010.6607000343502,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.25,4.0,2.9043073654174805,2.9651389122009277,0.09615565091371536,0.06962025316455696,0.29310163855552673,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,37,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,51 74 20 45,256,1107.8381000552326,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,1.0,4.0,5.166834354400635,5.211859703063965,0.5683075785636902,0.38734177215189874,0.2643048167228699,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,53,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,48 79 47 33,256,1071.2830000557005,110,0.043273013375295044,10412032,450560,0.1,0.5,1.0,0.0,0.0,1.0,4.0,4.704905986785889,4.762231826782227,0.18380217254161835,0.1360759493670886,0.31359896063804626,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,71,seed,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,5 49 75 42,256,1029.282599920407,128,0.05035405192761605,10412032,524288,0.05,0.25,1.0,0.0,0.0,0.5,4.0,2.079174280166626,2.2372100353240967,0.07545710355043411,0.05506329113924051,0.49188709259033203,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_mixed,-1,ensemble,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,51 34 49 48,256,0.0,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,1.0,4.0,2.7878036499023438,2.8291685581207275,0.32655882835388184,0.22658227848101264,0.18608909845352173,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,best_lexical,-1,derived,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,59 50 57 28,0,41.65999998804182,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,1.0,4.0,6.041090488433838,6.067317008972168,-0.18452882766723633,-0.12002567394094994,0.2507091164588928,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,lexical_lowrank_zero_shot,-1,fusion,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,50 59 42 57,2048,0.0,128,0.05035405192761605,10412032,524288,0.15,0.75,1.0,0.0,0.0,1.0,4.0,5.970146656036377,5.99152135848999,-0.016315048560500145,-0.008227848101265823,0.2115160971879959,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,lexical_lowrank_retrained,-1,fusion,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,59 26 27 57,2048,0.0,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,1.0,4.0,5.724218845367432,5.740315914154053,0.3696436882019043,0.2620253164556962,0.15525709092617035,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,lexical_lowrank_mixed,-1,fusion,4,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,7 42 57 59,2048,0.0,128,0.05035405192761605,10412032,524288,0.1,0.5,1.0,0.0,0.0,0.3333333333333333,4.0,5.779951572418213,5.796849250793457,0.4398030936717987,0.30759493670886073,0.17273180186748505,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,native_mean,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,24 40 8 34 64 16 56 75,4096,0.0,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.4462215900421143,1.4888464212417603,0.664814829826355,0.4981012658227848,0.10890457034111023,0.0,0.5,0.5,0.75
musique,test,3hop1__132798_40769_64047,native_farthest_m2,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,40 64 24 32 8 56 16 72,8192,0.0,256,0.1007081038552321,10412032,1048576,0.05,0.125,1.0,0.0,0.0,0.125,8.0,1.5778754949569702,1.7065573930740356,0.6063056588172913,0.4563291139240506,0.4738950729370117,1.0,0.5,0.75,0.875
musique,test,3hop1__132798_40769_64047,exact,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,50 59 27 28 57 58 13 26,0,41.65999998804182,256,0.1007081038552321,10412032,1048576,0.2,0.5,1.0,0.0,0.0,1.0,8.0,6.206164360046387,6.225772380828857,-0.06446319818496704,0.04879825200291333,0.20458441972732544,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,bm25,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,59 50 57 28 42 67 63 79,0,41.65999998804182,238,0.0936270653029111,10412032,974848,0.2,0.5,1.0,0.0,0.0,1.0,8.0,6.041090488433838,6.067317008972168,-0.18452882766723633,-0.12002567394094994,0.2507091164588928,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,approximate,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,59 50 28 57 58 27 26 63,0,41.65999998804182,256,0.1007081038552321,10412032,1048576,0.25,0.625,1.0,0.0,0.0,1.0,8.0,6.183834075927734,6.20198392868042,-0.04038912430405617,-0.025689819219790674,0.1926996409893036,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,inherited_hybrid,-1,control,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,24 40 8 32 58 34 57 64,0,41.65999998804182,256,0.1007081038552321,10412032,1048576,0.1,0.25,1.0,0.0,0.0,0.2,8.0,5.9117865562438965,5.9247894287109375,0.6109236478805542,0.4468354430379747,0.13883723318576813,0.0,0.5,0.75,0.625
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,11,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 75 10 45 43 47 48 5,1024,5.740799941122532,256,0.1007081038552321,10412032,1048576,0.15,0.375,1.0,0.0,0.0,0.25,8.0,5.19864559173584,5.316240310668945,0.24746835231781006,0.17088607594936708,0.6095484495162964,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,23,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,14 12 10 8 35 13 11 67,1024,5.516899982467294,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.937541961669922,4.056949615478516,0.2186591774225235,0.14303797468354432,0.5794145464897156,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,37,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,32 5 8 34 9 43 17 42,1024,5.66979986615479,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5555463433265686,0.6844897866249084,0.42977026104927063,0.3056962025316456,0.22524380683898926,0.0,0.5,0.25,0.25
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,53,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 10 35 34 45 43 37 32,1024,5.618799943476915,256,0.1007081038552321,10412032,1048576,0.05,0.125,1.0,0.0,0.0,0.2,8.0,7.950965881347656,8.024304389953613,0.44946086406707764,0.30759493670886073,0.538169801235199,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,71,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,17 34 19 20 14 15 5 10,1024,5.3478998597711325,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.6192870140075684,3.730818748474121,0.3599390685558319,0.24556962025316456,0.41363468766212463,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_zero_shot,-1,ensemble,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 10 43 35 14 5 17 12,1024,0.0,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.083544731140137,4.148725509643555,0.4220581352710724,0.29050632911392404,0.2910994291305542,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,11,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 75 14 44 43 32 16 15,2048,5.268899956718087,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.2300949096679688,3.357372283935547,0.44418662786483765,0.3069620253164557,0.4358864724636078,0.0,0.0,0.0,0.25
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,23,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 35 75 38 14 43 40 10,2048,5.5813000071793795,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.285317420959473,6.322681903839111,0.47923117876052856,0.32341772151898734,0.27678683400154114,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,37,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,56 24 14 42 16 75 11 40,2048,5.795300006866455,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.450809478759766,4.504977703094482,0.5696437358856201,0.4132911392405063,0.2364686280488968,0.0,0.0,0.5,0.5
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,53,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,12 13 17 66 15 42 16 11,2048,6.487299920991063,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.81695556640625,4.879821300506592,0.16875293850898743,0.11265822784810127,0.3695349097251892,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,71,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,20 16 51 40 74 17 8 15,2048,5.283799953758717,256,0.1007081038552321,10412032,1048576,0.1,0.25,1.0,0.0,0.0,0.3333333333333333,8.0,2.2360999584198,2.3626513481140137,0.4175339937210083,0.2873417721518987,0.3125671148300171,0.0,0.0,0.25,0.375
musique,test,3hop1__132798_40769_64047,rank16_zero_shot,-1,ensemble,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,42 75 16 14 11 17 43 15,2048,0.0,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.203855514526367,4.250232696533203,0.49289730191230774,0.34430379746835443,0.2195255607366562,0.0,0.0,0.0,0.125
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,11,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,10 75 38 43 79 42 37 4,256,1122.4476001225412,238,0.0936270653029111,10412032,974848,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6446754932403564,2.9327664375305176,0.17569153010845184,0.11835443037974684,0.9361447691917419,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,23,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,10 14 12 62 35 11 67 25,256,1089.9740001186728,256,0.1007081038552321,10412032,1048576,0.05,0.125,1.0,0.0,0.0,0.25,8.0,2.4881036281585693,2.7028768062591553,0.16690108180046082,0.11645569620253164,0.6519783735275269,0.0,0.0,0.0,0.0
musique,test,3hop1__132798_40769_64047,rank8_centroid8_zero_shot,37,seed,8,80,20,3,45 46 47 48 49 50 51 57 58 59 60 61 62 63 69 70 71 72 73 74,True,False,32 43 9 8 34 19 24 17,256,1213.406299939379,256,0.1007081038552321,10412032,1048576,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8426071405410767,2.0019638538360596,0.3246132433414459,0.23544303797468355,0.37665462493896484,0.0,0.5,0.25,0.375
