W,allocation,budget,depth,distractor_attention_mass,evidence_attention_mass,evidence_region_count,evidence_source_tokens,evidence_span,example_id,fact_tokens,head,intervals,max_evidence_gap,mode,native_attention_mass,parent_tokens,partition,policy,query_tokens,radius,region_groups,seed,surrounding_attention_mass,window,wrong_memory
w128,evidence_length_proportional,24,1,0.4635310396552086,0.11306926421821117,1,3,3,chain-1042565-d1,5,0,"[[0, 21]]",7,logical_intervals,0.16345958597958088,43,heldout,T8_budget_24_evidence_length_proportional,5,16,,67,0.25994011014699936,w128,False
w128,evidence_length_proportional,24,1,0.03512653103098273,0.9256274306826526,1,3,3,chain-1042565-d1,5,1,"[[0, 21]]",7,logical_intervals,0.010492161331058014,43,heldout,T8_budget_24_evidence_length_proportional,5,16,,67,0.028753876955306623,w128,False
w128,evidence_length_proportional,24,1,0.34655902336817235,0.08430992066860199,1,3,3,chain-1042565-d1,5,2,"[[0, 21]]",7,logical_intervals,0.13782287819776684,43,heldout,T8_budget_24_evidence_length_proportional,5,16,,67,0.4313081777654588,w128,False
w128,evidence_length_proportional,24,1,0.04473194161255378,0.7489354780409485,1,3,3,chain-1042565-d1,5,3,"[[0, 21]]",7,logical_intervals,0.1295902637502877,43,heldout,T8_budget_24_evidence_length_proportional,5,16,,67,0.07674231659621,w128,False
w128,minimum_core_remainder,24,1,0.4635310396552086,0.11306926421821117,1,3,3,chain-1042565-d1,5,0,"[[0, 21]]",7,logical_intervals,0.16345958597958088,43,heldout,T8_budget_24_minimum_core_remainder,5,16,,67,0.25994011014699936,w128,False
w128,minimum_core_remainder,24,1,0.03512653103098273,0.9256274306826526,1,3,3,chain-1042565-d1,5,1,"[[0, 21]]",7,logical_intervals,0.010492161331058014,43,heldout,T8_budget_24_minimum_core_remainder,5,16,,67,0.028753876955306623,w128,False
w128,minimum_core_remainder,24,1,0.34655902336817235,0.08430992066860199,1,3,3,chain-1042565-d1,5,2,"[[0, 21]]",7,logical_intervals,0.13782287819776684,43,heldout,T8_budget_24_minimum_core_remainder,5,16,,67,0.4313081777654588,w128,False
w128,minimum_core_remainder,24,1,0.04473194161255378,0.7489354780409485,1,3,3,chain-1042565-d1,5,3,"[[0, 21]]",7,logical_intervals,0.1295902637502877,43,heldout,T8_budget_24_minimum_core_remainder,5,16,,67,0.07674231659621,w128,False
w128,equal,48,1,0.4635310396552086,0.11306926421821117,1,3,3,chain-1042565-d1,5,0,"[[0, 21]]",7,logical_intervals,0.16345958597958088,43,heldout,T8_budget_48_equal,5,16,,67,0.25994011014699936,w128,False
w128,equal,48,1,0.03512653103098273,0.9256274306826526,1,3,3,chain-1042565-d1,5,1,"[[0, 21]]",7,logical_intervals,0.010492161331058014,43,heldout,T8_budget_48_equal,5,16,,67,0.028753876955306623,w128,False
w128,equal,48,1,0.34655902336817235,0.08430992066860199,1,3,3,chain-1042565-d1,5,2,"[[0, 21]]",7,logical_intervals,0.13782287819776684,43,heldout,T8_budget_48_equal,5,16,,67,0.4313081777654588,w128,False
w128,equal,48,1,0.04473194161255378,0.7489354780409485,1,3,3,chain-1042565-d1,5,3,"[[0, 21]]",7,logical_intervals,0.1295902637502877,43,heldout,T8_budget_48_equal,5,16,,67,0.07674231659621,w128,False
w128,evidence_length_proportional,48,1,0.4635310396552086,0.11306926421821117,1,3,3,chain-1042565-d1,5,0,"[[0, 21]]",7,logical_intervals,0.16345958597958088,43,heldout,T8_budget_48_evidence_length_proportional,5,16,,67,0.25994011014699936,w128,False
w128,evidence_length_proportional,48,1,0.03512653103098273,0.9256274306826526,1,3,3,chain-1042565-d1,5,1,"[[0, 21]]",7,logical_intervals,0.010492161331058014,43,heldout,T8_budget_48_evidence_length_proportional,5,16,,67,0.028753876955306623,w128,False
w128,evidence_length_proportional,48,1,0.34655902336817235,0.08430992066860199,1,3,3,chain-1042565-d1,5,2,"[[0, 21]]",7,logical_intervals,0.13782287819776684,43,heldout,T8_budget_48_evidence_length_proportional,5,16,,67,0.4313081777654588,w128,False
w128,evidence_length_proportional,48,1,0.04473194161255378,0.7489354780409485,1,3,3,chain-1042565-d1,5,3,"[[0, 21]]",7,logical_intervals,0.1295902637502877,43,heldout,T8_budget_48_evidence_length_proportional,5,16,,67,0.07674231659621,w128,False
w128,minimum_core_remainder,48,1,0.4635310396552086,0.11306926421821117,1,3,3,chain-1042565-d1,5,0,"[[0, 21]]",7,logical_intervals,0.16345958597958088,43,heldout,T8_budget_48_minimum_core_remainder,5,16,,67,0.25994011014699936,w128,False
w128,minimum_core_remainder,48,1,0.03512653103098273,0.9256274306826526,1,3,3,chain-1042565-d1,5,1,"[[0, 21]]",7,logical_intervals,0.010492161331058014,43,heldout,T8_budget_48_minimum_core_remainder,5,16,,67,0.028753876955306623,w128,False
w128,minimum_core_remainder,48,1,0.34655902336817235,0.08430992066860199,1,3,3,chain-1042565-d1,5,2,"[[0, 21]]",7,logical_intervals,0.13782287819776684,43,heldout,T8_budget_48_minimum_core_remainder,5,16,,67,0.4313081777654588,w128,False
w128,minimum_core_remainder,48,1,0.04473194161255378,0.7489354780409485,1,3,3,chain-1042565-d1,5,3,"[[0, 21]]",7,logical_intervals,0.1295902637502877,43,heldout,T8_budget_48_minimum_core_remainder,5,16,,67,0.07674231659621,w128,False
w128,,,1,0.4879148155450821,0.0,1,3,3,chain-1042565-d1,5,0,"[[9, 12]]",7,logical_intervals,0.5120851844549179,43,heldout,T9_wrong_exact,5,,,67,0.0,w128,True
w128,,,1,0.3721845466643572,0.0,1,3,3,chain-1042565-d1,5,1,"[[9, 12]]",7,logical_intervals,0.6278154533356428,43,heldout,T9_wrong_exact,5,,,67,0.0,w128,True
w128,,,1,0.5212648808956146,0.0,1,3,3,chain-1042565-d1,5,2,"[[9, 12]]",7,logical_intervals,0.4787351191043854,43,heldout,T9_wrong_exact,5,,,67,0.0,w128,True
w128,,,1,0.1694573014974594,0.0,1,3,3,chain-1042565-d1,5,3,"[[9, 12]]",7,logical_intervals,0.8305426985025406,43,heldout,T9_wrong_exact,5,,,67,0.0,w128,True
w128,,,1,0.0,0.0,1,3,3,chain-1042565-d1,5,0,"[[2, 5]]",7,native_gist_only,0.822755753993988,43,heldout,T10_native_gist,5,,,67,0.17724424600601196,w128,False
w128,,,1,0.0,0.0,1,3,3,chain-1042565-d1,5,1,"[[2, 5]]",7,native_gist_only,0.84319207072258,43,heldout,T10_native_gist,5,,,67,0.15680792927742004,w128,False
w128,,,1,0.0,0.0,1,3,3,chain-1042565-d1,5,2,"[[2, 5]]",7,native_gist_only,0.8387806713581085,43,heldout,T10_native_gist,5,,,67,0.16121932864189148,w128,False
w128,,,1,0.0,0.0,1,3,3,chain-1042565-d1,5,3,"[[2, 5]]",7,native_gist_only,0.9632435254752636,43,heldout,T10_native_gist,5,,,67,0.036756474524736404,w128,False
w128,,,1,0.0,0.36270076036453247,1,3,3,chain-1042565-d1,5,0,"[[2, 5]]",7,gist_plus_logical_intervals,0.5243416205048561,43,heldout,T11_gist_exact,5,,,67,0.11295761913061142,w128,False
w128,,,1,0.0,0.9867350505519425,1,3,3,chain-1042565-d1,5,1,"[[2, 5]]",7,gist_plus_logical_intervals,0.011184922434040345,43,heldout,T11_gist_exact,5,,,67,0.002080027014017105,w128,False
w128,,,1,0.0,0.33910707384347916,1,3,3,chain-1042565-d1,5,2,"[[2, 5]]",7,gist_plus_logical_intervals,0.5543442144989967,43,heldout,T11_gist_exact,5,,,67,0.10654871165752411,w128,False
w128,,,1,0.0,0.8477194665465504,1,3,3,chain-1042565-d1,5,3,"[[2, 5]]",7,gist_plus_logical_intervals,0.14668323867954314,43,heldout,T11_gist_exact,5,,,67,0.005597294773906469,w128,False
w128,,,2,0.0,0.4360779896378517,2,6,17,chain-1147294-d2,5,0,"[[9, 12], [23, 26]]",7,logical_intervals,0.5639220103621483,50,heldout,T1_radius_0,6,0,,67,0.0,w128,False
w128,,,2,0.0,0.9843982017773669,2,6,17,chain-1147294-d2,5,1,"[[9, 12], [23, 26]]",7,logical_intervals,0.015601798222633079,50,heldout,T1_radius_0,6,0,,67,0.0,w128,False
w128,,,2,0.0,0.8270955616608262,2,6,17,chain-1147294-d2,5,2,"[[9, 12], [23, 26]]",7,logical_intervals,0.1729044383391738,50,heldout,T1_radius_0,6,0,,67,0.0,w128,False
w128,,,2,0.0,0.7423096471466124,2,6,17,chain-1147294-d2,5,3,"[[9, 12], [23, 26]]",7,logical_intervals,0.2576903528533876,50,heldout,T1_radius_0,6,0,,67,0.0,w128,False
w128,,,2,0.0,0.2471299134194851,2,6,17,chain-1147294-d2,5,0,"[[7, 14], [21, 28]]",7,logical_intervals,0.31958046928048134,50,heldout,T2_radius_2,6,2,,67,0.43328961730003357,w128,False
w128,,,2,0.0,0.9628463375411229,2,6,17,chain-1147294-d2,5,1,"[[7, 14], [21, 28]]",7,logical_intervals,0.015260046973708086,50,heldout,T2_radius_2,6,2,,67,0.021893615485168993,w128,False
w128,,,2,0.0,0.6828593434765935,2,6,17,chain-1147294-d2,5,2,"[[7, 14], [21, 28]]",7,logical_intervals,0.14275186869781464,50,heldout,T2_radius_2,6,2,,67,0.17438878782559186,w128,False
w128,,,2,0.0,0.6198026828933507,2,6,17,chain-1147294-d2,5,3,"[[7, 14], [21, 28]]",7,logical_intervals,0.21516241395147517,50,heldout,T2_radius_2,6,2,,67,0.1650349031551741,w128,False
w128,,,2,0.12254678830504417,0.1674642376601696,2,6,17,chain-1147294-d2,5,0,"[[5, 16], [19, 30]]",7,logical_intervals,0.2165594082325697,50,heldout,T3_radius_4,6,4,,67,0.49342956580221653,w128,False
w128,,,2,0.0078339435858652,0.9500413437490351,2,6,17,chain-1147294-d2,5,1,"[[5, 16], [19, 30]]",7,logical_intervals,0.01505729102063924,50,heldout,T3_radius_4,6,4,,67,0.02706742164446041,w128,False
w128,,,2,0.05462102545425296,0.6207873551174998,2,6,17,chain-1147294-d2,5,2,"[[5, 16], [19, 30]]",7,logical_intervals,0.12977574358228594,50,heldout,T3_radius_4,6,4,,67,0.19481587584596127,w128,False
w128,,,2,0.003474858880508691,0.5051621949533001,2,6,17,chain-1147294-d2,5,3,"[[5, 16], [19, 30]]",7,logical_intervals,0.1753654440981336,50,heldout,T3_radius_4,6,4,,67,0.31599750206805766,w128,False
w128,,,2,0.48757177125662565,0.09779827203601599,2,6,17,chain-1147294-d2,5,0,"[[1, 34]]",7,logical_intervals,0.1264695581048727,50,heldout,T4_radius_8,6,8,,67,0.28816039860248566,w128,False
w128,,,2,0.03572766899742419,0.9233319364575436,2,6,17,chain-1147294-d2,5,1,"[[1, 34]]",7,logical_intervals,0.014633945807872806,50,heldout,T4_radius_8,6,8,,67,0.02630644873715937,w128,False
w128,,,2,0.26097879896406084,0.48528163880109787,2,6,17,chain-1147294-d2,5,2,"[[1, 34]]",7,logical_intervals,0.10144817421678454,50,heldout,T4_radius_8,6,8,,67,0.15229138801805675,w128,False
w128,,,2,0.986762667124367,0.006710292884235969,2,6,17,chain-1147294-d2,5,3,"[[1, 34]]",7,logical_intervals,0.002329505180568958,50,heldout,T4_radius_8,6,8,,67,0.004197534810828074,w128,False
w128,,,2,0.4929104773327708,0.08161636069417,2,6,17,chain-1147294-d2,5,0,"[[0, 42]]",7,logical_intervals,0.10554368700832129,50,heldout,T5_radius_16,6,16,,67,0.3199294749647379,w128,False
w128,,,2,0.04811416913435096,0.9091219519614242,2,6,17,chain-1147294-d2,5,1,"[[0, 42]]",7,logical_intervals,0.014408749470021576,50,heldout,T5_radius_16,6,16,,67,0.028355129434203263,w128,False
w128,,,2,0.4402508473722264,0.3311326843686402,2,6,17,chain-1147294-d2,5,2,"[[0, 42]]",7,logical_intervals,0.06922338588628918,50,heldout,T5_radius_16,6,16,,67,0.15939308237284422,w128,False
w128,,,2,0.9846388193200255,0.006694026697005029,2,6,17,chain-1147294-d2,5,3,"[[0, 42]]",7,logical_intervals,0.002323829731267324,50,heldout,T5_radius_16,6,16,,67,0.006343324251702143,w128,False
w128,,,2,0.0,0.31232441402971745,2,6,17,chain-1147294-d2,5,0,"[[8, 13], [22, 27]]",7,logical_intervals,0.40388781763613224,50,heldout,T6_whole_fact,6,,,67,0.2837877683341503,w128,False
w128,,,2,0.0,0.9776314839837141,2,6,17,chain-1147294-d2,5,1,"[[8, 13], [22, 27]]",7,logical_intervals,0.015494569553993642,50,heldout,T6_whole_fact,6,,,67,0.006873946462292224,w128,False
w128,,,2,0.0,0.7796794539317489,2,6,17,chain-1147294-d2,5,2,"[[8, 13], [22, 27]]",7,logical_intervals,0.1629921036073938,50,heldout,T6_whole_fact,6,,,67,0.05732844246085733,w128,False
w128,,,2,0.0,0.7380628967657685,2,6,17,chain-1147294-d2,5,3,"[[8, 13], [22, 27]]",7,logical_intervals,0.2562160880770534,50,heldout,T6_whole_fact,6,,,67,0.005721015157178044,w128,False
w128,,,2,0.5034520376939327,0.07068390026688576,2,6,17,chain-1147294-d2,5,0,"[[0, 50]]",7,selected_chunks,0.09140613465569913,50,heldout,T7_whole_parent,6,,,67,0.33445792738348246,w128,False
w128,,,2,0.05080091632771655,0.9042457272880711,2,6,17,chain-1147294-d2,5,1,"[[0, 50]]",7,selected_chunks,0.01433127946438617,50,heldout,T7_whole_parent,6,,,67,0.030622076919826213,w128,False
w128,,,2,0.48327338995295577,0.26068154303357005,2,6,17,chain-1147294-d2,5,2,"[[0, 50]]",7,selected_chunks,0.05449553226935677,50,heldout,T7_whole_parent,6,,,67,0.2015495347441174,w128,False
w128,,,2,0.9843070366150641,0.006684876281724428,2,6,17,chain-1147294-d2,5,3,"[[0, 50]]",7,selected_chunks,0.0023207556182569533,50,heldout,T7_whole_parent,6,,,67,0.006687331484954484,w128,False
w128,equal,12,2,0.0,0.28480764478445053,2,6,17,chain-1147294-d2,5,0,"[[8, 14], [22, 28]]",7,logical_intervals,0.3683040700852871,50,heldout,T8_budget_12_equal,6,16,,67,0.3468882851302624,w128,False
w128,equal,12,2,0.0,0.9660789368499536,2,6,17,chain-1147294-d2,5,1,"[[8, 14], [22, 28]]",7,logical_intervals,0.015311498107621446,50,heldout,T8_budget_12_equal,6,16,,67,0.018609565042424947,w128,False
w128,equal,12,2,0.0,0.7173439124599099,2,6,17,chain-1147294-d2,5,2,"[[8, 14], [22, 28]]",7,logical_intervals,0.14996081916615367,50,heldout,T8_budget_12_equal,6,16,,67,0.13269526837393641,w128,False
w128,equal,12,2,0.0,0.6905338929500431,2,6,17,chain-1147294-d2,5,3,"[[8, 14], [22, 28]]",7,logical_intervals,0.23971665545832366,50,heldout,T8_budget_12_equal,6,16,,67,0.06974945159163326,w128,False
w128,evidence_length_proportional,12,2,0.0,0.28480764478445053,2,6,17,chain-1147294-d2,5,0,"[[8, 14], [22, 28]]",7,logical_intervals,0.3683040700852871,50,heldout,T8_budget_12_evidence_length_proportional,6,16,,67,0.3468882851302624,w128,False
w128,evidence_length_proportional,12,2,0.0,0.9660789368499536,2,6,17,chain-1147294-d2,5,1,"[[8, 14], [22, 28]]",7,logical_intervals,0.015311498107621446,50,heldout,T8_budget_12_evidence_length_proportional,6,16,,67,0.018609565042424947,w128,False
w128,evidence_length_proportional,12,2,0.0,0.7173439124599099,2,6,17,chain-1147294-d2,5,2,"[[8, 14], [22, 28]]",7,logical_intervals,0.14996081916615367,50,heldout,T8_budget_12_evidence_length_proportional,6,16,,67,0.13269526837393641,w128,False
w128,evidence_length_proportional,12,2,0.0,0.6905338929500431,2,6,17,chain-1147294-d2,5,3,"[[8, 14], [22, 28]]",7,logical_intervals,0.23971665545832366,50,heldout,T8_budget_12_evidence_length_proportional,6,16,,67,0.06974945159163326,w128,False
w128,minimum_core_remainder,12,2,0.0,0.28480764478445053,2,6,17,chain-1147294-d2,5,0,"[[8, 14], [22, 28]]",7,logical_intervals,0.3683040700852871,50,heldout,T8_budget_12_minimum_core_remainder,6,16,,67,0.3468882851302624,w128,False
w128,minimum_core_remainder,12,2,0.0,0.9660789368499536,2,6,17,chain-1147294-d2,5,1,"[[8, 14], [22, 28]]",7,logical_intervals,0.015311498107621446,50,heldout,T8_budget_12_minimum_core_remainder,6,16,,67,0.018609565042424947,w128,False
w128,minimum_core_remainder,12,2,0.0,0.7173439124599099,2,6,17,chain-1147294-d2,5,2,"[[8, 14], [22, 28]]",7,logical_intervals,0.14996081916615367,50,heldout,T8_budget_12_minimum_core_remainder,6,16,,67,0.13269526837393641,w128,False
w128,minimum_core_remainder,12,2,0.0,0.6905338929500431,2,6,17,chain-1147294-d2,5,3,"[[8, 14], [22, 28]]",7,logical_intervals,0.23971665545832366,50,heldout,T8_budget_12_minimum_core_remainder,6,16,,67,0.06974945159163326,w128,False
w128,equal,24,2,0.29355509113520384,0.13482684828341007,2,6,17,chain-1147294-d2,5,0,"[[5, 17], [19, 31]]",7,logical_intervals,0.17435381282120943,50,heldout,T8_budget_24_equal,6,16,,67,0.39726424776017666,w128,False
w128,equal,24,2,0.020231004600645974,0.9381706324202241,2,6,17,chain-1147294-d2,5,1,"[[5, 17], [19, 31]]",7,logical_intervals,0.014869147024000995,50,heldout,T8_budget_24_equal,6,16,,67,0.026729215955128893,w128,False
w128,equal,24,2,0.11270780535414815,0.5826444430276752,2,6,17,chain-1147294-d2,5,2,"[[5, 17], [19, 31]]",7,logical_intervals,0.12180189602077007,50,heldout,T8_budget_24_equal,6,16,,67,0.18284585559740663,w128,False
w128,equal,24,2,0.10336577007547021,0.45452513091731817,2,6,17,chain-1147294-d2,5,3,"[[5, 17], [19, 31]]",7,logical_intervals,0.15778694569598883,50,heldout,T8_budget_24_equal,6,16,,67,0.2843221533112228,w128,False
w128,evidence_length_proportional,24,2,0.29355509113520384,0.13482684828341007,2,6,17,chain-1147294-d2,5,0,"[[5, 17], [19, 31]]",7,logical_intervals,0.17435381282120943,50,heldout,T8_budget_24_evidence_length_proportional,6,16,,67,0.39726424776017666,w128,False
w128,evidence_length_proportional,24,2,0.020231004600645974,0.9381706324202241,2,6,17,chain-1147294-d2,5,1,"[[5, 17], [19, 31]]",7,logical_intervals,0.014869147024000995,50,heldout,T8_budget_24_evidence_length_proportional,6,16,,67,0.026729215955128893,w128,False
w128,evidence_length_proportional,24,2,0.11270780535414815,0.5826444430276752,2,6,17,chain-1147294-d2,5,2,"[[5, 17], [19, 31]]",7,logical_intervals,0.12180189602077007,50,heldout,T8_budget_24_evidence_length_proportional,6,16,,67,0.18284585559740663,w128,False
w128,evidence_length_proportional,24,2,0.10336577007547021,0.45452513091731817,2,6,17,chain-1147294-d2,5,3,"[[5, 17], [19, 31]]",7,logical_intervals,0.15778694569598883,50,heldout,T8_budget_24_evidence_length_proportional,6,16,,67,0.2843221533112228,w128,False
w128,minimum_core_remainder,24,2,0.29355509113520384,0.13482684828341007,2,6,17,chain-1147294-d2,5,0,"[[5, 17], [19, 31]]",7,logical_intervals,0.17435381282120943,50,heldout,T8_budget_24_minimum_core_remainder,6,16,,67,0.39726424776017666,w128,False
w128,minimum_core_remainder,24,2,0.020231004600645974,0.9381706324202241,2,6,17,chain-1147294-d2,5,1,"[[5, 17], [19, 31]]",7,logical_intervals,0.014869147024000995,50,heldout,T8_budget_24_minimum_core_remainder,6,16,,67,0.026729215955128893,w128,False
w128,minimum_core_remainder,24,2,0.11270780535414815,0.5826444430276752,2,6,17,chain-1147294-d2,5,2,"[[5, 17], [19, 31]]",7,logical_intervals,0.12180189602077007,50,heldout,T8_budget_24_minimum_core_remainder,6,16,,67,0.18284585559740663,w128,False
w128,minimum_core_remainder,24,2,0.10336577007547021,0.45452513091731817,2,6,17,chain-1147294-d2,5,3,"[[5, 17], [19, 31]]",7,logical_intervals,0.15778694569598883,50,heldout,T8_budget_24_minimum_core_remainder,6,16,,67,0.2843221533112228,w128,False
w128,equal,48,2,0.4665911886841059,0.09070036560297012,2,6,17,chain-1147294-d2,5,0,"[[0, 37]]",7,logical_intervals,0.11729081626981497,50,heldout,T8_budget_48_equal,6,16,,67,0.32541762944310904,w128,False
w128,equal,48,2,0.03703059541658149,0.920742787886411,2,6,17,chain-1147294-d2,5,1,"[[0, 37]]",7,logical_intervals,0.01459299599082442,50,heldout,T8_budget_48_equal,6,16,,67,0.027633620706183137,w128,False
w128,equal,48,2,0.24522468668874353,0.44833045825362206,2,6,17,chain-1147294-d2,5,2,"[[0, 37]]",7,logical_intervals,0.09372348920442164,50,heldout,T8_budget_48_equal,6,16,,67,0.21272136585321277,w128,False
w128,equal,48,2,0.9858312958967872,0.006703829312755261,2,6,17,chain-1147294-d2,5,3,"[[0, 37]]",7,logical_intervals,0.0023272349412764015,50,heldout,T8_budget_48_equal,6,16,,67,0.0051376398491811415,w128,False
w128,evidence_length_proportional,48,2,0.4665911886841059,0.09070036560297012,2,6,17,chain-1147294-d2,5,0,"[[0, 37]]",7,logical_intervals,0.11729081626981497,50,heldout,T8_budget_48_evidence_length_proportional,6,16,,67,0.32541762944310904,w128,False
w128,evidence_length_proportional,48,2,0.03703059541658149,0.920742787886411,2,6,17,chain-1147294-d2,5,1,"[[0, 37]]",7,logical_intervals,0.01459299599082442,50,heldout,T8_budget_48_evidence_length_proportional,6,16,,67,0.027633620706183137,w128,False
w128,evidence_length_proportional,48,2,0.24522468668874353,0.44833045825362206,2,6,17,chain-1147294-d2,5,2,"[[0, 37]]",7,logical_intervals,0.09372348920442164,50,heldout,T8_budget_48_evidence_length_proportional,6,16,,67,0.21272136585321277,w128,False
w128,evidence_length_proportional,48,2,0.9858312958967872,0.006703829312755261,2,6,17,chain-1147294-d2,5,3,"[[0, 37]]",7,logical_intervals,0.0023272349412764015,50,heldout,T8_budget_48_evidence_length_proportional,6,16,,67,0.0051376398491811415,w128,False
w128,minimum_core_remainder,48,2,0.4665911886841059,0.09070036560297012,2,6,17,chain-1147294-d2,5,0,"[[0, 37]]",7,logical_intervals,0.11729081626981497,50,heldout,T8_budget_48_minimum_core_remainder,6,16,,67,0.32541762944310904,w128,False
w128,minimum_core_remainder,48,2,0.03703059541658149,0.920742787886411,2,6,17,chain-1147294-d2,5,1,"[[0, 37]]",7,logical_intervals,0.01459299599082442,50,heldout,T8_budget_48_minimum_core_remainder,6,16,,67,0.027633620706183137,w128,False
w128,minimum_core_remainder,48,2,0.24522468668874353,0.44833045825362206,2,6,17,chain-1147294-d2,5,2,"[[0, 37]]",7,logical_intervals,0.09372348920442164,50,heldout,T8_budget_48_minimum_core_remainder,6,16,,67,0.21272136585321277,w128,False
w128,minimum_core_remainder,48,2,0.9858312958967872,0.006703829312755261,2,6,17,chain-1147294-d2,5,3,"[[0, 37]]",7,logical_intervals,0.0023272349412764015,50,heldout,T8_budget_48_minimum_core_remainder,6,16,,67,0.0051376398491811415,w128,False
w128,,,2,0.6757274325937033,0.0,2,6,17,chain-1147294-d2,5,0,"[[2, 5], [16, 19]]",7,logical_intervals,0.32427256740629673,50,heldout,T9_wrong_exact,6,,,67,0.0,w128,True
w128,,,2,0.39103821374010295,0.0,2,6,17,chain-1147294-d2,5,1,"[[2, 5], [16, 19]]",7,logical_intervals,0.608961786259897,50,heldout,T9_wrong_exact,6,,,67,0.0,w128,True
w128,,,2,0.37958330614492297,0.0,2,6,17,chain-1147294-d2,5,2,"[[2, 5], [16, 19]]",7,logical_intervals,0.620416693855077,50,heldout,T9_wrong_exact,6,,,67,0.0,w128,True
w128,,,2,0.9976404144144908,0.0,2,6,17,chain-1147294-d2,5,3,"[[2, 5], [16, 19]]",7,logical_intervals,0.002359585585509194,50,heldout,T9_wrong_exact,6,,,67,0.0,w128,True
w128,,,2,0.0,0.0,2,6,17,chain-1147294-d2,5,0,"[[9, 12], [23, 26]]",7,native_gist_only,0.8585592061281204,50,heldout,T10_native_gist,6,,,67,0.14144079387187958,w128,False
w128,,,2,0.0,0.0,2,6,17,chain-1147294-d2,5,1,"[[9, 12], [23, 26]]",7,native_gist_only,0.9206540510058403,50,heldout,T10_native_gist,6,,,67,0.0793459489941597,w128,False
w128,,,2,0.0,0.0,2,6,17,chain-1147294-d2,5,2,"[[9, 12], [23, 26]]",7,native_gist_only,0.8720508217811584,50,heldout,T10_native_gist,6,,,67,0.12794917821884155,w128,False
w128,,,2,0.0,0.0,2,6,17,chain-1147294-d2,5,3,"[[9, 12], [23, 26]]",7,native_gist_only,0.9494993984699249,50,heldout,T10_native_gist,6,,,67,0.05050060153007507,w128,False
w128,,,2,0.0,0.3990093842148781,2,6,17,chain-1147294-d2,5,0,"[[9, 12], [23, 26]]",7,gist_plus_logical_intervals,0.5159860104322433,50,heldout,T11_gist_exact,6,,,67,0.08500460535287857,w128,False
w128,,,2,0.0,0.9830763606878463,2,6,17,chain-1147294-d2,5,1,"[[9, 12], [23, 26]]",7,gist_plus_logical_intervals,0.015580819657770917,50,heldout,T11_gist_exact,6,,,67,0.0013428196543827653,w128,False
w128,,,2,0.0,0.8066321648657322,2,6,17,chain-1147294-d2,5,2,"[[9, 12], [23, 26]]",7,gist_plus_logical_intervals,0.1686265766620636,50,heldout,T11_gist_exact,6,,,67,0.02474125847220421,w128,False
w128,,,2,0.0,0.7322733905166388,2,6,17,chain-1147294-d2,5,3,"[[9, 12], [23, 26]]",7,gist_plus_logical_intervals,0.2542062560096383,50,heldout,T11_gist_exact,6,,,67,0.013520353473722935,w128,False
w128,,,4,0.0,0.6199924852699041,4,12,113,chain-1252023-d4,5,0,"[[35, 38], [46, 49], [134, 137], [145, 148]]",11,logical_intervals,0.38000751473009586,155,heldout,T1_radius_0,8,0,,67,0.0,w128,False
w128,,,4,0.0,0.8364607932744548,4,12,113,chain-1252023-d4,5,1,"[[35, 38], [46, 49], [134, 137], [145, 148]]",11,logical_intervals,0.16353920672554523,155,heldout,T1_radius_0,8,0,,67,0.0,w128,False
w128,,,4,0.0,0.7674304788233712,4,12,113,chain-1252023-d4,5,2,"[[35, 38], [46, 49], [134, 137], [145, 148]]",11,logical_intervals,0.23256952117662877,155,heldout,T1_radius_0,8,0,,67,0.0,w128,False
w128,,,4,0.0,0.4799402190838009,4,12,113,chain-1252023-d4,5,3,"[[35, 38], [46, 49], [134, 137], [145, 148]]",11,logical_intervals,0.5200597809161991,155,heldout,T1_radius_0,8,0,,67,0.0,w128,False
w128,,,4,0.0,0.3346553333103657,4,12,113,chain-1252023-d4,5,0,"[[33, 40], [44, 51], [132, 139], [143, 150]]",11,logical_intervals,0.20511778956279159,155,heldout,T2_radius_2,8,2,,67,0.46022687712684274,w128,False
w128,,,4,0.0,0.6163458675146103,4,12,113,chain-1252023-d4,5,1,"[[33, 40], [44, 51], [132, 139], [143, 150]]",11,logical_intervals,0.12050377728883177,155,heldout,T2_radius_2,8,2,,67,0.26315035519655794,w128,False
w128,,,4,0.0,0.38069085477036424,4,12,113,chain-1252023-d4,5,2,"[[33, 40], [44, 51], [132, 139], [143, 150]]",11,logical_intervals,0.11536823664209805,155,heldout,T2_radius_2,8,2,,67,0.5039409085875377,w128,False
w128,,,4,0.0,0.3654972994700074,4,12,113,chain-1252023-d4,5,3,"[[33, 40], [44, 51], [132, 139], [143, 150]]",11,logical_intervals,0.3960501574911177,155,heldout,T2_radius_2,8,2,,67,0.23845254303887486,w128,False
w128,,,4,0.0,0.2064656876027584,4,12,113,chain-1252023-d4,5,0,"[[31, 53], [130, 152]]",11,logical_intervals,0.1265475784894079,155,heldout,T3_radius_4,8,4,,67,0.6669867339078337,w128,False
w128,,,4,0.0,0.38082455412950367,4,12,113,chain-1252023-d4,5,1,"[[31, 53], [130, 152]]",11,logical_intervals,0.07445625157561153,155,heldout,T3_radius_4,8,4,,67,0.5447191942948848,w128,False
w128,,,4,0.0,0.25278668230748735,4,12,113,chain-1252023-d4,5,2,"[[31, 53], [130, 152]]",11,logical_intervals,0.07660692287026905,155,heldout,T3_radius_4,8,4,,67,0.6706063948222436,w128,False
