dataset,split,example_id,condition,memory,reducer,layer,look_behind,budget_chunks,selected_chunks,index_bytes_per_chunk,temporal_query_buffer_bytes,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,entropy,normalized_entropy,top1_margin,effective_candidates,contributing_query_states,contributing_memory_modes,score_concentration
hotpotqa,validation,5a8cefc155429941ae14df55,rank16_l18_late_max_b1,rank16,late_max,18,1,4,52 51 19 50,2048,64,30720,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.9585072994232178,0.7225838303565979,0.39185333251953125,19.269187927246094,1.0,1.0,0.9064347147941589
hotpotqa,validation,5a8cefc155429941ae14df55,rank16_l18_late_max_b4,rank16,late_max,18,4,4,52 51 19 50,2048,256,122880,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.5007503032684326,0.8550209403038025,0.3839530944824219,33.14030838012695,4.0,1.0,0.7725082635879517
hotpotqa,validation,5a8cefc155429941ae14df55,rank16_l18_late_max_b8,rank16,late_max,18,8,4,52 51 19 50,2048,512,245760,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.505932331085205,0.8562865853309631,0.38908958435058594,33.3124885559082,8.0,1.0,0.42804160714149475
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_current_b1,native_mean,current,27,1,4,64 16 8 34,4096,8192,1040,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,1.0,1.0,1.0
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_current_b2,native_mean,current,27,2,4,64 16 8 34,4096,16384,2080,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,2.0,1.0,0.8403105735778809
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_current_b4,native_mean,current,27,4,4,64 16 8 34,4096,32768,4160,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,4.0,1.0,0.5346717238426208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_current_b8,native_mean,current,27,8,4,64 16 8 34,4096,65536,8320,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,8.0,1.0,0.31771454215049744
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_current_b16,native_mean,current,27,16,4,64 16 8 34,4096,131072,16640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,16.0,1.0,0.1340596228837967
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_mean_b1,native_mean,mean,27,1,4,64 16 8 34,4096,8192,1040,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,1.0,1.0,1.0
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_mean_b2,native_mean,mean,27,2,4,64 16 48 8,4096,16384,2080,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139042377471924,0.9915328621864319,0.2188267707824707,62.74271011352539,2.0,1.0,0.8403105735778809
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_mean_b4,native_mean,mean,27,4,4,64 16 56 48,4096,32768,4160,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.1421661376953125,0.9922811985015869,0.10980558395385742,62.93900680541992,4.0,1.0,0.5346717238426208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_mean_b8,native_mean,mean,27,8,4,64 16 56 24,4096,65536,8320,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.145303726196289,0.9930328130722046,0.05978059768676758,63.13679504394531,8.0,1.0,0.31771454215049744
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_mean_b16,native_mean,mean,27,16,4,64 16 56 48,4096,131072,16640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.146459102630615,0.9933096170425415,0.07654190063476562,63.20978546142578,16.0,1.0,0.1340596228837967
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_recency_b1,native_mean,recency,27,1,4,64 16 8 34,4096,8192,1040,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,1.0,1.0,1.0
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_recency_b2,native_mean,recency,27,2,4,64 16 48 8,4096,16384,2080,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139344215393066,0.9916051626205444,0.23027276992797852,62.76165008544922,2.0,1.0,0.8403105735778809
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_recency_b4,native_mean,recency,27,4,4,64 16 48 56,4096,32768,4160,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.141984462738037,0.9922376871109009,0.1530628204345703,62.927574157714844,4.0,1.0,0.5346717238426208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_recency_b8,native_mean,recency,27,8,4,64 16 56 48,4096,65536,8320,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.143807888031006,0.9926744699478149,0.11535215377807617,63.042423248291016,8.0,1.0,0.31771454215049744
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_recency_b16,native_mean,recency,27,16,4,64 16 56 48,4096,131072,16640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.144089221954346,0.9927418828010559,0.11721229553222656,63.06016159057617,16.0,1.0,0.1340596228837967
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_max_b1,native_mean,late_max,27,1,4,64 16 8 34,4096,8192,1040,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,1.0,1.0,1.0
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_max_b2,native_mean,late_max,27,2,4,64 16 48 8,4096,16384,2080,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139344692230225,0.991605281829834,0.2302718162536621,62.761680603027344,2.0,1.0,0.8403105735778809
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_max_b4,native_mean,late_max,27,4,4,64 16 48 56,4096,32768,4160,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.141984462738037,0.9922376871109009,0.1530628204345703,62.927574157714844,4.0,1.0,0.5346717238426208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_max_b8,native_mean,late_max,27,8,4,64 16 56 48,4096,65536,8320,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.143807888031006,0.9926744699478149,0.11535263061523438,63.042423248291016,8.0,1.0,0.31771454215049744
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_max_b16,native_mean,late_max,27,16,4,64 16 56 48,4096,131072,16640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.144089698791504,0.9927420020103455,0.11721229553222656,63.0601921081543,16.0,1.0,0.1340596228837967
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,4,64 16 8 34,4096,8192,1040,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139319896697998,0.9915993809700012,0.2989463806152344,62.76012420654297,1.0,1.0,1.0
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,4,64 16 48 8,4096,16384,2080,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.139344692230225,0.991605281829834,0.2302718162536621,62.761680603027344,2.0,1.0,0.8403105735778809
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,4,64 16 48 56,4096,32768,4160,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.141984462738037,0.9922376871109009,0.1530628204345703,62.927574157714844,4.0,1.0,0.5346717238426208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,4,64 16 56 48,4096,65536,8320,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.143807888031006,0.9926744699478149,0.11535263061523438,63.042423248291016,8.0,1.0,0.31771454215049744
hotpotqa,validation,5ac4f8705542995c82c4ad8d,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,4,64 16 56 48,4096,131072,16640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.144089698791504,0.9927420020103455,0.11721229553222656,63.0601921081543,16.0,1.0,0.1340596228837967
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_current_b1,rank16,current,27,1,4,18 1 19 0,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561268091201782,0.46860212087631226,0.6366729736328125,7.071883201599121,1.0,1.0,0.8450015783309937
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_current_b2,rank16,current,27,2,4,18 1 19 0,2048,128,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561269283294678,0.46860215067863464,0.6366729736328125,7.0718841552734375,2.0,1.0,0.8448846340179443
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_current_b4,rank16,current,27,4,4,18 1 19 0,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561269283294678,0.46860215067863464,0.6366729736328125,7.0718841552734375,4.0,1.0,0.8446148037910461
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_current_b8,rank16,current,27,8,4,18 1 19 0,2048,512,266240,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561269283294678,0.46860215067863464,0.6366729736328125,7.0718841552734375,8.0,1.0,0.8445806503295898
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_current_b16,rank16,current,27,16,4,18 1 19 0,2048,1024,532480,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561269283294678,0.46860215067863464,0.6366729736328125,7.0718841552734375,16.0,1.0,0.8258169293403625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_mean_b1,rank16,mean,27,1,4,18 1 19 0,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561268091201782,0.46860212087631226,0.6366729736328125,7.071883201599121,1.0,1.0,0.8450015783309937
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_mean_b2,rank16,mean,27,2,4,18 19 1 0,2048,128,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.513761043548584,0.6021867990493774,1.073282241821289,12.351296424865723,2.0,1.0,0.8448846340179443
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_mean_b4,rank16,mean,27,4,4,18 19 0 1,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.016879081726074,0.7227118015289307,1.0708026885986328,20.427440643310547,4.0,1.0,0.8446148037910461
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_mean_b8,rank16,mean,27,8,4,18 19 0 1,2048,512,266240,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.4229557514190674,0.8199899196624756,1.0489749908447266,30.65990447998047,8.0,1.0,0.8445806503295898
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_mean_b16,rank16,mean,27,16,4,18 0 19 1,2048,1024,532480,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.342923879623413,0.8008178472518921,0.9095726013183594,28.3017578125,16.0,1.0,0.8258169293403625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_recency_b1,rank16,recency,27,1,4,18 1 19 0,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561268091201782,0.46860212087631226,0.6366729736328125,7.071883201599121,1.0,1.0,0.8450015783309937
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_recency_b2,rank16,recency,27,2,4,18 19 1 0,2048,128,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.409956932067871,0.5773199200630188,1.0628929138183594,11.133481979370117,2.0,1.0,0.8448846340179443
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_recency_b4,rank16,recency,27,4,4,18 19 0 1,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.7850241661071777,0.6671695709228516,1.0745315551757812,16.20020866394043,4.0,1.0,0.8446148037910461
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_recency_b8,rank16,recency,27,8,4,18 19 0 1,2048,512,266240,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.057324171066284,0.73240065574646,1.0531845092773438,21.270565032958984,8.0,1.0,0.8445806503295898
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_recency_b16,rank16,recency,27,16,4,18 19 0 1,2048,1024,532480,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.078200101852417,0.7374016046524048,1.0386734008789062,21.719274520874023,16.0,1.0,0.8258169293403625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_max_b1,rank16,late_max,27,1,4,18 1 2 16,2048,64,33280,0.6,0.75,1.0,1.0,0.0,1.0,4.0,2.0763747692108154,0.4974082410335541,0.130889892578125,7.975503444671631,1.0,1.0,0.8450015783309937
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_max_b2,rank16,late_max,27,2,4,18 16 0 2,2048,128,66560,0.6,0.75,1.0,1.0,0.0,1.0,4.0,2.4179654121398926,0.5792383551597595,0.08867645263671875,11.223001480102539,2.0,1.0,0.8448846340179443
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_max_b4,rank16,late_max,27,4,4,16 18 0 2,2048,256,133120,0.6,0.75,1.0,1.0,0.0,0.5,4.0,2.662552833557129,0.6378307938575745,0.11588478088378906,14.332832336425781,4.0,1.0,0.9952189326286316
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_max_b8,rank16,late_max,27,8,4,16 18 0 2,2048,512,266240,0.6,0.75,1.0,1.0,0.0,0.5,4.0,2.8745803833007812,0.688623309135437,0.14302635192871094,17.717987060546875,8.0,1.0,0.9951340556144714
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_max_b16,rank16,late_max,27,16,4,16 18 0 2,2048,1024,532480,0.6,0.75,1.0,1.0,0.0,0.5,4.0,2.8907470703125,0.692496120929718,0.14332962036132812,18.006757736206055,16.0,1.0,0.9461064338684082
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,4,18 1 19 0,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9561268091201782,0.46860212087631226,0.6366729736328125,7.071883201599121,1.0,1.0,0.8450015783309937
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,4,18 1 19 0,2048,128,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.451284885406494,0.5872202515602112,0.8668556213378906,11.603245735168457,2.0,1.0,0.8448846340179443
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,4,18 1 19 0,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.816805839538574,0.6747830510139465,0.9561786651611328,16.72334861755371,4.0,1.0,0.8446148037910461
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,4,18 1 19 0,2048,512,266240,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.0728063583374023,0.7361094951629639,0.9697113037109375,21.602441787719727,8.0,1.0,0.8445806503295898
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,4,18 1 19 0,2048,1024,532480,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.092238664627075,0.7407646775245667,0.9647998809814453,22.02633285522461,16.0,1.0,0.8258169293403625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,4,18 2 1 19,256,64,4160,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512310981750488,0.4434736967086792,0.7408714294433594,6.367653846740723,1.0,1.0,0.9999003410339355
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,4,18 2 1 19,256,128,8320,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512324094772339,0.44347402453422546,0.740875244140625,6.36766242980957,2.0,1.0,0.999900221824646
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,4,18 2 1 19,256,256,16640,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512321710586548,0.4434739649295807,0.7408733367919922,6.3676605224609375,4.0,1.0,0.999886155128479
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,4,18 2 1 19,256,512,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.851231575012207,0.44347381591796875,0.740875244140625,6.367656707763672,8.0,1.0,0.9998856782913208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,4,18 2 1 19,256,1024,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512321710586548,0.4434739649295807,0.7408733367919922,6.3676605224609375,16.0,1.0,0.9997546076774597
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,4,18 2 1 19,256,64,4160,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512310981750488,0.4434736967086792,0.7408714294433594,6.367653846740723,1.0,1.0,0.9999003410339355
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,4,18 2 1 0,256,128,8320,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.763197660446167,0.66194087266922,0.5735492706298828,15.850446701049805,2.0,1.0,0.999900221824646
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,4,18 2 1 0,256,256,16640,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.0994608402252197,0.7424947619438171,0.40587425231933594,22.185985565185547,4.0,1.0,0.999886155128479
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,4,18 2 1 0,256,512,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.3496477603912354,0.8024285435676575,0.33254051208496094,28.49269676208496,8.0,1.0,0.9998856782913208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,4,18 2 1 0,256,1024,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.2876474857330322,0.7875760197639465,0.3357963562011719,26.779788970947266,16.0,1.0,0.9997546076774597
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,4,18 2 1 19,256,64,4160,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512310981750488,0.4434736967086792,0.7408714294433594,6.367653846740723,1.0,1.0,0.9999003410339355
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,4,18 2 1 0,256,128,8320,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.6326441764831543,0.6306659579277039,0.5708255767822266,13.910503387451172,2.0,1.0,0.999900221824646
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,4,18 2 1 0,256,256,16640,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.9122154712677,0.697638988494873,0.45572662353515625,18.397512435913086,4.0,1.0,0.999886155128479
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,4,18 2 1 0,256,512,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.094876527786255,0.7413965463638306,0.39304161071777344,22.084510803222656,8.0,1.0,0.9998856782913208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,4,18 2 1 0,256,1024,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.104935646057129,0.7438063025474548,0.3931770324707031,22.307783126831055,16.0,1.0,0.9997546076774597
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,4,19 1 2 18,256,64,4160,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.0758165121078491,0.25771841406822205,1.7072639465332031,2.9323861598968506,1.0,1.0,0.998236894607544
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,4,19 1 2 18,256,128,8320,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.475655436515808,0.3535022735595703,1.2912559509277344,4.373901844024658,2.0,1.0,0.9982364177703857
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,4,19 1 2 0,256,256,16640,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.732529640197754,0.4150380492210388,1.0525131225585938,5.654940605163574,4.0,1.0,0.9981881976127625
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,4,19 1 2 0,256,512,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9275414943695068,0.46175432205200195,0.8733329772949219,6.872592926025391,8.0,1.0,0.9981856942176819
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,4,19 1 2 0,256,1024,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.9419265985488892,0.46520036458969116,0.8690814971923828,6.972170829772949,16.0,1.0,0.9976388216018677
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,4,18 2 1 19,256,64,4160,0.8,1.0,1.0,1.0,0.0,1.0,4.0,1.8512310981750488,0.4434736967086792,0.7408714294433594,6.367653846740723,1.0,1.0,0.9999003410339355
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,4,18 2 1 0,256,128,8320,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.6011338233947754,0.6231175065040588,0.6653041839599609,13.479012489318848,2.0,1.0,0.999900221824646
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,4,18 2 1 0,256,256,16640,0.8,1.0,1.0,1.0,0.0,1.0,4.0,2.89980149269104,0.6946651339530945,0.5233707427978516,18.1705379486084,4.0,1.0,0.999886155128479
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,4,18 2 1 0,256,512,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.0802977085113525,0.7379041314125061,0.4736289978027344,21.764881134033203,8.0,1.0,0.9998856782913208
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,4,18 2 1 0,256,1024,66560,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.0910439491271973,0.7404784560203552,0.4685821533203125,22.000032424926758,16.0,1.0,0.9997546076774597
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_current_b1,rank16,current,0,1,4,18 1 19 2,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.8962440490722656,0.9333690404891968,0.4081592559814453,49.21724319458008,1.0,1.0,0.36798080801963806
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_current_b4,rank16,current,0,4,4,18 1 19 2,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.8962435722351074,0.9333689212799072,0.4081602096557617,49.217220306396484,4.0,2.0,0.1839895397424698
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_current_b8,rank16,current,0,8,4,18 1 19 2,2048,512,266240,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.8962435722351074,0.9333689212799072,0.4081602096557617,49.217220306396484,8.0,2.0,0.1983005851507187
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_late_max_b1,rank16,late_max,0,1,4,2 16 18 0,2048,64,33280,0.6,0.75,1.0,1.0,0.0,1.0,4.0,3.8228511810302734,0.9157873392105103,0.09832000732421875,45.73442077636719,1.0,1.0,0.35803908109664917
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_late_max_b4,rank16,late_max,0,4,4,62 11 7 41,2048,256,133120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8746232986450195,0.9281896948814392,0.5592737197875977,48.16455078125,4.0,2.0,0.23097001016139984
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l0_late_max_b8,rank16,late_max,0,8,4,62 11 7 41,2048,512,266240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8653602600097656,0.9259706735610962,0.5846977233886719,47.720462799072266,8.0,2.0,0.18261376023292542
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l8_current_b1,rank16,current,8,1,4,18 0 2 1,2048,64,33280,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.880237102508545,0.9295344948768616,0.24608135223388672,48.435699462890625,1.0,1.0,0.3818089962005615
hotpotqa,validation,5ac4f8705542995c82c4ad8d,rank16_l8_current_b4,rank16,current,8,4,4,18 0 2 1,2048,256,133120,0.8,1.0,1.0,1.0,0.0,1.0,4.0,3.8802366256713867,0.929534375667572,0.24608135223388672,48.43567657470703,4.0,1.0,0.3541128933429718
