dataset,split,condition,memory,reducer,layer,look_behind,examples,evidence_recall,evidence_precision,any_evidence,chain_completion,mrr,normalized_entropy,top1_margin,score_concentration
qasper,test,rank16_l18_current_b1,rank16,current,18,1,16,0.282084478021978,0.296875,0.75,0.75,0.5833333333333334,0.809325585141778,0.5790432691574097,0.5924308858811855
qasper,test,rank16_l18_current_b4,rank16,current,18,4,16,0.282084478021978,0.296875,0.75,0.75,0.5833333333333334,0.8093256000429392,0.5790431499481201,0.5483442349359393
qasper,test,rank16_l18_current_b8,rank16,current,18,8,16,0.282084478021978,0.296875,0.75,0.75,0.5833333333333334,0.8093256000429392,0.5790431499481201,0.4142542090266943
qasper,test,rank16_l18_late_max_b1,rank16,late_max,18,1,16,0.3615796703296703,0.40625,0.75,0.75,0.625,0.7544341757893562,0.8005127906799316,0.840159248560667
qasper,test,rank16_l18_late_max_b4,rank16,late_max,18,4,16,0.3541105769230769,0.40625,0.6875,0.6875,0.5989583333333334,0.8161550797522068,0.7478945255279541,0.7513345014303923
qasper,test,rank16_l18_late_max_b8,rank16,late_max,18,8,16,0.35857486263736266,0.421875,0.75,0.75,0.625,0.815670769661665,0.7479375600814819,0.5523164607584476
qasper,test,rank16_l27_current_b1,rank16,current,27,1,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.662048117723316,0.7870622873306274,0.714136153459549
qasper,test,rank16_l27_current_b16,rank16,current,27,16,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.6620481086429209,0.787062406539917,0.6114936443045735
qasper,test,rank16_l27_current_b2,rank16,current,27,2,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.6620481086429209,0.787062406539917,0.7113599646836519
qasper,test,rank16_l27_current_b4,rank16,current,27,4,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.6620481086429209,0.787062406539917,0.6931317206472158
qasper,test,rank16_l27_current_b8,rank16,current,27,8,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.6620481086429209,0.787062406539917,0.6920136138796806
qasper,test,rank16_l27_late_max_b1,rank16,late_max,27,1,16,0.36187728937728936,0.40625,0.8125,0.8125,0.6614583333333334,0.5591947415377945,1.1349449157714844,0.899266455322504
qasper,test,rank16_l27_late_max_b16,rank16,late_max,27,16,16,0.3378159340659341,0.390625,0.8125,0.8125,0.6510416666666666,0.7395624872297049,0.8548729419708252,0.8038263488560915
qasper,test,rank16_l27_late_max_b2,rank16,late_max,27,2,16,0.3789617673992674,0.4375,0.8125,0.8125,0.6510416666666666,0.6573966704308987,1.063024878501892,0.8968680948019028
qasper,test,rank16_l27_late_max_b4,rank16,late_max,27,4,16,0.3503159340659341,0.40625,0.8125,0.8125,0.65625,0.6937979841604829,0.971655011177063,0.8825852889567614
qasper,test,rank16_l27_late_max_b8,rank16,late_max,27,8,16,0.3378159340659341,0.390625,0.8125,0.8125,0.6614583333333334,0.7327249422669411,0.8653510808944702,0.9020024873316288
qasper,test,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.662048117723316,0.7870622873306274,0.714136153459549
qasper,test,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,16,0.2812374084249084,0.296875,0.8125,0.8125,0.640625,0.7940383460372686,0.6498874425888062,0.6335185626521707
qasper,test,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,16,0.27647550366300366,0.296875,0.75,0.75,0.5833333333333334,0.7362029394134879,0.7199259996414185,0.7071594167500734
qasper,test,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,16,0.2812374084249084,0.296875,0.8125,0.8125,0.5989583333333334,0.761771316640079,0.6867361068725586,0.6849041078239679
qasper,test,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,16,0.2812374084249084,0.296875,0.8125,0.8125,0.640625,0.7892464715987444,0.6631661653518677,0.7216801643371582
qasper,test,rank16_l27_mean_b1,rank16,mean,27,1,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.662048117723316,0.7870622873306274,0.714136153459549
qasper,test,rank16_l27_mean_b16,rank16,mean,27,16,16,0.28059638278388277,0.296875,0.8125,0.8125,0.6458333333333334,0.8361832052469254,0.5996541976928711,0.6229144716635346
qasper,test,rank16_l27_mean_b2,rank16,mean,27,2,16,0.272308836996337,0.28125,0.75,0.75,0.5833333333333334,0.7474124245345592,0.7123883962631226,0.7071594167500734
qasper,test,rank16_l27_mean_b4,rank16,mean,27,4,16,0.2812374084249084,0.296875,0.8125,0.8125,0.5989583333333334,0.7766376528888941,0.67798912525177,0.6849041078239679
qasper,test,rank16_l27_mean_b8,rank16,mean,27,8,16,0.2764297161172161,0.28125,0.8125,0.8125,0.5989583333333334,0.8260833621025085,0.6441673040390015,0.6951501499861479
qasper,test,rank16_l27_recency_b1,rank16,recency,27,1,16,0.28457074175824176,0.296875,0.8125,0.8125,0.6145833333333334,0.662048117723316,0.7870622873306274,0.714136153459549
qasper,test,rank16_l27_recency_b16,rank16,recency,27,16,16,0.2812374084249084,0.296875,0.8125,0.8125,0.609375,0.7913694251328707,0.656796932220459,0.6050637708976865
qasper,test,rank16_l27_recency_b2,rank16,recency,27,2,16,0.27647550366300366,0.296875,0.75,0.75,0.5833333333333334,0.7341338545084,0.7264879941940308,0.7071594167500734
qasper,test,rank16_l27_recency_b4,rank16,recency,27,4,16,0.2812374084249084,0.296875,0.8125,0.8125,0.5989583333333334,0.7597583746537566,0.6973069906234741,0.6889085825532675
qasper,test,rank16_l27_recency_b8,rank16,recency,27,8,16,0.2812374084249084,0.296875,0.8125,0.8125,0.640625,0.7866758536547422,0.6679699420928955,0.7216801643371582
qasper,test,rank16_l8_current_b1,rank16,current,8,1,16,0.2775171703296703,0.3125,0.8125,0.8125,0.6302083333333334,0.8995520919561386,0.4872140884399414,0.5039236089214683
qasper,test,rank16_l8_current_b4,rank16,current,8,4,16,0.2775171703296703,0.3125,0.8125,0.8125,0.6302083333333334,0.8995521068572998,0.4872134327888489,0.40363211650401354
qasper,test,rank16_l8_current_b8,rank16,current,8,8,16,0.2775171703296703,0.3125,0.8125,0.8125,0.6302083333333334,0.8995521068572998,0.4872134327888489,0.32908390322700143
qasper,test,rank16_l8_late_max_b1,rank16,late_max,8,1,16,0.34126717032967036,0.390625,0.8125,0.8125,0.6614583333333334,0.8700424395501614,0.6139950156211853,0.7497670687735081
qasper,test,rank16_l8_late_max_b4,rank16,late_max,8,4,16,0.34126717032967036,0.390625,0.8125,0.8125,0.6614583333333334,0.8619975820183754,0.6171551942825317,0.579363415017724
qasper,test,rank16_l8_late_max_b8,rank16,late_max,8,8,16,0.33345467032967036,0.375,0.75,0.75,0.6458333333333334,0.862080380320549,0.6138175129890442,0.46965007204562426
qasper,test,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.69157749786973,1.01911199092865,0.7462015934288502
qasper,test,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.6915774717926979,1.0191118717193604,0.3040577592328191
qasper,test,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.6915774568915367,1.019112467765808,0.7038831152021885
qasper,test,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.6915774717926979,1.0191118717193604,0.4391711801290512
qasper,test,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.6915774382650852,1.0191117525100708,0.3938496857881546
qasper,test,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,16,0.2812820512820513,0.265625,0.625,0.625,0.5104166666666666,0.6067833174020052,0.9063938856124878,0.8091355804353952
qasper,test,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,16,0.2980231227106227,0.296875,0.6875,0.6875,0.53125,0.7457258719950914,0.6635310649871826,0.30895549105480313
qasper,test,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,16,0.29385645604395605,0.28125,0.6875,0.6875,0.53125,0.6923978850245476,0.7267420291900635,0.6870986428111792
qasper,test,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,16,0.28604395604395605,0.265625,0.6875,0.6875,0.53125,0.716138007119298,0.69298255443573,0.4346561571583152
qasper,test,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,16,0.2902106227106227,0.28125,0.6875,0.6875,0.53125,0.7426105700433254,0.6626492738723755,0.37458533188328147
qasper,test,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.69157749786973,1.01911199092865,0.7462015934288502
qasper,test,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,16,0.26223214285714286,0.25,0.625,0.625,0.4635416666666667,0.805016852915287,0.6667456030845642,0.2735868087038398
qasper,test,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,16,0.2457738095238095,0.21875,0.625,0.625,0.46875,0.7635124064981937,0.7870351076126099,0.6790520697832108
qasper,test,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,16,0.26223214285714286,0.25,0.625,0.625,0.4322916666666667,0.7811405770480633,0.7361605167388916,0.38021301571279764
qasper,test,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,16,0.26223214285714286,0.25,0.625,0.625,0.4322916666666667,0.8023612275719643,0.6745359897613525,0.3236610610038042
qasper,test,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.69157749786973,1.01911199092865,0.7462015934288502
qasper,test,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,16,0.2509821428571429,0.21875,0.625,0.625,0.46875,0.8308178670704365,0.593195915222168,0.2891134126111865
qasper,test,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,16,0.24660714285714286,0.234375,0.625,0.625,0.4635416666666667,0.77530737221241,0.7462208867073059,0.6790520697832108
qasper,test,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,16,0.26223214285714286,0.25,0.625,0.625,0.4322916666666667,0.7935809157788754,0.6923800706863403,0.39314961340278387
qasper,test,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,16,0.26620650183150185,0.25,0.6875,0.6875,0.5208333333333334,0.8285611756145954,0.5792402625083923,0.3133621932938695
qasper,test,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,16,0.24785714285714286,0.21875,0.6875,0.6875,0.4895833333333333,0.69157749786973,1.01911199092865,0.7462015934288502
qasper,test,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,16,0.26223214285714286,0.25,0.625,0.625,0.4635416666666667,0.8053428046405315,0.659602701663971,0.2735868087038398
qasper,test,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,16,0.2457738095238095,0.21875,0.625,0.625,0.46875,0.7640213370323181,0.785636305809021,0.6790520697832108
qasper,test,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,16,0.26223214285714286,0.25,0.625,0.625,0.4322916666666667,0.7817117050290108,0.7307032346725464,0.39314961340278387
qasper,test,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,16,0.26223214285714286,0.25,0.625,0.625,0.4635416666666667,0.8027791380882263,0.6656162738800049,0.3560225646942854
qasper,validation,native_mean_l27_current_b1,native_mean,current,27,1,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,1.0
qasper,validation,native_mean_l27_current_b16,native_mean,current,27,16,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,0.11327365133911371
qasper,validation,native_mean_l27_current_b2,native_mean,current,27,2,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,0.7879994958639145
qasper,validation,native_mean_l27_current_b4,native_mean,current,27,4,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,0.41771622374653816
qasper,validation,native_mean_l27_current_b8,native_mean,current,27,8,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,0.23219759203493595
qasper,validation,native_mean_l27_late_max_b1,native_mean,late_max,27,1,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,1.0
qasper,validation,native_mean_l27_late_max_b16,native_mean,late_max,27,16,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9934641420841217,0.040551722049713135,0.10494219791144133
qasper,validation,native_mean_l27_late_max_b2,native_mean,late_max,27,2,8,0.1625,0.09375,0.375,0.375,0.2916666666666667,0.9927449151873589,0.03778350353240967,0.761043019592762
qasper,validation,native_mean_l27_late_max_b4,native_mean,late_max,27,4,8,0.1763888888888889,0.125,0.5,0.5,0.3125,0.9930998012423515,0.03669142723083496,0.3962980695068836
qasper,validation,native_mean_l27_late_max_b8,native_mean,late_max,27,8,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9933740198612213,0.04087585210800171,0.2110767364501953
qasper,validation,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,1.0
qasper,validation,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9934641420841217,0.040551722049713135,0.10494219791144133
qasper,validation,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,8,0.1625,0.09375,0.375,0.375,0.2916666666666667,0.9927449151873589,0.03778350353240967,0.761043019592762
qasper,validation,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,8,0.1763888888888889,0.125,0.5,0.5,0.3125,0.9930998012423515,0.03669142723083496,0.3962980695068836
qasper,validation,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9933740198612213,0.04087585210800171,0.2110767364501953
qasper,validation,native_mean_l27_mean_b1,native_mean,mean,27,1,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,1.0
qasper,validation,native_mean_l27_mean_b16,native_mean,mean,27,16,8,0.1763888888888889,0.125,0.5,0.5,0.3541666666666667,0.9937222823500633,0.025232434272766113,0.10542662348598242
qasper,validation,native_mean_l27_mean_b2,native_mean,mean,27,2,8,0.1625,0.09375,0.375,0.375,0.2916666666666667,0.9926257878541946,0.03746902942657471,0.761043019592762
qasper,validation,native_mean_l27_mean_b4,native_mean,mean,27,4,8,0.15138888888888888,0.09375,0.375,0.375,0.28125,0.993071660399437,0.040757715702056885,0.38731012865900993
qasper,validation,native_mean_l27_mean_b8,native_mean,mean,27,8,8,0.21805555555555556,0.15625,0.625,0.625,0.3541666666666667,0.9935843795537949,0.0413936972618103,0.2110767364501953
qasper,validation,native_mean_l27_recency_b1,native_mean,recency,27,1,8,0.20416666666666666,0.125,0.5,0.5,0.22916666666666666,0.9930892884731293,0.03785133361816406,1.0
qasper,validation,native_mean_l27_recency_b16,native_mean,recency,27,16,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9934641197323799,0.040551841259002686,0.10494219791144133
qasper,validation,native_mean_l27_recency_b2,native_mean,recency,27,2,8,0.1625,0.09375,0.375,0.375,0.2916666666666667,0.99274493008852,0.03778338432312012,0.761043019592762
qasper,validation,native_mean_l27_recency_b4,native_mean,recency,27,4,8,0.1763888888888889,0.125,0.5,0.5,0.3125,0.9930998384952545,0.03669154644012451,0.3962980695068836
qasper,validation,native_mean_l27_recency_b8,native_mean,recency,27,8,8,0.1763888888888889,0.125,0.5,0.5,0.3229166666666667,0.9933739751577377,0.040875792503356934,0.2110767364501953
qasper,validation,rank16_l0_current_b1,rank16,current,0,1,8,0.46884920634920635,0.5625,0.875,0.875,0.6875,0.9512561410665512,0.34616148471832275,0.2986858058720827
qasper,validation,rank16_l0_current_b4,rank16,current,0,4,8,0.46884920634920635,0.5625,0.875,0.875,0.6875,0.9512560740113258,0.34616148471832275,0.14932626765221357
qasper,validation,rank16_l0_current_b8,rank16,current,0,8,8,0.46884920634920635,0.5625,0.875,0.875,0.6875,0.9512560740113258,0.34616148471832275,0.18185099679976702
qasper,validation,rank16_l0_late_max_b1,rank16,late_max,0,1,8,0.5005952380952381,0.625,0.875,0.875,0.875,0.9426955282688141,0.2836780548095703,0.3618480022996664
qasper,validation,rank16_l0_late_max_b4,rank16,late_max,0,4,8,0.04821428571428571,0.09375,0.25,0.25,0.16666666666666666,0.8368884101510048,0.23056697845458984,0.17896157409995794
qasper,validation,rank16_l0_late_max_b8,rank16,late_max,0,8,8,0.04821428571428571,0.09375,0.25,0.25,0.16666666666666666,0.8321022763848305,0.2395339012145996,0.20885777473449707
qasper,validation,rank16_l18_current_b1,rank16,current,18,1,8,0.5926091269841269,0.78125,1.0,1.0,1.0,0.6383420210331678,0.890589714050293,0.6968921162188053
qasper,validation,rank16_l18_current_b4,rank16,current,18,4,8,0.5926091269841269,0.78125,1.0,1.0,1.0,0.6383419875055552,0.8905894756317139,0.6213236451148987
qasper,validation,rank16_l18_current_b8,rank16,current,18,8,8,0.5926091269841269,0.78125,1.0,1.0,1.0,0.6383419875055552,0.8905894756317139,0.49764320999383926
qasper,validation,rank16_l18_late_max_b1,rank16,late_max,18,1,8,0.583234126984127,0.78125,1.0,1.0,1.0,0.5622704867273569,0.977198600769043,0.7539932541549206
qasper,validation,rank16_l18_late_max_b4,rank16,late_max,18,4,8,0.583234126984127,0.78125,1.0,1.0,1.0,0.652983769774437,0.7197098731994629,0.6759969107806683
qasper,validation,rank16_l18_late_max_b8,rank16,late_max,18,8,8,0.583234126984127,0.78125,1.0,1.0,1.0,0.6528066769242287,0.732222318649292,0.5384445153176785
qasper,validation,rank16_l27_current_b1,rank16,current,27,1,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.36542899782944005,1.4316480159759521,0.7762731313705444
qasper,validation,rank16_l27_current_b16,rank16,current,27,16,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.3654289618425537,1.4316494464874268,0.7056552767753601
qasper,validation,rank16_l27_current_b2,rank16,current,27,2,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.3654289618425537,1.4316494464874268,0.7749209776520729
qasper,validation,rank16_l27_current_b4,rank16,current,27,4,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.3654289618425537,1.4316494464874268,0.7675441205501556
qasper,validation,rank16_l27_current_b8,rank16,current,27,8,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.3654289618425537,1.4316494464874268,0.7669744193553925
qasper,validation,rank16_l27_late_max_b1,rank16,late_max,27,1,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.2951947250403464,1.4710147380828857,0.8749709874391556
qasper,validation,rank16_l27_late_max_b16,rank16,late_max,27,16,8,0.6082341269841269,0.8125,1.0,1.0,1.0,0.5139278769493103,1.0019776821136475,0.7668614089488983
qasper,validation,rank16_l27_late_max_b2,rank16,late_max,27,2,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.4031813223846257,1.1951992511749268,0.8356323763728142
qasper,validation,rank16_l27_late_max_b4,rank16,late_max,27,4,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.4559659375809133,1.109215497970581,0.8290127962827682
qasper,validation,rank16_l27_late_max_b8,rank16,late_max,27,8,8,0.6082341269841269,0.8125,1.0,1.0,1.0,0.5075149582698941,1.0252704620361328,0.8285072594881058
qasper,validation,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.36542899782944005,1.4316480159759521,0.7762731313705444
qasper,validation,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.5965884546749294,0.9997379779815674,0.614843524992466
qasper,validation,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.4825183073990047,1.2135841846466064,0.7578784972429276
qasper,validation,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.5397380327340215,1.1229946613311768,0.6776663437485695
qasper,validation,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.5901175495237112,1.0201072692871094,0.6769823469221592
qasper,validation,rank16_l27_mean_b1,rank16,mean,27,1,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.36542899782944005,1.4316480159759521,0.7762731313705444
qasper,validation,rank16_l27_mean_b16,rank16,mean,27,16,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.6710482863709331,0.84580397605896,0.705181896686554
qasper,validation,rank16_l27_mean_b2,rank16,mean,27,2,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.5104764311108738,1.1421468257904053,0.7578784972429276
qasper,validation,rank16_l27_mean_b4,rank16,mean,27,4,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.5778717580251396,1.0245909690856934,0.7472375184297562
qasper,validation,rank16_l27_mean_b8,rank16,mean,27,8,8,0.5926091269841269,0.78125,1.0,1.0,0.9375,0.6690706061199307,0.8811509609222412,0.6171278357505798
qasper,validation,rank16_l27_recency_b1,rank16,recency,27,1,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.36542899782944005,1.4316480159759521,0.7762731313705444
qasper,validation,rank16_l27_recency_b16,rank16,recency,27,16,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.5954460641369224,0.9766459465026855,0.684325635433197
qasper,validation,rank16_l27_recency_b2,rank16,recency,27,2,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.4826932803262025,1.1850690841674805,0.7578784972429276
qasper,validation,rank16_l27_recency_b4,rank16,recency,27,4,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.5399426240473986,1.0854723453521729,0.7472375184297562
qasper,validation,rank16_l27_recency_b8,rank16,recency,27,8,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.5892161396332085,0.9888923168182373,0.7465544044971466
qasper,validation,rank16_l8_current_b1,rank16,current,8,1,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.8027697019279003,0.7712105512619019,0.6623578742146492
qasper,validation,rank16_l8_current_b4,rank16,current,8,4,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.8027695901691914,0.7712113857269287,0.5028675235807896
qasper,validation,rank16_l8_current_b8,rank16,current,8,8,8,0.6238591269841269,0.84375,1.0,1.0,1.0,0.8027695901691914,0.7712113857269287,0.42389129288494587
qasper,validation,rank16_l8_late_max_b1,rank16,late_max,8,1,8,0.598859126984127,0.8125,1.0,1.0,1.0,0.7415048032999039,0.7209838628768921,0.7077568396925926
qasper,validation,rank16_l8_late_max_b4,rank16,late_max,8,4,8,0.583234126984127,0.78125,1.0,1.0,1.0,0.7323368228971958,0.6791713237762451,0.5474450998008251
qasper,validation,rank16_l8_late_max_b8,rank16,late_max,8,8,8,0.583234126984127,0.78125,1.0,1.0,1.0,0.7315420173108578,0.6799846887588501,0.47031340934336185
qasper,validation,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.3694433104246855,1.234663724899292,0.7956617623567581
qasper,validation,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.3694433206692338,1.234663486480713,0.5091186854988337
qasper,validation,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.36944340355694294,1.234663963317871,0.7694148756563663
qasper,validation,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.3694433206692338,1.234663486480713,0.5919239930808544
qasper,validation,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.36944340728223324,1.234663963317871,0.5655421577394009
qasper,validation,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.314020476071164,1.4420726299285889,0.8067206889390945
qasper,validation,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.49309916142374277,1.1289212703704834,0.5234450045973063
qasper,validation,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.40848511550575495,1.2349426746368408,0.7816456742584705
qasper,validation,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.4461549762636423,1.2256183624267578,0.6021403707563877
qasper,validation,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,8,0.6394841269841269,0.875,1.0,1.0,1.0,0.4891182342544198,1.1417582035064697,0.5762113742530346
qasper,validation,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.3694433104246855,1.234663724899292,0.7956617623567581
qasper,validation,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,8,0.5446924603174603,0.75,1.0,1.0,1.0,0.6366632245481014,0.8537986278533936,0.5091186854988337
qasper,validation,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.5190570801496506,1.0297553539276123,0.7694148756563663
qasper,validation,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,8,0.5446924603174603,0.75,1.0,1.0,1.0,0.5767332650721073,0.9478487968444824,0.5919239930808544
qasper,validation,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,8,0.5446924603174603,0.75,1.0,1.0,1.0,0.6313945017755032,0.8617353439331055,0.5655421577394009
qasper,validation,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,8,0.5853174603174603,0.8125,1.0,1.0,1.0,0.3694433104246855,1.234663724899292,0.7956617623567581
qasper,validation,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,8,0.5030257936507936,0.71875,1.0,1.0,1.0,0.6952377445995808,0.7654479742050171,0.4798323754221201
qasper,validation,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,8,0.5603174603174603,0.78125,1.0,1.0,1.0,0.5459347888827324,1.0135433673858643,0.7694148756563663
qasper,validation,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,8,0.5446924603174603,0.75,1.0,1.0,1.0,0.6154537424445152,0.8946681022644043,0.5919239930808544
qasper,validation,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,8,0.5030257936507936,0.71875,1.0,1.0,0.9375,0.7071254923939705,0.7658249139785767,0.5453471709042788
