protocol,baseline,feature_ablation,router_seed,dataset,examples,evidence_recall,precision,mrr,complete_recovery,active_fraction,comparisons,graph_calls,recall_delta_vs_one_shot,corrected_vs_one_shot,harmed_vs_one_shot
standard,B3_callback_no_graph,compact_state,42,musique,18,0.14247777685277685,0.4305555555555556,0.8240740740740741,0.0,0.05031837622497274,244.83333333333334,0.0,-0.013260582010582011,0.05555555555555555,0.2222222222222222
standard,B3_callback_no_graph,compact_state,42,qasper,16,0.09753205128205128,0.171875,0.4157236540871409,0.0,0.032479887950834,427.875,0.0,0.025045787545787544,0.125,0.125
standard,B3_callback_no_graph,compact_state,87,2wikimultihopqa,24,0.19467592592592595,0.23958333333333334,0.5588001867413632,0.0,0.10355713981967528,125.625,0.0,-0.019675925925925927,0.041666666666666664,0.08333333333333333
standard,B3_callback_no_graph,compact_state,87,hotpotqa,16,0.2805059523809524,0.3125,0.6818970959595959,0.0,0.08832048041809042,150.375,0.0,-0.027232142857142858,0.0625,0.25
standard,B3_callback_no_graph,compact_state,87,musique,18,0.13852224164724164,0.4166666666666667,0.6898148148148148,0.0,0.05031837622497274,244.83333333333334,0.0,1.1564823173178713e-18,0.05555555555555555,0.1111111111111111
standard,B3_callback_no_graph,compact_state,87,qasper,16,0.10934523809523809,0.1875,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,-0.004464285714285714,0.0,0.0625
standard,B4_callback_graph,compact_state,1,2wikimultihopqa,24,0.19050925925925924,0.23958333333333334,0.49972280578898226,0.0,0.10355713981967528,125.625,0.0,-0.04351851851851851,0.08333333333333333,0.16666666666666666
standard,B4_callback_graph,compact_state,1,hotpotqa,16,0.28407738095238094,0.3125,0.7578125,0.0,0.08832048041809042,150.375,0.0,0.015178571428571427,0.125,0.0625
standard,B4_callback_graph,compact_state,1,musique,18,0.15517988955488957,0.4583333333333333,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,0.005535205535205536,0.16666666666666666,0.1111111111111111
standard,B4_callback_graph,compact_state,1,qasper,16,0.10934523809523809,0.1875,0.467609126984127,0.0,0.032479887950834,427.875,0.0,-0.004807692307692308,0.0,0.0625
standard,B4_callback_graph,compact_state,7,2wikimultihopqa,24,0.18611111111111112,0.22916666666666666,0.5086694147355912,0.0,0.10355713981967528,125.625,0.041666666666666664,0.028587962962962964,0.20833333333333334,0.08333333333333333
standard,B4_callback_graph,compact_state,7,hotpotqa,16,0.20282738095238095,0.234375,0.6213541666666667,0.0,0.08832048041809042,150.375,0.0,-0.06056547619047619,0.1875,0.4375
standard,B4_callback_graph,compact_state,7,musique,18,0.13877407314907314,0.4444444444444444,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.02642195767195767,0.2222222222222222,0.05555555555555555
standard,B4_callback_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.20493202478496597,0.0,0.032479887950834,427.875,0.0,-0.0008333333333333334,0.0,0.0625
standard,B4_callback_graph,compact_state,21,2wikimultihopqa,24,0.18009259259259258,0.21875,0.5392069327731093,0.0,0.10355713981967528,125.625,0.0,-0.014467592592592593,0.16666666666666666,0.25
standard,B4_callback_graph,compact_state,21,hotpotqa,16,0.2794642857142857,0.3125,0.7703125,0.0,0.08832048041809042,150.375,0.0,-0.024107142857142855,0.125,0.125
standard,B4_callback_graph,compact_state,21,musique,18,0.15041428478928479,0.4444444444444444,0.825925925925926,0.0,0.05031837622497274,244.83333333333334,0.0,-0.005671296296296295,0.05555555555555555,0.1111111111111111
standard,B4_callback_graph,compact_state,21,qasper,16,0.0968452380952381,0.171875,0.41180555555555554,0.0,0.032479887950834,427.875,0.0,-0.0125,0.0,0.0625
standard,B4_callback_graph,compact_state,42,2wikimultihopqa,24,0.17118055555555556,0.21875,0.5409661350172253,0.0,0.10355713981967528,125.625,0.0,-0.02280092592592593,0.08333333333333333,0.125
standard,B4_callback_graph,compact_state,42,hotpotqa,16,0.17991071428571428,0.203125,0.60625,0.0,0.08832048041809042,150.375,0.0,-0.1037202380952381,0.0,0.375
standard,B4_callback_graph,compact_state,42,musique,18,0.14247777685277685,0.4305555555555556,0.8240740740740741,0.0,0.05031837622497274,244.83333333333334,0.0,-0.013260582010582011,0.05555555555555555,0.2222222222222222
standard,B4_callback_graph,compact_state,42,qasper,16,0.09753205128205128,0.171875,0.4157236540871409,0.0,0.032479887950834,427.875,0.0,0.025045787545787544,0.125,0.125
standard,B4_callback_graph,compact_state,87,2wikimultihopqa,24,0.19467592592592595,0.23958333333333334,0.5565680438842203,0.0,0.10355713981967528,125.625,0.0,-0.019675925925925927,0.041666666666666664,0.08333333333333333
standard,B4_callback_graph,compact_state,87,hotpotqa,16,0.2805059523809524,0.3125,0.7131470959595959,0.0,0.08832048041809042,150.375,0.0,-0.01830357142857143,0.0625,0.1875
standard,B4_callback_graph,compact_state,87,musique,18,0.13852224164724164,0.4166666666666667,0.6898148148148148,0.0,0.05031837622497274,244.83333333333334,0.0,-0.0046296296296296285,0.05555555555555555,0.16666666666666666
standard,B4_callback_graph,compact_state,87,qasper,16,0.10934523809523809,0.1875,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,-0.004464285714285714,0.0,0.0625
standard,B5_conditional_graph,compact_state,1,2wikimultihopqa,24,0.1951388888888889,0.25,0.49972280578898226,0.0,0.10355713981967528,125.625,0.0,-0.03888888888888889,0.08333333333333333,0.125
standard,B5_conditional_graph,compact_state,1,hotpotqa,16,0.28407738095238094,0.3125,0.7578125,0.0,0.08832048041809042,150.375,0.0,0.015178571428571427,0.125,0.0625
standard,B5_conditional_graph,compact_state,1,musique,18,0.15517988955488957,0.4583333333333333,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,0.005535205535205536,0.16666666666666666,0.1111111111111111
standard,B5_conditional_graph,compact_state,1,qasper,16,0.10934523809523809,0.1875,0.467609126984127,0.0,0.032479887950834,427.875,0.0,-0.004807692307692308,0.0,0.0625
standard,B5_conditional_graph,compact_state,7,2wikimultihopqa,24,0.1866898148148148,0.22916666666666666,0.5295027480689246,0.0,0.10355713981967528,125.625,0.0,0.015046296296296295,0.125,0.041666666666666664
standard,B5_conditional_graph,compact_state,7,hotpotqa,16,0.1924107142857143,0.21875,0.6213541666666667,0.0,0.08832048041809042,150.375,0.0,-0.07098214285714285,0.125,0.4375
standard,B5_conditional_graph,compact_state,7,musique,18,0.1308375652125652,0.4305555555555556,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.018485449735449737,0.2222222222222222,0.1111111111111111
standard,B5_conditional_graph,compact_state,7,qasper,16,0.024553571428571428,0.046875,0.21534869145163263,0.0,0.032479887950834,427.875,0.0,0.014791666666666667,0.0625,0.0625
standard,B5_conditional_graph,compact_state,21,2wikimultihopqa,24,0.1884259259259259,0.22916666666666666,0.5570640756302521,0.0,0.10355713981967528,125.625,0.0,-0.006134259259259259,0.16666666666666666,0.20833333333333334
standard,B5_conditional_graph,compact_state,21,hotpotqa,16,0.2794642857142857,0.3125,0.7515625,0.0,0.08832048041809042,150.375,0.0,-0.024107142857142855,0.125,0.125
standard,B5_conditional_graph,compact_state,21,musique,18,0.15388650701150702,0.4722222222222222,0.8629629629629629,0.0,0.05031837622497274,244.83333333333334,0.0,-0.002199074074074073,0.05555555555555555,0.1111111111111111
standard,B5_conditional_graph,compact_state,21,qasper,16,0.0968452380952381,0.171875,0.41180555555555554,0.0,0.032479887950834,427.875,0.0,-0.0125,0.0,0.0625
standard,B5_conditional_graph,compact_state,42,2wikimultihopqa,24,0.16655092592592594,0.20833333333333334,0.5409661350172253,0.0,0.10355713981967528,125.625,0.0,-0.027430555555555555,0.041666666666666664,0.125
standard,B5_conditional_graph,compact_state,42,hotpotqa,16,0.17991071428571428,0.203125,0.60625,0.0,0.08832048041809042,150.375,0.0,-0.1037202380952381,0.0,0.375
standard,B5_conditional_graph,compact_state,42,musique,18,0.14247777685277685,0.4305555555555556,0.8240740740740741,0.0,0.05031837622497274,244.83333333333334,0.0,-0.013260582010582011,0.05555555555555555,0.2222222222222222
standard,B5_conditional_graph,compact_state,42,qasper,16,0.09753205128205128,0.171875,0.4157236540871409,0.0,0.032479887950834,427.875,0.0,0.025045787545787544,0.125,0.125
standard,B5_conditional_graph,compact_state,87,2wikimultihopqa,24,0.19467592592592595,0.23958333333333334,0.5588001867413632,0.0,0.10355713981967528,125.625,0.0,-0.019675925925925927,0.041666666666666664,0.08333333333333333
standard,B5_conditional_graph,compact_state,87,hotpotqa,16,0.2805059523809524,0.3125,0.6818970959595959,0.0,0.08832048041809042,150.375,0.0,-0.027232142857142858,0.0625,0.25
standard,B5_conditional_graph,compact_state,87,musique,18,0.13852224164724164,0.4166666666666667,0.6898148148148148,0.0,0.05031837622497274,244.83333333333334,0.0,1.1564823173178713e-18,0.05555555555555555,0.1111111111111111
standard,B5_conditional_graph,compact_state,87,qasper,16,0.10934523809523809,0.1875,0.4795138888888889,0.0,0.032479887950834,427.875,0.0,-0.004464285714285714,0.0,0.0625
standard,B5t_threshold_graph,default,1,2wikimultihopqa,24,0.21273148148148147,0.2708333333333333,0.49972280578898226,0.0,0.10355713981967528,125.625,0.0,-0.021296296296296296,0.20833333333333334,0.20833333333333334
standard,B5t_threshold_graph,default,1,hotpotqa,16,0.2669642857142857,0.296875,0.7578125,0.0,0.08832048041809042,150.375,0.0,-0.0019345238095238113,0.25,0.1875
standard,B5t_threshold_graph,default,1,musique,18,0.14540806415806415,0.4305555555555556,0.7546296296296297,0.0,0.05031837622497274,244.83333333333334,0.0,-0.004236619861619859,0.2777777777777778,0.2777777777777778
standard,B5t_threshold_graph,default,1,qasper,16,0.13808035714285713,0.25,0.467609126984127,0.0,0.032479887950834,427.875,0.0,0.02392742673992674,0.25,0.0625
standard,B5t_threshold_graph,default,7,2wikimultihopqa,24,0.21469907407407407,0.2604166666666667,0.5295027480689246,0.0,0.10355713981967528,125.625,0.0,0.04305555555555556,0.25,0.041666666666666664
standard,B5t_threshold_graph,default,7,hotpotqa,16,0.18571428571428572,0.21875,0.6213541666666667,0.0,0.08832048041809042,150.375,0.0,-0.07767857142857143,0.125,0.4375
standard,B5t_threshold_graph,default,7,musique,18,0.12643190143190142,0.4027777777777778,0.8518518518518519,0.0,0.05031837622497274,244.83333333333334,0.0,0.014079785954785953,0.2777777777777778,0.16666666666666666
standard,B5t_threshold_graph,default,7,qasper,16,0.029361263736263736,0.0625,0.21534869145163263,0.0,0.032479887950834,427.875,0.0,0.019599358974358976,0.125,0.0625
standard,B5t_threshold_graph,default,21,2wikimultihopqa,24,0.21331018518518519,0.2604166666666667,0.5570640756302521,0.0,0.10355713981967528,125.625,0.0,0.01875,0.20833333333333334,0.125
standard,B5t_threshold_graph,default,21,hotpotqa,16,0.28526785714285713,0.328125,0.7515625,0.0,0.08832048041809042,150.375,0.0,-0.01830357142857143,0.1875,0.1875
standard,B5t_threshold_graph,default,21,musique,18,0.1466520747770748,0.4583333333333333,0.8629629629629629,0.0,0.05031837622497274,244.83333333333334,0.0,-0.009433506308506307,0.2222222222222222,0.3333333333333333
standard,B5t_threshold_graph,default,21,qasper,16,0.12558035714285715,0.234375,0.41180555555555554,0.0,0.032479887950834,427.875,0.0,0.016235119047619047,0.25,0.0625
standard,B5t_threshold_graph,default,42,2wikimultihopqa,24,0.2502314814814815,0.3020833333333333,0.5560703016838919,0.0,0.10355713981967528,125.625,0.5833333333333334,0.05625,0.2916666666666667,0.125
standard,B5t_threshold_graph,default,42,hotpotqa,16,0.3044642857142857,0.34375,0.6319444444444444,0.0,0.08832048041809042,150.375,0.625,0.020833333333333336,0.25,0.1875
standard,B5t_threshold_graph,default,42,musique,18,0.1475245818995819,0.4444444444444444,0.8166666666666667,0.0,0.05031837622497274,244.83333333333334,0.5,-0.008213776963776965,0.16666666666666666,0.2777777777777778
standard,B5t_threshold_graph,default,42,qasper,16,0.11616185897435898,0.1875,0.4157236540871409,0.0,0.032479887950834,427.875,0.5625,0.043675595238095236,0.1875,0.125
standard,B5t_threshold_graph,default,87,2wikimultihopqa,24,0.21493055555555554,0.2708333333333333,0.5744251867413632,0.0,0.10355713981967528,125.625,0.20833333333333334,0.000578703703703704,0.16666666666666666,0.125
standard,B5t_threshold_graph,default,87,hotpotqa,16,0.31339285714285714,0.359375,0.6871054292929293,0.0,0.08832048041809042,150.375,0.3125,0.005654761904761907,0.25,0.25
standard,B5t_threshold_graph,default,87,musique,18,0.16460067710067708,0.4722222222222222,0.6782407407407408,0.0,0.05031837622497274,244.83333333333334,0.2777777777777778,0.026078435453435453,0.2777777777777778,0.2777777777777778
standard,B5t_threshold_graph,default,87,qasper,16,0.10912202380952381,0.203125,0.4795138888888889,0.0,0.032479887950834,427.875,0.25,-0.004687500000000001,0.0625,0.0625
standard,B6_complete_action_oracle,default,1,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,1,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,1,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,1,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,7,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,7,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,7,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,7,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,21,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,21,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,21,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,21,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,42,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,42,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,42,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,42,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,87,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,87,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,87,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B6_complete_action_oracle,default,87,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,1,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,1,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,1,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,1,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,7,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,7,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,7,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,7,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,21,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,21,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,21,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,21,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,42,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,42,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,42,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,42,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,87,2wikimultihopqa,24,0.40868055555555555,0.4895833333333333,0.7480835137085138,0.0,0.10355713981967528,125.625,0.041666666666666664,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,87,hotpotqa,16,0.5875,0.671875,0.96875,0.125,0.08832048041809042,150.375,0.0,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,87,musique,18,0.2553169053169053,0.7916666666666666,0.9166666666666666,0.0,0.05031837622497274,244.83333333333334,0.05555555555555555,0.0,0.0,0.0
standard,B7_stagewise_oracle,default,87,qasper,16,0.20007669413919413,0.375,0.5612847222222223,0.0,0.032479887950834,427.875,0.0,0.0,0.0,0.0
