direct_tokens,grad_norm,loss,memory_tokens,mode,seed,step,steps_per_second,training_seconds
46,0.001499508274719119,4.947903653373942e-05,40,memory,71,1375,22.333573199633907,134.32691549998708
86,3.300565481185913,0.19576534628868103,0,direct,71,1376,22.333573199633907,134.32691549998708
96,1.559482216835022,0.038525938987731934,0,direct,71,1377,22.333573199633907,134.32691549998708
48,0.006520573049783707,0.0001524036779301241,41,memory,71,1378,22.333573199633907,134.32691549998708
48,0.15268978476524353,0.001609710045158863,43,memory,71,1379,22.333573199633907,134.32691549998708
49,0.25786855816841125,0.0038417158648371696,43,memory,71,1380,22.333573199633907,134.32691549998708
89,0.03458892181515694,0.0009136323933489621,0,direct,71,1381,22.333573199633907,134.32691549998708
383,23.59391975402832,0.9260082244873047,0,eager,71,1382,22.333573199633907,134.32691549998708
48,0.006939329672604799,0.00015238358173519373,43,memory,71,1383,22.333573199633907,134.32691549998708
51,3.1851251125335693,0.4254584014415741,45,memory,71,1384,22.333573199633907,134.32691549998708
47,2.5222396850585938,0.14205580949783325,41,memory,71,1385,22.333573199633907,134.32691549998708
86,3.72451114654541,0.33604347705841064,0,direct,71,1386,22.333573199633907,134.32691549998708
381,3.8833060264587402,0.8438336253166199,0,eager,71,1387,22.333573199633907,134.32691549998708
44,1.168157935142517,0.011002587154507637,39,memory,71,1388,22.333573199633907,134.32691549998708
45,0.046203356236219406,0.0014162003062665462,39,memory,71,1389,22.333573199633907,134.32691549998708
373,2.6299216747283936,0.5655813813209534,0,eager,71,1390,22.333573199633907,134.32691549998708
46,0.007211108226329088,0.00014619265857618302,40,memory,71,1391,22.333573199633907,134.32691549998708
45,0.01987101323902607,0.00036460382398217916,39,memory,71,1392,22.333573199633907,134.32691549998708
88,0.2892577350139618,0.007660449482500553,0,direct,71,1393,22.333573199633907,134.32691549998708
95,1.1998571157455444,0.062041204422712326,0,direct,71,1394,22.333573199633907,134.32691549998708
373,7.063894748687744,1.3678529262542725,0,eager,71,1395,22.333573199633907,134.32691549998708
91,0.3580794036388397,0.008536206558346748,0,direct,71,1396,22.333573199633907,134.32691549998708
83,0.7122272253036499,0.016864711418747902,0,direct,71,1397,22.333573199633907,134.32691549998708
85,2.439558506011963,0.2510521709918976,0,direct,71,1398,22.333573199633907,134.32691549998708
46,8.566343307495117,0.06648709625005722,41,memory,71,1399,22.333573199633907,134.32691549998708
376,3.5836689472198486,0.44196075201034546,0,eager,71,1400,22.333573199633907,134.32691549998708
86,0.014172658324241638,0.00041614440851844847,0,direct,71,1401,22.333573199633907,134.32691549998708
88,0.5874922871589661,0.015678809955716133,0,direct,71,1402,22.333573199633907,134.32691549998708
45,0.011496564373373985,0.00039053705404512584,39,memory,71,1403,22.333573199633907,134.32691549998708
47,6.134583950042725,0.01832609623670578,41,memory,71,1404,22.333573199633907,134.32691549998708
49,1.1163467168807983,0.03447126969695091,44,memory,71,1405,22.333573199633907,134.32691549998708
46,0.10643619298934937,0.003100660862401128,41,memory,71,1406,22.333573199633907,134.32691549998708
373,4.492122650146484,0.1314438432455063,0,eager,71,1407,22.333573199633907,134.32691549998708
43,0.33814096450805664,0.00807125587016344,38,memory,71,1408,22.333573199633907,134.32691549998708
51,0.2277878373861313,0.0056283194571733475,45,memory,71,1409,22.333573199633907,134.32691549998708
378,2.6575350761413574,0.15792019665241241,0,eager,71,1410,22.333573199633907,134.32691549998708
45,0.09647410362958908,0.002609007293358445,39,memory,71,1411,22.333573199633907,134.32691549998708
47,0.004571146797388792,0.00011414849723223597,42,memory,71,1412,22.333573199633907,134.32691549998708
386,5.875813007354736,0.21444201469421387,0,eager,71,1413,22.333573199633907,134.32691549998708
47,1.5133062601089478,0.014340458437800407,41,memory,71,1414,22.333573199633907,134.32691549998708
89,0.33258056640625,0.007149231620132923,0,direct,71,1415,22.333573199633907,134.32691549998708
86,6.0256500244140625,0.7964485287666321,0,direct,71,1416,22.333573199633907,134.32691549998708
379,33.67946243286133,0.7217288613319397,0,eager,71,1417,22.333573199633907,134.32691549998708
81,0.8960950970649719,0.01695222780108452,0,direct,71,1418,22.333573199633907,134.32691549998708
377,4.523134708404541,1.2373231649398804,0,eager,71,1419,22.333573199633907,134.32691549998708
43,0.0026043409015983343,3.994502912973985e-05,38,memory,71,1420,22.333573199633907,134.32691549998708
46,0.07347734272480011,0.0021766384597867727,39,memory,71,1421,22.333573199633907,134.32691549998708
45,0.13655222952365875,0.0036063576117157936,38,memory,71,1422,22.333573199633907,134.32691549998708
49,0.01645662635564804,0.0002603062894195318,43,memory,71,1423,22.333573199633907,134.32691549998708
49,0.0026302586775273085,6.809015030739829e-05,44,memory,71,1424,22.333573199633907,134.32691549998708
378,4.019840240478516,0.9530208110809326,0,eager,71,1425,22.333573199633907,134.32691549998708
90,1.0038138628005981,0.020804861560463905,0,direct,71,1426,22.333573199633907,134.32691549998708
374,7.684960842132568,0.9559832811355591,0,eager,71,1427,22.333573199633907,134.32691549998708
88,1.041229248046875,0.03117840364575386,0,direct,71,1428,22.333573199633907,134.32691549998708
366,3.9163546562194824,0.5566509366035461,0,eager,71,1429,22.333573199633907,134.32691549998708
90,0.03265451639890671,0.0005045108846388757,0,direct,71,1430,22.333573199633907,134.32691549998708
50,1.0533536672592163,0.017091985791921616,43,memory,71,1431,22.333573199633907,134.32691549998708
372,3.31500244140625,0.34383776783943176,0,eager,71,1432,22.333573199633907,134.32691549998708
48,0.022121792659163475,0.000318639213219285,43,memory,71,1433,22.333573199633907,134.32691549998708
83,0.30495327711105347,0.00989764928817749,0,direct,71,1434,22.333573199633907,134.32691549998708
47,0.13832557201385498,0.0023563809227198362,41,memory,71,1435,22.333573199633907,134.32691549998708
374,7.764443874359131,1.1049691438674927,0,eager,71,1436,22.333573199633907,134.32691549998708
47,6.262362480163574,0.019181186333298683,41,memory,71,1437,22.333573199633907,134.32691549998708
46,0.5992798209190369,0.00942577701061964,41,memory,71,1438,22.333573199633907,134.32691549998708
46,0.1322610080242157,0.001430827658623457,40,memory,71,1439,22.333573199633907,134.32691549998708
380,4.867504119873047,0.9460983872413635,0,eager,71,1440,22.333573199633907,134.32691549998708
377,2.444382905960083,0.6679672002792358,0,eager,71,1441,22.333573199633907,134.32691549998708
48,0.029755352064967155,0.000512638536747545,43,memory,71,1442,22.333573199633907,134.32691549998708
47,0.06110416725277901,0.0008533568470738828,42,memory,71,1443,22.333573199633907,134.32691549998708
46,1.4839030504226685,0.008980621583759785,40,memory,71,1444,22.333573199633907,134.32691549998708
90,0.24899403750896454,0.0045975069515407085,0,direct,71,1445,22.333573199633907,134.32691549998708
372,21.711400985717773,0.9573671817779541,0,eager,71,1446,22.333573199633907,134.32691549998708
48,0.1793447583913803,0.004322925116866827,41,memory,71,1447,22.333573199633907,134.32691549998708
89,21.22869873046875,0.08485119789838791,0,direct,71,1448,22.333573199633907,134.32691549998708
47,0.0003644883690867573,1.4535188711306546e-05,41,memory,71,1449,22.333573199633907,134.32691549998708
89,0.5323219299316406,0.011829599738121033,0,direct,71,1450,22.333573199633907,134.32691549998708
46,0.09189155697822571,0.002522458788007498,39,memory,71,1451,22.333573199633907,134.32691549998708
47,0.010537385009229183,0.0001860600314103067,41,memory,71,1452,22.333573199633907,134.32691549998708
377,3.4108974933624268,0.29877427220344543,0,eager,71,1453,22.333573199633907,134.32691549998708
377,5.361485958099365,0.538871705532074,0,eager,71,1454,22.333573199633907,134.32691549998708
383,2.6117329597473145,0.38412585854530334,0,eager,71,1455,22.333573199633907,134.32691549998708
91,0.563514232635498,0.011044815182685852,0,direct,71,1456,22.333573199633907,134.32691549998708
48,0.027673445641994476,0.0005975376116111875,42,memory,71,1457,22.333573199633907,134.32691549998708
373,3.3231475353240967,0.7350152730941772,0,eager,71,1458,22.333573199633907,134.32691549998708
372,2.9812870025634766,0.5163872838020325,0,eager,71,1459,22.333573199633907,134.32691549998708
48,0.02174362912774086,0.0003960267058573663,43,memory,71,1460,22.333573199633907,134.32691549998708
379,2.4169516563415527,0.1743147373199463,0,eager,71,1461,22.333573199633907,134.32691549998708
377,6.4002251625061035,0.8602457642555237,0,eager,71,1462,22.333573199633907,134.32691549998708
46,0.23133496940135956,0.0050469874404370785,40,memory,71,1463,22.333573199633907,134.32691549998708
46,0.34140250086784363,0.005507847759872675,40,memory,71,1464,22.333573199633907,134.32691549998708
378,4.2674174308776855,0.6621009707450867,0,eager,71,1465,22.333573199633907,134.32691549998708
388,3.4774813652038574,0.5941267013549805,0,eager,71,1466,22.333573199633907,134.32691549998708
94,1.720422625541687,0.06676709651947021,0,direct,71,1467,22.333573199633907,134.32691549998708
53,0.3202938735485077,0.009241237305104733,47,memory,71,1468,22.333573199633907,134.32691549998708
83,0.6849560737609863,0.015269049443304539,0,direct,71,1469,22.333573199633907,134.32691549998708
45,0.03378088027238846,0.00115410634316504,38,memory,71,1470,22.333573199633907,134.32691549998708
46,0.008173883892595768,0.00014206233026925474,41,memory,71,1471,22.333573199633907,134.32691549998708
84,0.005633925087749958,8.558535773772746e-05,0,direct,71,1472,22.333573199633907,134.32691549998708
87,0.020225271582603455,0.00043765868758782744,0,direct,71,1473,22.333573199633907,134.32691549998708
48,1.0091737508773804,0.03103727474808693,41,memory,71,1474,22.333573199633907,134.32691549998708
88,3.1694223880767822,0.2855285704135895,0,direct,71,1475,22.333573199633907,134.32691549998708
86,0.320191353559494,0.0005021075485274196,0,direct,71,1476,22.333573199633907,134.32691549998708
45,0.001580343465320766,3.3323303796350956e-05,40,memory,71,1477,22.333573199633907,134.32691549998708
86,0.0003540758043527603,8.53513483889401e-06,0,direct,71,1478,22.333573199633907,134.32691549998708
48,0.018895814195275307,0.0004333227116148919,41,memory,71,1479,22.333573199633907,134.32691549998708
368,5.4338226318359375,0.7972293496131897,0,eager,71,1480,22.333573199633907,134.32691549998708
47,0.012591137550771236,0.00039274574373848736,41,memory,71,1481,22.333573199633907,134.32691549998708
88,0.1740332394838333,0.00291289365850389,0,direct,71,1482,22.333573199633907,134.32691549998708
373,4.744825839996338,0.8128207921981812,0,eager,71,1483,22.333573199633907,134.32691549998708
93,0.8081773519515991,0.012599373236298561,0,direct,71,1484,22.333573199633907,134.32691549998708
43,0.0016046192031353712,3.5920598747907206e-05,36,memory,71,1485,22.333573199633907,134.32691549998708
377,3.868677854537964,0.41437405347824097,0,eager,71,1486,22.333573199633907,134.32691549998708
46,0.0003358780813869089,1.1523160537763033e-05,39,memory,71,1487,22.333573199633907,134.32691549998708
92,0.4081803262233734,0.0062959687784314156,0,direct,71,1488,22.333573199633907,134.32691549998708
88,0.05410996451973915,0.0008743205689825118,0,direct,71,1489,22.333573199633907,134.32691549998708
44,0.0003271191380918026,1.1475484825496096e-05,37,memory,71,1490,22.333573199633907,134.32691549998708
48,0.0018984805792570114,3.7100064218975604e-05,41,memory,71,1491,22.333573199633907,134.32691549998708
49,0.0014698676532134414,4.227335375617258e-05,42,memory,71,1492,22.333573199633907,134.32691549998708
48,0.03681820631027222,0.0008453543414361775,42,memory,71,1493,22.333573199633907,134.32691549998708
369,3.3688957691192627,0.45919010043144226,0,eager,71,1494,22.333573199633907,134.32691549998708
379,3.6932318210601807,0.5916430354118347,0,eager,71,1495,22.333573199633907,134.32691549998708
85,0.11428242921829224,0.0033275613095611334,0,direct,71,1496,22.333573199633907,134.32691549998708
88,0.022462619468569756,0.0003496632562018931,0,direct,71,1497,22.333573199633907,134.32691549998708
46,0.05750375613570213,0.0009436633554287255,41,memory,71,1498,22.333573199633907,134.32691549998708
46,0.10969256609678268,0.0020912562031298876,40,memory,71,1499,22.333573199633907,134.32691549998708
47,3.0811309814453125,0.1754411906003952,42,memory,71,1500,22.333573199633907,134.32691549998708
45,0.009331813082098961,0.0002649143279995769,38,memory,71,1501,22.333573199633907,134.32691549998708
91,1.6616275310516357,0.052825428545475006,0,direct,71,1502,22.333573199633907,134.32691549998708
364,7.6068644523620605,0.42676880955696106,0,eager,71,1503,22.333573199633907,134.32691549998708
45,0.0016526882536709309,3.6065306630916893e-05,38,memory,71,1504,22.333573199633907,134.32691549998708
47,0.00364882405847311,8.782941586105153e-05,42,memory,71,1505,22.333573199633907,134.32691549998708
378,2.699192523956299,0.3110879957675934,0,eager,71,1506,22.333573199633907,134.32691549998708
48,0.012502327561378479,0.0002945571322925389,42,memory,71,1507,22.333573199633907,134.32691549998708
378,5.441119194030762,0.5024840235710144,0,eager,71,1508,22.333573199633907,134.32691549998708
84,0.07266499102115631,0.001241684309206903,0,direct,71,1509,22.333573199633907,134.32691549998708
87,3.903078556060791,0.23163484036922455,0,direct,71,1510,22.333573199633907,134.32691549998708
46,0.12193340063095093,0.002272349316626787,40,memory,71,1511,22.333573199633907,134.32691549998708
46,0.000563767331186682,1.5615518350386992e-05,39,memory,71,1512,22.333573199633907,134.32691549998708
48,0.02098173275589943,0.00037706972216255963,42,memory,71,1513,22.333573199633907,134.32691549998708
46,0.006726373452693224,0.0001430746488040313,40,memory,71,1514,22.333573199633907,134.32691549998708
51,0.0014318593312054873,3.348723112139851e-05,44,memory,71,1515,22.333573199633907,134.32691549998708
96,3.428880453109741,0.5865311026573181,0,direct,71,1516,22.333573199633907,134.32691549998708
51,0.6985246539115906,0.006423628889024258,45,memory,71,1517,22.333573199633907,134.32691549998708
47,0.0005245279753580689,1.0704645319492556e-05,40,memory,71,1518,22.333573199633907,134.32691549998708
90,2.5958425998687744,0.09488750994205475,0,direct,71,1519,22.333573199633907,134.32691549998708
383,3.3603744506835938,0.3994889259338379,0,eager,71,1520,22.333573199633907,134.32691549998708
46,0.020618844777345657,9.909137588692829e-05,41,memory,71,1521,22.333573199633907,134.32691549998708
377,3.7917277812957764,0.8233344554901123,0,eager,71,1522,22.333573199633907,134.32691549998708
87,0.010277648456394672,0.00024317011411767453,0,direct,71,1523,22.333573199633907,134.32691549998708
47,0.00079949019709602,2.3244481781148352e-05,41,memory,71,1524,22.333573199633907,134.32691549998708
87,1.4515570402145386,0.044667985290288925,0,direct,71,1525,22.333573199633907,134.32691549998708
48,3.947134973714128e-05,1.104670104723482e-06,41,memory,71,1526,22.333573199633907,134.32691549998708
47,0.0006363993743434548,1.6259573385468684e-05,41,memory,71,1527,22.333573199633907,134.32691549998708
92,4.347355842590332,0.15221214294433594,0,direct,71,1528,22.333573199633907,134.32691549998708
47,0.0065423185005784035,0.00019148843421135098,41,memory,71,1529,22.333573199633907,134.32691549998708
95,9.700424561742693e-05,3.957716671720846e-06,0,direct,71,1530,22.333573199633907,134.32691549998708
375,4.766700744628906,0.35955968499183655,0,eager,71,1531,22.333573199633907,134.32691549998708
47,0.0019858311861753464,3.526513683027588e-05,41,memory,71,1532,22.333573199633907,134.32691549998708
86,0.18319600820541382,0.0017575399251654744,0,direct,71,1533,22.333573199633907,134.32691549998708
44,0.00920441560447216,0.00021601705520879477,38,memory,71,1534,22.333573199633907,134.32691549998708
92,0.016192255541682243,0.0003292917681392282,0,direct,71,1535,22.333573199633907,134.32691549998708
48,0.05181826278567314,0.0012340612011030316,42,memory,71,1536,22.333573199633907,134.32691549998708
44,9.491028322372586e-05,3.258365723013412e-06,37,memory,71,1537,22.333573199633907,134.32691549998708
45,0.00019896017329301685,5.022591722081415e-06,38,memory,71,1538,22.333573199633907,134.32691549998708
48,0.006538998801261187,0.00013581612438429147,43,memory,71,1539,22.333573199633907,134.32691549998708
46,0.07937569916248322,0.001692262594588101,40,memory,71,1540,22.333573199633907,134.32691549998708
371,2.8518662452697754,0.3155045211315155,0,eager,71,1541,22.333573199633907,134.32691549998708
83,0.10418718308210373,0.0019023281056433916,0,direct,71,1542,22.333573199633907,134.32691549998708
48,0.0026040065567940474,4.478855771594681e-05,42,memory,71,1543,22.333573199633907,134.32691549998708
92,0.8742951154708862,0.0205906443297863,0,direct,71,1544,22.333573199633907,134.32691549998708
85,0.0022759297862648964,8.728128887014464e-05,0,direct,71,1545,22.333573199633907,134.32691549998708
83,0.054050661623477936,0.001427130657248199,0,direct,71,1546,22.333573199633907,134.32691549998708
86,26.419971466064453,1.0460000038146973,0,direct,71,1547,22.333573199633907,134.32691549998708
386,18.91963768005371,0.5917191505432129,0,eager,71,1548,22.333573199633907,134.32691549998708
48,0.11225995421409607,0.0016818795120343566,43,memory,71,1549,22.333573199633907,134.32691549998708
367,3.3387796878814697,0.4155851900577545,0,eager,71,1550,22.333573199633907,134.32691549998708
372,3.190164804458618,0.43689534068107605,0,eager,71,1551,22.333573199633907,134.32691549998708
48,0.008805938065052032,0.00028951698914170265,41,memory,71,1552,22.333573199633907,134.32691549998708
378,4.136799335479736,0.5046519041061401,0,eager,71,1553,22.333573199633907,134.32691549998708
48,0.0009579563629813492,3.489454684313387e-05,42,memory,71,1554,22.333573199633907,134.32691549998708
377,3.453432321548462,0.34581276774406433,0,eager,71,1555,22.333573199633907,134.32691549998708
47,0.30151867866516113,0.005129403434693813,41,memory,71,1556,22.333573199633907,134.32691549998708
44,0.011756407096982002,0.00024779755040071905,37,memory,71,1557,22.333573199633907,134.32691549998708
381,2.399197816848755,0.23520827293395996,0,eager,71,1558,22.333573199633907,134.32691549998708
88,2.862311363220215,0.21141774952411652,0,direct,71,1559,22.333573199633907,134.32691549998708
51,0.004302906338125467,0.0001873761066235602,45,memory,71,1560,22.333573199633907,134.32691549998708
86,6.752004623413086,0.5259011387825012,0,direct,71,1561,22.333573199633907,134.32691549998708
379,3.1532657146453857,0.29232683777809143,0,eager,71,1562,22.333573199633907,134.32691549998708
46,0.05771039053797722,0.0014672429533675313,39,memory,71,1563,22.333573199633907,134.32691549998708
85,0.16376714408397675,0.004160713404417038,0,direct,71,1564,22.333573199633907,134.32691549998708
91,1.463840126991272,0.044877588748931885,0,direct,71,1565,22.333573199633907,134.32691549998708
90,0.004295614082366228,0.0001551080640638247,0,direct,71,1566,22.333573199633907,134.32691549998708
376,2.704352855682373,0.3844936788082123,0,eager,71,1567,22.333573199633907,134.32691549998708
43,0.6688833236694336,0.015951773151755333,38,memory,71,1568,22.333573199633907,134.32691549998708
49,0.08223311603069305,0.0021335119381546974,42,memory,71,1569,22.333573199633907,134.32691549998708
46,0.023908322677016258,0.0004257958207745105,41,memory,71,1570,22.333573199633907,134.32691549998708
47,0.011225822381675243,0.0003111883415840566,41,memory,71,1571,22.333573199633907,134.32691549998708
48,0.04503374546766281,0.0011865608394145966,42,memory,71,1572,22.333573199633907,134.32691549998708
47,0.030695106834173203,0.0008516667876392603,41,memory,71,1573,22.333573199633907,134.32691549998708
373,3.5330147743225098,0.672006368637085,0,eager,71,1574,22.333573199633907,134.32691549998708
46,0.011783048510551453,0.00035837231553159654,41,memory,71,1575,22.333573199633907,134.32691549998708
46,0.012459205463528633,0.00031030087848193944,41,memory,71,1576,22.333573199633907,134.32691549998708
49,0.34571319818496704,0.009017158299684525,43,memory,71,1577,22.333573199633907,134.32691549998708
47,0.007955802604556084,0.00024539820151403546,42,memory,71,1578,22.333573199633907,134.32691549998708
47,0.016289398074150085,0.0004352607938926667,41,memory,71,1579,22.333573199633907,134.32691549998708
46,0.024062639102339745,0.000521938141901046,40,memory,71,1580,22.333573199633907,134.32691549998708
95,0.2800217270851135,0.007251805160194635,0,direct,71,1581,22.333573199633907,134.32691549998708
86,0.177117258310318,0.004356757737696171,0,direct,71,1582,22.333573199633907,134.32691549998708
47,0.004010816570371389,0.00011771130812121555,42,memory,71,1583,22.333573199633907,134.32691549998708
48,0.02614639140665531,0.0007429015240631998,41,memory,71,1584,22.333573199633907,134.32691549998708
90,0.00324567430652678,7.683055446250364e-05,0,direct,71,1585,22.333573199633907,134.32691549998708
47,0.016471322625875473,0.0004073932650499046,41,memory,71,1586,22.333573199633907,134.32691549998708
89,0.02135941945016384,0.0007930189603939652,0,direct,71,1587,22.333573199633907,134.32691549998708
83,0.002593457931652665,5.74867008253932e-05,0,direct,71,1588,22.333573199633907,134.32691549998708
46,0.0018046090845018625,3.8089601730462164e-05,41,memory,71,1589,22.333573199633907,134.32691549998708
390,2.1993870735168457,0.3117428123950958,0,eager,71,1590,22.333573199633907,134.32691549998708
47,0.09161907434463501,0.0023648806381970644,41,memory,71,1591,22.333573199633907,134.32691549998708
47,0.005546264350414276,0.00015189255645964295,41,memory,71,1592,22.333573199633907,134.32691549998708
47,0.00047687868936918676,1.0593064871500246e-05,41,memory,71,1593,22.333573199633907,134.32691549998708
43,0.47073373198509216,0.0070617771707475185,36,memory,71,1594,22.333573199633907,134.32691549998708
82,0.15277712047100067,0.0037315140943974257,0,direct,71,1595,22.333573199633907,134.32691549998708
84,0.011172442696988583,0.00025088837719522417,0,direct,71,1596,22.333573199633907,134.32691549998708
45,0.0434841588139534,0.0010534805478528142,39,memory,71,1597,22.333573199633907,134.32691549998708
51,0.004034227691590786,5.069659891887568e-05,45,memory,71,1598,22.333573199633907,134.32691549998708
46,0.005173559300601482,5.870562017662451e-05,41,memory,71,1599,22.333573199633907,134.32691549998708
375,2.8543174266815186,0.5851110816001892,0,eager,71,1600,22.333573199633907,134.32691549998708
84,0.060529738664627075,0.0008008221630007029,0,direct,71,1601,22.333573199633907,134.32691549998708
46,0.08876259624958038,0.0014469329034909606,40,memory,71,1602,22.333573199633907,134.32691549998708
47,0.011068640276789665,0.00024729580036364496,42,memory,71,1603,22.333573199633907,134.32691549998708
46,0.0038821836933493614,8.992946095531806e-05,39,memory,71,1604,22.333573199633907,134.32691549998708
46,0.011161202564835548,0.0002036939113168046,40,memory,71,1605,22.333573199633907,134.32691549998708
51,0.006665297783911228,0.00017133446817751974,45,memory,71,1606,22.333573199633907,134.32691549998708
376,2.2631263732910156,0.18024608492851257,0,eager,71,1607,22.333573199633907,134.32691549998708
385,1.9406687021255493,0.1312238723039627,0,eager,71,1608,22.333573199633907,134.32691549998708
367,1.505008578300476,0.08956614881753922,0,eager,71,1609,22.333573199633907,134.32691549998708
91,0.00509296078234911,0.00021495483815670013,0,direct,71,1610,22.333573199633907,134.32691549998708
90,0.15539273619651794,0.00460938410833478,0,direct,71,1611,22.333573199633907,134.32691549998708
46,0.001259421813301742,3.360499249538407e-05,40,memory,71,1612,22.333573199633907,134.32691549998708
90,0.2827795445919037,0.00602058507502079,0,direct,71,1613,22.333573199633907,134.32691549998708
48,0.0016896065790206194,3.508764348225668e-05,42,memory,71,1614,22.333573199633907,134.32691549998708
49,0.015135756693780422,0.0001504369283793494,44,memory,71,1615,22.333573199633907,134.32691549998708
90,1.6493546962738037,0.049302950501441956,0,direct,71,1616,22.333573199633907,134.32691549998708
46,7.861155986785889,0.012105721049010754,41,memory,71,1617,22.333573199633907,134.32691549998708
93,0.01837407611310482,0.0006289297016337514,0,direct,71,1618,22.333573199633907,134.32691549998708
47,0.001651929458603263,4.631328920368105e-05,40,memory,71,1619,22.333573199633907,134.32691549998708
87,0.0444294698536396,0.0015617876779288054,0,direct,71,1620,22.333573199633907,134.32691549998708
47,0.0024089012295007706,5.6046417739707977e-05,41,memory,71,1621,22.333573199633907,134.32691549998708
378,2.922699451446533,0.7750799059867859,0,eager,71,1622,22.333573199633907,134.32691549998708
46,0.00391806848347187,6.465099431807175e-05,40,memory,71,1623,22.333573199633907,134.32691549998708
385,3.470252275466919,0.7948639392852783,0,eager,71,1624,22.333573199633907,134.32691549998708
86,0.014689252711832523,0.00026185502065345645,0,direct,71,1625,22.333573199633907,134.32691549998708
87,0.003473164513707161,4.736315895570442e-05,0,direct,71,1626,22.333573199633907,134.32691549998708
49,0.0003134727303404361,4.3596187424554955e-06,44,memory,71,1627,22.333573199633907,134.32691549998708
48,0.00020045193377882242,2.997247065650299e-06,43,memory,71,1628,22.333573199633907,134.32691549998708
49,0.0013511314755305648,2.7192749257665128e-05,43,memory,71,1629,22.333573199633907,134.32691549998708
49,0.0003551683621481061,9.36164906306658e-06,43,memory,71,1630,22.333573199633907,134.32691549998708
95,0.01683279499411583,0.00034872215474024415,0,direct,71,1631,22.333573199633907,134.32691549998708
89,0.17561222612857819,0.00678327726200223,0,direct,71,1632,22.333573199633907,134.32691549998708
46,0.0005262005724944174,1.2023884664813522e-05,40,memory,71,1633,22.333573199633907,134.32691549998708
83,3.802332878112793,0.13131645321846008,0,direct,71,1634,22.333573199633907,134.32691549998708
46,7.570806337753311e-05,1.958429038495524e-06,41,memory,71,1635,22.333573199633907,134.32691549998708
47,0.0016284914454445243,2.5858194931061007e-05,41,memory,71,1636,22.333573199633907,134.32691549998708
45,0.011464250274002552,0.0001496292679803446,40,memory,71,1637,22.333573199633907,134.32691549998708
49,0.004303196910768747,5.274710201774724e-05,43,memory,71,1638,22.333573199633907,134.32691549998708
48,0.05473415553569794,0.0008624695474281907,42,memory,71,1639,22.333573199633907,134.32691549998708
47,0.015623479150235653,0.00016944114759098738,40,memory,71,1640,22.333573199633907,134.32691549998708
86,7.183929920196533,0.10863559693098068,0,direct,71,1641,22.333573199633907,134.32691549998708
46,0.0005891321925446391,1.4622313756262884e-05,40,memory,71,1642,22.333573199633907,134.32691549998708
46,0.0007503590313717723,2.1337664293241687e-05,40,memory,71,1643,22.333573199633907,134.32691549998708
94,3.286689281463623,0.16764116287231445,0,direct,71,1644,22.333573199633907,134.32691549998708
46,0.010332303121685982,8.14658633316867e-05,41,memory,71,1645,22.333573199633907,134.32691549998708
382,3.07743501663208,0.5379035472869873,0,eager,71,1646,22.333573199633907,134.32691549998708
89,0.0791686400771141,0.0016094434540718794,0,direct,71,1647,22.333573199633907,134.32691549998708
85,0.5241761207580566,0.015883969143033028,0,direct,71,1648,22.333573199633907,134.32691549998708
90,3.7053496837615967,0.08753399550914764,0,direct,71,1649,22.333573199633907,134.32691549998708
387,3.524043560028076,0.2885604500770569,0,eager,71,1650,22.333573199633907,134.32691549998708
373,3.0459821224212646,0.6269851922988892,0,eager,71,1651,22.333573199633907,134.32691549998708
382,2.327779531478882,0.17327572405338287,0,eager,71,1652,22.333573199633907,134.32691549998708
45,2.248782157897949,0.04567697271704674,39,memory,71,1653,22.333573199633907,134.32691549998708
378,8.156126976013184,1.2785700559616089,0,eager,71,1654,22.333573199633907,134.32691549998708
83,0.025286737829446793,0.0005928918835707009,0,direct,71,1655,22.333573199633907,134.32691549998708
47,0.0015284124528989196,4.705870014731772e-05,40,memory,71,1656,22.333573199633907,134.32691549998708
94,0.0030453542713075876,6.248170393519104e-05,0,direct,71,1657,22.333573199633907,134.32691549998708
45,0.00655912421643734,0.00013998006761539727,39,memory,71,1658,22.333573199633907,134.32691549998708
47,0.015913043171167374,0.00038531178142875433,41,memory,71,1659,22.333573199633907,134.32691549998708
47,0.1824832409620285,0.0036258527543395758,41,memory,71,1660,22.333573199633907,134.32691549998708
48,0.0016484832158312201,4.758429349749349e-05,41,memory,71,1661,22.333573199633907,134.32691549998708
49,0.002301666885614395,3.391216887393966e-05,44,memory,71,1662,22.333573199633907,134.32691549998708
47,0.03360718488693237,0.0003682847891468555,40,memory,71,1663,22.333573199633907,134.32691549998708
96,0.0003956072323489934,9.39336769079091e-06,0,direct,71,1664,22.333573199633907,134.32691549998708
47,0.005438723601400852,0.00014744898362550884,41,memory,71,1665,22.333573199633907,134.32691549998708
46,0.01188153587281704,0.00034503155620768666,40,memory,71,1666,22.333573199633907,134.32691549998708
375,5.817812919616699,0.8076023459434509,0,eager,71,1667,22.333573199633907,134.32691549998708
88,1.7810559272766113,0.06641744822263718,0,direct,71,1668,22.333573199633907,134.32691549998708
85,0.18228517472743988,0.004298975225538015,0,direct,71,1669,22.333573199633907,134.32691549998708
49,0.00419639702886343,0.00010551479499554262,42,memory,71,1670,22.333573199633907,134.32691549998708
87,0.015628274530172348,0.0001117205829359591,0,direct,71,1671,22.333573199633907,134.32691549998708
46,0.015905417501926422,0.00036399546661414206,40,memory,71,1672,22.333573199633907,134.32691549998708
