split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,logical_chunks,requested_chunks,resident_chunks,materialized_chunks,materialized_tokens,active_fraction,distractor_requests,routing_ms,gist_index_build_ms,token_index_build_ms,cold_discovery_ms,semantic_comparisons,token_comparisons
test,hotpotqa,5a7e513a5542994959419996,H5_iterative_hybrid,0.5,0.5,1.0,0.5855700749881525,1.0,0.0,0.5,29,4,29,0,0,0.0,2,65.64369983971119,2.7004999574273825,13.19830003194511,81.54249982908368,87,87
test,hotpotqa,5a7e513a5542994959419996,A1_broad_semantic,0.25,0.125,0.2,0.15101961822780524,1.0,0.0,0.75,29,8,29,0,0,0.0,7,1.7326001543551683,2.353099873289466,0.0,4.085700027644634,29,0
test,hotpotqa,5a7e513a5542994959419996,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,29,4,29,0,0,0.0,0,0.012499978765845299,1.3365000486373901,0.0,1.3490000274032354,0,0
test,hotpotqa,5a80d6be55429938b6142206,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,4,47,0,0,0.0,4,1.7933999188244343,2.171000000089407,0.0,3.9643999189138412,47,0
test,hotpotqa,5a80d6be55429938b6142206,B1_bm25,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,47,4,47,0,0,0.0,3,50.31860014423728,3.631599945947528,18.785199848935008,72.73539993911982,47,47
test,hotpotqa,5a80d6be55429938b6142206,B2_exact,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,47,4,47,0,0,0.0,3,40.17290007323027,3.2815998420119286,14.709800016134977,58.16429993137717,47,47
test,hotpotqa,5a80d6be55429938b6142206,B3_weighted,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,47,4,47,0,0,0.0,3,52.84829996526241,4.215599969029427,18.051800085231662,75.1157000195235,47,47
test,hotpotqa,5a80d6be55429938b6142206,B4_approx,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,47,4,47,0,0,0.0,3,46.551600098609924,4.360300023108721,12.289899867027998,63.20179998874664,47,47
test,hotpotqa,5a80d6be55429938b6142206,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,4,47,0,0,0.0,4,45.75309995561838,4.245799966156483,21.070500137284398,71.06940005905926,47,47
test,hotpotqa,5a80d6be55429938b6142206,H2_token_semantic,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,47,4,47,0,0,0.0,3,46.20100022293627,3.8958999793976545,21.76749985665083,71.86440005898476,47,47
test,hotpotqa,5a80d6be55429938b6142206,H3_semantic_token,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,47,4,47,0,0,0.0,3,52.441100124269724,2.248500008136034,18.060899805277586,72.75049993768334,47,47
test,hotpotqa,5a80d6be55429938b6142206,H4_cascade,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,47,4,47,0,0,0.0,3,72.4560001399368,2.443200210109353,19.350399961695075,94.24960031174123,47,47
test,hotpotqa,5a80d6be55429938b6142206,H5_iterative_hybrid,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,47,4,47,0,0,0.0,3,228.1754999421537,2.449899911880493,17.13510020636022,247.7605000603944,141,141
test,hotpotqa,5a80d6be55429938b6142206,A1_broad_semantic,0.25,0.125,0.2,0.15101961822780524,1.0,0.0,0.75,47,8,47,0,0,0.0,7,1.50570017285645,2.7032000944018364,0.0,4.2089002672582865,47,0
test,hotpotqa,5a80d6be55429938b6142206,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,47,4,47,0,0,0.0,0,0.018200138583779335,2.218400128185749,0.0,2.2366002667695284,0,0
test,hotpotqa,5ab88c075542991b5579efbe,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,1.3917000032961369,2.3493000771850348,0.0,3.7410000804811716,51,0
test,hotpotqa,5ab88c075542991b5579efbe,B1_bm25,0.75,0.75,1.0,0.8048099750039491,1.0,0.0,0.25,51,4,51,0,0,0.0,1,104.12549995817244,3.1581001821905375,20.32319991849363,127.6068000588566,51,51
test,hotpotqa,5ab88c075542991b5579efbe,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,78.1089998781681,3.8972001057118177,22.004500031471252,104.01070001535118,51,51
test,hotpotqa,5ab88c075542991b5579efbe,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,76.65549986995757,4.047500202432275,16.742199892178178,97.44519996456802,51,51
test,hotpotqa,5ab88c075542991b5579efbe,B4_approx,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,51,4,51,0,0,0.0,3,100.39609996601939,4.58369986154139,23.02580000832677,128.00559983588755,51,51
test,hotpotqa,5ab88c075542991b5579efbe,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,84.08219995908439,4.022300010547042,22.140600020065904,110.24509998969734,51,51
test,hotpotqa,5ab88c075542991b5579efbe,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,71.69430004432797,2.4419999681413174,13.462799834087491,87.59909984655678,51,51
test,hotpotqa,5ab88c075542991b5579efbe,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,85.58519999496639,2.4742998648434877,14.396999962627888,102.45649982243776,51,51
test,hotpotqa,5ab88c075542991b5579efbe,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51,4,51,0,0,0.0,4,74.52129991725087,2.4723000824451447,13.819399988278747,90.81299998797476,51,51
test,hotpotqa,5ab88c075542991b5579efbe,H5_iterative_hybrid,0.25,0.25,0.25,0.16812753627111746,1.0,0.0,0.75,51,4,51,0,0,0.0,3,126.3306001201272,2.5973001029342413,17.162299947813153,146.0902001708746,153,153
test,hotpotqa,5ab88c075542991b5579efbe,A1_broad_semantic,0.25,0.125,0.16666666666666666,0.13905617951077562,1.0,0.0,0.75,51,8,51,0,0,0.0,7,1.4893000479787588,2.7978001162409782,0.0,4.287100164219737,51,0
test,hotpotqa,5ab88c075542991b5579efbe,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,51,4,51,0,0,0.0,0,0.01840014010667801,2.197900088503957,0.0,2.216300228610635,0,0
test,hotpotqa,5a714b645542994082a3e78b,B0_gist,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,40,4,40,0,0,0.0,3,1.6277001705020666,2.234899904578924,0.0,3.862600075080991,40,0
test,hotpotqa,5a714b645542994082a3e78b,B1_bm25,0.2,0.25,0.5,0.24630238874073,1.0,0.0,0.8,40,4,40,0,0,0.0,3,23.200100054964423,2.275200095027685,17.26980018429458,42.74510033428669,40,40
test,hotpotqa,5a714b645542994082a3e78b,B2_exact,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,40,4,40,0,0,0.0,3,41.87070019543171,2.095599891617894,13.431400060653687,57.39770014770329,40,40
test,hotpotqa,5a714b645542994082a3e78b,B3_weighted,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,40,4,40,0,0,0.0,3,24.049900006502867,3.719999920576811,12.717799982056022,40.4876999091357,40,40
test,hotpotqa,5a714b645542994082a3e78b,B4_approx,0.2,0.25,0.5,0.24630238874073,1.0,0.0,0.8,40,4,40,0,0,0.0,3,25.068099843338132,3.729599993675947,13.095099944621325,41.892799781635404,40,40
test,hotpotqa,5a714b645542994082a3e78b,H1_union,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,40,4,40,0,0,0.0,3,33.19839993491769,3.2909000292420387,15.064199920743704,51.55349988490343,40,40
test,hotpotqa,5a714b645542994082a3e78b,H2_token_semantic,0.2,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.8,40,4,40,0,0,0.0,3,38.83510013110936,2.2251999471336603,14.475899981334805,55.53620005957782,40,40
test,hotpotqa,5a714b645542994082a3e78b,H3_semantic_token,0.2,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.8,40,4,40,0,0,0.0,3,38.8130999635905,2.0020001102238894,10.317299980670214,51.132400054484606,40,40
test,hotpotqa,5a714b645542994082a3e78b,H4_cascade,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,40,4,40,0,0,0.0,3,40.5927998945117,3.2414000015705824,18.446699948981404,62.280899845063686,40,40
test,hotpotqa,5a714b645542994082a3e78b,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,4,40,0,0,0.0,4,79.30270000360906,4.009299911558628,12.090499978512526,95.40249989368021,120,120
test,hotpotqa,5a714b645542994082a3e78b,A1_broad_semantic,0.4,0.25,0.25,0.2530614822099702,1.0,0.0,0.6,40,8,40,0,0,0.0,6,1.5024999156594276,2.8850999660789967,0.0,4.387599881738424,40,0
test,hotpotqa,5a714b645542994082a3e78b,O1_oracle,0.8,1.0,1.0,1.0,1.0,0.0,0.19999999999999996,40,4,40,0,0,0.0,0,0.014899997040629387,1.8261999357491732,0.0,1.8410999327898026,0,0
test,hotpotqa,5abce85755429959677d6b3e,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,4,62,0,0,0.0,4,1.2089000083506107,2.7972999960184097,0.0,4.0062000043690205,62,0
test,hotpotqa,5abce85755429959677d6b3e,B1_bm25,0.16666666666666666,0.25,1.0,0.3903800499921017,1.0,0.0,0.8333333333333334,62,4,62,0,0,0.0,3,53.99599997326732,3.122400026768446,17.10759988054633,74.2259998805821,62,62
test,hotpotqa,5abce85755429959677d6b3e,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,4,62,0,0,0.0,4,57.79839982278645,3.5740998573601246,27.441399870440364,88.81389955058694,62,62
test,hotpotqa,5abce85755429959677d6b3e,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,4,62,0,0,0.0,4,61.09569990076125,3.6687999963760376,16.346600139513612,81.1111000366509,62,62
test,hotpotqa,5abce85755429959677d6b3e,B4_approx,0.3333333333333333,0.5,1.0,0.5585075862632192,1.0,0.0,0.6666666666666667,62,4,62,0,0,0.0,2,55.45579991303384,3.3195000141859055,18.003999954089522,76.77929988130927,62,62
test,hotpotqa,5abce85755429959677d6b3e,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,4,62,0,0,0.0,4,63.18020005710423,2.909800037741661,23.39600003324449,89.48600012809038,62,62
test,hotpotqa,5abce85755429959677d6b3e,H2_token_semantic,0.16666666666666666,0.25,1.0,0.3903800499921017,1.0,0.0,0.8333333333333334,62,4,62,0,0,0.0,3,52.24839993752539,2.844699891284108,15.7494000159204,70.8424998447299,62,62
test,hotpotqa,5abce85755429959677d6b3e,H3_semantic_token,0.16666666666666666,0.25,1.0,0.3903800499921017,1.0,0.0,0.8333333333333334,62,4,62,0,0,0.0,3,52.905800053849816,4.037000006064773,21.075299941003323,78.01810000091791,62,62
test,hotpotqa,5abce85755429959677d6b3e,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62,4,62,0,0,0.0,4,63.93900001421571,5.278800148516893,24.094599997624755,93.31240016035736,62,62
test,hotpotqa,5abce85755429959677d6b3e,H5_iterative_hybrid,0.16666666666666666,0.25,1.0,0.3903800499921017,1.0,0.0,0.8333333333333334,62,4,62,0,0,0.0,3,160.80570011399686,5.315799964591861,22.383000003173947,188.50450008176267,186,186
test,hotpotqa,5abce85755429959677d6b3e,A1_broad_semantic,0.16666666666666666,0.125,0.16666666666666666,0.10778915452451093,1.0,0.0,0.8333333333333334,62,8,62,0,0,0.0,7,1.513299997895956,3.790799994021654,0.0,5.30409999191761,62,0
test,hotpotqa,5abce85755429959677d6b3e,O1_oracle,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.33333333333333337,62,4,62,0,0,0.0,0,0.08539995178580284,3.920199815183878,0.0,4.005599766969681,0,0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,1.4327999670058489,9.991899831220508,0.0,11.424699798226357,176,0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,80.70329995825887,9.61409998126328,60.79589994624257,151.11329988576472,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,B2_exact,0.6666666666666666,0.5,1.0,0.7653606369886217,1.0,0.0,0.33333333333333337,176,4,176,0,0,0.0,2,65.7198999542743,12.022000038996339,51.40699981711805,129.14889981038868,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,77.7129998896271,11.759200133383274,77.91799982078373,167.3901998437941,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,88.95039977505803,8.77689989283681,56.903199991211295,154.63049965910614,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,80.76840010471642,13.772299978882074,63.26880003325641,157.8095001168549,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,65.88439992628992,7.888399995863438,46.9374000094831,120.71019993163645,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,72.00799998827279,7.694700034335256,60.97150011919439,140.67420014180243,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,83.43359990976751,10.269500082358718,55.81529997289181,149.51839996501803,176,176
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,4,176,0,0,0.0,4,251.1489000171423,10.876300046220422,47.837099991738796,309.8623000551015,528,528
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176,8,176,0,0,0.0,8,2.6462997775524855,8.001599926501513,0.0,10.647899704053998,176,0
test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,176,3,176,0,0,0.0,0,0.05660019814968109,8.14429996535182,0.0,8.200900163501501,0,0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,B0_gist,0.14285714285714285,0.25,1.0,0.3903800499921017,1.0,0.0,0.8571428571428572,112,4,112,0,0,0.0,3,1.5054999385029078,4.748299950733781,0.0,6.253799889236689,112,0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,B1_bm25,0.14285714285714285,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.8571428571428572,112,4,112,0,0,0.0,3,88.72930007055402,6.3720999751240015,30.918900156393647,126.02030020207167,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,4,112,0,0,0.0,4,90.72840004228055,5.194599973037839,29.33849999681115,125.26150001212955,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,4,112,0,0,0.0,4,82.46539998799562,5.65679999999702,51.76249984651804,139.88469983451068,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,4,112,0,0,0.0,4,93.56810012832284,7.987800054252148,41.07609996572137,142.63200014829636,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,H1_union,0.14285714285714285,0.25,1.0,0.3903800499921017,1.0,0.0,0.8571428571428572,112,4,112,0,0,0.0,3,80.1191998180002,5.931799998506904,38.84049993939698,124.89149975590408,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,4,112,0,0,0.0,4,72.87789997644722,7.791799958795309,52.677900064736605,133.34759999997914,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,H3_semantic_token,0.14285714285714285,0.25,0.25,0.16812753627111746,1.0,0.0,0.8571428571428572,112,4,112,0,0,0.0,3,77.61759986169636,9.28990007378161,45.52399995736778,132.43149989284575,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,H4_cascade,0.14285714285714285,0.25,0.25,0.16812753627111746,1.0,0.0,0.8571428571428572,112,4,112,0,0,0.0,3,102.99010016024113,4.967399872839451,35.319099901244044,143.27659993432462,112,112
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,4,112,0,0,0.0,4,223.15019997768104,9.13699995726347,41.27160017378628,273.5588001087308,336,336
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,A1_broad_semantic,0.42857142857142855,0.375,1.0,0.46792684243864047,1.0,0.0,0.5714285714285714,112,8,112,0,0,0.0,5,2.3328999523073435,5.282900063320994,0.0,7.615800015628338,112,0
test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,O1_oracle,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,0.4285714285714286,112,4,112,0,0,0.0,0,0.04560011439025402,6.168499821797013,0.0,6.214099936187267,0,0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,2.3175999522209167,7.176999934017658,0.0,9.494599886238575,161,0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,B1_bm25,0.07692307692307693,0.25,0.5,0.24630238874073,1.0,0.0,0.9230769230769231,161,4,161,0,0,0.0,3,59.335599886253476,8.087099995464087,65.06189983338118,132.48459971509874,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,B2_exact,0.07692307692307693,0.25,0.25,0.16812753627111746,1.0,0.0,0.9230769230769231,161,4,161,0,0,0.0,3,71.82499999180436,11.128499871119857,66.92469981499016,149.87819967791438,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,B3_weighted,0.07692307692307693,0.25,0.25,0.16812753627111746,1.0,0.0,0.9230769230769231,161,4,161,0,0,0.0,3,63.114000018686056,9.344700025394559,41.61419998854399,114.0729000326246,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,B4_approx,0.07692307692307693,0.25,0.25,0.16812753627111746,1.0,0.0,0.9230769230769231,161,4,161,0,0,0.0,3,71.29089999943972,10.011399863287807,57.55100003443658,138.8532998971641,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,70.33519982360303,9.03169997036457,58.61450009979308,137.98139989376068,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,57.22509999759495,11.663200100883842,68.45879997126758,137.34710006974638,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,72.27520016022027,11.085700010880828,54.47699991054833,137.83790008164942,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,H4_cascade,0.07692307692307693,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.9230769230769231,161,4,161,0,0,0.0,3,77.66390009783208,12.706500012427568,64.83280006796122,155.20320017822087,161,161
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,4,161,0,0,0.0,4,269.19589983299375,11.01569994352758,58.654600055888295,338.8661998324096,483,483
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,8,161,0,0,0.0,8,2.0546000450849533,8.427899796515703,0.0,10.482499841600657,161,0
test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,O1_oracle,0.3076923076923077,1.0,1.0,1.0,1.0,0.0,0.6923076923076923,161,4,161,0,0,0.0,0,0.07759989239275455,10.191499954089522,0.0,10.269099846482277,0,0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,B0_gist,0.14285714285714285,0.25,0.5,0.24630238874073,1.0,0.0,0.8571428571428572,94,4,94,0,0,0.0,3,1.7359999474138021,7.416600128635764,0.0,9.152600076049566,94,0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,49.16219995357096,4.988400032743812,27.80319983139634,81.95379981771111,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,B2_exact,0.2857142857142857,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.7142857142857143,94,4,94,0,0,0.0,2,45.61130004003644,8.37130006402731,26.43899992108345,80.4216000251472,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,47.166600124910474,5.946099990978837,27.30869990773499,80.4214000236243,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,39.632099913433194,7.454500067979097,39.51609996147454,86.60269994288683,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,H1_union,0.14285714285714285,0.25,0.5,0.24630238874073,1.0,0.0,0.8571428571428572,94,4,94,0,0,0.0,3,49.48289995081723,6.400899961590767,28.66500010713935,84.54880001954734,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,50.05399999208748,4.750499967485666,27.80669997446239,82.61119993403554,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,39.086699951440096,4.8166001215577126,32.02649997547269,75.9298000484705,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,H4_cascade,0.2857142857142857,0.5,0.3333333333333333,0.36331756126716835,1.0,0.0,0.7142857142857143,94,4,94,0,0,0.0,2,82.04889995977283,4.305500071495771,25.199100142344832,111.55350017361343,94,94
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94,4,94,0,0,0.0,4,164.88269995898008,43.602999998256564,39.95290002785623,248.43859998509288,282,282
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,A1_broad_semantic,0.14285714285714285,0.125,0.5,0.17342765698823945,1.0,0.0,0.8571428571428572,94,8,94,0,0,0.0,7,2.7766001876443624,7.127699907869101,0.0,9.904300095513463,94,0
test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,O1_oracle,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,0.4285714285714286,94,4,94,0,0,0.0,0,0.032899901270866394,7.65659986063838,0.0,7.6894997619092464,0,0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,1.3523001689463854,4.890199983492494,0.0,6.242500152438879,109,0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,56.22230004519224,8.3383999299258,50.069599878042936,114.63029985316098,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,B2_exact,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,54.44480013102293,4.849999910220504,47.47700016014278,106.77180020138621,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,B3_weighted,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,52.549600135535,4.859799984842539,34.03500001877546,91.444400139153,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,B4_approx,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,50.901500042527914,5.3391000255942345,40.43900012038648,96.67960018850863,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,45.85750005207956,8.805299876257777,48.1279999949038,102.79079992324114,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,52.71290009841323,8.668000111356378,33.53299992159009,94.9139001313597,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,47.78770008124411,5.624599987640977,29.038399923592806,82.4506999924779,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,H4_cascade,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,46.320800203830004,5.209400085732341,30.086399987339973,81.61660027690232,109,109
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,H5_iterative_hybrid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,4,109,0,0,0.0,4,196.0193000268191,8.761600125581026,33.04500016383827,237.8259003162384,327,327
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109,8,109,0,0,0.0,8,2.565500093623996,8.55680019594729,0.0,11.122300289571285,109,0
test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,O1_oracle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,109,1,109,0,0,0.0,0,0.05779997445642948,8.871299913153052,0.0,8.929099887609482,0,0
test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127,4,127,0,0,0.0,4,2.159399911761284,9.627199964597821,0.0,11.786599876359105,127,0
