any_evidence,budget,candidate_chunks,chain_completion,condition,dataset,depth,evidence_coverage,exact_evidence_identity,example_id,fraction,frontier_projection,gist_comparisons,materialized_kv_fraction,materialized_kv_tokens,routing_seconds,seed,unique_selected_chunks
1.0,10,94,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.1,query,564,0.10670223407802601,320,0.03303980000782758,23,10
1.0,19,94,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,memory,94,0.20273424474824941,608,0.016651200014166534,23,19
0.0,19,94,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,memory,1034,0.20273424474824941,608,0.07085329998517409,23,19
1.0,19,94,1.0,chunk_closure_query_frontier,qasper,2,0.42857142857142855,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.2,query,1034,0.20273424474824941,608,0.08010570000624284,23,19
1.0,29,94,1.0,one_shot,qasper,1,0.2857142857142857,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,memory,94,0.30943647882627545,928,0.02225949999410659,23,29
1.0,29,94,1.0,chunk_closure_memory_frontier,qasper,2,0.14285714285714285,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,memory,1504,0.30943647882627545,928,0.1253644999815151,23,29
1.0,29,94,1.0,chunk_closure_query_frontier,qasper,2,0.5714285714285714,0.0,1808.10245:da9c0637623885afaf023a319beee87898948fe9,0.3,query,1504,0.30943647882627545,928,0.13130189996445552,23,29
1.0,6,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,memory,109,0.05510907003444317,192,0.007038799987640232,23,6
1.0,6,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,memory,436,0.05510907003444317,192,0.01659529999596998,23,6
1.0,6,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.05,query,436,0.05510907003444317,192,0.018412399978842586,23,6
1.0,11,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,memory,109,0.1010332950631458,352,0.012872399995103478,23,11
1.0,11,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,memory,763,0.1010332950631458,352,0.033981400018092245,23,11
1.0,11,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.1,query,763,0.1010332950631458,352,0.036139899981208146,23,11
1.0,22,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,memory,109,0.2020665901262916,704,0.01681319996714592,23,22
1.0,22,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,memory,1308,0.2020665901262916,704,0.07712859997991472,23,22
1.0,22,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.2,query,1308,0.2020665901262916,704,0.08137339999666438,23,22
1.0,33,109,1.0,one_shot,qasper,1,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,memory,109,0.3030998851894374,1056,0.025586100004147738,23,33
1.0,33,109,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,memory,1962,0.3030998851894374,1056,0.1605260000214912,23,33
1.0,33,109,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,0.3,query,1962,0.3030998851894374,1056,0.13567690004128963,23,33
1.0,7,127,1.0,one_shot,qasper,1,0.13333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,memory,127,0.055131676101402904,224,0.01089859998319298,23,7
1.0,7,127,1.0,chunk_closure_memory_frontier,qasper,2,0.13333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,memory,635,0.055131676101402904,224,0.02499000000534579,23,7
1.0,7,127,1.0,chunk_closure_query_frontier,qasper,2,0.06666666666666667,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.05,query,635,0.055131676101402904,224,0.025571600010152906,23,7
1.0,13,127,1.0,one_shot,qasper,1,0.2,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,memory,127,0.10238739847403397,416,0.011462099966593087,23,13
1.0,13,127,1.0,chunk_closure_memory_frontier,qasper,2,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,memory,1016,0.10238739847403397,416,0.047163200040813535,23,13
1.0,13,127,1.0,chunk_closure_query_frontier,qasper,2,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.1,query,1016,0.10238739847403397,416,0.04072910000104457,23,13
1.0,26,127,1.0,one_shot,qasper,1,0.3333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,memory,127,0.20477479694806794,832,0.021724299993366003,23,26
1.0,26,127,1.0,chunk_closure_memory_frontier,qasper,2,0.26666666666666666,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,memory,1778,0.20477479694806794,832,0.10450570000102744,23,26
1.0,26,127,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.2,query,1778,0.20477479694806794,832,0.0989430999616161,23,26
1.0,39,127,1.0,one_shot,qasper,1,0.4,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,memory,127,0.3071621954221019,1248,0.029025600000750273,23,39
1.0,39,127,1.0,chunk_closure_memory_frontier,qasper,2,0.3333333333333333,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,memory,2667,0.3071621954221019,1248,0.19311950000701472,23,39
1.0,39,127,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,0.3,query,2667,0.3071621954221019,1248,0.19717050000326708,23,39
1.0,5,88,1.0,one_shot,qasper,1,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,memory,88,0.057000356252226575,160,0.00835780001943931,23,5
1.0,5,88,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,memory,352,0.057000356252226575,160,0.022322599950712174,23,5
1.0,5,88,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.05,query,352,0.057000356252226575,160,0.022439800028223544,23,5
1.0,9,88,1.0,one_shot,qasper,1,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,memory,88,0.10260064125400783,288,0.013266900030430406,23,9
1.0,9,88,1.0,chunk_closure_memory_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,memory,528,0.10260064125400783,288,0.03415249998215586,23,9
1.0,9,88,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.1,query,528,0.10260064125400783,288,0.0323789999820292,23,9
1.0,18,88,1.0,one_shot,qasper,1,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,memory,88,0.20520128250801567,576,0.014404800022020936,23,18
1.0,18,88,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,memory,880,0.20520128250801567,576,0.056887200044002384,23,18
1.0,18,88,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.2,query,880,0.20520128250801567,576,0.056941699993330985,23,18
1.0,27,88,1.0,one_shot,qasper,1,0.625,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,memory,88,0.30780192376202353,864,0.018506300053559244,23,27
1.0,27,88,1.0,chunk_closure_memory_frontier,qasper,2,0.75,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,memory,1320,0.30780192376202353,864,0.21920429996680468,23,27
1.0,27,88,1.0,chunk_closure_query_frontier,qasper,2,0.625,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,0.3,query,1320,0.30780192376202353,864,0.12786300003062934,23,27
1.0,15,290,1.0,one_shot,qasper,1,0.013333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,memory,290,0.05174086450361108,480,0.018712400051299483,23,15
1.0,15,290,1.0,chunk_closure_memory_frontier,qasper,2,0.013333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,memory,2610,0.05174086450361108,480,0.06148959998972714,23,15
0.0,15,290,0.0,chunk_closure_query_frontier,qasper,2,0.0,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.05,query,2610,0.05174086450361108,480,0.05751129996497184,23,15
1.0,29,290,1.0,one_shot,qasper,1,0.05333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,memory,290,0.10003233804031476,928,0.026888799970038235,23,29
1.0,29,290,1.0,chunk_closure_memory_frontier,qasper,2,0.05333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,memory,4640,0.10003233804031476,928,0.13453999999910593,23,29
1.0,29,290,1.0,chunk_closure_query_frontier,qasper,2,0.04,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.1,query,4640,0.09970895763716718,925,0.12897720001637936,23,29
1.0,58,290,1.0,one_shot,qasper,1,0.12,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,memory,290,0.19974129567748194,1853,0.04085029999259859,23,58
1.0,58,290,1.0,chunk_closure_memory_frontier,qasper,2,0.12,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,memory,8700,0.19974129567748194,1853,0.401097199996002,23,58
1.0,58,290,1.0,chunk_closure_query_frontier,qasper,2,0.06666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.2,query,8700,0.19974129567748194,1853,0.3541156999999657,23,58
1.0,87,290,1.0,one_shot,qasper,1,0.17333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,memory,290,0.2997736337177967,2781,0.05847710004309192,23,87
1.0,87,290,1.0,chunk_closure_memory_frontier,qasper,2,0.17333333333333334,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,memory,13050,0.2997736337177967,2781,0.8004237999557517,23,87
1.0,87,290,1.0,chunk_closure_query_frontier,qasper,2,0.14666666666666667,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,0.3,query,13050,0.2997736337177967,2781,0.8290991999674588,23,87
1.0,6,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,memory,111,0.05405405405405406,192,0.011293700023088604,23,6
1.0,6,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,memory,444,0.05405405405405406,192,0.02124909998383373,23,6
1.0,6,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.05,query,444,0.05405405405405406,192,0.021787900011986494,23,6
1.0,12,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,memory,111,0.10810810810810811,384,0.011196899984497577,23,12
1.0,12,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,memory,777,0.10810810810810811,384,0.039183099986985326,23,12
1.0,12,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,query,777,0.10810810810810811,384,0.03456020000157878,23,12
1.0,23,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,111,0.2072072072072072,736,0.019816200016066432,23,23
1.0,23,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,1443,0.2072072072072072,736,0.08988489996409044,23,23
1.0,23,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,query,1443,0.2072072072072072,736,0.0889832999673672,23,23
1.0,34,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,111,0.3063063063063063,1088,0.029391699994448572,23,34
1.0,34,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,1998,0.3063063063063063,1088,0.16246459999820217,23,34
1.0,34,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,query,1998,0.3063063063063063,1088,0.1653453999897465,23,34
1.0,8,148,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,148,0.05429480381760339,256,0.045976500026881695,23,8
0.0,8,148,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,740,0.05429480381760339,256,0.03906799998367205,23,8
1.0,8,148,1.0,chunk_closure_query_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,query,740,0.05429480381760339,256,0.03053580003324896,23,8
1.0,15,148,1.0,one_shot,qasper,1,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,148,0.10180275715800637,480,0.016427100053988397,23,15
1.0,15,148,1.0,chunk_closure_memory_frontier,qasper,2,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,1332,0.10180275715800637,480,0.06429209996713325,23,15
1.0,15,148,1.0,chunk_closure_query_frontier,qasper,2,0.35714285714285715,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,query,1332,0.10180275715800637,480,0.05718120001256466,23,15
1.0,30,148,1.0,one_shot,qasper,1,0.2857142857142857,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,148,0.20360551431601273,960,0.02220770000712946,23,30
1.0,30,148,1.0,chunk_closure_memory_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,2368,0.20360551431601273,960,0.14467939996393397,23,30
1.0,30,148,1.0,chunk_closure_query_frontier,qasper,2,0.42857142857142855,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,query,2368,0.20360551431601273,960,0.11797449999721721,23,30
1.0,45,148,1.0,one_shot,qasper,1,0.5,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,148,0.3054082714740191,1440,0.029893099970649928,23,45
1.0,45,148,1.0,chunk_closure_memory_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,3552,0.3054082714740191,1440,0.2911729000043124,23,45
1.0,45,148,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,query,3552,0.3054082714740191,1440,0.268582199991215,23,45
1.0,11,206,1.0,one_shot,qasper,1,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,206,0.05340615991503565,352,0.016999499988742173,23,11
1.0,11,206,1.0,chunk_closure_memory_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,1442,0.05340615991503565,352,0.04317969997646287,23,11
1.0,11,206,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,query,1442,0.05340615991503565,352,0.04098590003559366,23,11
1.0,21,206,1.0,one_shot,qasper,1,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,206,0.10195721438324988,672,0.017499700014013797,23,21
1.0,21,206,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,2472,0.10195721438324988,672,0.0802659000037238,23,21
1.0,21,206,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,query,2472,0.10195721438324988,672,0.0787146000075154,23,21
1.0,42,206,1.0,one_shot,qasper,1,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,206,0.20391442876649976,1344,0.028921600023750216,23,42
1.0,42,206,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,4532,0.20391442876649976,1344,0.21874070004560053,23,42
1.0,42,206,1.0,chunk_closure_query_frontier,qasper,2,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,query,4532,0.20391442876649976,1344,0.2235357000026852,23,42
1.0,62,206,1.0,one_shot,qasper,1,0.6,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,206,0.30101653770292824,1984,0.043159799999557436,23,62
1.0,62,206,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,6592,0.30101653770292824,1984,0.4191784000140615,23,62
1.0,62,206,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,query,6592,0.30101653770292824,1984,0.45996730000479147,23,62
1.0,4,72,1.0,one_shot,qasper,1,0.25,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,72,0.05606657906263688,128,0.00843039999017492,23,4
1.0,4,72,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,216,0.05606657906263688,128,0.016123300010804087,23,4
1.0,4,72,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,query,216,0.05606657906263688,128,0.018794999981764704,23,4
1.0,8,72,1.0,one_shot,qasper,1,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,72,0.11213315812527376,256,0.010319199995137751,23,8
1.0,8,72,1.0,chunk_closure_memory_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,360,0.11213315812527376,256,0.03040420002071187,23,8
1.0,8,72,1.0,chunk_closure_query_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,query,360,0.11213315812527376,256,0.02505379996728152,23,8
1.0,15,72,1.0,one_shot,qasper,1,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,72,0.2102496714848883,480,0.013548100017942488,23,15
1.0,15,72,1.0,chunk_closure_memory_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,648,0.2102496714848883,480,0.056627799989655614,23,15
1.0,15,72,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,query,648,0.2102496714848883,480,0.061985099979210645,23,15
1.0,22,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,72,0.30836618484450284,704,0.017357399978209287,23,22
1.0,22,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,864,0.30836618484450284,704,0.08292389998678118,23,22
1.0,22,72,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,query,864,0.30836618484450284,704,0.08766369998920709,23,22
1.0,4,68,1.0,one_shot,qasper,1,0.16666666666666666,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,68,0.05901337021668972,128,0.010850800026673824,23,4
1.0,4,68,1.0,chunk_closure_memory_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,204,0.05901337021668972,128,0.01551969995489344,23,4
1.0,4,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,query,204,0.05901337021668972,128,0.01391809998312965,23,4
1.0,7,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,68,0.103273397879207,224,0.00947049999376759,23,7
1.0,7,68,1.0,chunk_closure_memory_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,340,0.103273397879207,224,0.028722699964419007,23,7
1.0,7,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,query,340,0.103273397879207,224,0.031050999998115003,23,7
1.0,14,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,68,0.206546795758414,448,0.014790199988055974,23,14
1.0,14,68,1.0,chunk_closure_memory_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,544,0.206546795758414,448,0.049366399995051324,23,14
1.0,14,68,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,query,544,0.206546795758414,448,0.0475449999794364,23,14
1.0,21,68,1.0,one_shot,qasper,1,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,68,0.30982019363762103,672,0.017231800011359155,23,21
1.0,21,68,1.0,chunk_closure_memory_frontier,qasper,2,0.6666666666666666,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,816,0.30982019363762103,672,0.07884400000330061,23,21
1.0,21,68,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,query,816,0.30982019363762103,672,0.07436199998483062,23,21
1.0,9,161,1.0,one_shot,qasper,1,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,161,0.055933190910856474,288,0.009187099989503622,23,9
1.0,9,161,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,966,0.055933190910856474,288,0.0326276000123471,23,9
1.0,9,161,1.0,chunk_closure_query_frontier,qasper,2,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,query,966,0.055933190910856474,288,0.030685800011269748,23,9
1.0,17,161,1.0,one_shot,qasper,1,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,161,0.1056515828316178,544,0.01917659997707233,23,17
1.0,17,161,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,1610,0.1056515828316178,544,0.0713668999960646,23,17
1.0,17,161,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,query,1610,0.1056515828316178,544,0.06938920001266524,23,17
1.0,33,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,161,0.20508836667314043,1056,0.023761300020851195,23,33
1.0,33,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,2898,0.20508836667314043,1056,0.15719779999926686,23,33
1.0,33,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,query,2898,0.20508836667314043,1056,0.1603463999927044,23,33
