any_evidence,bridge_locality_score,budget_parents,candidate_parents,chain_completion,condition,cross_parent_transitions,dataset,evidence_coverage,exact_evidence_identity,example_id,fraction,local_entropy,local_nodes_activated_per_parent,local_nodes_explored,local_vs_parent_similarity_ratio,materialized_kv_fraction,materialized_kv_tokens,native_qk_comparisons,parent_entropy,path_depth,repeated_parent_transitions,routing_seconds,seed,semantic_gist_comparisons,unique_parents_selected
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-9,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009998499997891486,37,6,2
1.0,1.0000000335276127,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-9,0.6666666666666666,1.6914043426513672,1.0,8,2.0000000670552276,0.6666666666666666,512,0,1.0006256103515625,2,0,0.015493299986701459,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-10,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007002400001510978,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-10,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.007675900007598102,37,6,2
1.0,0.9999998807907104,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-10,0.6666666666666666,1.6914043426513672,1.0,8,1.9999998211860763,0.6666666666666666,512,0,1.0006256103515625,2,0,0.013698299997486174,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-11,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.009011499991174787,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-11,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011012099974323064,37,6,2
1.0,1.0000000894069672,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-11,0.6666666666666666,1.6914043426513672,1.0,8,2.000000059604643,0.6666666666666666,512,0,1.0006255507469177,2,0,0.012326200027018785,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-12,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.0050811999826692045,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-12,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009696599969174713,37,6,2
1.0,1.0000002086162567,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-12,0.6666666666666666,1.6914043426513672,1.0,8,2.0000002980232505,0.6666666666666666,512,0,1.0006256103515625,2,0,0.014986699970904738,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-13,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.008180300006642938,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-13,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011888200009707361,37,6,2
1.0,1.0000001937150955,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-13,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001490116053,0.6666666666666666,512,0,1.0006256103515625,2,0,0.012797700008377433,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-14,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.00607760000275448,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-14,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009774799982551485,37,6,2
1.0,1.0000000409781933,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-14,0.6666666666666666,1.6914043426513672,1.0,8,2.00000008195639,0.6666666666666666,512,0,1.0006255507469177,2,0,0.015641999954823405,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-15,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.0069555999943986535,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-15,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.0112632000236772,37,6,2
1.0,0.999999925494194,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-15,0.6666666666666666,1.6914043426513672,1.0,8,1.9999998509883992,0.6666666666666666,512,0,1.0006256103515625,2,0,0.015447699988726526,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-16,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006911200005561113,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-16,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011810399999376386,37,6,2
1.0,1.000000149011612,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-16,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001788139397,0.6666666666666666,512,0,1.0006255507469177,2,0,0.015522200032137334,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-17,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006605600006878376,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-17,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01039199996739626,37,6,2
1.0,1.0000001639127731,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-17,0.6666666666666666,1.6914043426513672,1.0,8,2.000000208616266,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014832700020633638,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-18,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.00674719997914508,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-18,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.012549399980343878,37,6,2
1.0,1.0000001192092896,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-18,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001192092896,0.6666666666666666,512,0,1.0006255507469177,2,0,0.011061199998948723,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-19,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007058100018184632,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-19,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.012597299995832145,37,6,2
1.0,1.0000001043081284,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-19,0.6666666666666666,1.6914043426513672,1.0,8,2.0000002086162785,0.6666666666666666,512,0,1.0006255507469177,2,0,0.015282500011380762,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-20,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.0061286999844014645,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-20,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01000820001354441,37,6,2
1.0,1.0000000596046448,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-20,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001192092967,0.6666666666666666,512,0,1.0006256103515625,2,0,0.011167100048623979,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-21,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.008010399993509054,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-21,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010374900011811405,37,6,2
1.0,1.000000074505806,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-21,0.6666666666666666,1.6914043426513672,1.0,8,2.000000029802321,0.6666666666666666,512,0,1.0006255507469177,2,0,0.011272699979599565,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-22,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.00609979999717325,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-22,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.00980959995649755,37,6,2
1.0,1.0000001266598701,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-22,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001341104516,0.6666666666666666,512,0,1.0006256699562073,2,0,0.014337699976749718,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-23,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006268500001169741,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-23,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.008438000048045069,37,6,2
1.0,0.9999999701976776,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-23,0.6666666666666666,1.6914043426513672,1.0,8,1.999999940395357,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014668299991171807,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-24,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007270800007972866,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-24,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.008288600016385317,37,6,2
1.0,1.0000002086162567,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-24,0.6666666666666666,1.6914043426513672,1.0,8,2.0000004172326005,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014092499972321093,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-25,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007438200002070516,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-25,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010078300023451447,37,6,2
1.0,1.0000000894069672,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-25,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001788139503,0.6666666666666666,512,0,1.0006255507469177,2,0,0.016096799983642995,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-26,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.008223999990150332,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-26,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011081099975854158,37,6,2
1.0,1.0000001713633537,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-26,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001043081213,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01518639997811988,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-27,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007481599983293563,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-27,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009936899994499981,37,6,2
1.0,1.0000000149011612,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-27,0.6666666666666666,1.6914043426513672,1.0,8,2.000000029802323,0.6666666666666666,512,0,1.0006255507469177,2,0,0.012697199999820441,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-28,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007334999972954392,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-28,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011797400016803294,37,6,2
1.0,1.0000000149011612,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-28,0.6666666666666666,1.6914043426513672,1.0,8,2.000000089406974,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01453899999614805,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-29,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006484000012278557,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-29,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.012365700036752969,37,6,2
1.0,1.000000011175871,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-29,0.6666666666666666,1.6914043426513672,1.0,8,2.0000000223517422,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014860900002531707,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-30,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.004777300055138767,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-30,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009598200034815818,37,6,2
1.0,0.9999998994171619,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-30,0.6666666666666666,1.6914043426513672,1.0,8,1.9999999180436119,0.6666666666666666,512,0,1.0006256401538849,2,0,0.011730700032785535,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-31,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.0064282999956049025,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-31,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01083070004824549,37,6,2
1.0,1.0000000894069672,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-31,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001788139503,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014824300014879555,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-32,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007061399985104799,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-32,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.012031899997964501,37,6,2
1.0,0.9999998286366463,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-32,0.6666666666666666,1.6914043426513672,1.0,8,1.9999997168779688,0.6666666666666666,512,0,1.0006255507469177,2,0,0.015195899992249906,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-33,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.0074142999947071075,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-33,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010032200021669269,37,6,2
1.0,0.9999999403953552,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-33,0.6666666666666666,1.6914043426513672,1.0,8,1.9999998807907176,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01460420002695173,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-34,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.008054800040554255,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-34,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011056299961637706,37,6,2
1.0,1.0000001192092896,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-34,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001192092896,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01190019998466596,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-35,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007646500016562641,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-35,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.012324600014835596,37,6,2
1.0,1.0000000819563866,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-35,0.6666666666666666,1.6914043426513672,1.0,8,2.000000044703482,0.6666666666666666,512,0,1.0006256103515625,2,0,0.01563259999966249,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-36,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006978899997193366,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-36,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011619299999438226,37,6,2
1.0,1.0000000894069672,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-36,0.6666666666666666,1.6914043426513672,1.0,8,2.000000059604643,0.6666666666666666,512,0,1.0006255507469177,2,0,0.016172299976460636,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-37,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006648200040217489,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-37,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01086460001533851,37,6,2
1.0,1.0000001639127731,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-37,0.6666666666666666,1.6914043426513672,1.0,8,2.000000208616266,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014896800043061376,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-38,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.004949499969370663,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-38,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011311500042211264,37,6,2
1.0,0.9999999701976776,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-38,0.6666666666666666,1.6914043426513672,1.0,8,1.999999940395357,0.6666666666666666,512,0,1.0006256103515625,2,0,0.015418700000736862,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-39,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007693299965467304,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-39,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.007785499969031662,37,6,2
1.0,0.9999998807907104,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-39,0.6666666666666666,1.6914043426513672,1.0,8,1.9999998807907104,0.6666666666666666,512,0,1.0006255507469177,2,0,0.012841599993407726,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-40,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006367299996782094,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-40,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011983999982476234,37,6,2
1.0,1.0000001192092896,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-40,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001192092896,0.6666666666666666,512,0,1.0006255507469177,2,0,0.014652499987278134,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-41,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.005891900043934584,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-41,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010618200001772493,37,6,2
1.0,1.000000111758709,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-41,0.6666666666666666,1.6914043426513672,1.0,8,2.0000002235174428,0.6666666666666666,512,0,1.0006256699562073,2,0,0.013480600027833134,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-42,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007238699996378273,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-42,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011038500000722706,37,6,2
1.0,0.9999998062849045,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-42,0.6666666666666666,1.6914045810699463,1.0,8,1.9999997317791185,0.6666666666666666,512,0,1.0006256401538849,2,0,0.015671900007873774,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-43,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.00816789997043088,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-43,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011028199980501086,37,6,2
1.0,1.0000001937150955,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-43,0.6666666666666666,1.6914043426513672,1.0,8,2.000000447034949,0.6666666666666666,512,0,1.0006255507469177,2,0,0.011633899994194508,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-44,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007606099999975413,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-44,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011519599996972829,37,6,2
1.0,1.0000002086162567,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-44,0.6666666666666666,1.6914043426513672,1.0,8,2.000000178813929,0.6666666666666666,512,0,1.0006255209445953,2,0,0.01641009998274967,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-45,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007137999986298382,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-45,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011309000023175031,37,6,2
1.0,1.000000238418579,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-45,0.6666666666666666,1.6914043426513672,1.0,8,2.000000238418579,0.6666666666666666,512,0,1.000625491142273,2,0,0.01436999998986721,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-46,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.005314400012139231,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-46,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010744099970906973,37,6,2
1.0,0.9999999850988388,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-46,0.6666666666666666,1.6914043426513672,1.0,8,1.999999970197678,0.6666666666666666,512,0,1.0006256699562073,2,0,0.01621329999761656,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-47,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006786699988879263,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-47,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01091499999165535,37,6,2
1.0,1.000000238418579,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-47,0.6666666666666666,1.6914043426513672,1.0,8,2.000000476837272,0.6666666666666666,512,0,1.0006255507469177,2,0,0.015031200018711388,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-48,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007687899982556701,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-48,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.01047629996901378,37,6,2
1.0,0.9999999478459358,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-48,0.6666666666666666,1.6914043426513672,1.0,8,1.999999895691877,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01433009997708723,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-49,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.007943500007968396,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-49,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.009788100025616586,37,6,2
1.0,0.9999998956918716,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-49,0.6666666666666666,1.6914044618606567,1.0,8,1.999999791383765,0.6666666666666666,512,0,1.0006255507469177,2,0,0.01577040000120178,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-50,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006733399990480393,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-50,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.011171900026965886,37,6,2
1.0,1.0000001154839993,2,3,1.0,local_gist_closure,1,synthetic_local_bridge,1.0,1.0,s37-50,0.6666666666666666,1.6914043426513672,1.0,8,2.0000001117587085,0.6666666666666666,512,0,1.0006255507469177,2,0,0.012711299990769476,37,9,2
1.0,0,2,3,0.0,one_shot_parent,0,synthetic_local_bridge,0.5,0.0,s37-51,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,1,0,0.006392099952790886,37,3,2
1.0,0,2,3,0.0,parent_closure,0,synthetic_local_bridge,0.5,0.0,s37-51,0.6666666666666666,0,0,0,0,0.6666666666666666,512,0,0,2,0,0.010897699976339936,37,6,2
