actual_complete_oracle,actual_oracle_recall,budget_parents,dataset,example_id,fraction,method,protected_complete_oracle,protected_oracle_recall,protected_selected_ids,seed
0.0,0.5,7,hotpotqa,5ab7f97a5542991d322237ef,0.4,native_qk_top4_topk_p20,0.0,0.5,"[1, 7, 11, 12, 13, 14, 15]",71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.05,parent_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.05,local_gist_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.05,native_qk_max_topk_p20,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.05,native_qk_top4_topk_p20,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.1,parent_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.1,local_gist_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.1,native_qk_max_topk_p20,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.1,native_qk_top4_topk_p20,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.2,parent_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.2,local_gist_closure,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.2,native_qk_max_topk_p20,0.0,0.0,[3],71
0.0,0.0,1,hotpotqa,5a8888e35542997e5c09a5f6,0.2,native_qk_top4_topk_p20,0.0,0.0,[3],71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.3,parent_closure,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.3,local_gist_closure,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.3,native_qk_max_topk_p20,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.3,native_qk_top4_topk_p20,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.4,parent_closure,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.4,local_gist_closure,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.4,native_qk_max_topk_p20,0.0,0.5,"[3, 4]",71
0.0,0.5,2,hotpotqa,5a8888e35542997e5c09a5f6,0.4,native_qk_top4_topk_p20,0.0,0.5,"[3, 4]",71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.05,parent_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.05,local_gist_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.05,native_qk_max_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.05,native_qk_top4_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.1,parent_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.1,local_gist_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.1,native_qk_max_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5a8c8502554299585d9e36d0,0.1,native_qk_top4_topk_p20,0.0,0.5,[4],71
0.0,0.5,2,hotpotqa,5a8c8502554299585d9e36d0,0.2,parent_closure,0.0,0.5,"[2, 4]",71
0.0,0.5,2,hotpotqa,5a8c8502554299585d9e36d0,0.2,local_gist_closure,0.0,0.5,"[0, 4]",71
0.0,0.5,2,hotpotqa,5a8c8502554299585d9e36d0,0.2,native_qk_max_topk_p20,0.0,0.5,"[0, 4]",71
0.0,0.5,2,hotpotqa,5a8c8502554299585d9e36d0,0.2,native_qk_top4_topk_p20,0.0,0.5,"[0, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.3,parent_closure,0.0,0.5,"[2, 3, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.3,local_gist_closure,0.0,0.5,"[0, 2, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.3,native_qk_max_topk_p20,0.0,0.5,"[1, 2, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.3,native_qk_top4_topk_p20,0.0,0.5,"[1, 2, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.4,parent_closure,0.0,0.5,"[2, 3, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.4,local_gist_closure,0.0,0.5,"[0, 2, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.4,native_qk_max_topk_p20,0.0,0.5,"[1, 2, 4]",71
0.0,0.5,3,hotpotqa,5a8c8502554299585d9e36d0,0.4,native_qk_top4_topk_p20,0.0,0.5,"[1, 2, 4]",71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.05,parent_closure,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.05,local_gist_closure,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.05,native_qk_max_topk_p20,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.05,native_qk_top4_topk_p20,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.1,parent_closure,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.1,local_gist_closure,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.1,native_qk_max_topk_p20,0.0,0.0,[4],71
0.0,0.0,1,hotpotqa,5a84c4bb5542991dd0999dec,0.1,native_qk_top4_topk_p20,0.0,0.0,[4],71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.2,parent_closure,0.0,0.0,"[3, 4]",71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.2,local_gist_closure,0.0,0.0,"[3, 4]",71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.2,native_qk_max_topk_p20,0.0,0.0,"[1, 4]",71
0.0,0.5,2,hotpotqa,5a84c4bb5542991dd0999dec,0.2,native_qk_top4_topk_p20,0.0,0.5,"[0, 4]",71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.3,parent_closure,0.0,0.0,"[3, 4]",71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.3,local_gist_closure,0.0,0.0,"[3, 4]",71
0.0,0.0,2,hotpotqa,5a84c4bb5542991dd0999dec,0.3,native_qk_max_topk_p20,0.0,0.0,"[1, 4]",71
0.0,0.5,2,hotpotqa,5a84c4bb5542991dd0999dec,0.3,native_qk_top4_topk_p20,0.0,0.5,"[0, 4]",71
0.0,0.5,3,hotpotqa,5a84c4bb5542991dd0999dec,0.4,parent_closure,0.0,0.5,"[3, 4, 5]",71
0.0,0.5,3,hotpotqa,5a84c4bb5542991dd0999dec,0.4,local_gist_closure,0.0,0.5,"[3, 4, 5]",71
0.0,0.0,3,hotpotqa,5a84c4bb5542991dd0999dec,0.4,native_qk_max_topk_p20,0.0,0.5,"[3, 4, 5]",71
0.0,0.5,3,hotpotqa,5a84c4bb5542991dd0999dec,0.4,native_qk_top4_topk_p20,0.0,0.5,"[3, 4, 5]",71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.05,parent_closure,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.05,local_gist_closure,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.05,native_qk_max_topk_p20,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.05,native_qk_top4_topk_p20,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.1,parent_closure,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.1,local_gist_closure,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.1,native_qk_max_topk_p20,0.0,0.0,[6],71
0.0,0.0,1,hotpotqa,5abbd4035542993f40c73bcb,0.1,native_qk_top4_topk_p20,0.0,0.0,[6],71
0.0,0.0,2,hotpotqa,5abbd4035542993f40c73bcb,0.2,parent_closure,0.0,0.0,"[5, 6]",71
0.0,0.0,2,hotpotqa,5abbd4035542993f40c73bcb,0.2,local_gist_closure,0.0,0.0,"[5, 6]",71
0.0,0.0,2,hotpotqa,5abbd4035542993f40c73bcb,0.2,native_qk_max_topk_p20,0.0,0.0,"[5, 6]",71
0.0,0.5,2,hotpotqa,5abbd4035542993f40c73bcb,0.2,native_qk_top4_topk_p20,0.0,0.5,"[2, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.3,parent_closure,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.3,local_gist_closure,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.3,native_qk_max_topk_p20,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.3,native_qk_top4_topk_p20,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.4,parent_closure,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.4,local_gist_closure,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.4,native_qk_max_topk_p20,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,3,hotpotqa,5abbd4035542993f40c73bcb,0.4,native_qk_top4_topk_p20,0.0,0.5,"[2, 5, 6]",71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.05,parent_closure,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.05,local_gist_closure,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.05,native_qk_max_topk_p20,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.05,native_qk_top4_topk_p20,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.1,parent_closure,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.1,local_gist_closure,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.1,native_qk_max_topk_p20,0.0,0.5,[6],71
0.0,0.5,1,hotpotqa,5ae6143f5542996de7b71b2d,0.1,native_qk_top4_topk_p20,0.0,0.5,[6],71
0.0,0.5,2,hotpotqa,5ae6143f5542996de7b71b2d,0.2,parent_closure,0.0,0.5,"[4, 6]",71
0.0,0.5,2,hotpotqa,5ae6143f5542996de7b71b2d,0.2,local_gist_closure,0.0,0.5,"[3, 6]",71
0.0,0.5,2,hotpotqa,5ae6143f5542996de7b71b2d,0.2,native_qk_max_topk_p20,0.0,0.5,"[3, 6]",71
1.0,1.0,2,hotpotqa,5ae6143f5542996de7b71b2d,0.2,native_qk_top4_topk_p20,1.0,1.0,"[1, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.3,parent_closure,0.0,0.5,"[3, 4, 6]",71
1.0,1.0,3,hotpotqa,5ae6143f5542996de7b71b2d,0.3,local_gist_closure,1.0,1.0,"[1, 3, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.3,native_qk_max_topk_p20,0.0,0.5,"[2, 3, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.3,native_qk_top4_topk_p20,0.0,0.5,"[3, 4, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,parent_closure,0.0,0.5,"[3, 4, 6]",71
1.0,1.0,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,local_gist_closure,1.0,1.0,"[1, 3, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,native_qk_max_topk_p20,0.0,0.5,"[2, 3, 6]",71
0.0,0.5,3,hotpotqa,5ae6143f5542996de7b71b2d,0.4,native_qk_top4_topk_p20,0.0,0.5,"[3, 4, 6]",71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.05,parent_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.05,local_gist_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.05,native_qk_max_topk_p20,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.05,native_qk_top4_topk_p20,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.1,parent_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.1,local_gist_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.1,native_qk_max_topk_p20,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.1,native_qk_top4_topk_p20,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.2,parent_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.2,local_gist_closure,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.2,native_qk_max_topk_p20,0.0,0.0,[1],71
0.0,0.0,1,hotpotqa,5a7e513a5542994959419996,0.2,native_qk_top4_topk_p20,0.0,0.0,[1],71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,parent_closure,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,local_gist_closure,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,native_qk_max_topk_p20,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.3,native_qk_top4_topk_p20,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,parent_closure,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,local_gist_closure,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,native_qk_max_topk_p20,0.0,0.5,"[1, 3]",71
0.0,0.5,2,hotpotqa,5a7e513a5542994959419996,0.4,native_qk_top4_topk_p20,0.0,0.5,"[1, 3]",71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,parent_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,local_gist_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,native_qk_max_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.05,native_qk_top4_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,parent_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,local_gist_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,native_qk_max_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5a80d6be55429938b6142206,0.1,native_qk_top4_topk_p20,0.0,0.0,[0],71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,parent_closure,0.0,0.0,"[0, 5]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,local_gist_closure,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,native_qk_max_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.2,native_qk_top4_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,parent_closure,0.0,0.0,"[0, 5]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,local_gist_closure,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,native_qk_max_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5a80d6be55429938b6142206,0.3,native_qk_top4_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,parent_closure,0.0,0.0,"[0, 1, 5]",71
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,local_gist_closure,0.0,0.0,"[0, 1, 5]",71
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,native_qk_max_topk_p20,0.0,0.0,"[0, 1, 5]",71
0.0,0.0,3,hotpotqa,5a80d6be55429938b6142206,0.4,native_qk_top4_topk_p20,0.0,0.0,"[0, 1, 5]",71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.05,parent_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.05,local_gist_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.05,native_qk_max_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.05,native_qk_top4_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.1,parent_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.1,local_gist_closure,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.1,native_qk_max_topk_p20,0.0,0.5,[4],71
0.0,0.5,1,hotpotqa,5ab88c075542991b5579efbe,0.1,native_qk_top4_topk_p20,0.0,0.5,[4],71
0.0,0.5,2,hotpotqa,5ab88c075542991b5579efbe,0.2,parent_closure,0.0,0.5,"[2, 4]",71
0.0,0.5,2,hotpotqa,5ab88c075542991b5579efbe,0.2,local_gist_closure,0.0,0.5,"[2, 4]",71
0.0,0.5,2,hotpotqa,5ab88c075542991b5579efbe,0.2,native_qk_max_topk_p20,0.0,0.5,"[2, 4]",71
0.0,0.5,2,hotpotqa,5ab88c075542991b5579efbe,0.2,native_qk_top4_topk_p20,0.0,0.5,"[2, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,parent_closure,1.0,1.0,"[2, 3, 4]",71
0.0,0.5,3,hotpotqa,5ab88c075542991b5579efbe,0.3,local_gist_closure,1.0,1.0,"[2, 3, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,native_qk_max_topk_p20,1.0,1.0,"[2, 3, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.3,native_qk_top4_topk_p20,1.0,1.0,"[2, 3, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,parent_closure,1.0,1.0,"[2, 3, 4]",71
0.0,0.5,3,hotpotqa,5ab88c075542991b5579efbe,0.4,local_gist_closure,1.0,1.0,"[2, 3, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,native_qk_max_topk_p20,1.0,1.0,"[2, 3, 4]",71
1.0,1.0,3,hotpotqa,5ab88c075542991b5579efbe,0.4,native_qk_top4_topk_p20,1.0,1.0,"[2, 3, 4]",71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,parent_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,local_gist_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.05,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,parent_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,local_gist_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.1,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,parent_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,local_gist_closure,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,native_qk_max_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,1,hotpotqa,5a714b645542994082a3e78b,0.2,native_qk_top4_topk_p20,0.0,0.3333333333333333,[3],71
0.0,0.3333333333333333,2,hotpotqa,5a714b645542994082a3e78b,0.3,parent_closure,0.0,0.3333333333333333,"[0, 3]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,local_gist_closure,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,native_qk_max_topk_p20,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.3,native_qk_top4_topk_p20,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.3333333333333333,2,hotpotqa,5a714b645542994082a3e78b,0.4,parent_closure,0.0,0.3333333333333333,"[0, 3]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,local_gist_closure,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,native_qk_max_topk_p20,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.6666666666666666,2,hotpotqa,5a714b645542994082a3e78b,0.4,native_qk_top4_topk_p20,0.0,0.6666666666666666,"[3, 4]",71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,parent_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,local_gist_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,native_qk_max_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.05,native_qk_top4_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,parent_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,local_gist_closure,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,native_qk_max_topk_p20,0.0,0.0,[0],71
0.0,0.0,1,hotpotqa,5abce85755429959677d6b3e,0.1,native_qk_top4_topk_p20,0.0,0.0,[0],71
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,parent_closure,0.0,0.0,"[0, 5]",71
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,local_gist_closure,0.0,0.0,"[0, 5]",71
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,native_qk_max_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.0,2,hotpotqa,5abce85755429959677d6b3e,0.2,native_qk_top4_topk_p20,0.0,0.0,"[0, 1]",71
0.0,0.3333333333333333,3,hotpotqa,5abce85755429959677d6b3e,0.3,parent_closure,0.0,0.3333333333333333,"[0, 4, 5]",71
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,local_gist_closure,0.0,0.3333333333333333,"[0, 4, 5]",71
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,native_qk_max_topk_p20,0.0,0.3333333333333333,"[0, 4, 5]",71
0.0,0.0,3,hotpotqa,5abce85755429959677d6b3e,0.3,native_qk_top4_topk_p20,0.0,0.3333333333333333,"[0, 4, 5]",71
0.0,0.3333333333333333,4,hotpotqa,5abce85755429959677d6b3e,0.4,parent_closure,0.0,0.3333333333333333,"[0, 1, 4, 5]",71
0.0,0.3333333333333333,4,hotpotqa,5abce85755429959677d6b3e,0.4,local_gist_closure,0.0,0.3333333333333333,"[0, 1, 4, 5]",71
0.0,0.3333333333333333,4,hotpotqa,5abce85755429959677d6b3e,0.4,native_qk_max_topk_p20,0.0,0.3333333333333333,"[0, 1, 4, 5]",71
0.0,0.3333333333333333,4,hotpotqa,5abce85755429959677d6b3e,0.4,native_qk_top4_topk_p20,0.0,0.3333333333333333,"[0, 1, 4, 5]",71
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,parent_closure,1.0,1.0,"[0, 21]",71
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,local_gist_closure,1.0,1.0,"[0, 20]",71
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,native_qk_max_topk_p20,1.0,1.0,"[0, 12]",71
1.0,1.0,2,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.05,native_qk_top4_topk_p20,1.0,1.0,"[0, 20]",71
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,parent_closure,1.0,1.0,"[0, 20, 21]",71
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,local_gist_closure,1.0,1.0,"[0, 20, 21]",71
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,native_qk_max_topk_p20,1.0,1.0,"[0, 12, 21]",71
1.0,1.0,3,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.1,native_qk_top4_topk_p20,1.0,1.0,"[0, 20, 21]",71
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,parent_closure,1.0,1.0,"[0, 18, 19, 20, 21]",71
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,local_gist_closure,1.0,1.0,"[0, 18, 19, 20, 21]",71
1.0,1.0,5,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,0.2,native_qk_max_topk_p20,1.0,1.0,"[0, 12, 13, 20, 21]",71
