dataset,family,policy,channels,parameter,k_total,n,evidence_recall,complete_recovery,precision,reciprocal_rank,routing_index_bytes,routing_seconds,native_kv_tokens_materialized
qasper,rrf,L+E+QK:RRF,L+E+QK,c=10,8,8,0.725,0.625,0.15625,0.5295138888888888,332221.375,0.5793039999261964,2037.75
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,8,0.3875,0.25,0.3125,0.6222222222222222,334426.375,0.5796816499496344,512.0
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,8,0.475,0.375,0.25,0.6222222222222222,334426.375,0.5796816499496344,1024.0
qasper,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,8,0.725,0.625,0.15625,0.6222222222222222,334426.375,0.5796816499496344,2042.5
qasper,rrf,L+E+S:RRF,L+E+S,c=10,2,8,0.15,0.125,0.1875,0.36507936507936506,33370.375,0.0009616499883122742,512.0
qasper,rrf,L+E+S:RRF,L+E+S,c=10,4,8,0.4625,0.375,0.21875,0.36507936507936506,33370.375,0.0009616499883122742,1024.0
qasper,rrf,L+E+S:RRF,L+E+S,c=10,8,8,0.725,0.625,0.15625,0.36507936507936506,33370.375,0.0009616499883122742,2042.75
qasper,rrf,L+E:RRF,L+E,c=60,2,8,0.0125,0.0,0.0625,0.2722222222222222,31165.375,0.0005839999648742378,512.0
qasper,rrf,L+E:RRF,L+E,c=60,4,8,0.1375,0.125,0.09375,0.2722222222222222,31165.375,0.0005839999648742378,1024.0
qasper,rrf,L+E:RRF,L+E,c=60,8,8,0.475,0.375,0.125,0.2722222222222222,31165.375,0.0005839999648742378,2037.75
qasper,rrf,L+QK:RRF,L+QK,c=10,2,8,0.5125,0.375,0.375,0.7333333333333333,322800.875,0.5791427874064539,510.875
qasper,rrf,L+QK:RRF,L+QK,c=10,4,8,0.5875,0.5,0.25,0.7333333333333333,322800.875,0.5791427874064539,1022.625
qasper,rrf,L+QK:RRF,L+QK,c=10,8,8,0.9125,0.875,0.1875,0.7333333333333333,322800.875,0.5791427874064539,2018.25
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,2,8,0.3875,0.25,0.3125,0.5907738095238095,325005.875,0.5795204374298919,511.75
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,4,8,0.6625,0.5,0.28125,0.5907738095238095,325005.875,0.5795204374298919,1022.625
qasper,rrf,L+S+QK:RRF,L+S+QK,c=10,8,8,0.8625,0.75,0.1875,0.5907738095238095,325005.875,0.5795204374298919,2042.5
qasper,rrf,L+S:RRF,L+S,c=10,2,8,0.3375,0.25,0.3125,0.5180555555555556,23949.875,0.0008004374685697258,507.875
qasper,rrf,L+S:RRF,L+S,c=10,4,8,0.475,0.375,0.21875,0.5180555555555556,23949.875,0.0008004374685697258,1019.625
qasper,rrf,L+S:RRF,L+S,c=10,8,8,0.6,0.5,0.140625,0.5180555555555556,23949.875,0.0008004374685697258,2042.5
qasper,rrf,S+QK:RRF,S+QK,c=10,2,8,0.65,0.5,0.5,0.84375,303261.0,0.5790976499847602,512.0
qasper,rrf,S+QK:RRF,S+QK,c=10,4,8,0.8375,0.75,0.3125,0.84375,303261.0,0.5790976499847602,1024.0
qasper,rrf,S+QK:RRF,S+QK,c=10,8,8,0.9375,0.875,0.21875,0.84375,303261.0,0.5790976499847602,2018.25
qasper,single,E,E,,2,8,0.0625,0.0,0.0625,0.1881417193917194,9420.5,0.00016121251974254847,512.0
qasper,single,E,E,,4,8,0.1375,0.125,0.09375,0.1881417193917194,9420.5,0.00016121251974254847,1014.875
qasper,single,E,E,,8,8,0.4,0.375,0.09375,0.1881417193917194,9420.5,0.00016121251974254847,2037.75
qasper,single,L,L,,2,8,0.1375,0.125,0.125,0.40208333333333335,21744.875,0.0004227874451316893,512.0
qasper,single,L,L,,4,8,0.325,0.25,0.125,0.40208333333333335,21744.875,0.0004227874451316893,1018.75
qasper,single,L,L,,8,8,0.525,0.375,0.109375,0.40208333333333335,21744.875,0.0004227874451316893,2027.625
qasper,single,QK,QK,,2,8,0.575,0.5,0.4375,0.6875,301056.0,0.5787199999613222,510.875
qasper,single,QK,QK,,4,8,0.775,0.75,0.3125,0.6875,301056.0,0.5787199999613222,994.5
qasper,single,QK,QK,,8,8,0.925,0.875,0.203125,0.6875,301056.0,0.5787199999613222,1981.375
qasper,single,QK8,QK8,,2,8,0.5625,0.5,0.3125,0.59375,37632.0,17.183409662538907,499.5
qasper,single,QK8,QK8,,4,8,0.7,0.625,0.25,0.59375,37632.0,17.183409662538907,1010.375
qasper,single,QK8,QK8,,8,8,0.9,0.875,0.171875,0.59375,37632.0,17.183409662538907,2000.625
qasper,single,S,S,,2,8,0.45,0.375,0.3125,0.446875,2205.0,0.00037765002343803644,512.0
qasper,single,S,S,,4,8,0.5125,0.375,0.1875,0.446875,2205.0,0.00037765002343803644,1019.875
qasper,single,S,S,,8,8,0.825,0.75,0.140625,0.446875,2205.0,0.00037765002343803644,2043.625
qasper,single,native_mean,native_mean,,2,8,0.025,0.0,0.125,0.3054487179487179,75264.0,0.21708981253323145,512.0
qasper,single,native_mean,native_mean,,4,8,0.35,0.25,0.1875,0.3054487179487179,75264.0,0.21708981253323145,1012.5
qasper,single,native_mean,native_mean,,8,8,0.7,0.625,0.1875,0.3054487179487179,75264.0,0.21708981253323145,2035.125
qasper,single,oracle,oracle,,2,8,0.9,0.875,0.6875,1.0,0.0,0.0,512.0
qasper,single,oracle,oracle,,4,8,0.925,0.875,0.40625,1.0,0.0,0.0,1024.0
qasper,single,oracle,oracle,,8,8,0.975,0.875,0.265625,1.0,0.0,0.0,2048.0
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,8,0.325,0.25,0.3125,0.4826388888888889,310476.5,0.5788812124810647,512.0
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,8,0.45,0.375,0.1875,0.4662698412698413,310476.5,0.5788812124810647,994.5
qasper,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,8,0.775,0.75,0.15625,0.4418154761904762,310476.5,0.5788812124810647,1985.0
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,8,0.5875,0.5,0.5,0.7239583333333334,312681.5,0.5792588625045028,512.0
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,8,0.5875,0.5,0.25,0.6324404761904762,312681.5,0.5792588625045028,1024.0
qasper,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,8,0.8375,0.75,0.15625,0.5461309523809523,312681.5,0.5792588625045028,2022.25
qasper,union_agreement,E+S:U2,E+S,candidate_pool=2,2,8,0.1375,0.0,0.1875,0.38229166666666664,11625.5,0.0005388625431805849,512.0
qasper,union_agreement,E+S:U2,E+S,candidate_pool=4,4,8,0.3375,0.25,0.1875,0.334375,11625.5,0.0005388625431805849,1024.0
qasper,union_agreement,E+S:U2,E+S,candidate_pool=8,8,8,0.8375,0.75,0.15625,0.32410714285714287,11625.5,0.0005388625431805849,2038.875
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,8,0.5125,0.375,0.375,0.5303571428571429,332221.375,0.5793039999261964,512.0
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,8,0.575,0.5,0.21875,0.590625,332221.375,0.5793039999261964,1022.875
qasper,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,8,0.725,0.625,0.15625,0.5629960317460317,332221.375,0.5793039999261964,2046.625
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,8,0.325,0.25,0.25,0.6239583333333333,334426.375,0.5796816499496344,512.0
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,8,0.475,0.375,0.25,0.6209821428571428,334426.375,0.5796816499496344,1024.0
qasper,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,8,0.725,0.625,0.15625,0.6180555555555556,334426.375,0.5796816499496344,2042.5
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,8,0.2,0.125,0.1875,0.44930555555555557,33370.375,0.0009616499883122742,512.0
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,8,0.4,0.25,0.1875,0.3763888888888889,33370.375,0.0009616499883122742,1019.875
qasper,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,8,0.725,0.625,0.15625,0.3220238095238095,33370.375,0.0009616499883122742,2042.5
qasper,union_agreement,L+E:U2,L+E,candidate_pool=2,2,8,0.0,0.0,0.0,0.21482371794871793,31165.375,0.0005839999648742378,512.0
qasper,union_agreement,L+E:U2,L+E,candidate_pool=4,4,8,0.1375,0.125,0.09375,0.27107371794871793,31165.375,0.0005839999648742378,1014.875
qasper,union_agreement,L+E:U2,L+E,candidate_pool=8,8,8,0.475,0.375,0.125,0.2722222222222222,31165.375,0.0005839999648742378,2037.75
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,8,0.5125,0.375,0.375,0.7222222222222222,322800.875,0.5791427874064539,510.875
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,8,0.525,0.375,0.21875,0.7263888888888889,322800.875,0.5791427874064539,1022.875
qasper,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,8,0.9125,0.875,0.1875,0.6678571428571428,322800.875,0.5791427874064539,2034.125
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,8,0.5125,0.375,0.375,0.6845238095238095,325005.875,0.5795204374298919,512.0
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,8,0.725,0.625,0.3125,0.59375,325005.875,0.5795204374298919,1018.75
qasper,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,8,0.8625,0.75,0.1875,0.7135416666666666,325005.875,0.5795204374298919,2042.5
qasper,union_agreement,L+S:U2,L+S,candidate_pool=2,2,8,0.3375,0.25,0.3125,0.5252403846153846,23949.875,0.0008004374685697258,512.0
qasper,union_agreement,L+S:U2,L+S,candidate_pool=4,4,8,0.4625,0.375,0.1875,0.5294070512820512,23949.875,0.0008004374685697258,1019.875
qasper,union_agreement,L+S:U2,L+S,candidate_pool=8,8,8,0.6,0.5,0.140625,0.5270833333333333,23949.875,0.0008004374685697258,2041.25
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,8,0.65,0.5,0.5,0.8333333333333334,303261.0,0.5790976499847602,512.0
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,8,0.85,0.75,0.34375,0.7604166666666666,303261.0,0.5790976499847602,1024.0
qasper,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,8,0.9375,0.875,0.21875,0.78125,303261.0,0.5790976499847602,2046.625
qasper,union_round_robin,E+QK:U0,E+QK,,2,8,0.375,0.25,0.25,0.3472222222222222,310476.5,0.5788812124810647,512.0
qasper,union_round_robin,E+QK:U0,E+QK,,4,8,0.6375,0.625,0.25,0.3472222222222222,310476.5,0.5788812124810647,1022.875
qasper,union_round_robin,E+QK:U0,E+QK,,8,8,0.775,0.75,0.15625,0.3472222222222222,310476.5,0.5788812124810647,2009.375
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,2,8,0.0125,0.0,0.0625,0.2947916666666667,312681.5,0.5792588625045028,512.0
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,4,8,0.45,0.375,0.1875,0.2947916666666667,312681.5,0.5792588625045028,1024.0
qasper,union_round_robin,E+S+QK:U0,E+S+QK,,8,8,0.9,0.875,0.171875,0.2947916666666667,312681.5,0.5792588625045028,2005.25
qasper,union_round_robin,E+S:U0,E+S,,2,8,0.0125,0.0,0.0625,0.25729166666666664,11625.5,0.0005388625431805849,512.0
qasper,union_round_robin,E+S:U0,E+S,,4,8,0.5125,0.375,0.1875,0.25729166666666664,11625.5,0.0005388625431805849,1024.0
qasper,union_round_robin,E+S:U0,E+S,,8,8,0.7125,0.625,0.140625,0.25729166666666664,11625.5,0.0005388625431805849,2033.625
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,2,8,0.2625,0.125,0.25,0.4886904761904762,332221.375,0.5793039999261964,512.0
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,4,8,0.575,0.5,0.21875,0.4886904761904762,332221.375,0.5793039999261964,1022.875
qasper,union_round_robin,L+E+QK:U0,L+E+QK,,8,8,0.775,0.75,0.15625,0.4886904761904762,332221.375,0.5793039999261964,2005.25
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,2,8,0.1375,0.125,0.125,0.43645833333333334,334426.375,0.5796816499496344,512.0
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,4,8,0.5875,0.5,0.25,0.43645833333333334,334426.375,0.5796816499496344,1024.0
qasper,union_round_robin,L+E+S+QK:U0,L+E+S+QK,,8,8,0.9125,0.875,0.1875,0.43645833333333334,334426.375,0.5796816499496344,2005.25
qasper,union_round_robin,L+E+S:U0,L+E+S,,2,8,0.1375,0.125,0.125,0.3951388888888889,33370.375,0.0009616499883122742,512.0
qasper,union_round_robin,L+E+S:U0,L+E+S,,4,8,0.3375,0.25,0.15625,0.3951388888888889,33370.375,0.0009616499883122742,1024.0
qasper,union_round_robin,L+E+S:U0,L+E+S,,8,8,0.6,0.5,0.140625,0.3951388888888889,33370.375,0.0009616499883122742,2033.625
qasper,union_round_robin,L+E:U0,L+E,,2,8,0.1375,0.125,0.125,0.3919070512820513,31165.375,0.0005839999648742378,512.0
qasper,union_round_robin,L+E:U0,L+E,,4,8,0.3875,0.25,0.15625,0.3919070512820513,31165.375,0.0005839999648742378,1010.75
qasper,union_round_robin,L+E:U0,L+E,,8,8,0.5875,0.5,0.125,0.3919070512820513,31165.375,0.0005839999648742378,2018.75
qasper,union_round_robin,L+QK:U0,L+QK,,2,8,0.5125,0.375,0.375,0.5347222222222222,322800.875,0.5791427874064539,512.0
qasper,union_round_robin,L+QK:U0,L+QK,,4,8,0.5875,0.5,0.25,0.5347222222222222,322800.875,0.5791427874064539,1022.875
qasper,union_round_robin,L+QK:U0,L+QK,,8,8,0.7875,0.75,0.171875,0.5347222222222222,322800.875,0.5791427874064539,2012.0
qasper,union_round_robin,L+S+QK:U0,L+S+QK,,2,8,0.15,0.125,0.1875,0.4595238095238095,325005.875,0.5795204374298919,512.0
qasper,union_round_robin,L+S+QK:U0,L+S+QK,,4,8,0.525,0.375,0.21875,0.4595238095238095,325005.875,0.5795204374298919,1024.0
qasper,union_round_robin,L+S+QK:U0,L+S+QK,,8,8,0.85,0.75,0.171875,0.4595238095238095,325005.875,0.5795204374298919,2014.375
qasper,union_round_robin,L+S:U0,L+S,,2,8,0.15,0.125,0.1875,0.38982371794871795,23949.875,0.0008004374685697258,512.0
qasper,union_round_robin,L+S:U0,L+S,,4,8,0.4625,0.375,0.1875,0.38982371794871795,23949.875,0.0008004374685697258,1019.875
qasper,union_round_robin,L+S:U0,L+S,,8,8,0.7125,0.625,0.140625,0.38982371794871795,23949.875,0.0008004374685697258,2042.5
qasper,union_round_robin,S+QK:U0,S+QK,,2,8,0.3875,0.25,0.3125,0.4791666666666667,303261.0,0.5790976499847602,512.0
qasper,union_round_robin,S+QK:U0,S+QK,,4,8,0.7125,0.625,0.28125,0.4791666666666667,303261.0,0.5790976499847602,1022.875
qasper,union_round_robin,S+QK:U0,S+QK,,8,8,0.9125,0.875,0.1875,0.4791666666666667,303261.0,0.5790976499847602,2014.375
