dataset,family,policy,channels,parameter,k_total,reference_channel,n,combined_recall,reference_recall,paired_delta,bootstrap_ci_low,bootstrap_ci_high,wins,ties,losses,resolved_positive,unit
2wikimultihopqa,rrf,L+E+QK:RRF,L+E+QK,c=10,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+QK:RRF,L+E+QK,c=10,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+QK:RRF,L+E+QK,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+QK:RRF,L+E+QK,c=10,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,E,4,0.625,0.29166666666666663,0.3333333333333333,0.0,0.75,2,2,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,L,4,0.625,0.5416666666666666,0.08333333333333333,-0.2916666666666667,0.41666666666666663,2,1,1,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S+QK:RRF,L+E+S+QK,c=10,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E+S:RRF,L+E+S,c=10,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+E:RRF,L+E,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,2,L,4,0.625,0.5416666666666666,0.08333333333333333,-0.2916666666666667,0.41666666666666663,2,1,1,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,4,L,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+QK:RRF,L+QK,c=10,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,2,L,4,0.625,0.5416666666666666,0.08333333333333333,-0.2916666666666667,0.41666666666666663,2,1,1,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,4,L,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,4,S,4,1.0,0.7083333333333334,0.2916666666666667,0.0,0.5833333333333334,2,2,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+S+QK:RRF,L+S+QK,c=10,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,8,L,4,0.9166666666666666,1.0,-0.08333333333333334,-0.25,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,L+S:RRF,L+S,c=10,8,S,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,4,QK,4,0.7916666666666666,0.9166666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,4,S,4,0.7916666666666666,0.7083333333333334,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,rrf,S+QK:RRF,S+QK,c=10,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,E,4,0.5,0.29166666666666663,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,QK,4,0.5,0.625,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,E,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,E,4,0.625,0.29166666666666663,0.3333333333333333,0.0,0.75,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=2,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=2,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=8,8,E,4,0.9166666666666666,1.0,-0.08333333333333334,-0.25,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,E+S:U2,E+S,candidate_pool=8,8,S,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,QK,4,0.41666666666666663,0.625,-0.20833333333333331,-0.41666666666666663,0.0,0,2,2,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,E,4,0.5416666666666666,0.29166666666666663,0.25,0.0,0.75,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,L,4,0.5416666666666666,0.5416666666666666,0.0,-0.375,0.375,1,2,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,QK,4,0.5416666666666666,0.625,-0.08333333333333333,-0.25,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,S,4,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=2,2,E,4,0.29166666666666663,0.29166666666666663,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=2,2,L,4,0.29166666666666663,0.5416666666666666,-0.25,-0.5,0.0,0,2,2,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=4,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=8,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+E:U2,L+E,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,L,4,0.625,0.5416666666666666,0.08333333333333333,-0.2916666666666667,0.41666666666666663,2,1,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,L,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,L,4,0.625,0.5416666666666666,0.08333333333333333,-0.2916666666666667,0.41666666666666663,2,1,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,L,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=2,2,L,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=2,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=4,4,L,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=4,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=8,8,L,4,0.9166666666666666,1.0,-0.08333333333333334,-0.25,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,L+S:U2,L+S,candidate_pool=8,8,S,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,QK,4,0.625,0.625,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,S,4,0.625,0.5416666666666666,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,QK,4,0.7916666666666666,0.9166666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,S,4,0.7916666666666666,0.7083333333333334,0.08333333333333333,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,2,E,4,0.5,0.29166666666666663,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,2,QK,4,0.5,0.625,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,4,E,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,4,QK,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+QK:U0,E+QK,,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,2,E,4,0.5,0.29166666666666663,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,2,QK,4,0.5,0.625,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,2,S,4,0.5,0.5416666666666666,-0.04166666666666667,-0.375,0.25,1,2,1,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,4,E,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,4,QK,4,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,4,S,4,0.9166666666666666,0.7083333333333334,0.20833333333333331,0.0,0.41666666666666663,2,2,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,8,E,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,8,QK,4,1.0,1.0,0.0,0.0,0.0,0,4,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S+QK:U0,E+S+QK,,8,S,4,1.0,0.9166666666666666,0.08333333333333334,0.0,0.25,1,3,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S:U0,E+S,,2,E,4,0.41666666666666663,0.29166666666666663,0.125,0.0,0.375,1,3,0,False,held_out_identity
2wikimultihopqa,union_round_robin,E+S:U0,E+S,,2,S,4,0.41666666666666663,0.5416666666666666,-0.125,-0.375,0.0,0,3,1,False,held_out_identity
