dataset,example_id,scope,address_views,persistent_bytes,ingestion_seconds,routing_seconds,summary_generation_seconds,summary_embedding_seconds,shared_backing_memory_copies,ingestion_status
musique,2hop__128945_47686,single_channel,L,8209,0.0028115001041442156,0.0001821999903768301,0.0,0.0,1,measured_source_bm25_build
musique,2hop__128945_47686,single_channel,E,5042,0.007631700253114104,0.00010950001887977123,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__128945_47686,single_channel,S,14693,22.98826520028524,0.38167669996619225,22.60721640009433,0.3810488001909107,1,cached_generation_plus_measured_embedding
musique,2hop__128945_47686,single_channel,QK,147456,0.0,0.26880980003625154,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__128945_47686,single_channel,QK8,18432,0.0,8.36374169983901,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__128945_47686,single_channel,native_mean,36864,0.0,0.0008747999090701342,0.0,0.0,1,inherited_native_features
musique,2hop__128945_47686,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__128945_47686,combined_stack,L+E+QK,160707,0.01044320035725832,0.26910150004550815,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__128945_47686,combined_stack,L+E+S+QK,175400,22.9987084006425,0.6507782000117004,22.60721640009433,0.3810488001909107,1,component_sum; QK projection inherited
musique,2hop__131951_643670,single_channel,L,5698,0.0017411001026630402,0.0002568999771028757,0.0,0.0,1,measured_source_bm25_build
musique,2hop__131951_643670,single_channel,E,3265,0.007469400065019727,6.989995017647743e-05,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__131951_643670,single_channel,S,9869,14.74204279971309,0.2592756000813097,14.483061999781057,0.2589807999320328,1,cached_generation_plus_measured_embedding
musique,2hop__131951_643670,single_channel,QK,98304,0.0,0.527482399949804,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__131951_643670,single_channel,QK8,12288,0.0,5.6034707999788225,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__131951_643670,single_channel,native_mean,24576,0.0,0.00023310002870857716,0.0,0.0,1,inherited_native_features
musique,2hop__131951_643670,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__131951_643670,combined_stack,L+E+QK,107267,0.009210500167682767,0.5278091998770833,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__131951_643670,combined_stack,L+E+S+QK,117136,14.751253299880773,0.787084799958393,14.483061999781057,0.2589807999320328,1,component_sum; QK projection inherited
musique,2hop__133116_533882,single_channel,L,8378,0.0017792999278753996,0.00014950009062886238,0.0,0.0,1,measured_source_bm25_build
musique,2hop__133116_533882,single_channel,E,4999,0.005766400136053562,6.280001252889633e-05,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__133116_533882,single_channel,S,14888,21.96620519948192,0.29947709990665317,21.667084499495104,0.29912069998681545,1,cached_generation_plus_measured_embedding
musique,2hop__133116_533882,single_channel,QK,147456,0.0,0.2001868998631835,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__133116_533882,single_channel,QK8,18432,0.0,8.288774200016633,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__133116_533882,single_channel,native_mean,36864,0.0,0.12335660005919635,0.0,0.0,1,inherited_native_features
musique,2hop__133116_533882,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__133116_533882,combined_stack,L+E+QK,160833,0.007545700063928962,0.20039919996634126,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__133116_533882,combined_stack,L+E+S+QK,175721,21.97375089954585,0.4998762998729944,21.667084499495104,0.29912069998681545,1,component_sum; QK projection inherited
musique,2hop__13353_85402,single_channel,L,11130,0.004177700029686093,0.0003160999622195959,0.0,0.0,1,measured_source_bm25_build
musique,2hop__13353_85402,single_channel,E,6387,0.013876300072297454,0.00018410012125968933,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__13353_85402,single_channel,S,19541,29.8270747999195,0.34121280000545084,29.486452199984342,0.3406225999351591,1,cached_generation_plus_measured_embedding
musique,2hop__13353_85402,single_channel,QK,196608,0.0,0.14726669993251562,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__13353_85402,single_channel,QK8,24576,0.0,8.088316300185397,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__13353_85402,single_channel,native_mean,49152,0.0,0.00040469993837177753,0.0,0.0,1,inherited_native_features
musique,2hop__13353_85402,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__13353_85402,combined_stack,L+E+QK,214125,0.018054000101983547,0.1477669000159949,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__13353_85402,combined_stack,L+E+S+QK,233666,29.845128800021484,0.48897970002144575,29.486452199984342,0.3406225999351591,1,component_sum; QK projection inherited
musique,2hop__159741_161674,single_channel,L,12714,0.003621899988502264,0.0003525000065565109,0.0,0.0,1,measured_source_bm25_build
musique,2hop__159741_161674,single_channel,E,6458,0.011460899841040373,0.0001126001589000225,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__159741_161674,single_channel,S,19685,30.487732500070706,0.3295259999576956,30.158911400008947,0.32882110006175935,1,cached_generation_plus_measured_embedding
musique,2hop__159741_161674,single_channel,QK,196608,0.0,0.8400140998419374,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__159741_161674,single_channel,QK8,24576,0.0,11.403826199937612,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__159741_161674,single_channel,native_mean,49152,0.0,0.0009680001530796289,0.0,0.0,1,inherited_native_features
musique,2hop__159741_161674,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__159741_161674,combined_stack,L+E+QK,215780,0.015082799829542637,0.840479200007394,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__159741_161674,combined_stack,L+E+S+QK,235465,30.50281529990025,1.1700051999650896,30.158911400008947,0.32882110006175935,1,component_sum; QK projection inherited
musique,2hop__16581_16569,single_channel,L,12438,0.0030837999656796455,0.0001610000617802143,0.0,0.0,1,measured_source_bm25_build
musique,2hop__16581_16569,single_channel,E,6830,0.010910799959674478,0.00030140019953250885,0.0,0.0,1,measured_extract_and_bm25_build
musique,2hop__16581_16569,single_channel,S,19675,30.598700100323185,0.3784364000894129,30.22129820031114,0.3774019000120461,1,cached_generation_plus_measured_embedding
musique,2hop__16581_16569,single_channel,QK,196608,0.0,0.4911815000232309,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__16581_16569,single_channel,QK8,24576,0.0,6.589786699973047,0.0,0.0,1,inherited_checkpoint_projection_not_remeasured
musique,2hop__16581_16569,single_channel,native_mean,49152,0.0,0.0002166999038308859,0.0,0.0,1,inherited_native_features
musique,2hop__16581_16569,single_channel,oracle,0,0.0,0.0,0.0,0.0,1,evaluation_identity_control
musique,2hop__16581_16569,combined_stack,L+E+QK,215876,0.013994599925354123,0.49164390028454363,0.0,0.0,1,component_sum; QK projection inherited
musique,2hop__16581_16569,combined_stack,L+E+S+QK,235551,30.61269470024854,0.8700803003739566,30.22129820031114,0.3774019000120461,1,component_sum; QK projection inherited
