dataset,model_tier,seed,method,examples,mrr,f80,f90,auc_0_30,r_at_3,r_at_8,router_parameters,router_backbone_percent,routing_dimension,native_hidden_index_bytes,projected_index_bytes,native_detail_kv_bytes,payload_parity_max_abs_error,r_at_5pct,any_r_at_5pct,all_r_at_5pct,kv_at_5pct,r_at_10pct,any_r_at_10pct,all_r_at_10pct,kv_at_10pct,r_at_20pct,any_r_at_20pct,all_r_at_20pct,kv_at_20pct,r_at_30pct,any_r_at_30pct,all_r_at_30pct,kv_at_30pct
qasper,tiny,21,hidden_cosine,13,0.6341222879684417,0.26666666666666666,0.26666666666666666,0.6974358974358975,0.7692307692307693,0.9230769230769231,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.05546354188005874,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.1116439417630423,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.17854068120676267,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.30562927608296875
qasper,tiny,21,learned_projection,13,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.051996722746622114,1.0,1.0,1.0,0.11902074169921158,1.0,1.0,1.0,0.18914898575127517,1.0,1.0,1.0,0.31633215689697725
qasper,tiny,21,shuffled_projection,13,0.07256077256077256,1.0,1.0,0.0,0.0,0.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.0,0.0,0.0,0.06344588840700846,0.0,0.0,0.0,0.14135664692535055,0.0,0.0,0.0,0.20752368253768563,0.0,0.0,0.0,0.34501797450501487
qasper,tiny,42,post_rope_k,13,0.8294871794871794,0.2,0.26666666666666666,0.8269230769230769,0.8461538461538461,1.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.054412976569525554,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.10492347705559456,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.16861572788192697,1.0,1.0,1.0,0.2982129056373614
qasper,tiny,42,pre_rope_k,13,0.3818376068376068,1.0,1.0,0.43333333333333335,0.5384615384615384,0.6923076923076923,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.04925003004935702,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.10225717741939559,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.16420825902886868,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2995777326595037
qasper,tiny,42,hidden_cosine,13,0.17646135915366684,1.0,1.0,0.16025641025641027,0.23076923076923078,0.38461538461538464,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.0,0.0,0.0,0.06367802734558835,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13579893638107132,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.21534466143659092,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.35548821588093354
qasper,tiny,42,learned_projection,13,0.8717948717948718,0.13333333333333333,0.13333333333333333,0.9166666666666667,1.0,1.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.05090952467556303,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.10562049232468758,1.0,1.0,1.0,0.1631792795467285,1.0,1.0,1.0,0.3089381604035332
qasper,tiny,42,shuffled_projection,13,0.12667695552310937,1.0,1.0,0.057692307692307696,0.07692307692307693,0.3076923076923077,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.0,0.0,0.0,0.08440831549991322,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15761226622577207,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.22694158766178557,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3750801999383395
qasper,tiny,87,post_rope_k,13,0.5381285381285381,1.0,1.0,0.5115384615384615,0.5384615384615384,0.5384615384615384,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06072206635699132,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12497677054152079,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18295337539949236,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3104008454598211
qasper,tiny,87,pre_rope_k,13,0.5435897435897435,0.3333333333333333,0.5333333333333333,0.532051282051282,0.5384615384615384,1.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.059639880859700616,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.1288371282256777,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.18363559849576955,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3092315811956573
qasper,tiny,87,hidden_cosine,13,0.22515262515262513,1.0,1.0,0.2102564102564103,0.3076923076923077,0.46153846153846156,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07632031274737636,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1480745915941528,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2081114026179373,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.33878287251460193
qasper,tiny,87,learned_projection,13,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.10834192894756163,1.0,1.0,1.0,0.1625254964895579,1.0,1.0,1.0,0.2927972924394981
qasper,tiny,87,shuffled_projection,13,0.1290931290931291,1.0,1.0,0.06410256410256411,0.07692307692307693,0.38461538461538464,4096,0.7922753156721961,32,3840,1920,55296.0,0.0,0.0,0.0,0.0,0.05941654424620389,0.0,0.0,0.0,0.12473807076105062,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.1884137870591657,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.32449170376674136
qasper,small,1,post_rope_k,13,0.595054945054945,0.3333333333333333,0.5333333333333333,0.5756410256410256,0.5384615384615384,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.056095692139709157,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12105532568939562,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.19210520004191378,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.32831531361227506
qasper,small,1,pre_rope_k,13,0.5323260073260073,0.5333333333333333,0.5333333333333333,0.4999999999999999,0.5384615384615384,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.052262288833898336,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11070329651699648,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1745492428453979,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.30993553988206346
qasper,small,1,hidden_cosine,13,0.07020287404902789,1.0,1.0,0.0,0.0,0.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.0824678084187752,0.0,0.0,0.0,0.15014786608331182,0.0,0.0,0.0,0.22709641069445327,0.0,0.0,0.0,0.36472940697019535
qasper,small,1,learned_projection,13,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11039532905241518,1.0,1.0,1.0,0.16587383444820253,1.0,1.0,1.0,0.32072977975081807
qasper,small,1,shuffled_projection,13,0.07776838546069315,1.0,1.0,0.0,0.0,0.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.06391265977404498,0.0,0.0,0.0,0.1332415294654719,0.0,0.0,0.0,0.1985891751242075,0.0,0.0,0.0,0.3302292824877927
qasper,small,7,post_rope_k,13,0.5174908424908424,0.5333333333333333,0.5333333333333333,0.46794871794871795,0.46153846153846156,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05819514974816965,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.11727306286643574,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.19197917921029545,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.32182013869612064
qasper,small,7,pre_rope_k,13,0.37774725274725274,0.5333333333333333,0.5333333333333333,0.3820512820512821,0.38461538461538464,0.9230769230769231,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07579400812997827,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.130817186875046,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.19747077991439216,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3329935309755009
qasper,small,7,hidden_cosine,13,0.08790739175354559,1.0,1.0,0.0,0.0,0.15384615384615385,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.06620427319242037,0.0,0.0,0.0,0.12680978069604373,0.0,0.0,0.0,0.20323548212757758,0.0,0.0,0.0,0.3524031770052185
qasper,small,7,learned_projection,13,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05121972196962134,1.0,1.0,1.0,0.12906152579633573,1.0,1.0,1.0,0.18773894356835288,1.0,1.0,1.0,0.33311986251474546
qasper,small,7,shuffled_projection,13,0.07699864238325776,1.0,1.0,0.0,0.0,0.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.05902860356879962,0.0,0.0,0.0,0.1265301813866494,0.0,0.0,0.0,0.2007819259931218,0.0,0.0,0.0,0.3188754485716798
qasper,small,21,post_rope_k,13,0.6066239316239316,0.5333333333333333,0.5333333333333333,0.5423076923076924,0.5384615384615384,0.9230769230769231,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06312875100424531,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13442606191379045,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.1998740706993497,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3244271266266262
qasper,small,21,pre_rope_k,13,0.6297924297924298,0.3333333333333333,0.5333333333333333,0.5935897435897436,0.6153846153846154,0.9230769230769231,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06429604066258356,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.12767217223270036,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.18108033281337932,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3180490218139792
qasper,small,21,hidden_cosine,13,0.12554945054945055,1.0,1.0,0.044871794871794865,0.0,0.5384615384615384,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.08106473671795716,0.0,0.0,0.0,0.15616271759303327,0.0,0.0,0.0,0.22304812862768383,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.36442180461397544
qasper,small,21,learned_projection,13,0.9615384615384616,0.06666666666666667,0.06666666666666667,0.9653846153846154,1.0,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.05155572230562167,1.0,1.0,1.0,0.11491600034333285,1.0,1.0,1.0,0.18120808394068222,1.0,1.0,1.0,0.3100840070278824
qasper,small,21,shuffled_projection,13,0.1362285150746689,1.0,1.0,0.006410256410256409,0.0,0.6153846153846154,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.06004825779605623,0.0,0.0,0.0,0.12722547707841295,0.0,0.0,0.0,0.19390319755609,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.31926235811608955
qasper,small,42,post_rope_k,13,0.2673076923076923,0.5333333333333333,0.5333333333333333,0.28205128205128205,0.3076923076923077,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.06396099787240016,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.12560109814071788,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.18006341274883597,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3303454060316688
qasper,small,42,pre_rope_k,13,0.6129120879120878,0.5333333333333333,0.5333333333333333,0.5487179487179488,0.5384615384615384,0.9230769230769231,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06076476972577039,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13417623611358082,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.21124718740924894,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3290104349740899
qasper,small,42,hidden_cosine,13,0.08587246087246088,1.0,1.0,0.0,0.0,0.15384615384615385,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.0694980468381458,0.0,0.0,0.0,0.14131656479343743,0.0,0.0,0.0,0.2052762443221645,0.0,0.0,0.0,0.36047143648461266
qasper,small,42,learned_projection,13,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11394717119163646,1.0,1.0,1.0,0.1812133714070877,1.0,1.0,1.0,0.32258837191533607
qasper,small,42,shuffled_projection,13,0.13846239230854615,1.0,1.0,0.05128205128205129,0.07692307692307693,0.5384615384615384,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.07193660503171372,0.0,0.0,0.0,0.13931581950746946,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.20133414833397215,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.34735732791163065
qasper,small,87,post_rope_k,13,0.6141025641025641,0.3333333333333333,0.3333333333333333,0.6333333333333333,0.6923076923076923,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.05858873951105267,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.11890718849838115,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.1926963425713484,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.30653977530766974
qasper,small,87,pre_rope_k,13,0.5346153846153846,0.2,0.26666666666666666,0.6756410256410257,0.8461538461538461,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.051181760079853394,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.11385280446515174,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.17565953042828564,1.0,1.0,1.0,0.3002260152163291
qasper,small,87,hidden_cosine,13,0.12777863162478548,1.0,1.0,0.05769230769230769,0.0,0.38461538461538464,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.06363999142038815,0.0,0.0,0.0,0.1426242544885766,0.0,0.0,0.0,0.2103198191563401,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.35041396675326336
qasper,small,87,learned_projection,13,1.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,1.0,1.0,8192,0.572860723236663,32,7680,1920,110592.0,0.0,1.0,1.0,1.0,0.05432772507762444,1.0,1.0,1.0,0.11017780049531502,1.0,1.0,1.0,0.18083863980163903,1.0,1.0,1.0,0.30553581787339745
qasper,small,87,shuffled_projection,13,0.13053058053058053,1.0,1.0,0.025641025641025637,0.0,0.46153846153846156,8192,0.572860723236663,32,7680,1920,110592.0,0.0,0.0,0.0,0.0,0.0713492943175117,0.0,0.0,0.0,0.15568572040929557,0.0,0.0,0.0,0.21795704193280951,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.34728798872361255
