dataset,model_tier,seed,method,fraction,recall,any_evidence_recall,all_evidence_recall,selected_chunk_fraction,selected_kv_token_fraction
qasper,tiny,87,hidden_cosine,0.05,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.06666666666666667,0.07632031274737636
qasper,tiny,87,hidden_cosine,0.1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.13333333333333333,0.1480745915941528
qasper,tiny,87,hidden_cosine,0.15,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.2081114026179373
qasper,tiny,87,hidden_cosine,0.2,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.2081114026179373
qasper,tiny,87,hidden_cosine,0.25,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.26666666666666666,0.2801455318420396
qasper,tiny,87,hidden_cosine,0.3,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.33878287251460193
qasper,tiny,87,hidden_cosine,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5333333333333333,0.5373103312268939
qasper,tiny,87,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,87,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,87,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,87,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,tiny,87,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.10834192894756163
qasper,tiny,87,learned_projection,0.15,1.0,1.0,1.0,0.2,0.1625254964895579
qasper,tiny,87,learned_projection,0.2,1.0,1.0,1.0,0.2,0.1625254964895579
qasper,tiny,87,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.22294651730468937
qasper,tiny,87,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.2927972924394981
qasper,tiny,87,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.506260716021816
qasper,tiny,87,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,tiny,87,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.05941654424620389
qasper,tiny,87,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.05941654424620389
qasper,tiny,87,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.05941654424620389
qasper,tiny,87,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.12473807076105062
qasper,tiny,87,shuffled_projection,0.15,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.1884137870591657
qasper,tiny,87,shuffled_projection,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.1884137870591657
qasper,tiny,87,shuffled_projection,0.25,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.26666666666666666,0.2579554318164066
qasper,tiny,87,shuffled_projection,0.3,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.32449170376674136
qasper,tiny,87,shuffled_projection,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.525618905680906
qasper,tiny,87,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,1,post_rope_k,0.01,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.056095692139709157
qasper,small,1,post_rope_k,0.02,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.056095692139709157
qasper,small,1,post_rope_k,0.05,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.056095692139709157
qasper,small,1,post_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.12105532568939562
qasper,small,1,post_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.19210520004191378
qasper,small,1,post_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.19210520004191378
qasper,small,1,post_rope_k,0.25,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.26666666666666666,0.252427915939853
qasper,small,1,post_rope_k,0.3,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3333333333333333,0.32831531361227506
qasper,small,1,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.506014977708922
qasper,small,1,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,1,pre_rope_k,0.01,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.052262288833898336
qasper,small,1,pre_rope_k,0.02,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.052262288833898336
qasper,small,1,pre_rope_k,0.05,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.052262288833898336
qasper,small,1,pre_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.11070329651699648
qasper,small,1,pre_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.1745492428453979
qasper,small,1,pre_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.1745492428453979
qasper,small,1,pre_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.24105123385355062
qasper,small,1,pre_rope_k,0.3,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3333333333333333,0.30993553988206346
qasper,small,1,pre_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.49625004320941424
qasper,small,1,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,1,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.0824678084187752
qasper,small,1,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.0824678084187752
qasper,small,1,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.0824678084187752
qasper,small,1,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.15014786608331182
qasper,small,1,hidden_cosine,0.15,0.0,0.0,0.0,0.2,0.22709641069445327
qasper,small,1,hidden_cosine,0.2,0.0,0.0,0.0,0.2,0.22709641069445327
qasper,small,1,hidden_cosine,0.25,0.0,0.0,0.0,0.26666666666666666,0.2927881109056977
qasper,small,1,hidden_cosine,0.3,0.0,0.0,0.0,0.3333333333333333,0.36472940697019535
qasper,small,1,hidden_cosine,0.5,0.0,0.0,0.0,0.5333333333333333,0.5644398593350368
qasper,small,1,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,1,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,1,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,1,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,1,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11039532905241518
qasper,small,1,learned_projection,0.15,1.0,1.0,1.0,0.2,0.16587383444820253
qasper,small,1,learned_projection,0.2,1.0,1.0,1.0,0.2,0.16587383444820253
qasper,small,1,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.25108593749245406
qasper,small,1,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.32072977975081807
qasper,small,1,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5234484715394104
qasper,small,1,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,1,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.06391265977404498
qasper,small,1,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.06391265977404498
qasper,small,1,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.06391265977404498
qasper,small,1,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.1332415294654719
qasper,small,1,shuffled_projection,0.15,0.0,0.0,0.0,0.2,0.1985891751242075
qasper,small,1,shuffled_projection,0.2,0.0,0.0,0.0,0.2,0.1985891751242075
qasper,small,1,shuffled_projection,0.25,0.0,0.0,0.0,0.26666666666666666,0.2645447653557093
qasper,small,1,shuffled_projection,0.3,0.0,0.0,0.0,0.3333333333333333,0.3302292824877927
qasper,small,1,shuffled_projection,0.5,0.0,0.0,0.0,0.5333333333333333,0.5216305979230011
qasper,small,1,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,7,post_rope_k,0.01,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.05819514974816965
qasper,small,7,post_rope_k,0.02,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.05819514974816965
qasper,small,7,post_rope_k,0.05,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.06666666666666667,0.05819514974816965
qasper,small,7,post_rope_k,0.1,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.13333333333333333,0.11727306286643574
qasper,small,7,post_rope_k,0.15,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.2,0.19197917921029545
qasper,small,7,post_rope_k,0.2,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.2,0.19197917921029545
qasper,small,7,post_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.25625366875731603
qasper,small,7,post_rope_k,0.3,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.32182013869612064
qasper,small,7,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.5408085238456163
qasper,small,7,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,7,pre_rope_k,0.01,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07579400812997827
qasper,small,7,pre_rope_k,0.02,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07579400812997827
qasper,small,7,pre_rope_k,0.05,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.06666666666666667,0.07579400812997827
qasper,small,7,pre_rope_k,0.1,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.13333333333333333,0.130817186875046
qasper,small,7,pre_rope_k,0.15,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2,0.19747077991439216
qasper,small,7,pre_rope_k,0.2,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.2,0.19747077991439216
qasper,small,7,pre_rope_k,0.25,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.26666666666666666,0.26673083653900287
qasper,small,7,pre_rope_k,0.3,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.3333333333333333,0.3329935309755009
qasper,small,7,pre_rope_k,0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5333333333333333,0.5181173954775564
qasper,small,7,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,7,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.06620427319242037
qasper,small,7,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.06620427319242037
qasper,small,7,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.06620427319242037
qasper,small,7,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.12680978069604373
qasper,small,7,hidden_cosine,0.15,0.0,0.0,0.0,0.2,0.20323548212757758
qasper,small,7,hidden_cosine,0.2,0.0,0.0,0.0,0.2,0.20323548212757758
qasper,small,7,hidden_cosine,0.25,0.0,0.0,0.0,0.26666666666666666,0.27440652651382674
qasper,small,7,hidden_cosine,0.3,0.0,0.0,0.0,0.3333333333333333,0.3524031770052185
qasper,small,7,hidden_cosine,0.5,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5333333333333333,0.5403768933069264
qasper,small,7,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,7,learned_projection,0.01,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05121972196962134
qasper,small,7,learned_projection,0.02,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05121972196962134
qasper,small,7,learned_projection,0.05,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05121972196962134
qasper,small,7,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.12906152579633573
qasper,small,7,learned_projection,0.15,1.0,1.0,1.0,0.2,0.18773894356835288
qasper,small,7,learned_projection,0.2,1.0,1.0,1.0,0.2,0.18773894356835288
qasper,small,7,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.2625155056345143
qasper,small,7,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.33311986251474546
qasper,small,7,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5413358334496514
qasper,small,7,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,7,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.05902860356879962
qasper,small,7,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.05902860356879962
qasper,small,7,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.05902860356879962
qasper,small,7,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.1265301813866494
qasper,small,7,shuffled_projection,0.15,0.0,0.0,0.0,0.2,0.2007819259931218
qasper,small,7,shuffled_projection,0.2,0.0,0.0,0.0,0.2,0.2007819259931218
qasper,small,7,shuffled_projection,0.25,0.0,0.0,0.0,0.26666666666666666,0.26667578378881246
qasper,small,7,shuffled_projection,0.3,0.0,0.0,0.0,0.3333333333333333,0.3188754485716798
qasper,small,7,shuffled_projection,0.5,0.0,0.0,0.0,0.5333333333333333,0.5185064813910399
qasper,small,7,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,21,post_rope_k,0.01,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06312875100424531
qasper,small,21,post_rope_k,0.02,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06312875100424531
qasper,small,21,post_rope_k,0.05,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06312875100424531
qasper,small,21,post_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.13442606191379045
qasper,small,21,post_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.1998740706993497
qasper,small,21,post_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.1998740706993497
qasper,small,21,post_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.26260437096576833
qasper,small,21,post_rope_k,0.3,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.3244271266266262
qasper,small,21,post_rope_k,0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5333333333333333,0.5294366837447778
qasper,small,21,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,21,pre_rope_k,0.01,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06429604066258356
qasper,small,21,pre_rope_k,0.02,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06429604066258356
qasper,small,21,pre_rope_k,0.05,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06429604066258356
qasper,small,21,pre_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.12767217223270036
qasper,small,21,pre_rope_k,0.15,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2,0.18108033281337932
qasper,small,21,pre_rope_k,0.2,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2,0.18108033281337932
qasper,small,21,pre_rope_k,0.25,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.26666666666666666,0.25703514766057795
qasper,small,21,pre_rope_k,0.3,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.3333333333333333,0.3180490218139792
qasper,small,21,pre_rope_k,0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5333333333333333,0.49937043344151255
qasper,small,21,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,21,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.08106473671795716
qasper,small,21,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.08106473671795716
qasper,small,21,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.08106473671795716
qasper,small,21,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.15616271759303327
qasper,small,21,hidden_cosine,0.15,0.0,0.0,0.0,0.2,0.22304812862768383
qasper,small,21,hidden_cosine,0.2,0.0,0.0,0.0,0.2,0.22304812862768383
qasper,small,21,hidden_cosine,0.25,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.26666666666666666,0.2929941689082311
qasper,small,21,hidden_cosine,0.3,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.36442180461397544
qasper,small,21,hidden_cosine,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5333333333333333,0.5613250991444082
qasper,small,21,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,21,learned_projection,0.01,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05155572230562167
qasper,small,21,learned_projection,0.02,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05155572230562167
qasper,small,21,learned_projection,0.05,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.06666666666666667,0.05155572230562167
qasper,small,21,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11491600034333285
qasper,small,21,learned_projection,0.15,1.0,1.0,1.0,0.2,0.18120808394068222
qasper,small,21,learned_projection,0.2,1.0,1.0,1.0,0.2,0.18120808394068222
qasper,small,21,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.2445504688689683
qasper,small,21,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.3100840070278824
qasper,small,21,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5206379193937782
qasper,small,21,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,21,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.06004825779605623
qasper,small,21,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.06004825779605623
qasper,small,21,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.06004825779605623
qasper,small,21,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.12722547707841295
qasper,small,21,shuffled_projection,0.15,0.0,0.0,0.0,0.2,0.19390319755609
qasper,small,21,shuffled_projection,0.2,0.0,0.0,0.0,0.2,0.19390319755609
qasper,small,21,shuffled_projection,0.25,0.0,0.0,0.0,0.26666666666666666,0.2598899979716061
qasper,small,21,shuffled_projection,0.3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.31926235811608955
qasper,small,21,shuffled_projection,0.5,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5333333333333333,0.5182645608731505
qasper,small,21,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,42,post_rope_k,0.01,0.0,0.0,0.0,0.06666666666666667,0.06396099787240016
qasper,small,42,post_rope_k,0.02,0.0,0.0,0.0,0.06666666666666667,0.06396099787240016
qasper,small,42,post_rope_k,0.05,0.0,0.0,0.0,0.06666666666666667,0.06396099787240016
qasper,small,42,post_rope_k,0.1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.13333333333333333,0.12560109814071788
qasper,small,42,post_rope_k,0.15,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.18006341274883597
qasper,small,42,post_rope_k,0.2,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.2,0.18006341274883597
qasper,small,42,post_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.25308087307992266
qasper,small,42,post_rope_k,0.3,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3333333333333333,0.3303454060316688
qasper,small,42,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.5141805015744615
qasper,small,42,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,42,pre_rope_k,0.01,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06076476972577039
qasper,small,42,pre_rope_k,0.02,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06076476972577039
qasper,small,42,pre_rope_k,0.05,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.06666666666666667,0.06076476972577039
qasper,small,42,pre_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.13417623611358082
qasper,small,42,pre_rope_k,0.15,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.21124718740924894
qasper,small,42,pre_rope_k,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.21124718740924894
qasper,small,42,pre_rope_k,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.26666666666666666,0.2668013650335729
qasper,small,42,pre_rope_k,0.3,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.3333333333333333,0.3290104349740899
qasper,small,42,pre_rope_k,0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.5333333333333333,0.5203200456015865
qasper,small,42,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,42,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.0694980468381458
qasper,small,42,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.0694980468381458
qasper,small,42,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.0694980468381458
qasper,small,42,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.14131656479343743
qasper,small,42,hidden_cosine,0.15,0.0,0.0,0.0,0.2,0.2052762443221645
qasper,small,42,hidden_cosine,0.2,0.0,0.0,0.0,0.2,0.2052762443221645
qasper,small,42,hidden_cosine,0.25,0.0,0.0,0.0,0.26666666666666666,0.2731596585254436
qasper,small,42,hidden_cosine,0.3,0.0,0.0,0.0,0.3333333333333333,0.36047143648461266
qasper,small,42,hidden_cosine,0.5,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.5333333333333333,0.5492896068077188
qasper,small,42,hidden_cosine,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,42,learned_projection,0.01,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,42,learned_projection,0.02,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,42,learned_projection,0.05,1.0,1.0,1.0,0.06666666666666667,0.05432772507762444
qasper,small,42,learned_projection,0.1,1.0,1.0,1.0,0.13333333333333333,0.11394717119163646
qasper,small,42,learned_projection,0.15,1.0,1.0,1.0,0.2,0.1812133714070877
qasper,small,42,learned_projection,0.2,1.0,1.0,1.0,0.2,0.1812133714070877
qasper,small,42,learned_projection,0.25,1.0,1.0,1.0,0.26666666666666666,0.2542826864816273
qasper,small,42,learned_projection,0.3,1.0,1.0,1.0,0.3333333333333333,0.32258837191533607
qasper,small,42,learned_projection,0.5,1.0,1.0,1.0,0.5333333333333333,0.5469898819678298
qasper,small,42,learned_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,42,shuffled_projection,0.01,0.0,0.0,0.0,0.06666666666666667,0.07193660503171372
qasper,small,42,shuffled_projection,0.02,0.0,0.0,0.0,0.06666666666666667,0.07193660503171372
qasper,small,42,shuffled_projection,0.05,0.0,0.0,0.0,0.06666666666666667,0.07193660503171372
qasper,small,42,shuffled_projection,0.1,0.0,0.0,0.0,0.13333333333333333,0.13931581950746946
qasper,small,42,shuffled_projection,0.15,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.20133414833397215
qasper,small,42,shuffled_projection,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.2,0.20133414833397215
qasper,small,42,shuffled_projection,0.25,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.26666666666666666,0.273132485887691
qasper,small,42,shuffled_projection,0.3,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.34735732791163065
qasper,small,42,shuffled_projection,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5333333333333333,0.5592817574270514
qasper,small,42,shuffled_projection,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,87,post_rope_k,0.01,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05858873951105267
qasper,small,87,post_rope_k,0.02,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05858873951105267
qasper,small,87,post_rope_k,0.05,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06666666666666667,0.05858873951105267
qasper,small,87,post_rope_k,0.1,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.13333333333333333,0.11890718849838115
qasper,small,87,post_rope_k,0.15,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.2,0.1926963425713484
qasper,small,87,post_rope_k,0.2,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.2,0.1926963425713484
qasper,small,87,post_rope_k,0.25,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.26666666666666666,0.25388972136602683
qasper,small,87,post_rope_k,0.3,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3333333333333333,0.30653977530766974
qasper,small,87,post_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.5004183751978903
qasper,small,87,post_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,87,pre_rope_k,0.01,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.06666666666666667,0.051181760079853394
qasper,small,87,pre_rope_k,0.02,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.06666666666666667,0.051181760079853394
qasper,small,87,pre_rope_k,0.05,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.06666666666666667,0.051181760079853394
qasper,small,87,pre_rope_k,0.1,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.13333333333333333,0.11385280446515174
qasper,small,87,pre_rope_k,0.15,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.2,0.17565953042828564
qasper,small,87,pre_rope_k,0.2,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.2,0.17565953042828564
qasper,small,87,pre_rope_k,0.25,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.26666666666666666,0.23758603742720144
qasper,small,87,pre_rope_k,0.3,1.0,1.0,1.0,0.3333333333333333,0.3002260152163291
qasper,small,87,pre_rope_k,0.5,1.0,1.0,1.0,0.5333333333333333,0.48408172384313863
qasper,small,87,pre_rope_k,1.0,1.0,1.0,1.0,1.0,1.0
qasper,small,87,hidden_cosine,0.01,0.0,0.0,0.0,0.06666666666666667,0.06363999142038815
qasper,small,87,hidden_cosine,0.02,0.0,0.0,0.0,0.06666666666666667,0.06363999142038815
qasper,small,87,hidden_cosine,0.05,0.0,0.0,0.0,0.06666666666666667,0.06363999142038815
qasper,small,87,hidden_cosine,0.1,0.0,0.0,0.0,0.13333333333333333,0.1426242544885766
qasper,small,87,hidden_cosine,0.15,0.0,0.0,0.0,0.2,0.2103198191563401
qasper,small,87,hidden_cosine,0.2,0.0,0.0,0.0,0.2,0.2103198191563401
qasper,small,87,hidden_cosine,0.25,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.27694371364981024
qasper,small,87,hidden_cosine,0.3,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.35041396675326336
qasper,small,87,hidden_cosine,0.5,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5333333333333333,0.572389240644201
