partition,dataset,example_id,transition,K_search,theta_edge_label,theta_edge,source_parents,oracle_successors,raw_candidates,edge_admitted_candidates,successor_recall,native_dot_products
test,hotpotqa,5a80d6be55429938b6142206,0,8,q75,12.604165077209473,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,q85,12.6627046585083,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,8,q90,12.721525573730469,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,open,,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q25,12.308167695999146,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q50,12.47966480255127,[2],[4],5,5,1.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q65,12.553230428695679,[2],[4],5,1,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q75,12.604165077209473,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q85,12.6627046585083,[2],[4],5,0,0.0,34715664
test,hotpotqa,5a80d6be55429938b6142206,0,11,q90,12.721525573730469,[2],[4],5,0,0.0,34715664
test,hotpotqa,5ab88c075542991b5579efbe,0,1,open,,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q25,12.308167695999146,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q50,12.47966480255127,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q65,12.553230428695679,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q75,12.604165077209473,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q85,12.6627046585083,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,1,q90,12.721525573730469,[3],[4],1,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,open,,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q25,12.308167695999146,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q50,12.47966480255127,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q65,12.553230428695679,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q75,12.604165077209473,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q85,12.6627046585083,[3],[4],2,2,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,2,q90,12.721525573730469,[3],[4],2,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,open,,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q25,12.308167695999146,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q50,12.47966480255127,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q65,12.553230428695679,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q75,12.604165077209473,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q85,12.6627046585083,[3],[4],3,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,3,q90,12.721525573730469,[3],[4],3,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,open,,[3],[4],4,4,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q25,12.308167695999146,[3],[4],4,4,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q50,12.47966480255127,[3],[4],4,4,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q65,12.553230428695679,[3],[4],4,4,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q75,12.604165077209473,[3],[4],4,4,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q85,12.6627046585083,[3],[4],4,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,4,q90,12.721525573730469,[3],[4],4,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,open,,[3],[4],5,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q25,12.308167695999146,[3],[4],5,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q50,12.47966480255127,[3],[4],5,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q65,12.553230428695679,[3],[4],5,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q75,12.604165077209473,[3],[4],5,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q85,12.6627046585083,[3],[4],5,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,5,q90,12.721525573730469,[3],[4],5,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,open,,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q25,12.308167695999146,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q50,12.47966480255127,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q65,12.553230428695679,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q75,12.604165077209473,[3],[4],6,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q85,12.6627046585083,[3],[4],6,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,6,q90,12.721525573730469,[3],[4],6,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,open,,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q25,12.308167695999146,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q50,12.47966480255127,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q65,12.553230428695679,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q75,12.604165077209473,[3],[4],6,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q85,12.6627046585083,[3],[4],6,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,8,q90,12.721525573730469,[3],[4],6,1,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,open,,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q25,12.308167695999146,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q50,12.47966480255127,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q65,12.553230428695679,[3],[4],6,6,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q75,12.604165077209473,[3],[4],6,5,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q85,12.6627046585083,[3],[4],6,3,1.0,42406144
test,hotpotqa,5ab88c075542991b5579efbe,0,11,q90,12.721525573730469,[3],[4],6,1,1.0,42406144
validation,hotpotqa,5a714b645542994082a3e78b,0,1,open,,[1],"[3, 4]",1,1,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q25,12.308167695999146,[1],"[3, 4]",1,1,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q50,12.47966480255127,[1],"[3, 4]",1,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q65,12.553230428695679,[1],"[3, 4]",1,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q75,12.604165077209473,[1],"[3, 4]",1,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q85,12.6627046585083,[1],"[3, 4]",1,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,1,q90,12.721525573730469,[1],"[3, 4]",1,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,open,,[1],"[3, 4]",2,2,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q25,12.308167695999146,[1],"[3, 4]",2,2,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q50,12.47966480255127,[1],"[3, 4]",2,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q65,12.553230428695679,[1],"[3, 4]",2,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q75,12.604165077209473,[1],"[3, 4]",2,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q85,12.6627046585083,[1],"[3, 4]",2,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,2,q90,12.721525573730469,[1],"[3, 4]",2,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,open,,[1],"[3, 4]",3,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q25,12.308167695999146,[1],"[3, 4]",3,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q50,12.47966480255127,[1],"[3, 4]",3,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q65,12.553230428695679,[1],"[3, 4]",3,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q75,12.604165077209473,[1],"[3, 4]",3,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q85,12.6627046585083,[1],"[3, 4]",3,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,3,q90,12.721525573730469,[1],"[3, 4]",3,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,open,,[1],"[3, 4]",4,4,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q25,12.308167695999146,[1],"[3, 4]",4,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q50,12.47966480255127,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q65,12.553230428695679,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q75,12.604165077209473,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q85,12.6627046585083,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,4,q90,12.721525573730469,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,open,,[1],"[3, 4]",4,4,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q25,12.308167695999146,[1],"[3, 4]",4,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q50,12.47966480255127,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q65,12.553230428695679,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q75,12.604165077209473,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q85,12.6627046585083,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,5,q90,12.721525573730469,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,open,,[1],"[3, 4]",4,4,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q25,12.308167695999146,[1],"[3, 4]",4,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q50,12.47966480255127,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q65,12.553230428695679,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q75,12.604165077209473,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q85,12.6627046585083,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,6,q90,12.721525573730469,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,open,,[1],"[3, 4]",4,4,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q25,12.308167695999146,[1],"[3, 4]",4,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q50,12.47966480255127,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q65,12.553230428695679,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q75,12.604165077209473,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q85,12.6627046585083,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,8,q90,12.721525573730469,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,open,,[1],"[3, 4]",4,4,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q25,12.308167695999146,[1],"[3, 4]",4,3,1.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q50,12.47966480255127,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q65,12.553230428695679,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q75,12.604165077209473,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q85,12.6627046585083,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5a714b645542994082a3e78b,0,11,q90,12.721525573730469,[1],"[3, 4]",4,0,0.0,25441936
validation,hotpotqa,5abce85755429959677d6b3e,0,1,open,,[4],[6],1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q25,12.308167695999146,[4],[6],1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q50,12.47966480255127,[4],[6],1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q65,12.553230428695679,[4],[6],1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q75,12.604165077209473,[4],[6],1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q85,12.6627046585083,[4],[6],1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,1,q90,12.721525573730469,[4],[6],1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,open,,[4],[6],2,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q25,12.308167695999146,[4],[6],2,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q50,12.47966480255127,[4],[6],2,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q65,12.553230428695679,[4],[6],2,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q75,12.604165077209473,[4],[6],2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q85,12.6627046585083,[4],[6],2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,2,q90,12.721525573730469,[4],[6],2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,open,,[4],[6],3,3,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q25,12.308167695999146,[4],[6],3,3,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q50,12.47966480255127,[4],[6],3,3,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q65,12.553230428695679,[4],[6],3,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q75,12.604165077209473,[4],[6],3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q85,12.6627046585083,[4],[6],3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,3,q90,12.721525573730469,[4],[6],3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,open,,[4],[6],4,4,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q25,12.308167695999146,[4],[6],4,4,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q50,12.47966480255127,[4],[6],4,4,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q65,12.553230428695679,[4],[6],4,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q75,12.604165077209473,[4],[6],4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q85,12.6627046585083,[4],[6],4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,4,q90,12.721525573730469,[4],[6],4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,open,,[4],[6],5,5,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q25,12.308167695999146,[4],[6],5,5,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q50,12.47966480255127,[4],[6],5,5,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q65,12.553230428695679,[4],[6],5,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q75,12.604165077209473,[4],[6],5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q85,12.6627046585083,[4],[6],5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,5,q90,12.721525573730469,[4],[6],5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,open,,[4],[6],6,6,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q25,12.308167695999146,[4],[6],6,6,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q50,12.47966480255127,[4],[6],6,6,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q65,12.553230428695679,[4],[6],6,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q75,12.604165077209473,[4],[6],6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q85,12.6627046585083,[4],[6],6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,6,q90,12.721525573730469,[4],[6],6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,open,,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q25,12.308167695999146,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q50,12.47966480255127,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q65,12.553230428695679,[4],[6],7,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q75,12.604165077209473,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q85,12.6627046585083,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,8,q90,12.721525573730469,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,open,,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q25,12.308167695999146,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q50,12.47966480255127,[4],[6],7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q65,12.553230428695679,[4],[6],7,2,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q75,12.604165077209473,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q85,12.6627046585083,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,0,11,q90,12.721525573730469,[4],[6],7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,open,,[6],"[6, 7]",1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q25,12.308167695999146,[6],"[6, 7]",1,1,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q50,12.47966480255127,[6],"[6, 7]",1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q65,12.553230428695679,[6],"[6, 7]",1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q75,12.604165077209473,[6],"[6, 7]",1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q85,12.6627046585083,[6],"[6, 7]",1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,1,q90,12.721525573730469,[6],"[6, 7]",1,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,open,,[6],"[6, 7]",2,2,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q25,12.308167695999146,[6],"[6, 7]",2,2,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q50,12.47966480255127,[6],"[6, 7]",2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q65,12.553230428695679,[6],"[6, 7]",2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q75,12.604165077209473,[6],"[6, 7]",2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q85,12.6627046585083,[6],"[6, 7]",2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,2,q90,12.721525573730469,[6],"[6, 7]",2,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,open,,[6],"[6, 7]",3,3,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q25,12.308167695999146,[6],"[6, 7]",3,3,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q50,12.47966480255127,[6],"[6, 7]",3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q65,12.553230428695679,[6],"[6, 7]",3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q75,12.604165077209473,[6],"[6, 7]",3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q85,12.6627046585083,[6],"[6, 7]",3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,3,q90,12.721525573730469,[6],"[6, 7]",3,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,open,,[6],"[6, 7]",4,4,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q25,12.308167695999146,[6],"[6, 7]",4,4,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q50,12.47966480255127,[6],"[6, 7]",4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q65,12.553230428695679,[6],"[6, 7]",4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q75,12.604165077209473,[6],"[6, 7]",4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q85,12.6627046585083,[6],"[6, 7]",4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,4,q90,12.721525573730469,[6],"[6, 7]",4,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,open,,[6],"[6, 7]",5,5,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q25,12.308167695999146,[6],"[6, 7]",5,5,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q50,12.47966480255127,[6],"[6, 7]",5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q65,12.553230428695679,[6],"[6, 7]",5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q75,12.604165077209473,[6],"[6, 7]",5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q85,12.6627046585083,[6],"[6, 7]",5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,5,q90,12.721525573730469,[6],"[6, 7]",5,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,open,,[6],"[6, 7]",6,6,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q25,12.308167695999146,[6],"[6, 7]",6,6,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q50,12.47966480255127,[6],"[6, 7]",6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q65,12.553230428695679,[6],"[6, 7]",6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q75,12.604165077209473,[6],"[6, 7]",6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q85,12.6627046585083,[6],"[6, 7]",6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,6,q90,12.721525573730469,[6],"[6, 7]",6,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,open,,[6],"[6, 7]",7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q25,12.308167695999146,[6],"[6, 7]",7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q50,12.47966480255127,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q65,12.553230428695679,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q75,12.604165077209473,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q85,12.6627046585083,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,8,q90,12.721525573730469,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,open,,[6],"[6, 7]",7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q25,12.308167695999146,[6],"[6, 7]",7,7,1.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q50,12.47966480255127,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q65,12.553230428695679,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q75,12.604165077209473,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q85,12.6627046585083,[6],"[6, 7]",7,0,0.0,61591104
validation,hotpotqa,5abce85755429959677d6b3e,1,11,q90,12.721525573730469,[6],"[6, 7]",7,0,0.0,61591104
