active_native_kv_tokens,backend,comparisons,consumer_layers,cpu_reference_bytes,device,dtype,encode_granularity_tokens,evidence_recall,gpu_active_kv_bytes,h2d_bytes,index_build_seconds,layer_token_kv_states,logical_to_active_ratio,logical_tokens,materialize_granularity_tokens,measured,measurement_scope,memory_nodes,path_recall,peak_device_bytes,probes,queries_per_second,requested_active_kv_tokens,root_recall,routing_index_bytes,search_granularity_tokens,search_latency_p50_seconds,search_latency_p95_seconds,seed,task_accuracy,total_layers,training_regime
1024,coarse_to_fine,17408,2,2097152,cuda,float32,32,1.0,1048576,1048576,0.00584350002463907,2048,512.0,524288,8,True,controlled fixed-working-set retrieval,16384,1.0,25444864,16,3711.780267848684,1024,1.0,4227072,32,0.002155299996957183,0.0023132300353609025,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,32768,32768,0.014715600060299039,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4306.168447538632,32,1.0,16842752,32,0.0018578000599518418,0.0020302500342950225,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,32768,32768,0.014715600060299039,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3802.4621758648827,32,1.0,16842752,32,0.002103899954818189,0.002609549998305738,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,32768,32768,0.014715600060299039,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3601.8188661270465,32,1.0,16842752,32,0.0022211000323295593,0.0026863200590014455,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,32768,32768,0.014715600060299039,64,65536.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3138.731993591859,32,1.0,16842752,32,0.0025487999664619565,0.0030894599505700165,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,65536,65536,0.014715600060299039,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4497.413884601449,64,1.0,16842752,32,0.0017788000404834747,0.0019202299881726503,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,65536,65536,0.014715600060299039,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,4019.0906349854795,64,1.0,16842752,32,0.0019905000226572156,0.0030708800419233734,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,65536,65536,0.014715600060299039,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3592.1151810676106,64,1.0,16842752,32,0.0022271000780165195,0.002967439964413643,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,65536,65536,0.014715600060299039,128,32768.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3347.5604144264585,64,1.0,16842752,32,0.0023898000363260508,0.0030272100120782852,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,131072,131072,0.014715600060299039,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4673.443170239897,128,1.0,16842752,32,0.0017117999959737062,0.0018222700105980038,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,131072,131072,0.014715600060299039,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3852.451159550659,128,1.0,16842752,32,0.002076599979773164,0.0031340800458565343,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,131072,131072,0.014715600060299039,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3615.81926322386,128,1.0,16842752,32,0.0022124999668449163,0.0028514099656604228,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,131072,131072,0.014715600060299039,256,16384.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3232.062071114749,128,1.0,16842752,32,0.0024751999881118536,0.0028493000427260995,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,262144,262144,0.014715600060299039,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4689.056723825557,256,1.0,16842752,32,0.0017061000689864159,0.0018414499587379395,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,262144,262144,0.014715600060299039,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3789.493611605159,256,1.0,16842752,32,0.0021111000096425414,0.0023683300241827965,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,262144,262144,0.014715600060299039,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3918.6873447047224,256,1.0,16842752,32,0.00204149994533509,0.002571660024113953,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,262144,262144,0.014715600060299039,512,8192.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3354.5790027920543,256,1.0,16842752,32,0.002384799998253584,0.002929430024232715,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,524288,524288,0.014715600060299039,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4738.7752156031565,512,1.0,16842752,32,0.0016881999326869845,0.0017689799540676176,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,524288,524288,0.014715600060299039,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3750.058485204946,512,1.0,16842752,32,0.0021333000622689724,0.0026224899687804283,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,524288,524288,0.014715600060299039,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,3792.7274524306285,512,1.0,16842752,32,0.0021092999959364533,0.0025816800771281123,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,524288,524288,0.014715600060299039,1024,4096.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3486.2944885028774,512,1.0,16842752,32,0.0022947000106796622,0.0026295500225387513,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,524288,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014715600060299039,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,256,4661.4616042753905,1024,1.0,16842752,32,0.0017161999130621552,0.0018646999844349921,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,4096,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014715600060299039,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,1,3714.7102801768046,1024,1.0,16842752,32,0.002153599984012544,0.002597740036435425,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,10240,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014715600060299039,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,4,4015.6612411000447,1024,1.0,16842752,32,0.0019921999191865325,0.0027160399593412874,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,34816,2,8388608,cuda,float32,32,1.0,1048576,1048576,0.014715600060299039,2048,2048.0,2097152,8,True,controlled fixed-working-set retrieval,65536,1.0,75815424,16,3421.874345745789,1024,1.0,16842752,32,0.0023378999903798103,0.002661440009251237,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,32768,32768,0.05294229998253286,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1309.886355552183,32,1.0,67239936,32,0.006107400055043399,0.00632197002414614,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,32768,32768,0.05294229998253286,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3072.078737369601,32,1.0,67239936,32,0.0026040999218821526,0.0028118500020354984,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,32768,32768,0.05294229998253286,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3577.817484310745,32,1.0,67239936,32,0.0022360000293701887,0.0030115000205114483,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,32768,32768,0.05294229998253286,64,262144.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2379.9607419854246,32,1.0,67239936,32,0.003361399983987212,0.0035533600603230298,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,65536,65536,0.05294229998253286,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1342.7549793493185,64,1.0,67239936,32,0.005957900080829859,0.0060661100316792725,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,65536,65536,0.05294229998253286,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3757.809146463367,64,1.0,67239936,32,0.0021289000287652016,0.0025572299608029423,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,65536,65536,0.05294229998253286,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,2750.086020320297,64,1.0,67239936,32,0.0029089999152347445,0.0031385300564579664,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,65536,65536,0.05294229998253286,128,131072.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2406.44933107413,64,1.0,67239936,32,0.003324399935081601,0.0040264399722218505,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,131072,131072,0.05294229998253286,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1367.3343900807492,128,1.0,67239936,32,0.00585079996380955,0.006006770022213459,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,131072,131072,0.05294229998253286,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3929.659066656549,128,1.0,67239936,32,0.0020358000183477998,0.00277137003140524,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,131072,131072,0.05294229998253286,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,4041.628665010833,128,1.0,67239936,32,0.001979400054551661,0.00282508002128452,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,131072,131072,0.05294229998253286,256,65536.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2353.8411502040567,128,1.0,67239936,32,0.0033987000351771712,0.0038153399596922094,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,262144,262144,0.05294229998253286,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1351.716677240311,256,1.0,67239936,32,0.005918400012888014,0.005968290043529123,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,262144,262144,0.05294229998253286,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,4240.432419784285,256,1.0,67239936,32,0.0018866000464186072,0.0022057199850678442,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,262144,262144,0.05294229998253286,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3701.304834936275,256,1.0,67239936,32,0.0021613999269902706,0.0029647400020621716,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,262144,262144,0.05294229998253286,512,32768.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2291.4756834298237,256,1.0,67239936,32,0.003491200041025877,0.0038858099491335452,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,524288,524288,0.05294229998253286,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1340.4152099585651,512,1.0,67239936,32,0.005968299927189946,0.006148160027805716,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,524288,524288,0.05294229998253286,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3976.7359600823406,512,1.0,67239936,32,0.002011700067669153,0.002507739956490695,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,524288,524288,0.05294229998253286,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3767.542643594934,512,1.0,67239936,32,0.002123399986885488,0.0027338399202562866,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,524288,524288,0.05294229998253286,1024,16384.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2292.1979098478237,512,1.0,67239936,32,0.0034901000326499343,0.0039058600435964764,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,2097152,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.05294229998253286,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,512,1347.3003633170529,1024,1.0,67239936,32,0.005937799927778542,0.006066449999343604,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,8192,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.05294229998253286,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,1,3959.024061797195,1024,1.0,67239936,32,0.0020207000197842717,0.002342300058808178,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,20480,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.05294229998253286,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,4,3310.025225455039,1024,1.0,67239936,32,0.0024169000098481774,0.002906800014898181,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,69632,2,33554432,cuda,float32,32,1.0,1048576,1048576,0.05294229998253286,2048,8192.0,8388608,8,True,controlled fixed-working-set retrieval,262144,1.0,277207552,16,2262.31545786542,1024,1.0,67239936,32,0.003536200034432113,0.0038682299549691376,17,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,8192,2,131072,cuda,float32,32,1.0,32768,32768,0.004479199997149408,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,34129.687211351884,32,1.0,270336,32,0.00023440003860741854,0.00025849994271993633,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,32768,32768,0.004479199997149408,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,3766.30103541183,32,1.0,270336,32,0.0021240999922156334,0.002541879971977323,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,32768,32768,0.004479199997149408,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3738.3177624757514,32,1.0,270336,32,0.002139999996870756,0.0025917899678461255,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,32768,32768,0.004479199997149408,64,1024.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3476.296090411906,32,1.0,270336,32,0.0023012999445199966,0.003624590055551379,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,exact_gemm,8192,2,131072,cuda,float32,32,1.0,65536,65536,0.004479199997149408,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,45610.019902102315,64,1.0,270336,32,0.000175400055013597,0.00018970993114635347,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,65536,65536,0.004479199997149408,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4035.9197677472584,64,1.0,270336,32,0.0019821999594569206,0.002379700064193457,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,65536,65536,0.004479199997149408,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3947.4983736837717,64,1.0,270336,32,0.0020265999482944608,0.00238600994925946,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
64,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,65536,65536,0.004479199997149408,128,512.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3685.107560217674,64,1.0,270336,32,0.0021708999993279576,0.00261339001590386,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,exact_gemm,8192,2,131072,cuda,float32,32,1.0,131072,131072,0.004479199997149408,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,45428.7181071047,128,1.0,270336,32,0.00017610006034374237,0.0001963799353688955,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,131072,131072,0.004479199997149408,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4084.3416273479424,128,1.0,270336,32,0.00195870001334697,0.002605150046292692,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,131072,131072,0.004479199997149408,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3950.227032634918,128,1.0,270336,32,0.002025200054049492,0.002525540022179484,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
128,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,131072,131072,0.004479199997149408,256,256.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3929.466046913333,128,1.0,270336,32,0.002035900019109249,0.0025204700068570673,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,exact_gemm,8192,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,43883.7103065561,256,1.0,270336,32,0.00018229999113827944,0.00021249997662380337,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,3409.6237529933046,256,1.0,270336,32,0.002346299937926233,0.003006609971635043,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3804.8131882296166,256,1.0,270336,32,0.0021025999449193478,0.0025210700114257634,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3818.0690011217607,256,1.0,270336,32,0.002095300005748868,0.002354359987657517,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,exact_gemm,8192,2,131072,cuda,float32,32,1.0,524288,524288,0.004479199997149408,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,34305.31298894304,512,1.0,270336,32,0.0002332000294700265,0.00024591004475951197,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,4089.9795651828194,512,1.0,270336,32,0.001955999992787838,0.00279866000637412,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,524288,524288,0.004479199997149408,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,3997.002268281161,512,1.0,270336,32,0.002001499990001321,0.0027372700511477882,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
512,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,524288,524288,0.004479199997149408,1024,64.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,3972.5891995853954,512,1.0,270336,32,0.0020137999672442675,0.0025572299608029423,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,exact_gemm,8192,2,131072,cuda,float32,32,1.0,1048576,1048576,0.004479199997149408,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,32,44918.59536547948,1024,1.0,270336,32,0.00017809995915740728,0.00021174993598833679,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
256,coarse_to_fine,512,2,131072,cuda,float32,32,1.0,262144,262144,0.004479199997149408,512,128.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,1,3553.975967761179,1024,1.0,270336,32,0.0022510000271722674,0.0026003100094385443,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,1280,2,131072,cuda,float32,32,1.0,1048576,1048576,0.004479199997149408,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,4,4100.041092366181,1024,1.0,270336,32,0.0019511999562382698,0.0024827899993397295,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
1024,coarse_to_fine,4352,2,131072,cuda,float32,32,1.0,1048576,1048576,0.004479199997149408,2048,32.0,32768,8,True,controlled fixed-working-set retrieval,1024,1.0,9697792,16,4002.401502053547,1024,1.0,270336,32,0.0019987999694421887,0.0022861999808810652,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,exact_gemm,32768,2,524288,cuda,float32,32,1.0,32768,32768,0.005096099921502173,64,4096.0,131072,8,True,controlled fixed-working-set retrieval,4096,1.0,12838400,64,34320.03009318219,32,1.0,1064960,32,0.00023310002870857716,0.00023896995699033142,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
32,coarse_to_fine,1024,2,524288,cuda,float32,32,1.0,32768,32768,0.005096099921502173,64,4096.0,131072,8,True,controlled fixed-working-set retrieval,4096,1.0,12838400,1,4023.132999806511,32,1.0,1064960,32,0.001988500007428229,0.0024388399557210504,29,1.0,8,PRA-native routing surrogate; no LM checkpoint
