dataset,config_id,rows,chain_complete,conceptual_chain_complete,evidence_kv_recall,evidence_kv_precision,conceptual_evidence_recall,abstract_cost,selected_kv_tokens,transition_comparisons,control_wall_seconds,facets,roots,neighbors,hops,search_budget,kv_budget
qasper,F2_R2_K4_H0_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,3.946999786421657e-05,2,2,4,0,2,2
qasper,F2_R2_K4_H0_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,3.99024982471019e-05,2,2,4,0,2,4
qasper,F2_R2_K4_H0_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,3.6092486698180434e-05,2,2,4,0,2,8
qasper,F2_R2_K4_H0_Bs4_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,4.606124421115965e-05,2,2,4,0,4,2
qasper,F2_R2_K4_H0_Bs4_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,4.6635002945549786e-05,2,2,4,0,4,4
qasper,F2_R2_K4_H0_Bs4_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,4.505500546656549e-05,2,2,4,0,4,8
qasper,F2_R2_K4_H0_Bs8_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.272250225767493e-05,2,2,4,0,8,2
qasper,F2_R2_K4_H0_Bs8_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.300250147935003e-05,2,2,4,0,8,4
qasper,F2_R2_K4_H0_Bs8_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.459500196389854e-05,2,2,4,0,8,8
qasper,F2_R2_K4_H1_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0004415412578964606,2,2,4,1,2,2
qasper,F2_R2_K4_H1_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0004216287488816306,2,2,4,1,2,4
qasper,F2_R2_K4_H1_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0004106012609554455,2,2,4,1,2,8
qasper,F2_R2_K4_H1_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,21.910546875,506.275,8.0,0.0009501049818936736,2,2,4,1,4,2
qasper,F2_R2_K4_H1_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.0009590325033059343,2,2,4,1,4,4
qasper,F2_R2_K4_H1_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.000953083747299388,2,2,4,1,4,8
qasper,F2_R2_K4_H1_Bs8_Bkv2,80,0.675,0.825,0.71875,0.3958261354204868,0.8237500000000001,25.910546875,506.275,8.0,0.0012236087524797768,2,2,4,1,8,2
qasper,F2_R2_K4_H1_Bs8_Bkv4,80,0.775,0.825,0.77625,0.22580389383052513,0.8237500000000001,33.8900390625,1016.9625,8.0,0.001216296255006455,2,2,4,1,8,4
qasper,F2_R2_K4_H1_Bs8_Bkv8,80,0.825,0.825,0.8237500000000001,0.14097804166044364,0.8237500000000001,46.078125,1797.0,8.0,0.0012861587427323684,2,2,4,1,8,8
qasper,F2_R2_K4_H2_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.00040574876475147904,2,2,4,2,2,2
qasper,F2_R2_K4_H2_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0003815274947555736,2,2,4,2,2,4
qasper,F2_R2_K4_H2_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.00039361623639706523,2,2,4,2,2,8
qasper,F2_R2_K4_H2_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,21.910546875,506.275,8.0,0.0009791625052457675,2,2,4,2,4,2
qasper,F2_R2_K4_H2_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.0009494425175944343,2,2,4,2,4,4
qasper,F2_R2_K4_H2_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.0009688449907116591,2,2,4,2,4,8
qasper,F2_R2_K4_H2_Bs8_Bkv2,80,0.675,0.8375,0.71875,0.3958261354204868,0.8375,33.510546875,506.275,15.6,0.0020314000255893918,2,2,4,2,8,2
qasper,F2_R2_K4_H2_Bs8_Bkv4,80,0.775,0.8375,0.77625,0.22580389383052513,0.8375,41.4900390625,1016.9625,15.6,0.001981398748466745,2,2,4,2,8,4
qasper,F2_R2_K4_H2_Bs8_Bkv8,80,0.8375,0.8375,0.8375,0.13071319022672095,0.8375,56.6486328125,1987.1125,15.6,0.0019944375031627714,2,2,4,2,8,8
qasper,F2_R2_K4_H3_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0003925362339941785,2,2,4,3,2,2
qasper,F2_R2_K4_H3_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.00038055751065257937,2,2,4,3,2,4
qasper,F2_R2_K4_H3_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,15.910546875,506.275,4.0,0.0003871549881296232,2,2,4,3,2,8
qasper,F2_R2_K4_H3_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,21.910546875,506.275,8.0,0.0009589087421773002,2,2,4,3,4,2
qasper,F2_R2_K4_H3_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.0009511274838587269,2,2,4,3,4,4
qasper,F2_R2_K4_H3_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,29.8900390625,1016.9625,8.0,0.0009582874859916046,2,2,4,3,4,8
qasper,F2_R2_K4_H3_Bs8_Bkv2,80,0.675,0.8375,0.71875,0.3958261354204868,0.8375,34.460546875,506.275,16.55,0.002031515003181994,2,2,4,3,8,2
qasper,F2_R2_K4_H3_Bs8_Bkv4,80,0.775,0.8375,0.77625,0.22580389383052513,0.8375,42.4400390625,1016.9625,16.55,0.0020534987474093215,2,2,4,3,8,4
qasper,F2_R2_K4_H3_Bs8_Bkv8,80,0.8375,0.8375,0.8375,0.13071319022672095,0.8375,57.5986328125,1987.1125,16.55,0.0019876400067005305,2,2,4,3,8,8
qasper,F2_R2_K8_H0_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,4.002251080237329e-05,2,2,8,0,2,2
qasper,F2_R2_K8_H0_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,3.949749807361513e-05,2,2,8,0,2,4
qasper,F2_R2_K8_H0_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,11.910546875,506.275,0.0,3.6639993777498606e-05,2,2,8,0,2,8
qasper,F2_R2_K8_H0_Bs4_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,4.763500182889402e-05,2,2,8,0,4,2
qasper,F2_R2_K8_H0_Bs4_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,4.8546274774707855e-05,2,2,8,0,4,4
qasper,F2_R2_K8_H0_Bs4_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,13.910546875,506.275,0.0,5.110249912831932e-05,2,2,8,0,4,8
qasper,F2_R2_K8_H0_Bs8_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.8822499229572715e-05,2,2,8,0,8,2
qasper,F2_R2_K8_H0_Bs8_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.764127661474049e-05,2,2,8,0,8,4
qasper,F2_R2_K8_H0_Bs8_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,17.910546875,506.275,0.0,4.621000261977315e-05,2,2,8,0,8,8
qasper,F2_R2_K8_H1_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.0004972112539689988,2,2,8,1,2,2
qasper,F2_R2_K8_H1_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.00048013750347308815,2,2,8,1,2,4
qasper,F2_R2_K8_H1_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.00046395125682465734,2,2,8,1,2,8
qasper,F2_R2_K8_H1_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,29.910546875,506.275,16.0,0.0011296712618786842,2,2,8,1,4,2
qasper,F2_R2_K8_H1_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.0010975187469739467,2,2,8,1,4,4
qasper,F2_R2_K8_H1_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.0010506787482881918,2,2,8,1,4,8
qasper,F2_R2_K8_H1_Bs8_Bkv2,80,0.675,0.8375,0.71875,0.3958261354204868,0.83625,33.910546875,506.275,16.0,0.0014363662688992918,2,2,8,1,8,2
qasper,F2_R2_K8_H1_Bs8_Bkv4,80,0.775,0.8375,0.77625,0.22580389383052513,0.83625,41.8900390625,1016.9625,16.0,0.0014695437450427562,2,2,8,1,8,4
qasper,F2_R2_K8_H1_Bs8_Bkv8,80,0.8375,0.8375,0.83625,0.12630672797342832,0.83625,57.668359375,2026.775,16.0,0.0014906025142408907,2,2,8,1,8,8
qasper,F2_R2_K8_H2_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.0004740150092402473,2,2,8,2,2,2
qasper,F2_R2_K8_H2_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.000466109998524189,2,2,8,2,2,4
qasper,F2_R2_K8_H2_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.0004587137344060466,2,2,8,2,2,8
qasper,F2_R2_K8_H2_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,29.910546875,506.275,16.0,0.0010799162468174473,2,2,8,2,4,2
qasper,F2_R2_K8_H2_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.0011184325121575966,2,2,8,2,4,4
qasper,F2_R2_K8_H2_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.0011273799958871678,2,2,8,2,4,8
qasper,F2_R2_K8_H2_Bs8_Bkv2,80,0.675,0.8375,0.71875,0.3958261354204868,0.83625,33.910546875,506.275,16.0,0.0013993899920023978,2,2,8,2,8,2
qasper,F2_R2_K8_H2_Bs8_Bkv4,80,0.775,0.8375,0.77625,0.22580389383052513,0.83625,41.8900390625,1016.9625,16.0,0.0014114412595517933,2,2,8,2,8,4
qasper,F2_R2_K8_H2_Bs8_Bkv8,80,0.8375,0.8375,0.83625,0.12630672797342832,0.83625,57.668359375,2026.775,16.0,0.0014086774986935779,2,2,8,2,8,8
qasper,F2_R2_K8_H3_Bs2_Bkv2,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.0004541287577012554,2,2,8,3,2,2
qasper,F2_R2_K8_H3_Bs2_Bkv4,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.0004599300067638978,2,2,8,3,2,4
qasper,F2_R2_K8_H3_Bs2_Bkv8,80,0.675,0.675,0.71875,0.3958261354204868,0.71875,19.910546875,506.275,8.0,0.00045227750379126517,2,2,8,3,2,8
qasper,F2_R2_K8_H3_Bs4_Bkv2,80,0.675,0.775,0.71875,0.3958261354204868,0.77625,29.910546875,506.275,16.0,0.0011381349962903188,2,2,8,3,4,2
qasper,F2_R2_K8_H3_Bs4_Bkv4,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.0011212587531190365,2,2,8,3,4,4
qasper,F2_R2_K8_H3_Bs4_Bkv8,80,0.775,0.775,0.77625,0.22580389383052513,0.77625,37.8900390625,1016.9625,16.0,0.001149531261762604,2,2,8,3,4,8
qasper,F2_R2_K8_H3_Bs8_Bkv2,80,0.675,0.8375,0.71875,0.3958261354204868,0.83625,33.910546875,506.275,16.0,0.0015261224936693907,2,2,8,3,8,2
qasper,F2_R2_K8_H3_Bs8_Bkv4,80,0.775,0.8375,0.77625,0.22580389383052513,0.83625,41.8900390625,1016.9625,16.0,0.001503979993867688,2,2,8,3,8,4
qasper,F2_R2_K8_H3_Bs8_Bkv8,80,0.8375,0.8375,0.83625,0.12630672797342832,0.83625,57.668359375,2026.775,16.0,0.001466532499762252,2,2,8,3,8,8
qasper,F2_R4_K2_H0_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.485875251702964e-05,2,4,2,0,4,4
qasper,F2_R4_K2_H0_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.658498801290989e-05,2,4,2,0,4,8
qasper,F2_R4_K2_H0_Bs8_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.694999756291508e-05,2,4,2,0,8,4
qasper,F2_R4_K2_H0_Bs8_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.336623919196427e-05,2,4,2,0,8,8
qasper,F2_R4_K2_H1_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.000404336245264858,2,4,2,1,4,4
qasper,F2_R4_K2_H1_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.0003717550047440454,2,4,2,1,4,8
qasper,F2_R4_K2_H1_Bs8_Bkv4,80,0.7625,0.8375,0.8074999999999999,0.23166824629016575,0.8462500000000001,33.5607421875,1003.8875,7.875,0.0016513837414095177,2,4,2,1,8,4
qasper,F2_R4_K2_H1_Bs8_Bkv8,80,0.8375,0.8375,0.8462500000000001,0.14208355467280911,0.8462500000000001,46.188671875,1812.075,7.875,0.0016944187547778711,2,4,2,1,8,8
qasper,F2_R4_K2_H2_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.0003854650189168751,2,4,2,2,4,4
qasper,F2_R4_K2_H2_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.00036804126284550875,2,4,2,2,4,8
qasper,F2_R4_K2_H2_Bs8_Bkv4,80,0.7625,0.8375,0.8074999999999999,0.23166824629016575,0.8474999999999999,35.8857421875,1003.8875,10.2,0.0019248374941525982,2,4,2,2,8,4
qasper,F2_R4_K2_H2_Bs8_Bkv8,80,0.8375,0.8375,0.8474999999999999,0.13854797047694487,0.8474999999999999,49.663671875,1885.675,10.2,0.0020321599993621932,2,4,2,2,8,8
qasper,F2_R4_K2_H3_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.0003580212447559461,2,4,2,3,4,4
qasper,F2_R4_K2_H3_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,23.6857421875,1003.8875,2.0,0.0003629650076618418,2,4,2,3,4,8
qasper,F2_R4_K2_H3_Bs8_Bkv4,80,0.7625,0.8375,0.8074999999999999,0.23166824629016575,0.8474999999999999,36.3357421875,1003.8875,10.65,0.002207304994226433,2,4,2,3,8,4
qasper,F2_R4_K2_H3_Bs8_Bkv8,80,0.8375,0.8375,0.8474999999999999,0.13832475619123058,0.8474999999999999,50.163671875,1888.875,10.65,0.002174319978803396,2,4,2,3,8,8
qasper,F2_R4_K4_H0_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.939875507261604e-05,2,4,4,0,4,4
qasper,F2_R4_K4_H0_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.580248496495187e-05,2,4,4,0,4,8
qasper,F2_R4_K4_H0_Bs8_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.163250654935836e-05,2,4,4,0,8,4
qasper,F2_R4_K4_H0_Bs8_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.273374892771245e-05,2,4,4,0,8,8
qasper,F2_R4_K4_H1_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.0004481600015424192,2,4,4,1,4,4
qasper,F2_R4_K4_H1_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.00042734249436762186,2,4,4,1,4,8
qasper,F2_R4_K4_H1_Bs8_Bkv4,80,0.7625,0.85,0.8074999999999999,0.23166824629016575,0.8625,37.7857421875,1003.8875,12.1,0.0016186812514206394,2,4,4,1,8,4
qasper,F2_R4_K4_H1_Bs8_Bkv8,80,0.85,0.85,0.8625,0.1344726156955814,0.8625,53.27421875,1995.15,12.1,0.0015915150084765627,2,4,4,1,8,8
qasper,F2_R4_K4_H2_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.0004098399920621887,2,4,4,2,4,4
qasper,F2_R4_K4_H2_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.00041455625323578716,2,4,4,2,4,8
qasper,F2_R4_K4_H2_Bs8_Bkv4,80,0.7625,0.8625,0.8074999999999999,0.23166824629016575,0.875,38.7357421875,1003.8875,13.05,0.0016431074938736856,2,4,4,2,8,4
qasper,F2_R4_K4_H2_Bs8_Bkv8,80,0.8625,0.8625,0.875,0.13592004976228128,0.875,54.32421875,2001.55,13.05,0.001652389991795644,2,4,4,2,8,8
qasper,F2_R4_K4_H3_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.000403671246021986,2,4,4,3,4,4
qasper,F2_R4_K4_H3_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,4.0,0.000411170010920614,2,4,4,3,4,8
qasper,F2_R4_K4_H3_Bs8_Bkv4,80,0.7625,0.8625,0.8074999999999999,0.23166824629016575,0.875,38.7857421875,1003.8875,13.1,0.0016249137610429899,2,4,4,3,8,4
qasper,F2_R4_K4_H3_Bs8_Bkv8,80,0.8625,0.8625,0.875,0.13592004976228128,0.875,54.37421875,2001.55,13.1,0.001588537500356324,2,4,4,3,8,8
qasper,F2_R4_K8_H0_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.992750764358789e-05,2,4,8,0,4,4
qasper,F2_R4_K8_H0_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,21.6857421875,1003.8875,0.0,4.364499181974679e-05,2,4,8,0,4,8
qasper,F2_R4_K8_H0_Bs8_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.341748521663249e-05,2,4,8,0,8,4
qasper,F2_R4_K8_H0_Bs8_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,25.6857421875,1003.8875,0.0,6.212875014171005e-05,2,4,8,0,8,8
qasper,F2_R4_K8_H1_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.00048160124570131304,2,4,8,1,4,4
qasper,F2_R4_K8_H1_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.0004733187408419326,2,4,8,1,4,8
qasper,F2_R4_K8_H1_Bs8_Bkv4,80,0.7625,0.8625,0.8074999999999999,0.23166824629016575,0.875,41.6857421875,1003.8875,16.0,0.0013242562272353098,2,4,8,1,8,4
qasper,F2_R4_K8_H1_Bs8_Bkv8,80,0.8625,0.8625,0.875,0.13492993185911925,0.875,57.492578125,2015.525,16.0,0.0013117937633069232,2,4,8,1,8,8
qasper,F2_R4_K8_H2_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.00046953250421211123,2,4,8,2,4,4
qasper,F2_R4_K8_H2_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.00045742124202661214,2,4,8,2,4,8
qasper,F2_R4_K8_H2_Bs8_Bkv4,80,0.7625,0.8625,0.8074999999999999,0.23166824629016575,0.875,41.6857421875,1003.8875,16.0,0.0013192387734306977,2,4,8,2,8,4
qasper,F2_R4_K8_H2_Bs8_Bkv8,80,0.8625,0.8625,0.875,0.13492993185911925,0.875,57.492578125,2015.525,16.0,0.0013176312611903995,2,4,8,2,8,8
qasper,F2_R4_K8_H3_Bs4_Bkv4,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.00045781375956721604,2,4,8,3,4,4
qasper,F2_R4_K8_H3_Bs4_Bkv8,80,0.7625,0.7625,0.8074999999999999,0.23166824629016575,0.8074999999999999,29.6857421875,1003.8875,8.0,0.0004728875035652891,2,4,8,3,4,8
qasper,F2_R4_K8_H3_Bs8_Bkv4,80,0.7625,0.8625,0.8074999999999999,0.23166824629016575,0.875,41.6857421875,1003.8875,16.0,0.0012770150002324953,2,4,8,3,8,4
qasper,F2_R4_K8_H3_Bs8_Bkv8,80,0.8625,0.8625,0.875,0.13492993185911925,0.875,57.492578125,2015.525,16.0,0.0012284637516131625,2,4,8,3,8,8
qasper,F4_R1_K2_H0_Bs2_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,9.9583984375,253.3375,0.0,4.1348746162839237e-05,4,1,2,0,2,2
qasper,F4_R1_K2_H0_Bs2_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,9.9583984375,253.3375,0.0,3.566125815268606e-05,4,1,2,0,2,4
qasper,F4_R1_K2_H0_Bs2_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,9.9583984375,253.3375,0.0,3.517498553264886e-05,4,1,2,0,2,8
qasper,F4_R1_K2_H0_Bs4_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,11.9583984375,253.3375,0.0,3.6293757148087025e-05,4,1,2,0,4,2
qasper,F4_R1_K2_H0_Bs4_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,11.9583984375,253.3375,0.0,3.5415013553574684e-05,4,1,2,0,4,4
qasper,F4_R1_K2_H0_Bs4_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,11.9583984375,253.3375,0.0,3.614125889725983e-05,4,1,2,0,4,8
qasper,F4_R1_K2_H0_Bs8_Bkv2,80,0.5375,0.5375,0.56875,0.6125,0.56875,15.9583984375,253.3375,0.0,3.4852491808123887e-05,4,1,2,0,8,2
qasper,F4_R1_K2_H0_Bs8_Bkv4,80,0.5375,0.5375,0.56875,0.6125,0.56875,15.9583984375,253.3375,0.0,3.666499687824398e-05,4,1,2,0,8,4
qasper,F4_R1_K2_H0_Bs8_Bkv8,80,0.5375,0.5375,0.56875,0.6125,0.56875,15.9583984375,253.3375,0.0,3.658624482341111e-05,4,1,2,0,8,8
qasper,F4_R1_K2_H1_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,15.9583984375,509.3375,2.0,0.0005355999863240867,4,1,2,1,2,2
qasper,F4_R1_K2_H1_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,15.9583984375,509.3375,2.0,0.0004938350059092045,4,1,2,1,2,4
qasper,F4_R1_K2_H1_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,15.9583984375,509.3375,2.0,0.0004778425180120394,4,1,2,1,2,8
qasper,F4_R1_K2_H1_Bs4_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,17.9583984375,509.3375,2.0,0.000600469985511154,4,1,2,1,4,2
qasper,F4_R1_K2_H1_Bs4_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,21.9419921875,764.2875,2.0,0.0006123787519754842,4,1,2,1,4,4
qasper,F4_R1_K2_H1_Bs4_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,21.9419921875,764.2875,2.0,0.0005950337479589507,4,1,2,1,4,8
qasper,F4_R1_K2_H1_Bs8_Bkv2,80,0.55,0.625,0.5875,0.31875,0.6375,21.9583984375,509.3375,2.0,0.0006142037513200193,4,1,2,1,8,2
qasper,F4_R1_K2_H1_Bs8_Bkv4,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,25.9419921875,764.2875,2.0,0.0005710687284590677,4,1,2,1,8,4
qasper,F4_R1_K2_H1_Bs8_Bkv8,80,0.625,0.625,0.6375,0.2379685408299866,0.6375,25.9419921875,764.2875,2.0,0.0005873424903256819,4,1,2,1,8,8
qasper,F4_R1_K2_H2_Bs2_Bkv2,80,0.55,0.55,0.5875,0.31875,0.5875,17.9583984375,509.3375,4.0,0.000778636266477406,4,1,2,2,2,2
qasper,F4_R1_K2_H2_Bs2_Bkv4,80,0.55,0.55,0.5875,0.31875,0.5875,17.9583984375,509.3375,4.0,0.0007868812477681786,4,1,2,2,2,4
qasper,F4_R1_K2_H2_Bs2_Bkv8,80,0.55,0.55,0.5875,0.31875,0.5875,17.9583984375,509.3375,4.0,0.0008392599935177714,4,1,2,2,2,8
qasper,F4_R1_K2_H2_Bs4_Bkv2,80,0.55,0.6375,0.5875,0.31875,0.66125,21.0583984375,509.3375,5.1,0.0011780337459640577,4,1,2,2,4,2
qasper,F4_R1_K2_H2_Bs4_Bkv4,80,0.6375,0.6375,0.66125,0.1971367148554337,0.66125,29.0357421875,1019.8875,5.1,0.00118391877040267,4,1,2,2,4,4
