batch,candidate_tokens,device,error,index_bytes,mode,output_bytes,parity,repeat,seconds,selected_tokens,status,study,transfer_bytes
4,8192,cuda,,16640,reference_major,4194304,True,43,0.0023938000667840242,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,44,0.002162800170481205,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,45,0.0017297000158578157,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,46,0.0015014000236988068,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,47,0.0025930001866072416,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,48,0.0016724001616239548,512,measured,layout_gather,
4,8192,cuda,,16640,reference_major,4194304,True,49,0.001691299956291914,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,67108864,True,0,0.00965099991299212,512,measured,layout_build,
4,8192,cuda,,16640,chunk_major,4194304,True,0,0.001775199780240655,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,1,0.001689199823886156,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,2,0.0015161000192165375,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,3,0.001527799991890788,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,4,0.002548400079831481,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,5,0.002167199971154332,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,6,0.001515100011602044,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,7,0.0014911000616848469,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,8,0.001491800183430314,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,9,0.001629499951377511,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,10,0.0030227999668568373,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,11,0.0020668997894972563,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,12,0.0020862000528723,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,13,0.0020147000905126333,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,14,0.0038258000276982784,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,15,0.002101199934259057,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,16,0.0016236999072134495,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,17,0.001497599994763732,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,18,0.0015298000071197748,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,19,0.0021987000945955515,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,20,0.0015137000009417534,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,21,0.0015662000514566898,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,22,0.001572399865835905,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,23,0.0015344999264925718,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,24,0.0029733001720160246,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,25,0.0015975001733750105,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,26,0.0016019998583942652,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,27,0.0015508001670241356,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,28,0.0014983001165091991,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,29,0.0015458001289516687,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,30,0.002246399875730276,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,31,0.0017631000373512506,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,32,0.0016604000702500343,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,33,0.001616199966520071,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,34,0.0015130999963730574,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,35,0.002179899951443076,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,36,0.0017182000447064638,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,37,0.0015373998321592808,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,38,0.001522500067949295,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,39,0.0014885999262332916,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,40,0.002623999956995249,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,41,0.0015370999462902546,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,42,0.0015285999979823828,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,43,0.0014831000007689,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,44,0.001553199952468276,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,45,0.0024803001433610916,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,46,0.0021484000608325005,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,47,0.0016917998436838388,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,48,0.0017749001272022724,512,measured,layout_gather,
4,8192,cuda,,16640,chunk_major,4194304,True,49,0.0015205999370664358,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,67108864,True,0,0.013108199927955866,512,measured,layout_build,
4,8192,cuda,,16640,block_major,4194304,True,0,0.001634600106626749,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,1,0.00163569999858737,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,2,0.002351699862629175,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,3,0.0016465000808238983,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,4,0.0014961999841034412,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,5,0.001538699958473444,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,6,0.001492599956691265,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,7,0.0034539999905973673,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,8,0.0025413001421839,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,9,0.0019018999300897121,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,10,0.0015527000650763512,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,11,0.0014890001621097326,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,12,0.002462799893692136,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,13,0.0015453000087291002,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,14,0.001521499827504158,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,15,0.0014880001544952393,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,16,0.001510299975052476,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,17,0.0032627000473439693,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,18,0.0018178001046180725,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,19,0.0016493999864906073,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,20,0.0015243999660015106,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,21,0.0015799999237060547,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,22,0.0022827000357210636,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,23,0.0018170999828726053,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,24,0.0017185001634061337,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,25,0.0017013999167829752,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,26,0.0015955998096615076,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,27,0.003040800103917718,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,28,0.0016542000230401754,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,29,0.00162209989503026,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,30,0.0017268999945372343,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,31,0.0016315001994371414,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,32,0.00283590005710721,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,33,0.0016842999029904604,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,34,0.0016229001339524984,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,35,0.0016858000308275223,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,36,0.0016286999452859163,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,37,0.002931700088083744,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,38,0.0018581999465823174,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,39,0.0017191001679748297,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,40,0.0017963999416679144,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,41,0.0015115998685359955,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,42,0.0025349000934511423,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,43,0.001517999917268753,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,44,0.0015115998685359955,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,45,0.0015103998593986034,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,46,0.0015116001013666391,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,47,0.0015104999765753746,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,48,0.002374199917539954,512,measured,layout_gather,
4,8192,cuda,,16640,block_major,4194304,True,49,0.0017228000797331333,512,measured,layout_gather,
