candidate_count,catalog_size,context_tokens,hardness_level,language,max_candidates,query_id,required_recall,seed,strategy,unsafe_candidate_count,unsafe_exposure,useful_precision
5,8192,536,H5,es,5,update_issue-h5-es-1,1,71,A7_diversity_union,0,0,0.2
6,8192,645,H5,es,6,update_issue-h5-es-1,1,71,A7_diversity_union,0,0,0.16666666666666666
8,8192,863,H5,es,8,update_issue-h5-es-1,1,71,A7_diversity_union,0,0,0.125
10,8192,1081,H5,es,10,update_issue-h5-es-1,1,71,A7_diversity_union,0,0,0.1
20,8192,2171,H5,es,20,update_issue-h5-es-1,1,71,A7_diversity_union,0,0,0.05
2,8192,209,H5,fr,2,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.5
3,8192,318,H5,fr,3,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.3333333333333333
4,8192,427,H5,fr,4,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.25
5,8192,536,H5,fr,5,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.2
6,8192,645,H5,fr,6,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.16666666666666666
8,8192,863,H5,fr,8,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.125
10,8192,1081,H5,fr,10,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.1
20,8192,2177,H5,fr,20,update_issue-h5-fr-1,1,71,A2_topk,0,0,0.05
2,8192,218,H5,fr,2,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
3,8192,327,H5,fr,3,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
4,8192,436,H5,fr,4,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
5,8192,545,H5,fr,5,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
6,8192,654,H5,fr,6,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
8,8192,872,H5,fr,8,update_issue-h5-fr-1,0,71,A5_topk,0,0,0.0
10,8192,1091,H5,fr,10,update_issue-h5-fr-1,0,71,A5_topk,1,1,0.0
20,8192,2182,H5,fr,20,update_issue-h5-fr-1,0,71,A5_topk,3,1,0.0
2,8192,218,H5,fr,2,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
3,8192,327,H5,fr,3,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
4,8192,436,H5,fr,4,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
5,8192,545,H5,fr,5,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
6,8192,654,H5,fr,6,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
8,8192,872,H5,fr,8,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
10,8192,1090,H5,fr,10,update_issue-h5-fr-1,0,71,A6_topk,0,0,0.0
20,8192,2171,H5,fr,20,update_issue-h5-fr-1,1,71,A6_topk,0,0,0.05
2,8192,218,H5,fr,2,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
3,8192,327,H5,fr,3,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
4,8192,436,H5,fr,4,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
5,8192,545,H5,fr,5,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
6,8192,654,H5,fr,6,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
8,8192,872,H5,fr,8,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
10,8192,1090,H5,fr,10,update_issue-h5-fr-1,0,71,A7_fused_score,0,0,0.0
20,8192,2171,H5,fr,20,update_issue-h5-fr-1,1,71,A7_fused_score,0,0,0.05
2,8192,209,H5,fr,2,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.5
3,8192,318,H5,fr,3,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.3333333333333333
4,8192,427,H5,fr,4,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.25
5,8192,536,H5,fr,5,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.2
6,8192,645,H5,fr,6,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.16666666666666666
8,8192,863,H5,fr,8,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.125
10,8192,1081,H5,fr,10,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.1
20,8192,2171,H5,fr,20,update_issue-h5-fr-1,1,71,A7_raw_union,0,0,0.05
2,8192,209,H5,fr,2,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.5
3,8192,318,H5,fr,3,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.3333333333333333
4,8192,427,H5,fr,4,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.25
5,8192,536,H5,fr,5,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.2
6,8192,645,H5,fr,6,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.16666666666666666
8,8192,863,H5,fr,8,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.125
10,8192,1081,H5,fr,10,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.1
20,8192,2171,H5,fr,20,update_issue-h5-fr-1,1,71,A7_diversity_union,0,0,0.05
2,8192,218,H0,en,2,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
3,8192,327,H0,en,3,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
4,8192,436,H0,en,4,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
5,8192,545,H0,en,5,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
6,8192,654,H0,en,6,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
8,8192,872,H0,en,8,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
10,8192,1090,H0,en,10,create_report-h0-en-1,0,71,A2_topk,0,0,0.0
20,8192,2151,H0,en,20,create_report-h0-en-1,1,71,A2_topk,0,0,0.05
2,8192,189,H0,en,2,create_report-h0-en-1,1,71,A5_topk,0,0,0.5
3,8192,298,H0,en,3,create_report-h0-en-1,1,71,A5_topk,0,0,0.3333333333333333
4,8192,408,H0,en,4,create_report-h0-en-1,1,71,A5_topk,0,0,0.25
5,8192,517,H0,en,5,create_report-h0-en-1,1,71,A5_topk,0,0,0.2
6,8192,626,H0,en,6,create_report-h0-en-1,1,71,A5_topk,0,0,0.16666666666666666
8,8192,845,H0,en,8,create_report-h0-en-1,1,71,A5_topk,0,0,0.125
10,8192,1063,H0,en,10,create_report-h0-en-1,1,71,A5_topk,0,0,0.1
20,8192,2157,H0,en,20,create_report-h0-en-1,1,71,A5_topk,0,0,0.05
2,8192,218,H0,en,2,create_report-h0-en-1,0,71,A6_topk,0,0,0.0
3,8192,327,H0,en,3,create_report-h0-en-1,0,71,A6_topk,0,0,0.0
4,8192,436,H0,en,4,create_report-h0-en-1,0,71,A6_topk,0,0,0.0
5,8192,516,H0,en,5,create_report-h0-en-1,1,71,A6_topk,0,0,0.2
6,8192,626,H0,en,6,create_report-h0-en-1,1,71,A6_topk,0,0,0.16666666666666666
8,8192,845,H0,en,8,create_report-h0-en-1,1,71,A6_topk,0,0,0.125
10,8192,1065,H0,en,10,create_report-h0-en-1,1,71,A6_topk,0,0,0.1
20,8192,2157,H0,en,20,create_report-h0-en-1,1,71,A6_topk,0,0,0.05
2,8192,218,H0,en,2,create_report-h0-en-1,0,71,A7_fused_score,0,0,0.0
3,8192,327,H0,en,3,create_report-h0-en-1,0,71,A7_fused_score,0,0,0.0
4,8192,436,H0,en,4,create_report-h0-en-1,0,71,A7_fused_score,0,0,0.0
5,8192,516,H0,en,5,create_report-h0-en-1,1,71,A7_fused_score,0,0,0.2
6,8192,626,H0,en,6,create_report-h0-en-1,1,71,A7_fused_score,0,0,0.16666666666666666
8,8192,846,H0,en,8,create_report-h0-en-1,1,71,A7_fused_score,0,0,0.125
10,8192,1066,H0,en,10,create_report-h0-en-1,1,71,A7_fused_score,0,0,0.1
20,8192,2157,H0,en,20,create_report-h0-en-1,1,71,A7_fused_score,0,0,0.05
2,8192,189,H0,en,2,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.5
3,8192,298,H0,en,3,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.3333333333333333
4,8192,407,H0,en,4,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.25
5,8192,516,H0,en,5,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.2
6,8192,626,H0,en,6,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.16666666666666666
8,8192,844,H0,en,8,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.125
10,8192,1064,H0,en,10,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.1
20,8192,2153,H0,en,20,create_report-h0-en-1,1,71,A7_raw_union,0,0,0.1
2,8192,189,H0,en,2,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.5
3,8192,298,H0,en,3,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.3333333333333333
4,8192,407,H0,en,4,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.25
5,8192,516,H0,en,5,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.2
6,8192,625,H0,en,6,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.16666666666666666
8,8192,844,H0,en,8,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.125
10,8192,1064,H0,en,10,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.1
20,8192,2153,H0,en,20,create_report-h0-en-1,1,71,A7_diversity_union,0,0,0.1
2,8192,218,H1,en,2,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
3,8192,327,H1,en,3,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
4,8192,436,H1,en,4,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
5,8192,545,H1,en,5,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
6,8192,654,H1,en,6,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
8,8192,872,H1,en,8,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
10,8192,1090,H1,en,10,create_report-h1-en-1,0,71,A2_topk,0,0,0.0
20,8192,2159,H1,en,20,create_report-h1-en-1,1,71,A2_topk,0,0,0.05
2,8192,190,H1,en,2,create_report-h1-en-1,1,71,A5_topk,0,0,0.5
3,8192,300,H1,en,3,create_report-h1-en-1,1,71,A5_topk,0,0,0.3333333333333333
4,8192,410,H1,en,4,create_report-h1-en-1,1,71,A5_topk,0,0,0.25
5,8192,519,H1,en,5,create_report-h1-en-1,1,71,A5_topk,0,0,0.2
6,8192,629,H1,en,6,create_report-h1-en-1,1,71,A5_topk,0,0,0.16666666666666666
8,8192,847,H1,en,8,create_report-h1-en-1,1,71,A5_topk,0,0,0.125
10,8192,1067,H1,en,10,create_report-h1-en-1,1,71,A5_topk,0,0,0.1
20,8192,2165,H1,en,20,create_report-h1-en-1,1,71,A5_topk,0,0,0.05
2,8192,218,H1,en,2,create_report-h1-en-1,0,71,A6_topk,0,0,0.0
3,8192,327,H1,en,3,create_report-h1-en-1,0,71,A6_topk,0,0,0.0
4,8192,436,H1,en,4,create_report-h1-en-1,0,71,A6_topk,0,0,0.0
5,8192,516,H1,en,5,create_report-h1-en-1,1,71,A6_topk,0,0,0.2
6,8192,626,H1,en,6,create_report-h1-en-1,1,71,A6_topk,0,0,0.16666666666666666
8,8192,846,H1,en,8,create_report-h1-en-1,1,71,A6_topk,0,0,0.125
10,8192,1066,H1,en,10,create_report-h1-en-1,1,71,A6_topk,0,0,0.1
20,8192,2159,H1,en,20,create_report-h1-en-1,1,71,A6_topk,0,0,0.05
2,8192,218,H1,en,2,create_report-h1-en-1,0,71,A7_fused_score,0,0,0.0
3,8192,327,H1,en,3,create_report-h1-en-1,0,71,A7_fused_score,0,0,0.0
4,8192,436,H1,en,4,create_report-h1-en-1,0,71,A7_fused_score,0,0,0.0
5,8192,516,H1,en,5,create_report-h1-en-1,1,71,A7_fused_score,0,0,0.2
6,8192,626,H1,en,6,create_report-h1-en-1,1,71,A7_fused_score,0,0,0.16666666666666666
8,8192,846,H1,en,8,create_report-h1-en-1,1,71,A7_fused_score,0,0,0.125
10,8192,1066,H1,en,10,create_report-h1-en-1,1,71,A7_fused_score,0,0,0.1
20,8192,2159,H1,en,20,create_report-h1-en-1,1,71,A7_fused_score,0,0,0.05
2,8192,189,H1,en,2,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.5
3,8192,298,H1,en,3,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.3333333333333333
4,8192,407,H1,en,4,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.25
5,8192,517,H1,en,5,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.2
6,8192,626,H1,en,6,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.16666666666666666
8,8192,846,H1,en,8,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.125
10,8192,1065,H1,en,10,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.1
20,8192,2161,H1,en,20,create_report-h1-en-1,1,71,A7_raw_union,0,0,0.05
2,8192,189,H1,en,2,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.5
3,8192,298,H1,en,3,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.3333333333333333
4,8192,407,H1,en,4,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.25
5,8192,516,H1,en,5,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.2
6,8192,626,H1,en,6,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.16666666666666666
8,8192,845,H1,en,8,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.125
10,8192,1064,H1,en,10,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.1
20,8192,2161,H1,en,20,create_report-h1-en-1,1,71,A7_diversity_union,0,0,0.05
2,8192,218,H2,en,2,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
3,8192,327,H2,en,3,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
4,8192,436,H2,en,4,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
5,8192,545,H2,en,5,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
6,8192,654,H2,en,6,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
8,8192,872,H2,en,8,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
10,8192,1090,H2,en,10,create_report-h2-en-1,0,71,A2_topk,0,0,0.0
20,8192,2174,H2,en,20,create_report-h2-en-1,0,71,A2_topk,0,0,0.05
2,8192,220,H2,en,2,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
3,8192,330,H2,en,3,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
4,8192,439,H2,en,4,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
5,8192,549,H2,en,5,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
6,8192,658,H2,en,6,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
8,8192,878,H2,en,8,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
10,8192,1097,H2,en,10,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
20,8192,2194,H2,en,20,create_report-h2-en-1,0,71,A5_topk,0,0,0.0
2,8192,218,H2,en,2,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
3,8192,327,H2,en,3,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
4,8192,436,H2,en,4,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
5,8192,545,H2,en,5,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
6,8192,654,H2,en,6,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
8,8192,872,H2,en,8,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
10,8192,1090,H2,en,10,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
20,8192,2182,H2,en,20,create_report-h2-en-1,0,71,A6_topk,0,0,0.0
2,8192,211,H2,en,2,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.5
3,8192,320,H2,en,3,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.3333333333333333
4,8192,429,H2,en,4,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.25
5,8192,538,H2,en,5,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.2
6,8192,647,H2,en,6,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.16666666666666666
8,8192,865,H2,en,8,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.125
10,8192,1083,H2,en,10,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.1
20,8192,2174,H2,en,20,create_report-h2-en-1,0,71,A7_fused_score,0,0,0.05
2,8192,211,H2,en,2,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.5
3,8192,321,H2,en,3,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.3333333333333333
4,8192,430,H2,en,4,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.25
5,8192,539,H2,en,5,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.2
6,8192,649,H2,en,6,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.16666666666666666
8,8192,838,H2,en,8,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.125
10,8192,1057,H2,en,10,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.1
20,8192,2150,H2,en,20,create_report-h2-en-1,0,71,A7_raw_union,0,0,0.05
2,8192,211,H2,en,2,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.5
3,8192,320,H2,en,3,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.3333333333333333
4,8192,430,H2,en,4,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.25
5,8192,510,H2,en,5,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.2
6,8192,620,H2,en,6,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.16666666666666666
8,8192,838,H2,en,8,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.125
10,8192,1057,H2,en,10,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.1
20,8192,2150,H2,en,20,create_report-h2-en-1,0,71,A7_diversity_union,0,0,0.05
2,8192,226,H3,en,2,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
3,8192,339,H3,en,3,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
4,8192,452,H3,en,4,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
5,8192,565,H3,en,5,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
6,8192,678,H3,en,6,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
8,8192,904,H3,en,8,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
10,8192,1130,H3,en,10,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
20,8192,2260,H3,en,20,create_report-h3-en-1,0,71,A2_topk,0,0,0.0
2,8192,223,H3,en,2,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
3,8192,336,H3,en,3,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
4,8192,446,H3,en,4,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
5,8192,559,H3,en,5,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
6,8192,672,H3,en,6,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
8,8192,898,H3,en,8,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
10,8192,1121,H3,en,10,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
20,8192,2242,H3,en,20,create_report-h3-en-1,0,71,A5_topk,0,0,0.0
2,8192,226,H3,en,2,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
3,8192,339,H3,en,3,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
4,8192,452,H3,en,4,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
5,8192,565,H3,en,5,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
6,8192,678,H3,en,6,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
8,8192,904,H3,en,8,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
10,8192,1130,H3,en,10,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
20,8192,2260,H3,en,20,create_report-h3-en-1,0,71,A6_topk,0,0,0.0
2,8192,226,H3,en,2,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
3,8192,339,H3,en,3,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
4,8192,452,H3,en,4,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
5,8192,565,H3,en,5,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
6,8192,678,H3,en,6,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
8,8192,904,H3,en,8,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
10,8192,1130,H3,en,10,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
20,8192,2260,H3,en,20,create_report-h3-en-1,0,71,A7_fused_score,0,0,0.0
2,8192,190,H3,en,2,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.5
3,8192,303,H3,en,3,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.3333333333333333
4,8192,416,H3,en,4,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.25
5,8192,529,H3,en,5,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.2
6,8192,639,H3,en,6,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.16666666666666666
8,8192,851,H3,en,8,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.25
10,8192,1077,H3,en,10,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.2
20,8192,2153,H3,en,20,create_report-h3-en-1,1,71,A7_raw_union,0,0,0.1
2,8192,193,H3,en,2,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.5
3,8192,306,H3,en,3,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.3333333333333333
4,8192,416,H3,en,4,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.25
5,8192,529,H3,en,5,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.2
6,8192,631,H3,en,6,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.3333333333333333
8,8192,857,H3,en,8,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.25
10,8192,1077,H3,en,10,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.2
20,8192,2156,H3,en,20,create_report-h3-en-1,1,71,A7_diversity_union,0,0,0.1
2,8192,189,H4,en,2,create_report-h4-en-1,1,71,A2_topk,0,0,0.5
3,8192,298,H4,en,3,create_report-h4-en-1,1,71,A2_topk,0,0,0.3333333333333333
4,8192,400,H4,en,4,create_report-h4-en-1,1,71,A2_topk,0,0,0.5
5,8192,509,H4,en,5,create_report-h4-en-1,1,71,A2_topk,0,0,0.4
6,8192,618,H4,en,6,create_report-h4-en-1,1,71,A2_topk,0,0,0.3333333333333333
8,8192,836,H4,en,8,create_report-h4-en-1,1,71,A2_topk,0,0,0.25
10,8192,1054,H4,en,10,create_report-h4-en-1,1,71,A2_topk,0,0,0.2
20,8192,2144,H4,en,20,create_report-h4-en-1,1,71,A2_topk,0,0,0.1
2,8192,220,H4,en,2,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
3,8192,330,H4,en,3,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
4,8192,440,H4,en,4,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
5,8192,550,H4,en,5,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
6,8192,660,H4,en,6,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
8,8192,880,H4,en,8,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
10,8192,1100,H4,en,10,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
20,8192,2200,H4,en,20,create_report-h4-en-1,0,71,A5_topk,0,0,0.0
2,8192,189,H4,en,2,create_report-h4-en-1,1,71,A6_topk,0,0,0.5
3,8192,299,H4,en,3,create_report-h4-en-1,1,71,A6_topk,0,0,0.3333333333333333
4,8192,409,H4,en,4,create_report-h4-en-1,1,71,A6_topk,0,0,0.25
5,8192,519,H4,en,5,create_report-h4-en-1,1,71,A6_topk,0,0,0.2
6,8192,628,H4,en,6,create_report-h4-en-1,1,71,A6_topk,0,0,0.16666666666666666
8,8192,846,H4,en,8,create_report-h4-en-1,1,71,A6_topk,0,0,0.125
10,8192,1065,H4,en,10,create_report-h4-en-1,1,71,A6_topk,0,0,0.1
20,8192,2159,H4,en,20,create_report-h4-en-1,1,71,A6_topk,0,0,0.05
2,8192,182,H4,en,2,create_report-h4-en-1,1,71,A7_fused_score,0,0,1.0
3,8192,291,H4,en,3,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.6666666666666666
4,8192,400,H4,en,4,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.5
5,8192,509,H4,en,5,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.4
6,8192,618,H4,en,6,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.3333333333333333
8,8192,836,H4,en,8,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.25
10,8192,1054,H4,en,10,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.2
20,8192,2144,H4,en,20,create_report-h4-en-1,1,71,A7_fused_score,0,0,0.1
2,8192,180,H4,en,2,create_report-h4-en-1,0,71,A7_raw_union,0,0,0.0
3,8192,290,H4,en,3,create_report-h4-en-1,0,71,A7_raw_union,0,0,0.0
4,8192,370,H4,en,4,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.25
5,8192,472,H4,en,5,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.4
6,8192,581,H4,en,6,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.3333333333333333
8,8192,755,H4,en,8,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.25
10,8192,973,H4,en,10,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.2
20,8192,2059,H4,en,20,create_report-h4-en-1,1,71,A7_raw_union,0,0,0.1
2,8192,173,H4,en,2,create_report-h4-en-1,0,71,A7_diversity_union,0,0,0.5
3,8192,253,H4,en,3,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.6666666666666666
4,8192,362,H4,en,4,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.5
5,8192,472,H4,en,5,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.4
6,8192,536,H4,en,6,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.3333333333333333
8,8192,754,H4,en,8,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.25
10,8192,973,H4,en,10,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.2
20,8192,2059,H4,en,20,create_report-h4-en-1,1,71,A7_diversity_union,0,0,0.1
2,8192,189,H5,pt,2,create_report-h5-pt-1,1,71,A2_topk,0,0,0.5
3,8192,298,H5,pt,3,create_report-h5-pt-1,1,71,A2_topk,0,0,0.3333333333333333
4,8192,407,H5,pt,4,create_report-h5-pt-1,1,71,A2_topk,0,0,0.25
5,8192,516,H5,pt,5,create_report-h5-pt-1,1,71,A2_topk,0,0,0.2
6,8192,625,H5,pt,6,create_report-h5-pt-1,1,71,A2_topk,0,0,0.16666666666666666
8,8192,843,H5,pt,8,create_report-h5-pt-1,1,71,A2_topk,0,0,0.125
10,8192,1061,H5,pt,10,create_report-h5-pt-1,1,71,A2_topk,0,0,0.1
20,8192,2145,H5,pt,20,create_report-h5-pt-1,1,71,A2_topk,0,0,0.1
2,8192,220,H5,pt,2,create_report-h5-pt-1,0,71,A5_topk,0,0,0.0
3,8192,330,H5,pt,3,create_report-h5-pt-1,0,71,A5_topk,0,0,0.0
4,8192,440,H5,pt,4,create_report-h5-pt-1,0,71,A5_topk,0,0,0.0
