catalog_size,strategy,max_candidates,required_recall_mean,required_recall_std,useful_precision_mean,useful_precision_std,unsafe_exposure_mean,unsafe_exposure_std,context_tokens_mean,context_tokens_std
2048,A7_diversity_union,2,0.5180555555555555,0.010531771450071592,0.28680555555555554,0.0052658857250357915,0.04722222222222222,0.005810139073153302,196.6486111111111,0.37892111503550513
2048,A7_diversity_union,3,0.5972222222222222,0.01552824984374856,0.2208333333333333,0.006036298523335791,0.08333333333333334,0.008505172717997143,302.3930555555556,0.602800178795236
2048,A7_diversity_union,4,0.6291666666666667,0.01876285567514763,0.17916666666666667,0.005407087327221334,0.08888888888888888,0.009054447785003682,409.4,0.7039728256101738
2048,A7_diversity_union,5,0.6583333333333333,0.015055196797693637,0.15111111111111114,0.004212708580028639,0.10277777777777777,0.0058101390731533,516.65,0.31490586237875184
2048,A7_diversity_union,6,0.6833333333333333,0.013537214367790209,0.13287037037037033,0.0037859785263416983,0.10972222222222221,0.0031056499687497022,623.2027777777778,0.3728849821011325
2048,A7_diversity_union,8,0.7041666666666667,0.021177709280523465,0.10451388888888888,0.0036105267956745494,0.11805555555555555,0.0069444444444444475,839.0263888888888,0.8296998332358836
2048,A7_diversity_union,10,0.7166666666666666,0.01797524875770113,0.085,0.002671581119676573,0.12083333333333332,0.006211299937499421,1055.9416666666666,0.6250887282698431
2048,A7_diversity_union,20,0.7777777777777778,0.021404215288086698,0.04625,0.0011357935579025084,0.16111111111111112,0.01030027567652175,2141.7,2.2696671317371453
2048,A7_fused_score,2,0.4416666666666667,0.02970729116139921,0.23194444444444445,0.015411347931369534,0.07638888888888888,0.013888888888888888,204.54861111111111,1.1600548425200912
2048,A7_fused_score,3,0.4763888888888889,0.018108895570007354,0.1726851851851852,0.005329103904269133,0.08472222222222223,0.005810139073153302,312.3722222222222,0.6118721586902303
2048,A7_fused_score,4,0.5027777777777778,0.01743041721945991,0.13958333333333334,0.005001687601002765,0.09305555555555556,0.007917884896521794,420.43055555555554,0.6671366977290117
2048,A7_fused_score,5,0.5222222222222223,0.01657963386987963,0.11666666666666667,0.00404927214919813,0.10555555555555556,0.009054447785003675,528.7625,0.6087470054683772
2048,A7_fused_score,6,0.5458333333333333,0.026715811196765745,0.10185185185185182,0.004910463758239908,0.11388888888888889,0.012615209808739546,637.1958333333333,0.9931453922068452
2048,A7_fused_score,8,0.5722222222222222,0.012615209808739578,0.08090277777777778,0.0019794712241304508,0.12916666666666668,0.009316949906249131,854.9944444444445,0.6598939834886391
2048,A7_fused_score,10,0.5944444444444444,0.013537214367790299,0.06763888888888889,0.001810889557000737,0.13611111111111113,0.00791788489652179,1072.6208333333334,0.8608954703113293
2048,A7_fused_score,20,0.6722222222222223,0.020483168338545302,0.041180555555555554,0.0008715208609730024,0.21388888888888888,0.009054447785003675,2160.551388888889,0.8130132519460328
2048,A7_raw_union,2,0.3,0.005810139073153313,0.17569444444444446,0.0031056499687497135,0.06666666666666668,0.0038036288715636558,202.07777777777778,0.31539553601121345
2048,A7_raw_union,3,0.5736111111111111,0.007917884896521765,0.21435185185185185,0.004205069936246511,0.07916666666666666,0.006211299937499409,302.875,0.3594043533369224
2048,A7_raw_union,4,0.6402777777777777,0.015055196797693588,0.17847222222222223,0.005265885725035798,0.08333333333333333,0.004910463758239911,410.26388888888886,0.49062880886309174
2048,A7_raw_union,5,0.6583333333333334,0.02217877697593236,0.15000000000000002,0.00470995137717032,0.09722222222222222,0.004910463758239913,518.0180555555555,0.9679668778131324
2048,A7_raw_union,6,0.6777777777777778,0.01598731171280738,0.13171296296296292,0.0032116752142387992,0.10277777777777777,0.005810139073153303,624.9597222222222,0.5709118964590758
2048,A7_raw_union,8,0.7041666666666667,0.020600551353043513,0.10399305555555556,0.0034395161034998156,0.11944444444444444,0.005810139073153305,840.0736111111112,0.6739439326700034
2048,A7_raw_union,10,0.7152777777777778,0.023032116599690306,0.08472222222222223,0.0032572331665440546,0.125,0.009820927516479831,1056.5458333333333,1.0628925382367724
2048,A7_raw_union,20,0.7791666666666667,0.022715871158050155,0.04645833333333334,0.0012851913557862312,0.1638888888888889,0.012615209808739545,2142.0194444444446,2.020996795603365
8192,A2_topk,2,0.45138888888888895,0.0,0.22569444444444448,0.0,0.0763888888888889,0.0,205.7541666666667,0.06885163643302544
8192,A2_topk,3,0.45555555555555555,0.006211299937499426,0.15185185185185185,0.002070433312499819,0.07777777777777778,0.003105649968749704,314.9375,0.2739757158969251
8192,A2_topk,4,0.4625,0.010531771450071604,0.11597222222222223,0.002575068919130439,0.08194444444444444,0.007607257743127302,423.9555555555556,0.4216313024988888
8192,A2_topk,5,0.475,0.010531771450071593,0.09527777777777778,0.002523041961747906,0.08194444444444444,0.007607257743127302,533.0375,0.2211126814572531
8192,A2_topk,6,0.48611111111111116,0.006944444444444454,0.08171296296296293,0.0010352166562499015,0.08333333333333334,0.0069444444444444415,641.8555555555556,0.2603194262894925
8192,A2_topk,8,0.5055555555555555,0.00760725774312728,0.0640625,0.0009509072178909153,0.0875,0.00621129993749941,860.0833333333334,0.5189084801797959
8192,A2_topk,10,0.5416666666666667,0.013888888888888916,0.05541666666666667,0.00142318760638328,0.09027777777777778,0.0,1077.9652777777778,0.8299555385607513
8192,A2_topk,20,0.6291666666666667,0.006211299937499406,0.03388888888888889,0.00031056499687496977,0.09027777777777778,0.0,2168.3972222222224,0.4227963475990465
8192,A5_topk,2,0.23055555555555554,0.009054447785003694,0.13680555555555557,0.005265885725035814,0.04583333333333333,0.003803628871563655,209.84722222222223,0.23667212761045192
8192,A5_topk,3,0.24305555555555552,0.00982092751647983,0.09722222222222222,0.0032736425054932764,0.05138888888888889,0.003803628871563652,318.3166666666667,0.24417401392054236
8192,A5_topk,4,0.25416666666666665,0.00380362887156364,0.07604166666666667,0.0014525347682883252,0.05138888888888889,0.003803628871563652,426.9194444444444,0.4046174462103248
8192,A5_topk,5,0.25416666666666665,0.00380362887156364,0.061388888888888896,0.0006211299937499391,0.05555555555555556,0.006944444444444445,535.9041666666667,0.2627166948033436
8192,A5_topk,6,0.25972222222222224,0.0038036288715636666,0.052083333333333315,0.0008184106263733189,0.061111111111111116,0.00905444778500368,645.0958333333333,0.15058399690355798
8192,A5_topk,8,0.2777777777777778,0.00491046375823991,0.041666666666666664,0.00061380796977999,0.06944444444444445,0.01098013076447354,862.8486111111112,0.24793709066198288
8192,A5_topk,10,0.2847222222222222,0.010980130764473541,0.03402777777777778,0.0010980130764473533,0.08611111111111111,0.010531771450071599,1081.098611111111,0.39963452632319035
8192,A5_topk,20,0.3263888888888889,0.008505172717997134,0.019722222222222224,0.00045272238925018446,0.13333333333333333,0.023240556292613207,2172.1194444444445,0.19588996423099736
8192,A6_topk,2,0.3833333333333333,0.01729152721942877,0.19791666666666666,0.010123180372995328,0.09444444444444444,0.0105317714500716,205.47916666666666,0.5683848542955798
8192,A6_topk,3,0.4138888888888889,0.013537214367790228,0.14259259259259258,0.004512404789263407,0.09722222222222222,0.010980130764473538,313.8361111111111,0.35432322247865844
8192,A6_topk,4,0.4291666666666667,0.015055196797693638,0.11076388888888888,0.0037637991994234,0.10138888888888889,0.00931694990624912,422.65555555555557,0.3631619116510852
8192,A6_topk,5,0.45972222222222225,0.005810139073153317,0.09472222222222224,0.0011620278146306654,0.10277777777777777,0.009054447785003677,531.0791666666667,0.1489093580456666
8192,A6_topk,6,0.4847222222222222,0.015055196797693618,0.0833333333333333,0.002714360972120034,0.10555555555555556,0.01030027567652175,639.8388888888888,0.36484448318919394
8192,A6_topk,8,0.5180555555555555,0.014400306495366489,0.06684027777777778,0.002213116108330199,0.11111111111111112,0.008505172717997141,857.4152777777778,0.5311796431261616
8192,A6_topk,10,0.5527777777777778,0.015214515486254588,0.05708333333333333,0.0016579633869879633,0.11527777777777777,0.007917884896521794,1075.1680555555554,0.5642847201284347
8192,A6_topk,20,0.6263888888888889,0.009054447785003658,0.03305555555555556,0.0006678952799191446,0.13055555555555556,0.005810139073153314,2165.9083333333333,0.645784795069794
8192,A7_diversity_union,2,0.5152777777777777,0.0031056499687497525,0.28541666666666665,0.0015528249843748485,0.043055555555555555,0.0031056499687497096,196.54583333333332,0.1669268802000667
8192,A7_diversity_union,3,0.5833333333333334,0.004910463758239907,0.21527777777777776,0.0016368212527466514,0.07777777777777778,0.0031056499687497035,302.7875,0.23675361926392355
8192,A7_diversity_union,4,0.6055555555555555,0.00581013907315329,0.16979166666666667,0.0014525347682883224,0.08472222222222223,0.007607257743127309,410.6166666666667,0.2567285128710499
8192,A7_diversity_union,5,0.6388888888888888,0.004910463758239897,0.1438888888888889,0.001863389981249817,0.09861111111111112,0.007607257743127305,517.7277777777778,0.4078464595505229
8192,A7_diversity_union,6,0.6486111111111111,0.0038036288715636605,0.12291666666666663,0.0015090746308339463,0.1,0.006211299937499414,624.8625,0.3213785050660604
8192,A7_diversity_union,8,0.6527777777777778,0.006944444444444448,0.0953125,0.0011318059731254579,0.10833333333333332,0.0062112999374994106,841.7069444444445,0.41170073145910174
8192,A7_diversity_union,10,0.6611111111111111,0.005810139073153282,0.07777777777777778,0.0004910463758239896,0.10833333333333332,0.0062112999374994106,1058.1166666666668,0.3295283409195074
8192,A7_diversity_union,20,0.6875,0.008505172717997115,0.04076388888888889,0.0005810139073153282,0.11805555555555555,0.010980130764473541,2145.8819444444443,0.4836993744843821
8192,A7_fused_score,2,0.35,0.012615209808739552,0.18333333333333332,0.007527598398846804,0.08194444444444444,0.005810139073153301,207.05555555555557,0.2605323816986686
8192,A7_fused_score,3,0.37083333333333335,0.011620278146306603,0.1300925925925926,0.005018398932564546,0.08472222222222223,0.0076072577431273046,315.74305555555554,0.26196300158137215
8192,A7_fused_score,4,0.3833333333333333,0.00905444778500367,0.10173611111111111,0.004181109228747327,0.09027777777777778,0.009820927516479828,424.4875,0.41641774972250184
8192,A7_fused_score,5,0.40694444444444444,0.014400306495366482,0.08638888888888889,0.0045431742316100355,0.09027777777777778,0.009820927516479828,533.0055555555556,0.5076431638367532
8192,A7_fused_score,6,0.42361111111111105,0.01628616583272025,0.07569444444444443,0.003623258296874654,0.09583333333333333,0.011410886614690962,641.95,0.5380353707566082
8192,A7_fused_score,8,0.4583333333333333,0.023549756885851647,0.06215277777777778,0.0033394763995957186,0.1,0.011620278146306607,859.4055555555555,0.7624607862816801
8192,A7_fused_score,10,0.4847222222222222,0.021063542900143187,0.05305555555555556,0.002117770928052344,0.10416666666666667,0.008505172717997143,1077.2222222222222,0.8426418763568604
8192,A7_fused_score,20,0.5458333333333333,0.014400306495366472,0.030555555555555558,0.0010123180372995334,0.13472222222222224,0.0038036288715636497,2168.7569444444443,0.881260671067367
8192,A7_raw_union,2,0.3041666666666667,0.0031056499687497235,0.17638888888888887,0.0015528249843748568,0.06388888888888888,0.003105649968749707,201.9875,0.23128232173185143
8192,A7_raw_union,3,0.5625,0.004910463758239878,0.20694444444444443,0.0026392949655072665,0.07777777777777778,0.007607257743127305,303.3041666666667,0.3297477875514225
8192,A7_raw_union,4,0.6180555555555556,0.004910463758239878,0.16944444444444445,0.0023292374765622815,0.08472222222222223,0.007607257743127309,411.04027777777776,0.3152808369895495
8192,A7_raw_union,5,0.6277777777777778,0.0038036288715636198,0.14,0.0018108895570007463,0.09166666666666666,0.007607257743127311,519.6333333333333,0.3204016456046215
8192,A7_raw_union,6,0.65,0.006211299937499412,0.12314814814814809,0.0024000510825610767,0.09444444444444444,0.006211299937499417,627.0569444444445,0.408407731317631
8192,A7_raw_union,8,0.6597222222222222,0.004910463758239888,0.09635416666666667,0.0006138079697799884,0.10694444444444444,0.003803628871563648,842.3194444444446,0.4278589389097482
8192,A7_raw_union,10,0.6625,0.006211299937499406,0.0776388888888889,0.0003105649968749703,0.10972222222222223,0.009054447785003677,1059.3027777777777,0.45892743482196063
8192,A7_raw_union,20,0.6861111111111111,0.009054447785003653,0.04069444444444444,0.0005705443307345465,0.11944444444444444,0.013357905598382883,2146.3083333333334,0.5020357861302209
