stage,split,dataset,example_id,policy,root_method,successor_method,root_channel,successor_channel,K_root,K_total,search_cost,search_comparisons,token_span_operations,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta,root_R_E,root_P_E,root_C_E,root_K_over_N
root_successor,validation,2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,78,78,63990,26,10,4,1,0.1,0.25,0,0.15384615384615385,0.4,0.8461538461538461,0.65,0.1,0.5,0,0.07692307692307693
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,93,93,0,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,93,93,62080,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,93,93,62080,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,93,93,62080,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,93,93,24250,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,93,93,86330,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,93,93,24250,31,8,4,1,0.125,0.25,0,0.12903225806451613,0.5,0.8709677419354839,0.96875,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,93,93,86330,31,8,4,1,0.125,0.25,0,0.12903225806451613,0.5,0.8709677419354839,0.96875,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,93,93,86330,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.125,0.5,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,93,93,24250,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,93,93,86330,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,93,93,24250,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,93,93,86330,31,8,4,3,0.375,0.75,0,0.12903225806451613,0.5,0.8709677419354839,2.90625,0.25,1.0,0,0.06451612903225806
root_successor,test,2wikimultihopqa,00a6129c085611ebbd59ac1f6bf848b6,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,93,93,86330,31,8,4,2,0.25,0.5,0,0.12903225806451613,0.5,0.8709677419354839,1.9375,0.25,1.0,0,0.06451612903225806
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,72,72,0,24,7,4,0,0.0,0.0,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.0,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,72,72,48128,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,72,72,48128,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,72,72,48128,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,72,72,15040,24,7,4,0,0.0,0.0,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.0,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,72,72,15040,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.14285714285714285,0.5,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,72,72,63168,24,7,4,2,0.2857142857142857,0.5,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,1.7142857142857142,0.14285714285714285,0.5,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.14285714285714285,0.5,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.14285714285714285,0.5,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,72,72,15040,24,7,4,0,0.0,0.0,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.0,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,72,72,15040,24,7,4,0,0.0,0.0,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.0,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00a68bf208cc11ebbd93ac1f6bf848b6,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,72,72,63168,24,7,4,1,0.14285714285714285,0.25,0,0.16666666666666666,0.5714285714285714,0.8333333333333334,0.8571428571428571,0.0,0.0,0,0.08333333333333333
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,123,123,0,41,9,4,1,0.1111111111111111,0.25,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,1.1388888888888888,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,123,123,82176,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,123,123,82176,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,123,123,82176,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,123,123,28248,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,123,123,28248,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,123,123,28248,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,123,123,28248,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00dd3bd608ac11ebbd82ac1f6bf848b6,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,123,123,110424,41,9,4,0,0.0,0.0,0,0.0975609756097561,0.4444444444444444,0.9024390243902439,0.0,0.0,0.0,0,0.04878048780487805
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,138,138,0,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,138,138,92608,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,138,138,92608,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,138,138,92608,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,138,138,20258,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,138,138,20258,46,3,4,1,0.3333333333333333,0.25,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,3.833333333333333,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,bm25->hybrid_state,bm25,hybrid_state,bm25,hybrid_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx->native_semantic,approx,native_semantic,approx,native_semantic,2,4,138,138,20258,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx->exact_new_address,approx,exact_new_address,approx,exact_new_address,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx->bm25_state,approx,bm25_state,approx,bm25_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,approx->hybrid_state,approx,hybrid_state,approx,hybrid_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,hybrid->native_semantic,hybrid,native_semantic,hybrid,native_semantic,2,4,138,138,20258,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,hybrid->exact_new_address,hybrid,exact_new_address,hybrid,exact_new_address,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,hybrid->bm25_state,hybrid,bm25_state,hybrid,bm25_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00de046a0bb011ebab90acde48001122,hybrid->hybrid_state,hybrid,hybrid_state,hybrid,hybrid_state,2,4,138,138,112866,46,3,4,0,0.0,0.0,0,0.08695652173913043,1.3333333333333333,0.9130434782608696,0.0,0.0,0.0,0,0.043478260869565216
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist->native_semantic,gist,native_semantic,gist,native_semantic,2,4,78,78,0,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist->exact_new_address,gist,exact_new_address,gist,exact_new_address,2,4,78,78,52608,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist->bm25_state,gist,bm25_state,gist,bm25_state,2,4,78,78,52608,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,gist->hybrid_state,gist,hybrid_state,gist,hybrid_state,2,4,78,78,52608,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact->native_semantic,exact,native_semantic,exact,native_semantic,2,4,78,78,10686,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact->exact_new_address,exact,exact_new_address,exact,exact_new_address,2,4,78,78,63294,26,4,4,0,0.0,0.0,0,0.15384615384615385,1.0,0.8461538461538461,0.0,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact->bm25_state,exact,bm25_state,exact,bm25_state,2,4,78,78,63294,26,4,4,0,0.0,0.0,0,0.15384615384615385,1.0,0.8461538461538461,0.0,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,exact->hybrid_state,exact,hybrid_state,exact,hybrid_state,2,4,78,78,63294,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.0,0.0,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25->native_semantic,bm25,native_semantic,bm25,native_semantic,2,4,78,78,10686,26,4,4,2,0.5,0.5,0,0.15384615384615385,1.0,0.8461538461538461,3.25,0.25,0.5,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25->exact_new_address,bm25,exact_new_address,bm25,exact_new_address,2,4,78,78,63294,26,4,4,2,0.5,0.5,0,0.15384615384615385,1.0,0.8461538461538461,3.25,0.25,0.5,0,0.07692307692307693
root_successor,validation,2wikimultihopqa,00efceca0bb011ebab90acde48001122,bm25->bm25_state,bm25,bm25_state,bm25,bm25_state,2,4,78,78,63294,26,4,4,1,0.25,0.25,0,0.15384615384615385,1.0,0.8461538461538461,1.625,0.25,0.5,0,0.07692307692307693
