unit_id,group,path_improved,window,window_is_w16,window_is_w32,window_is_w64,window_is_w128,window_is_global,seed,example_id,chain_depth,query_token_count,evidence_span_tokens,max_hop_distance_tokens,evidence_span_over_window,max_hop_distance_over_window,one_shot_path_recovery,one_shot_reference_recall,one_shot_correct,one_shot_margin,one_shot_correct_probability,one_shot_prediction_entropy,one_shot_attention_entropy,one_shot_evidence_attention_mass,one_shot_distractor_attention_mass,one_shot_memory_attention_mass,one_shot_evidence_distractor_ratio,one_shot_native_attention_mass,iterative_path_recovery,path_gain,iterative_reference_recall,reference_recall_gain,iterative_correct,answer_gain,iterative_margin,margin_gain,iterative_correct_probability,iterative_prediction_entropy,iterative_evidence_attention_mass,iterative_distractor_attention_mass,iterative_evidence_distractor_ratio,iterative_native_attention_mass,consumer_layer_count,intervention_count,positive_immediate_margin_gain,erased_by_final_layer
w32|53|chain-833107-d1,G0,0,w32,0,1,0,0,0,53,chain-833107-d1,1.0,5.0,35.0,7.0,1.09375,0.21875,0.0,0.0,0.0,-6.669013977050781,0.0009634520974941552,0.7393597960472107,2.5752625465393066,0.0,0.822827583696494,0.822827583696494,0.0,0.177172416303506,0.0,0.0,0.0,0.0,0.0,0.0,-6.644611358642578,0.024402618408203125,0.0010251050116494298,0.7378842830657959,0.0,0.6204764057929424,0.0,0.3795235942070576,4.0,4.0,1.0,1.0
w32|53|chain-937836-d1,G0,0,w32,0,1,0,0,0,53,chain-937836-d1,1.0,5.0,20.0,5.0,0.625,0.15625,0.0,0.0,0.0,-4.351777076721191,0.011658402159810066,0.4526997208595276,2.699547290802002,0.0,0.9042856156188464,0.9042856156188464,0.0,0.09571438438115365,0.0,0.0,0.0,0.0,0.0,0.0,-5.071744918823242,-0.7199678421020508,0.0034381987061351538,0.8688833117485046,0.0,0.6201643591143693,0.0,0.3798356408856307,4.0,4.0,0.0,0.0
w32|67|chain-100004-d1,G0,0,w32,0,1,0,0,0,67,chain-100004-d1,1.0,5.0,22.0,11.0,0.6875,0.34375,0.0,0.0,0.0,-3.7433218955993652,0.021404847502708435,0.4607178866863251,2.5089683532714844,0.0,0.8968983615050092,0.8968983615050092,0.0,0.10310163849499077,0.0,0.0,0.0,0.0,0.0,0.0,-5.382539749145508,-1.6392178535461426,0.0038447261322289705,0.6426106095314026,0.0,0.421849454134018,0.0,0.578150545865982,4.0,4.0,1.0,1.0
w32|67|chain-1042565-d1,G0,0,w32,0,1,0,0,0,67,chain-1042565-d1,1.0,5.0,42.0,7.0,1.3125,0.21875,1.0,1.0,1.0,0.3234548568725586,0.4582531452178955,1.2544342279434204,2.4990744590759277,0.4600429356078166,0.4824187926637933,0.9424617282716099,0.9536173602764874,0.0575382717283901,1.0,0.0,1.0,0.0,1.0,0.0,2.626631736755371,2.3031768798828125,0.869114339351654,0.5537641048431396,0.21304342807593457,0.4316740823258278,0.49352842062713714,0.3552824895982376,4.0,4.0,1.0,0.0
w32|67|chain-1147294-d2,G+,1,w32,0,1,0,0,0,67,chain-1147294-d2,2.0,6.0,28.0,7.0,0.875,0.21875,0.0,0.5,1.0,0.9366235733032227,0.5812132358551025,1.1775062084197998,2.435297966003418,0.22521904033783358,0.6674354621354723,0.8926545024733059,0.3374394276522872,0.10734549752669409,1.0,1.0,1.0,0.5,0.0,-1.0,-0.7260828018188477,-1.6627063751220703,0.14355391263961792,1.7936632633209229,0.2885285396640912,0.35233987739768713,0.8188926606749883,0.35913158293822167,4.0,4.0,1.0,0.0
w32|67|chain-1252023-d4,G0,0,w32,0,1,0,0,0,67,chain-1252023-d4,4.0,8.0,11.0,11.0,0.34375,0.34375,0.0,0.0,0.0,-4.173905372619629,0.0073135183192789555,1.2672271728515625,2.5448575019836426,0.0,0.917975586457942,0.917975586457942,0.0,0.08202441354205803,0.0,0.0,0.0,0.0,0.0,0.0,-3.750575065612793,0.42333030700683594,0.022277584299445152,0.2877930998802185,0.0,0.7350405430602223,0.0,0.26495945693977774,4.0,4.0,0.0,0.0
w32|67|chain-1356752-d1,G0,0,w32,0,1,0,0,0,67,chain-1356752-d1,1.0,5.0,35.0,5.0,1.09375,0.15625,0.0,0.0,0.0,-2.3656749725341797,0.05533928424119949,1.2638307809829712,2.6811726093292236,0.0,0.8657969385749311,0.8657969385749311,0.0,0.13420306142506888,0.0,0.0,0.0,0.0,0.0,0.0,-3.6157190799713135,-1.2500441074371338,0.02111807093024254,0.7808880805969238,0.0,0.5727925459661527,0.0,0.42720745403384736,4.0,4.0,1.0,0.0
w32|67|chain-1461481-d2,G0,0,w32,0,1,0,0,0,67,chain-1461481-d2,2.0,6.0,44.0,11.0,1.375,0.34375,0.0,0.0,0.0,-0.0747075080871582,0.46614500880241394,0.8517323732376099,2.5564475059509277,0.0,0.914692148566246,0.914692148566246,0.0,0.08530785143375397,0.0,0.0,0.0,0.0,0.0,0.0,-0.10631370544433594,-0.031606197357177734,0.35356539487838745,1.285125732421875,0.0,0.6832774020587067,0.0,0.3167225979412933,4.0,4.0,1.0,1.0
w32|67|chain-1566210-d2,G0,0,w32,0,1,0,0,0,67,chain-1566210-d2,2.0,6.0,15.0,5.0,0.46875,0.15625,0.0,0.0,0.0,-2.450087785720825,0.06458423286676407,0.9291118383407593,2.138547897338867,0.0,0.9307037254593524,0.9307037254593524,0.0,0.06929627454064757,0.0,0.0,0.0,0.0,0.0,0.0,-5.886693000793457,-3.436605215072632,0.0013829084346070886,1.2218186855316162,0.0,0.6733745213551368,0.0,0.32662547864486324,4.0,4.0,0.0,0.0
w32|67|chain-1670939-d1,G0,0,w32,0,1,0,0,0,67,chain-1670939-d1,1.0,5.0,55.0,11.0,1.71875,0.34375,1.0,1.0,1.0,1.0156145095825195,0.6479020118713379,0.9678808450698853,2.261096954345703,0.3027430209403974,0.5924776327010477,0.8952206536414451,0.5109779749156462,0.1047793463585549,1.0,0.0,1.0,0.0,0.0,-1.0,-4.895702362060547,-5.911316871643066,0.006707299500703812,0.4396471679210663,0.007409904066403072,0.30050611462470345,0.024658080836914634,0.6920839813088935,4.0,4.0,1.0,1.0
w32|67|chain-204733-d3,G0,0,w32,0,1,0,0,0,67,chain-204733-d3,3.0,7.0,22.0,11.0,0.6875,0.34375,0.0,0.3333333333333333,0.0,-4.203670978546143,0.010580730624496937,1.015895128250122,2.74586820602417,0.31114785428144387,0.5290930505125289,0.8402409047939727,0.5880777567954012,0.15975909520602727,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2.8191370964050293,1.3845338821411133,0.029760848730802536,1.2411510944366455,0.1522956954286201,0.525884750734265,0.28959899524749044,0.3218195538371149,4.0,4.0,1.0,0.0
w32|67|chain-309462-d4,G0,0,w32,0,1,0,0,0,67,chain-309462-d4,4.0,8.0,7.0,7.0,0.21875,0.21875,0.0,0.25,0.0,-4.061944007873535,0.010780335403978825,1.1382153034210205,2.8130993843078613,0.2904809347110131,0.5021052101419627,0.7925861448529758,0.5785260316834473,0.20741385514702415,0.0,0.0,0.5,0.25,1.0,1.0,0.7953128814697266,4.857256889343262,0.6062567234039307,1.0777006149291992,0.31165847722053286,0.2962558652361622,1.0519909098579108,0.39208565754330493,4.0,4.0,1.0,0.0
w32|67|chain-414191-d2,G0,0,w32,0,1,0,0,0,67,chain-414191-d2,2.0,6.0,22.0,11.0,0.6875,0.34375,0.0,0.0,1.0,2.6437807083129883,0.8093758821487427,0.7869961857795715,2.325479507446289,0.0,0.9385080730371556,0.9385080730371556,0.0,0.061491926962844445,0.0,0.0,0.5,0.5,0.0,-1.0,-5.0139007568359375,-7.657681465148926,0.004266329575330019,0.8428469896316528,0.1655535143754605,0.5248541626450942,0.31542764858932365,0.3095923229794453,4.0,4.0,1.0,0.0
w32|67|chain-518920-d1,G0,0,w32,0,1,0,0,0,67,chain-518920-d1,1.0,5.0,35.0,5.0,1.09375,0.15625,1.0,1.0,0.0,-0.40249156951904297,0.2592572569847107,1.457918643951416,2.4634275436401367,0.44740802421256376,0.49224559055528516,0.9396536147678489,0.9089122031704912,0.06034638523215108,1.0,0.0,1.0,0.0,0.0,0.0,-4.544776916503906,-4.142285346984863,0.006570780649781227,0.8557988405227661,0.12416006453690898,0.5379752465958171,0.23079140782510932,0.33786468886727394,4.0,4.0,1.0,1.0
w32|67|chain-623649-d1,G+,1,w32,0,1,0,0,0,67,chain-623649-d1,1.0,5.0,33.0,11.0,1.03125,0.34375,0.0,0.0,0.0,-3.8479816913604736,0.019310690462589264,0.43022698163986206,2.50181245803833,0.0,0.952558124465213,0.952558124465213,0.0,0.04744187553478696,1.0,1.0,1.0,1.0,0.0,0.0,-2.261660575866699,1.5863211154937744,0.06755143404006958,1.061157464981079,0.1965389903451653,0.4759939736543757,0.4129022660439697,0.327467036000459,4.0,4.0,1.0,1.0
w32|67|chain-728378-d2,G0,0,w32,0,1,0,0,0,67,chain-728378-d2,2.0,6.0,14.0,7.0,0.4375,0.21875,0.0,0.5,0.0,-0.042916297912597656,0.46170952916145325,0.9446888566017151,2.4168267250061035,0.10827967551085749,0.8266748967816966,0.9349545722925541,0.1309821744102765,0.06504542770744592,0.0,0.0,0.5,0.0,0.0,0.0,-1.8575868606567383,-1.8146705627441406,0.080947145819664,1.0744123458862305,0.15330100213001474,0.4932288080479229,0.3108111278754013,0.35347018982206235,4.0,4.0,1.0,0.0
w32|67|chain-833107-d1,G0,0,w32,0,1,0,0,0,67,chain-833107-d1,1.0,5.0,35.0,7.0,1.09375,0.21875,1.0,1.0,1.0,1.609856128692627,0.7053164839744568,1.0268670320510864,2.4756009578704834,0.1665818374749506,0.7551894425487262,0.9217712800236768,0.22058284728232602,0.07822871997632319,1.0,0.0,1.0,0.0,0.0,-1.0,-5.326751232147217,-6.936607360839844,0.0023742993362247944,1.274113416671753,0.1658092665309141,0.5612623462457467,0.2954220386241893,0.27292838722333923,4.0,4.0,1.0,0.0
w32|67|chain-937836-d1,G0,0,w32,0,1,0,0,0,67,chain-937836-d1,1.0,5.0,20.0,5.0,0.625,0.15625,0.0,0.0,0.0,-1.5188393592834473,0.12506474554538727,1.1491836309432983,2.3227484226226807,0.0,0.9440231258795393,0.9440231258795393,0.0,0.05597687412046071,0.0,0.0,0.0,0.0,0.0,0.0,-5.901699066162109,-4.382859706878662,0.0022544388193637133,0.6744615435600281,0.0,0.7220596773323651,0.0,0.2779403226676349,4.0,4.0,0.0,0.0
w64|17|chain-100004-d1,G0,0,w64,0,0,1,0,0,17,chain-100004-d1,1.0,5.0,22.0,11.0,0.34375,0.171875,0.0,0.0,0.0,-3.9596571922302246,0.012462528422474861,0.8041248321533203,2.9472692012786865,0.0,0.8167245391450706,0.8167245391450706,0.0,0.1832754608549294,0.0,0.0,0.0,0.0,0.0,0.0,-5.116316795349121,-1.1566596031188965,0.0027428539469838142,1.1736425161361694,0.0,0.8244549609821804,0.0,0.1755450390178196,4.0,4.0,0.0,0.0
w64|17|chain-1042565-d1,G0,0,w64,0,0,1,0,0,17,chain-1042565-d1,1.0,5.0,42.0,7.0,0.65625,0.109375,1.0,1.0,1.0,3.176990270614624,0.9376794695854187,0.30567359924316406,2.7377967834472656,0.614343141653535,0.32328345355927013,0.9376265952128051,1.9003234928659984,0.062373404787194886,1.0,0.0,1.0,0.0,1.0,0.0,3.5064263343811035,0.3294360637664795,0.9535272121429443,0.2459850013256073,0.2076897959721009,0.6961937349526579,0.2983218399490827,0.09611646907524118,4.0,4.0,1.0,0.0
w64|17|chain-1147294-d2,G+,1,w64,0,0,1,0,0,17,chain-1147294-d2,2.0,6.0,28.0,7.0,0.4375,0.109375,0.0,0.5,0.0,-4.71066951751709,0.004745237994939089,1.1938986778259277,2.8684821128845215,0.3215053961166632,0.5210818651580666,0.8425872612747298,0.6169959417396663,0.15741273872527017,1.0,1.0,1.0,0.5,0.0,0.0,-4.668691635131836,0.041977882385253906,0.006849215365946293,0.8720123171806335,0.33311990519177925,0.48774346000907787,0.6829817978196555,0.17913663479914285,4.0,4.0,1.0,0.0
w64|17|chain-1252023-d4,G0,0,w64,0,0,1,0,0,17,chain-1252023-d4,4.0,8.0,11.0,11.0,0.171875,0.171875,0.0,0.25,0.0,-7.85259485244751,0.0003725519054569304,0.2058706283569336,2.8736038208007812,0.22108659834884747,0.6694555155527269,0.8905421139015743,0.33024837829039366,0.10945788609842566,0.0,0.0,0.25,0.0,0.0,0.0,-6.728659629821777,1.1239352226257324,0.0011076265946030617,0.324990838766098,0.23851055623143758,0.6135688177807612,0.3887266583952471,0.1479206259878012,4.0,4.0,0.0,0.0
w64|17|chain-1356752-d1,G0,0,w64,0,0,1,0,0,17,chain-1356752-d1,1.0,5.0,35.0,5.0,0.546875,0.078125,1.0,1.0,0.0,-3.982983112335205,0.010565209202468395,0.868750810623169,2.822345733642578,0.36574929441439963,0.4511813455533229,0.8169306399677225,0.8106480864492513,0.18306936003227747,1.0,0.0,1.0,0.0,0.0,0.0,-0.15083694458007812,3.832146167755127,0.2752476632595062,1.6233397722244263,0.1362903872836796,0.6379658115326237,0.21363274460783563,0.22574380118369675,4.0,4.0,1.0,0.0
w64|17|chain-1461481-d2,G0,0,w64,0,0,1,0,0,17,chain-1461481-d2,2.0,6.0,44.0,11.0,0.6875,0.171875,0.0,0.5,0.0,-1.3386216163635254,0.1388649195432663,1.3542888164520264,2.9492316246032715,0.22573837194795487,0.6670508403331041,0.892789212281059,0.3384125441401562,0.10721078771894099,0.0,0.0,0.5,0.0,1.0,1.0,3.1535797119140625,4.492201328277588,0.9287077784538269,0.3459325134754181,0.23883954758639447,0.6442717743949498,0.3707124183900406,0.11688867801865577,4.0,4.0,1.0,0.0
w64|17|chain-1566210-d2,G0,0,w64,0,0,1,0,0,17,chain-1566210-d2,2.0,6.0,15.0,5.0,0.234375,0.078125,0.0,0.0,0.0,-6.079688549041748,0.0019295704551041126,0.4950290620326996,2.6618309020996094,0.0,0.9551428085360385,0.9551428085360385,0.0,0.0448571914639615,0.0,0.0,0.5,0.5,0.0,0.0,-1.9672412872314453,4.112447261810303,0.11696593463420868,0.5910967588424683,0.23978740626989237,0.6387275419570386,0.3754142267533857,0.12148505177306901,4.0,4.0,1.0,0.0
w64|17|chain-1670939-d1,G+,1,w64,0,0,1,0,0,17,chain-1670939-d1,1.0,5.0,55.0,11.0,0.859375,0.171875,0.0,0.0,0.0,-5.702092170715332,0.003111726837232709,0.3274717330932617,2.774728775024414,0.0,0.8456082150132715,0.8456082150132715,0.0,0.15439178498672845,1.0,1.0,1.0,1.0,0.0,0.0,-3.2807891368865967,2.4213030338287354,0.016787126660346985,1.4022176265716553,0.2383610043552835,0.6128767972622953,0.3889215669773043,0.14876219838242122,4.0,4.0,0.0,0.0
w64|17|chain-204733-d3,G0,0,w64,0,0,1,0,0,17,chain-204733-d3,3.0,7.0,22.0,11.0,0.34375,0.171875,0.0,0.3333333333333333,0.0,-2.3920674324035645,0.06500019133090973,0.9173036813735962,2.9392707347869873,0.1994078851712402,0.5872094200967695,0.7866173052680097,0.3395856373325528,0.21338269473199034,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2.20599627494812,0.18607115745544434,0.044135384261608124,1.395324468612671,0.19061288201282878,0.6100611744295614,0.3124488002224722,0.1993259435576098,4.0,4.0,1.0,0.0
w64|17|chain-309462-d4,G0,0,w64,0,0,1,0,0,17,chain-309462-d4,4.0,8.0,7.0,7.0,0.109375,0.109375,0.0,0.0,0.0,-5.1349053382873535,0.002313055330887437,1.194275140762329,2.8639864921569824,0.0,0.8742416975469496,0.8742416975469496,0.0,0.12575830245305042,0.0,0.0,0.25,0.25,0.0,0.0,-4.217267990112305,0.9176373481750488,0.007832023315131664,0.8799642324447632,0.14730981730099302,0.5360191857419352,0.27482191163939956,0.3166709969570718,4.0,4.0,0.0,0.0
w64|17|chain-414191-d2,G0,0,w64,0,0,1,0,0,17,chain-414191-d2,2.0,6.0,22.0,11.0,0.34375,0.171875,0.0,0.5,0.0,-2.8101701736450195,0.056176964193582535,0.2901935279369354,2.6444637775421143,0.5570423587375899,0.39201375470838684,0.9490561134459767,1.4209765653553799,0.050943886554023265,0.0,0.0,0.0,-0.5,0.0,0.0,-7.079998016357422,-4.269827842712402,0.0008160274010151625,0.171741783618927,0.0,0.8916342819219487,0.0,0.10836571807805129,4.0,4.0,0.0,0.0
w64|17|chain-518920-d1,G+,1,w64,0,0,1,0,0,17,chain-518920-d1,1.0,5.0,35.0,5.0,0.546875,0.078125,0.0,0.0,0.0,-6.713461875915527,0.0011961895506829023,0.09887659549713135,2.707942485809326,0.0,0.9399179186339097,0.9399179186339097,0.0,0.06008208136609028,1.0,1.0,1.0,1.0,0.0,0.0,-2.068325996398926,4.645135879516602,0.10822296887636185,0.5354230999946594,0.24030441691500815,0.6416091204345662,0.3745339791183896,0.11808646265042566,4.0,4.0,1.0,1.0
w64|17|chain-623649-d1,G0,0,w64,0,0,1,0,0,17,chain-623649-d1,1.0,5.0,33.0,11.0,0.515625,0.171875,1.0,1.0,0.0,-7.812106132507324,0.0004013353318441659,0.0618613138794899,2.682420015335083,0.5417940667348375,0.398012787827156,0.9398068545619935,1.3612478877691767,0.06019314543800647,1.0,0.0,1.0,0.0,0.0,0.0,-6.390856742858887,1.4212493896484375,0.0015954602276906371,0.24617592990398407,0.17240728794058668,0.6430497903285047,0.2681087693886218,0.18454292173090858,4.0,4.0,0.0,0.0
w64|17|chain-728378-d2,G0,0,w64,0,0,1,0,0,17,chain-728378-d2,2.0,6.0,14.0,7.0,0.21875,0.109375,0.0,0.0,0.0,-4.952811241149902,0.0062878024764359,0.4277940094470978,2.7436110973358154,0.0,0.906773834685282,0.906773834685282,0.0,0.09322616531471795,0.0,0.0,0.5,0.5,0.0,0.0,-2.2955121994018555,2.657299041748047,0.08192484080791473,0.7203761339187622,0.2490078889301799,0.6437124616386646,0.3868309280455652,0.10727964943115553,4.0,4.0,1.0,0.0
w64|17|chain-833107-d1,G0,0,w64,0,0,1,0,0,17,chain-833107-d1,1.0,5.0,35.0,7.0,0.546875,0.109375,1.0,1.0,1.0,2.2440009117126465,0.8743515014648438,0.49804258346557617,2.791309356689453,0.12866795315369473,0.7042154479138389,0.8328834010675337,0.1827110631197589,0.16711659893246633,1.0,0.0,1.0,0.0,0.0,-1.0,-3.0643019676208496,-5.308302879333496,0.028822708874940872,1.2783972024917603,0.1696053364812542,0.6274064349843274,0.2703276967273868,0.20298822853441845,4.0,4.0,0.0,0.0
w64|17|chain-937836-d1,G0,0,w64,0,0,1,0,0,17,chain-937836-d1,1.0,5.0,20.0,5.0,0.3125,0.078125,0.0,0.0,0.0,-6.969078540802002,0.0008666609646752477,0.3286063075065613,2.6077609062194824,0.0,0.9579258170160756,0.9579258170160756,0.0,0.0420741829839244,0.0,0.0,0.0,0.0,0.0,0.0,-5.688554763793945,1.2805237770080566,0.0029171034693717957,0.5821012258529663,0.0,0.9196700935550088,0.0,0.08032990644499116,4.0,4.0,0.0,0.0
w64|29|chain-100004-d1,G0,0,w64,0,0,1,0,0,29,chain-100004-d1,1.0,5.0,22.0,11.0,0.34375,0.171875,1.0,1.0,1.0,6.014623641967773,0.9916664958000183,0.06268489360809326,2.5412957668304443,0.11515635063113194,0.8591294971215726,0.9742858477527045,0.134038408664761,0.025714152247295452,0.0,-1.0,0.0,-1.0,0.0,-1.0,-4.106686115264893,-10.121309757232666,0.015011539682745934,0.44022977352142334,0.0,0.5356083070143106,0.0,0.4643916929856894,4.0,4.0,1.0,1.0
w64|29|chain-1042565-d1,G0,0,w64,0,0,1,0,0,29,chain-1042565-d1,1.0,5.0,42.0,7.0,0.65625,0.109375,1.0,1.0,0.0,-7.169011116027832,0.00032226351322606206,1.304280161857605,2.5875604152679443,0.19611789267037238,0.6927299788533219,0.8888478715236943,0.2831087128566414,0.11115212847630573,1.0,0.0,1.0,0.0,0.0,0.0,-8.276623725891113,-1.1076126098632812,0.00024439519620500505,0.21980735659599304,0.12220359514617485,0.3751930534293506,0.32570857596964004,0.5026033514244745,4.0,4.0,1.0,1.0
w64|29|chain-1147294-d2,G0,0,w64,0,0,1,0,0,29,chain-1147294-d2,2.0,6.0,28.0,7.0,0.4375,0.109375,0.0,0.5,0.0,-6.081966400146484,0.002234125742688775,0.13087058067321777,2.5604305267333984,0.03197467011508692,0.9341233924801067,0.9660980625951936,0.03422960004266017,0.033901937404806404,0.0,0.0,0.5,0.0,0.0,0.0,-5.901147842407227,0.1808185577392578,0.0025302344001829624,0.3466423451900482,0.18338401795328707,0.43622765645418626,0.42038604210447744,0.38038832559252667,4.0,4.0,0.0,0.0
w64|29|chain-1252023-d4,G0,0,w64,0,0,1,0,0,29,chain-1252023-d4,4.0,8.0,11.0,11.0,0.171875,0.171875,0.0,0.25,0.0,-2.4816627502441406,0.05526522547006607,1.0047320127487183,2.770597219467163,0.06491404029793557,0.6906322405525316,0.7555462808504672,0.09399219510227602,0.24445371914953284,0.0,0.0,0.25,0.0,1.0,1.0,1.9351520538330078,4.416814804077148,0.8153573274612427,0.6599507331848145,0.12793503833381692,0.5081808172816835,0.2517510185019495,0.36388414438449956,4.0,4.0,1.0,0.0
w64|29|chain-1356752-d1,G+,1,w64,0,0,1,0,0,29,chain-1356752-d1,1.0,5.0,35.0,5.0,0.546875,0.078125,0.0,0.0,0.0,-4.385308265686035,0.011155679821968079,0.4763256907463074,2.6311938762664795,0.0,0.893986257664892,0.893986257664892,0.0,0.10601374233510796,1.0,1.0,1.0,1.0,0.0,0.0,-1.5617766380310059,2.8235316276550293,0.08330847322940826,1.4316619634628296,0.15133441205686582,0.3859406733225263,0.3921183293640506,0.4627249146206079,4.0,4.0,1.0,0.0
w64|29|chain-1461481-d2,G0,0,w64,0,0,1,0,0,29,chain-1461481-d2,2.0,6.0,44.0,11.0,0.6875,0.171875,0.0,0.5,1.0,5.68922233581543,0.9893690347671509,0.07734894752502441,2.643930196762085,0.1908487183391505,0.7526846788120909,0.9435333971512414,0.2535573311261677,0.056466602848758596,0.0,0.0,0.5,0.0,0.0,-1.0,-0.5273032188415527,-6.216525554656982,0.30955010652542114,1.1614587306976318,0.2075177422672959,0.5352145878384167,0.3877281131394466,0.25726766989428734,4.0,4.0,1.0,1.0
w64|29|chain-1566210-d2,G0,0,w64,0,0,1,0,0,29,chain-1566210-d2,2.0,6.0,15.0,5.0,0.234375,0.078125,0.0,0.0,0.0,-4.051262855529785,0.011440850794315338,1.134287714958191,2.8203349113464355,0.0,0.8208267162663105,0.8208267162663105,0.0,0.17917328373368946,0.0,0.0,0.5,0.5,1.0,1.0,4.059947967529297,8.111210823059082,0.9656800031661987,0.19859547913074493,0.22226751003866504,0.4576779306538352,0.48564174750819944,0.3200545593074997,4.0,4.0,1.0,0.0
w64|29|chain-1670939-d1,G0,0,w64,0,0,1,0,0,29,chain-1670939-d1,1.0,5.0,55.0,11.0,0.859375,0.171875,1.0,1.0,0.0,-4.633875846862793,0.009478256106376648,0.15323412418365479,2.632150650024414,0.3991974294521139,0.533989387443885,0.9331868168959989,0.7475755864044472,0.06681318310400108,1.0,0.0,1.0,0.0,0.0,0.0,-2.528398036956787,2.105477809906006,0.04028861224651337,1.3193485736846924,0.12354622080057356,0.4243753663710874,0.29112486395485265,0.45207841282833905,4.0,4.0,1.0,0.0
w64|29|chain-204733-d3,G0,0,w64,0,0,1,0,0,29,chain-204733-d3,3.0,7.0,22.0,11.0,0.34375,0.171875,0.0,0.6666666666666666,0.0,-3.1166164875030518,0.039886727929115295,0.4685974419116974,2.788891553878784,0.5862795725788601,0.2922748385753948,0.8785544111542549,2.005918728538188,0.12144558884574508,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,1.2210917472839355,4.337708234786987,0.6141695380210876,1.0547300577163696,0.38835671848463704,0.40684717049794045,0.9545518480792851,0.2047961110174225,4.0,4.0,1.0,0.0
w64|29|chain-309462-d4,G0,0,w64,0,0,1,0,0,29,chain-309462-d4,4.0,8.0,7.0,7.0,0.109375,0.109375,0.0,0.25,0.0,-0.6401925086975098,0.2829436957836151,1.1814987659454346,2.8443682193756104,0.21277440719131846,0.6000498868688737,0.8128242940601922,0.3545945293008865,0.1871757059398078,0.0,0.0,0.25,0.0,1.0,1.0,4.703365325927734,5.343557834625244,0.9791233539581299,0.1305357664823532,0.14767967027910345,0.4748806567384656,0.3109827030929923,0.377439672982431,4.0,4.0,1.0,0.0
w64|29|chain-414191-d2,G0,0,w64,0,0,1,0,0,29,chain-414191-d2,2.0,6.0,22.0,11.0,0.34375,0.171875,0.0,0.0,0.0,-6.798595905303955,0.0009572512935847044,0.6254615783691406,2.798865795135498,0.0,0.7987413312257559,0.7987413312257559,0.0,0.20125866877424414,0.0,0.0,0.5,0.5,0.0,0.0,-4.454533576965332,2.344062328338623,0.010036795400083065,0.5348390340805054,0.16085379675833078,0.45564088009361114,0.3530275789241814,0.3835053231480581,4.0,4.0,1.0,1.0
w64|29|chain-518920-d1,G0,0,w64,0,0,1,0,0,29,chain-518920-d1,1.0,5.0,35.0,5.0,0.546875,0.078125,1.0,1.0,1.0,5.324250221252441,0.9882931113243103,0.08233659714460373,2.6048805713653564,0.4278092623896441,0.5438558413407932,0.9716651037304374,0.7866225383089496,0.02833489626956265,1.0,0.0,1.0,0.0,0.0,-1.0,-2.2098894119262695,-7.534139633178711,0.09756007045507431,0.4107171595096588,0.21463740542642595,0.4360332685887651,0.49225006642522123,0.3493293259848089,4.0,4.0,1.0,1.0
w64|29|chain-623649-d1,G0,0,w64,0,0,1,0,0,29,chain-623649-d1,1.0,5.0,33.0,11.0,0.515625,0.171875,1.0,1.0,1.0,5.831164836883545,0.9891068339347839,0.07833263278007507,2.6523597240448,0.47893782193407386,0.474360089208413,0.9532979111424869,1.0096503327952822,0.04670208885751315,0.0,-1.0,0.0,-1.0,0.0,-1.0,-3.2531545162200928,-9.084319353103638,0.029099319130182266,0.8712713122367859,0.0,0.6184369090627583,0.0,0.3815630909372417,4.0,4.0,0.0,0.0
w64|29|chain-728378-d2,G0,0,w64,0,0,1,0,0,29,chain-728378-d2,2.0,6.0,14.0,7.0,0.21875,0.109375,1.0,1.0,0.0,-4.520569801330566,0.010380782186985016,0.25968173146247864,2.595615863800049,0.6421354609260548,0.2709740489166266,0.9131095098426814,2.369730472321456,0.08689049015731865,0.0,-1.0,0.5,-0.5,0.0,0.0,-3.12117862701416,1.3993911743164062,0.03598986193537712,0.7240514159202576,0.17221503263517474,0.46420358102205383,0.37099031475802635,0.36358138634277143,4.0,4.0,1.0,0.0
w64|29|chain-833107-d1,G+,1,w64,0,0,1,0,0,29,chain-833107-d1,1.0,5.0,35.0,7.0,0.546875,0.109375,0.0,0.0,0.0,-3.439276695251465,0.028732024133205414,0.4809374213218689,2.649796962738037,0.0,0.9356386971346637,0.9356386971346637,0.0,0.06436130286533626,1.0,1.0,1.0,1.0,0.0,0.0,-1.5607080459594727,1.8785686492919922,0.1082189604640007,1.1131806373596191,0.06602432245807233,0.4002012523060834,0.16497780073805307,0.5337744252358443,4.0,4.0,1.0,1.0
w64|29|chain-937836-d1,G0,0,w64,0,0,1,0,0,29,chain-937836-d1,1.0,5.0,20.0,5.0,0.3125,0.078125,1.0,1.0,0.0,-4.762229919433594,0.008163766004145145,0.2515628933906555,2.6482419967651367,0.24311257448429657,0.6878767978904516,0.9309893723747482,0.3534245888651323,0.06901062762525179,1.0,0.0,1.0,0.0,0.0,0.0,-1.154527187347412,3.6077027320861816,0.13288386166095734,1.2602155208587646,0.19220983757881363,0.44446485003131553,0.43245227955657495,0.36332531238987087,4.0,4.0,1.0,0.0
