dataset,profile,geometry,layer,n,residual_divergence_mean,residual_divergence_sd
musique,last_12,whole_parent,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_12,whole_parent,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_12,whole_parent,16,16,0.003501657396554947,0.0018493554791329627
musique,last_12,whole_parent,17,16,0.009386532008647919,0.005287866493516603
musique,last_12,whole_parent,18,16,0.011546507477760315,0.006693071837115384
musique,last_12,whole_parent,19,16,0.01457398384809494,0.007626249593919911
musique,last_12,whole_parent,20,16,0.022991452366113663,0.013499724668326966
musique,last_12,whole_parent,21,16,0.02575574442744255,0.01456733751274626
musique,last_12,whole_parent,22,16,0.028214022517204285,0.0168178483890681
musique,last_12,whole_parent,23,16,0.025793038308620453,0.01485809262026591
musique,last_12,whole_parent,24,16,0.022808130830526352,0.01261617072666704
musique,last_12,whole_parent,25,16,0.01794801652431488,0.010398907290073629
musique,last_12,whole_parent,26,16,0.01949116587638855,0.01156243838260546
musique,last_12,whole_parent,27,16,0.04233958572149277,0.017679629558697684
musique,last_14,exact_core,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_14,exact_core,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_14,exact_core,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_14,exact_core,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_14,exact_core,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_14,exact_core,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_14,exact_core,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_14,exact_core,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_14,exact_core,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_14,exact_core,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_14,exact_core,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_14,exact_core,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_14,exact_core,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_14,exact_core,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_14,exact_core,14,16,0.002439025789499283,0.0016929800441046231
musique,last_14,exact_core,15,16,0.00488024577498436,0.003490207027218566
musique,last_14,exact_core,16,16,0.006856083869934082,0.004643532103650586
musique,last_14,exact_core,17,16,0.010779444128274918,0.006977463168424496
musique,last_14,exact_core,18,16,0.01225607842206955,0.007764278225543841
musique,last_14,exact_core,19,16,0.0134490467607975,0.008189673128425614
musique,last_14,exact_core,20,16,0.022410988807678223,0.015853578555590993
musique,last_14,exact_core,21,16,0.0241115540266037,0.014906142123536928
musique,last_14,exact_core,22,16,0.027219772338867188,0.01750817803124372
musique,last_14,exact_core,23,16,0.025135353207588196,0.016150933262195567
musique,last_14,exact_core,24,16,0.02179156243801117,0.013045832646194003
musique,last_14,exact_core,25,16,0.016962934285402298,0.010839637661214702
musique,last_14,exact_core,26,16,0.018212925642728806,0.011867306086307178
musique,last_14,exact_core,27,16,0.039206452667713165,0.018269508849429288
musique,last_14,expanded_window,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_14,expanded_window,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_14,expanded_window,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_14,expanded_window,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_14,expanded_window,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_14,expanded_window,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_14,expanded_window,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_14,expanded_window,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_14,expanded_window,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_14,expanded_window,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_14,expanded_window,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_14,expanded_window,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_14,expanded_window,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_14,expanded_window,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_14,expanded_window,14,16,0.0025347284972667694,0.0016619653359861034
musique,last_14,expanded_window,15,16,0.005103643983602524,0.003461417003930075
musique,last_14,expanded_window,16,16,0.0072762444615364075,0.00462834908635229
musique,last_14,expanded_window,17,16,0.011373370885848999,0.006997933439957164
musique,last_14,expanded_window,18,16,0.012840330600738525,0.007728454843921543
musique,last_14,expanded_window,19,16,0.013964783400297165,0.008169238994228861
musique,last_14,expanded_window,20,16,0.022921167314052582,0.015651940508729645
musique,last_14,expanded_window,21,16,0.024761192500591278,0.014760196784139135
musique,last_14,expanded_window,22,16,0.028016801923513412,0.017854674809957748
musique,last_14,expanded_window,23,16,0.025925923138856888,0.016258506294818783
musique,last_14,expanded_window,24,16,0.02265440672636032,0.013412962100531254
musique,last_14,expanded_window,25,16,0.017698731273412704,0.011282398384927296
musique,last_14,expanded_window,26,16,0.01901337504386902,0.012417877118566364
musique,last_14,expanded_window,27,16,0.04069492220878601,0.01825891087186214
musique,last_14,full_selected_record,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_14,full_selected_record,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_14,full_selected_record,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_14,full_selected_record,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_14,full_selected_record,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_14,full_selected_record,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_14,full_selected_record,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_14,full_selected_record,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_14,full_selected_record,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_14,full_selected_record,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_14,full_selected_record,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_14,full_selected_record,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_14,full_selected_record,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_14,full_selected_record,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_14,full_selected_record,14,16,0.0031114816665649414,0.0018303702911920822
musique,last_14,full_selected_record,15,16,0.006334755569696426,0.003754976267112357
musique,last_14,full_selected_record,16,16,0.009195193648338318,0.005009895227490869
musique,last_14,full_selected_record,17,16,0.01422857865691185,0.007578559508530819
musique,last_14,full_selected_record,18,16,0.015784908086061478,0.008262757764328839
musique,last_14,full_selected_record,19,16,0.01687353104352951,0.00835574480950966
musique,last_14,full_selected_record,20,16,0.024205759167671204,0.014141255781540947
musique,last_14,full_selected_record,21,16,0.025816045701503754,0.013598980547020306
musique,last_14,full_selected_record,22,16,0.02811252325773239,0.01585873902158152
musique,last_14,full_selected_record,23,16,0.026153549551963806,0.014251014632851139
musique,last_14,full_selected_record,24,16,0.02294265106320381,0.011519693828978569
musique,last_14,full_selected_record,25,16,0.017840664833784103,0.009314885006599112
musique,last_14,full_selected_record,26,16,0.01909012719988823,0.010277147365606509
musique,last_14,full_selected_record,27,16,0.04246162995696068,0.015732037748771015
musique,last_14,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_14,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_14,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_14,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_14,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_14,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_14,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_14,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_14,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_14,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_14,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_14,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_14,whole_parent,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_14,whole_parent,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_14,whole_parent,14,16,0.0031114816665649414,0.0018303702911920822
musique,last_14,whole_parent,15,16,0.006334755569696426,0.003754976267112357
musique,last_14,whole_parent,16,16,0.009195193648338318,0.005009895227490869
musique,last_14,whole_parent,17,16,0.01422857865691185,0.007578559508530819
musique,last_14,whole_parent,18,16,0.015784908086061478,0.008262757764328839
musique,last_14,whole_parent,19,16,0.01687353104352951,0.00835574480950966
musique,last_14,whole_parent,20,16,0.024205759167671204,0.014141255781540947
musique,last_14,whole_parent,21,16,0.025816045701503754,0.013598980547020306
musique,last_14,whole_parent,22,16,0.02811252325773239,0.01585873902158152
musique,last_14,whole_parent,23,16,0.026153549551963806,0.014251014632851139
musique,last_14,whole_parent,24,16,0.02294265106320381,0.011519693828978569
musique,last_14,whole_parent,25,16,0.017840664833784103,0.009314885006599112
musique,last_14,whole_parent,26,16,0.01909012719988823,0.010277147365606509
musique,last_14,whole_parent,27,16,0.04246162995696068,0.015732037748771015
musique,last_16,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_16,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_16,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_16,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_16,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_16,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_16,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_16,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_16,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_16,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_16,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_16,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_16,whole_parent,12,16,0.002532701939344406,0.0012367997826030215
musique,last_16,whole_parent,13,16,0.005324952304363251,0.0022865576307876632
musique,last_16,whole_parent,14,16,0.007230829447507858,0.0033342155181198523
musique,last_16,whole_parent,15,16,0.01023559644818306,0.004555969783838921
musique,last_16,whole_parent,16,16,0.013152997940778732,0.005828786910361123
musique,last_16,whole_parent,17,16,0.01735294982790947,0.007562544835791124
musique,last_16,whole_parent,18,16,0.018222175538539886,0.00819002503732482
musique,last_16,whole_parent,19,16,0.01943623647093773,0.008643785670223132
musique,last_16,whole_parent,20,16,0.025374669581651688,0.013974637232196024
musique,last_16,whole_parent,21,16,0.026556100696325302,0.013748253976315053
musique,last_16,whole_parent,22,16,0.02791230008006096,0.01579945217102416
musique,last_16,whole_parent,23,16,0.025955714285373688,0.014104643809562603
musique,last_16,whole_parent,24,16,0.022579248994588852,0.011114448665801349
musique,last_16,whole_parent,25,16,0.017277594655752182,0.008591881128856576
musique,last_16,whole_parent,26,16,0.018401414155960083,0.009312833217264296
musique,last_16,whole_parent,27,16,0.04088137671351433,0.014950496940436776
musique,last_20,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_20,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_20,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_20,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_20,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_20,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_20,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_20,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_20,whole_parent,8,16,0.005010046064853668,0.0024046225331905216
musique,last_20,whole_parent,9,16,0.012729313224554062,0.0071666874502997364
musique,last_20,whole_parent,10,16,0.011641830205917358,0.006305421354018457
musique,last_20,whole_parent,11,16,0.01727701723575592,0.007852022522318803
musique,last_20,whole_parent,12,16,0.01793034002184868,0.008504087871122135
musique,last_20,whole_parent,13,16,0.022596575319767,0.010280874771465514
musique,last_20,whole_parent,14,16,0.024847999215126038,0.010726861719723877
musique,last_20,whole_parent,15,16,0.029886089265346527,0.013490329290507792
musique,last_20,whole_parent,16,16,0.03292363882064819,0.014182859932597916
musique,last_20,whole_parent,17,16,0.03557721525430679,0.013306893503406997
musique,last_20,whole_parent,18,16,0.034519489854574203,0.012261266362596418
musique,last_20,whole_parent,19,16,0.03653406724333763,0.012722432242312764
musique,last_20,whole_parent,20,16,0.04041937738656998,0.014498961156803401
musique,last_20,whole_parent,21,16,0.04350306838750839,0.015102392055337671
musique,last_20,whole_parent,22,16,0.04476555064320564,0.01936236525687371
musique,last_20,whole_parent,23,16,0.04142877086997032,0.018055737872194937
musique,last_20,whole_parent,24,16,0.03484315052628517,0.013313209301904853
musique,last_20,whole_parent,25,16,0.025864873081445694,0.010130877313179859
musique,last_20,whole_parent,26,16,0.026105016469955444,0.011072764547680178
musique,last_20,whole_parent,27,16,0.05479943007230759,0.014797195681985788
musique,last_24,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_24,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_24,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_24,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_24,whole_parent,4,16,0.005553159862756729,0.0022634354210315853
musique,last_24,whole_parent,5,16,0.010509535670280457,0.00434192606096581
musique,last_24,whole_parent,6,16,0.014131210744380951,0.004938483805456487
musique,last_24,whole_parent,7,16,0.0164736807346344,0.007550068793881549
musique,last_24,whole_parent,8,16,0.021376196295022964,0.008507098774866021
musique,last_24,whole_parent,9,16,0.02790536731481552,0.01190379652532297
musique,last_24,whole_parent,10,16,0.02393711358308792,0.010695271470761727
musique,last_24,whole_parent,11,16,0.030586905777454376,0.01258012522540972
musique,last_24,whole_parent,12,16,0.03129790350794792,0.013436328190636228
musique,last_24,whole_parent,13,16,0.03717797249555588,0.01607956505449335
musique,last_24,whole_parent,14,16,0.038994789123535156,0.015903440734517056
musique,last_24,whole_parent,15,16,0.046592433005571365,0.018771147042906992
musique,last_24,whole_parent,16,16,0.05102231726050377,0.02146203772127714
musique,last_24,whole_parent,17,16,0.05352289602160454,0.01898006845397411
musique,last_24,whole_parent,18,16,0.051244691014289856,0.016376793697244697
musique,last_24,whole_parent,19,16,0.05555567145347595,0.018590238477591003
musique,last_24,whole_parent,20,16,0.0594097264111042,0.019182433228051562
musique,last_24,whole_parent,21,16,0.06414763629436493,0.023945766339128417
musique,last_24,whole_parent,22,16,0.06478594616055489,0.02785190306602217
musique,last_24,whole_parent,23,16,0.06024402007460594,0.025621282121074063
musique,last_24,whole_parent,24,16,0.0487874299287796,0.017388909532390827
musique,last_24,whole_parent,25,16,0.03452382981777191,0.011169618759243338
musique,last_24,whole_parent,26,16,0.033799946308135986,0.01081145403882572
musique,last_24,whole_parent,27,16,0.07369846850633621,0.019781095591972827
musique,last_4,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_4,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_4,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_4,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_4,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_4,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_4,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_4,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_4,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_4,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_4,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_4,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_4,whole_parent,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_4,whole_parent,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_4,whole_parent,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_4,whole_parent,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_4,whole_parent,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_4,whole_parent,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_4,whole_parent,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_4,whole_parent,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_4,whole_parent,20,16,6.332993507385254e-08,9.764240996600059e-08
musique,last_4,whole_parent,21,16,1.043081283569336e-07,1.219712610821791e-07
musique,last_4,whole_parent,22,16,1.0803341865539551e-07,1.1194481850651443e-07
musique,last_4,whole_parent,23,16,8.568167686462402e-08,1.0317103880737892e-07
musique,last_4,whole_parent,24,16,0.0020644888281822205,0.0009971944152543416
musique,last_4,whole_parent,25,16,0.0031943954527378082,0.0015546206269960662
musique,last_4,whole_parent,26,16,0.004549089819192886,0.0019376794971426685
musique,last_4,whole_parent,27,16,0.01236845925450325,0.006028665366298449
musique,last_8,exact_core,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_8,exact_core,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_8,exact_core,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_8,exact_core,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_8,exact_core,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_8,exact_core,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_8,exact_core,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_8,exact_core,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_8,exact_core,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_8,exact_core,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_8,exact_core,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_8,exact_core,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_8,exact_core,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_8,exact_core,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_8,exact_core,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_8,exact_core,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_8,exact_core,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_8,exact_core,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_8,exact_core,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_8,exact_core,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_8,exact_core,20,16,0.011556904762983322,0.008132854340722931
musique,last_8,exact_core,21,16,0.014097623527050018,0.00904130301334153
musique,last_8,exact_core,22,16,0.018781393766403198,0.01319708150786114
musique,last_8,exact_core,23,16,0.01769862323999405,0.012200478519707339
musique,last_8,exact_core,24,16,0.01635695993900299,0.011424859230321745
musique,last_8,exact_core,25,16,0.013513762503862381,0.009837671506002527
musique,last_8,exact_core,26,16,0.015091348439455032,0.010976503464464374
musique,last_8,exact_core,27,16,0.031068697571754456,0.016357892250745153
musique,last_8,expanded_window,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_8,expanded_window,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_8,expanded_window,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_8,expanded_window,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_8,expanded_window,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_8,expanded_window,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_8,expanded_window,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_8,expanded_window,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_8,expanded_window,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_8,expanded_window,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_8,expanded_window,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_8,expanded_window,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_8,expanded_window,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_8,expanded_window,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_8,expanded_window,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_8,expanded_window,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_8,expanded_window,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_8,expanded_window,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_8,expanded_window,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_8,expanded_window,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_8,expanded_window,20,16,0.011897321790456772,0.00830531336012242
musique,last_8,expanded_window,21,16,0.014499679207801819,0.009153490682991084
musique,last_8,expanded_window,22,16,0.01948099210858345,0.013869684351323488
musique,last_8,expanded_window,23,16,0.01832146942615509,0.012726406171160474
musique,last_8,expanded_window,24,16,0.016955692321062088,0.01198772418975956
musique,last_8,expanded_window,25,16,0.014012835919857025,0.010349955157498822
musique,last_8,expanded_window,26,16,0.015653755515813828,0.011537513217190142
musique,last_8,expanded_window,27,16,0.03210388496518135,0.01684698436103989
musique,last_8,full_selected_record,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_8,full_selected_record,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_8,full_selected_record,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_8,full_selected_record,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_8,full_selected_record,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_8,full_selected_record,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_8,full_selected_record,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_8,full_selected_record,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_8,full_selected_record,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_8,full_selected_record,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_8,full_selected_record,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_8,full_selected_record,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_8,full_selected_record,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_8,full_selected_record,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_8,full_selected_record,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_8,full_selected_record,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_8,full_selected_record,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_8,full_selected_record,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_8,full_selected_record,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_8,full_selected_record,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_8,full_selected_record,20,16,0.011966656893491745,0.007552937729559803
musique,last_8,full_selected_record,21,16,0.01476479321718216,0.008417436741973436
musique,last_8,full_selected_record,22,16,0.01958373188972473,0.012908367199234608
musique,last_8,full_selected_record,23,16,0.01850537583231926,0.011923461851759801
musique,last_8,full_selected_record,24,16,0.017226148396730423,0.011295448651050711
musique,last_8,full_selected_record,25,16,0.014244358986616135,0.009568039958268252
musique,last_8,full_selected_record,26,16,0.015893101692199707,0.010550555076500736
musique,last_8,full_selected_record,27,16,0.03333106264472008,0.015537160510893317
musique,last_8,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,last_8,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,last_8,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,last_8,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,last_8,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,last_8,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,last_8,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,last_8,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,last_8,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,last_8,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,last_8,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,last_8,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,last_8,whole_parent,12,16,7.82310962677002e-08,1.004447695815024e-07
musique,last_8,whole_parent,13,16,1.1920928955078125e-07,1.5341684432308377e-07
musique,last_8,whole_parent,14,16,1.0058283805847168e-07,1.3773502072197311e-07
musique,last_8,whole_parent,15,16,7.450580596923828e-08,9.30577218293905e-08
musique,last_8,whole_parent,16,16,8.568167686462402e-08,1.1536376600863056e-07
musique,last_8,whole_parent,17,16,9.685754776000977e-08,9.628272044152085e-08
musique,last_8,whole_parent,18,16,1.1920928955078125e-07,9.424321830774485e-08
musique,last_8,whole_parent,19,16,1.1175870895385742e-07,1.0078958614519747e-07
musique,last_8,whole_parent,20,16,0.011966656893491745,0.007552937729559803
musique,last_8,whole_parent,21,16,0.01476479321718216,0.008417436741973436
musique,last_8,whole_parent,22,16,0.01958373188972473,0.012908367199234608
musique,last_8,whole_parent,23,16,0.01850537583231926,0.011923461851759801
musique,last_8,whole_parent,24,16,0.017226148396730423,0.011295448651050711
musique,last_8,whole_parent,25,16,0.014244358986616135,0.009568039958268252
musique,last_8,whole_parent,26,16,0.015893101692199707,0.010550555076500736
musique,last_8,whole_parent,27,16,0.03333106264472008,0.015537160510893317
musique,middle_4,whole_parent,0,16,5.960464477539063e-08,1.0323827311807139e-07
musique,middle_4,whole_parent,1,16,6.705522537231445e-08,1.0078958614519747e-07
musique,middle_4,whole_parent,2,16,1.043081283569336e-07,8.560065398421926e-08
musique,middle_4,whole_parent,3,16,1.2665987014770508e-07,1.3472990185041073e-07
musique,middle_4,whole_parent,4,16,8.940696716308594e-08,9.8843121241194e-08
musique,middle_4,whole_parent,5,16,9.685754776000977e-08,1.2082811251451713e-07
musique,middle_4,whole_parent,6,16,1.341104507446289e-07,1.1827430029502171e-07
musique,middle_4,whole_parent,7,16,5.587935447692871e-08,7.441261543124235e-08
musique,middle_4,whole_parent,8,16,1.4528632164001465e-07,1.3155075597025138e-07
musique,middle_4,whole_parent,9,16,1.1175870895385742e-07,1.1126089485785424e-07
musique,middle_4,whole_parent,10,16,7.078051567077637e-08,8.486796729188053e-08
musique,middle_4,whole_parent,11,16,1.1920928955078125e-07,1.228781230931777e-07
musique,middle_4,whole_parent,12,16,0.002532701939344406,0.0012367997826030215
musique,middle_4,whole_parent,13,16,0.005324952304363251,0.0022865576307876632
musique,middle_4,whole_parent,14,16,0.007230829447507858,0.0033342155181198523
musique,middle_4,whole_parent,15,16,0.01023559644818306,0.004555969783838921
musique,middle_4,whole_parent,16,16,0.010370910167694092,0.004729046189787023
musique,middle_4,whole_parent,17,16,0.010396324098110199,0.0051008209766723765
musique,middle_4,whole_parent,18,16,0.0095820352435112,0.00482181999448234
