git_sha,dataset,model_tier,seed,tokenizer_fingerprint,stage,setting,example_id,split_count,encoding_block_references,encoding_context_tokens,routing_chunk_tokens,materialization_budget,k_storage_mode,position_policy,requested_distance,original_logical_distance,effective_distance,distance_over_training_context,distance_over_model_operation_limit,oracle_mode,loss,token_accuracy,sa_full_loss,sa_tail_loss,rcb,retrieval_key_rmse_vs_exact,memory_attention_mass,memory_last_query_attention_mass,memory_attention_entropy,memory_attention_max_weight,retrieval_logit_rmse_vs_exact,retrieval_attention_l1_vs_exact,retrieval_top_token_agreement_vs_exact,recall_at_k,routing_mrr,retrieved_physical_kv_tokens,maximum_native_operation,model_operation_limit,native_limit_violations
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,fixed_1024,1024,75.0,1024.0,4.0,4.0,native_oracle,3.6751646995544434,0.0,0.04318453433612982,2.206472871825099,-0.6789163526088825,0.802728533744812,0.8753674626350403,0.7324236333370209,3.531208872795105,0.9839372038841248,6.02277398109436,1.7285591959953308,0.0,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,fixed_1024,1024,94.0,1024.0,4.0,4.0,native_oracle,3.552175521850586,0.0,0.04318453433612982,2.206472871825099,-0.6220634700908652,0.8690481781959534,0.8464314043521881,0.6907258331775665,3.3458945751190186,0.9877127408981323,6.497599363327026,1.6369369626045227,0.125,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,fixed_1024,1024,102.0,1024.0,4.0,4.0,native_oracle,3.6803061962127686,0.0,0.04318453433612982,2.206472871825099,-0.6812930568924609,1.0336931347846985,0.8376299142837524,0.6874832808971405,3.2317265272140503,0.9866288900375366,7.313146591186523,1.7899187803268433,0.125,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,fixed_2048,2048,97.0,2048.0,8.0,8.0,native_oracle,2.845078468322754,0.0,0.04318453433612982,2.206472871825099,-0.2952013309695528,0.7314902245998383,0.824700653553009,0.690414160490036,3.044363498687744,0.8763888478279114,4.672530174255371,1.185198187828064,0.375,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,fixed_2048,2048,101.0,2048.0,8.0,8.0,native_oracle,0.041471198201179504,1.0,0.04318453433612982,2.206472871825099,1.000792005441558,0.5258340835571289,0.8475882112979889,0.7184860408306122,3.25287127494812,0.9876082539558411,3.250374674797058,1.116134762763977,0.375,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,fixed_2048,2048,84.0,2048.0,8.0,8.0,native_oracle,2.3501744270324707,0.0,0.04318453433612982,2.206472871825099,-0.06642737018319661,0.7907662689685822,0.8314344882965088,0.6992444097995758,3.1117055416107178,0.9090151190757751,5.397017240524292,1.160407543182373,0.375,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,fixed_2048,2048,85.0,2048.0,8.0,8.0,native_oracle,0.0387364998459816,1.0,0.04318453433612982,2.206472871825099,1.0020561449960532,0.7671686410903931,0.8335491716861725,0.6945037543773651,3.1428260803222656,0.9858123064041138,4.1195491552352905,1.6078609228134155,0.125,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,fixed_2048,2048,94.0,2048.0,8.0,8.0,native_oracle,0.038609426468610764,1.0,0.04318453433612982,2.206472871825099,1.0021148858375621,0.6252432763576508,0.7780347466468811,0.6307644546031952,2.839167833328247,0.9859369397163391,3.4939444065093994,1.2496240735054016,0.25,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,fixed_2048,2048,94.0,2048.0,8.0,8.0,native_oracle,0.03866046667098999,1.0,0.04318453433612982,2.206472871825099,1.0020912920329386,0.6270772814750671,0.8754466772079468,0.7566490471363068,3.46746826171875,0.9854599833488464,3.8703635931015015,1.4536977410316467,0.125,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,fixed_2048,2048,86.0,2048.0,8.0,8.0,native_oracle,0.038984064012765884,1.0,0.04318453433612982,2.206472871825099,1.0019417061750722,0.7183691561222076,0.7691300213336945,0.6215688288211823,2.789547562599182,0.9878491759300232,4.140223503112793,1.451621651649475,0.375,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,fixed_2048,2048,99.0,2048.0,8.0,8.0,native_oracle,3.0381674766540527,0.0,0.04318453433612982,2.206472871825099,-0.38445850717909424,0.5914811491966248,0.8490916192531586,0.712774246931076,3.234120726585388,0.9513756036758423,3.941931366920471,1.2703288793563843,0.25,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,fixed_2048,2048,74.0,2048.0,8.0,8.0,native_oracle,0.03930068016052246,1.0,0.04318453433612982,2.206472871825099,1.0017953474385737,0.7874091267585754,0.8226440250873566,0.7073408663272858,3.0167155265808105,0.9863789081573486,4.493266463279724,1.6364834308624268,0.125,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,fixed_2048,2048,75.0,2048.0,8.0,8.0,native_oracle,2.7331321239471436,0.0,0.04318453433612982,2.206472871825099,-0.2434531000769702,0.7298257648944855,0.8787380158901215,0.7598398327827454,3.491811752319336,0.8741980791091919,4.547757029533386,1.1519029587507248,0.375,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,fixed_2048,2048,94.0,2048.0,8.0,8.0,native_oracle,3.1103570461273193,0.0,0.04318453433612982,2.206472871825099,-0.4178288019392742,0.6462568640708923,0.8544587194919586,0.7155572175979614,3.3081799745559692,0.9486260414123535,4.3609702587127686,1.0123698711395264,0.375,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,fixed_2048,2048,102.0,2048.0,8.0,8.0,native_oracle,2.710808038711548,0.0,0.04318453433612982,2.206472871825099,-0.23313358563743491,0.6339720189571381,0.8416568040847778,0.7109861969947815,3.182955026626587,0.9514331221580505,4.1946104764938354,1.0963399112224579,0.375,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,fixed_4096,4096,97.0,4096.0,16.0,16.0,native_oracle,3.676508903503418,0.0,0.04318453433612982,2.206472871825099,-0.6795377232905804,0.9840956330299377,0.8212257027626038,0.6923243999481201,3.094515085220337,0.9869503378868103,6.906268119812012,1.6077497601509094,0.125,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,fixed_4096,4096,101.0,4096.0,16.0,16.0,native_oracle,0.04039030522108078,1.0,0.04318453433612982,2.206472871825099,1.0012916581976734,0.8213110864162445,0.8444826602935791,0.7225621044635773,3.269378662109375,0.9878038167953491,4.998968124389648,1.7778270244598389,0.0,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,fixed_4096,4096,84.0,4096.0,16.0,16.0,native_oracle,3.094876766204834,0.0,0.04318453433612982,2.206472871825099,-0.4106728996703913,0.9203311800956726,0.8338614404201508,0.7099911272525787,3.165269374847412,0.9857908487319946,6.43794047832489,1.8235397934913635,0.0,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,fixed_4096,4096,85.0,4096.0,16.0,16.0,native_oracle,0.03884968161582947,1.0,0.04318453433612982,2.206472871825099,1.0020038256783337,0.8607334196567535,0.8343470692634583,0.6998335719108582,3.164565920829773,0.9859893321990967,5.2225483655929565,1.702519178390503,0.125,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,fixed_4096,4096,94.0,4096.0,16.0,16.0,native_oracle,0.03871367871761322,1.0,0.04318453433612982,2.206472871825099,1.0020666942732683,0.8644254207611084,0.7806131541728973,0.6506133377552032,2.8443409204483032,0.9850214123725891,5.814546346664429,1.5415399074554443,0.125,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,fixed_4096,4096,94.0,4096.0,16.0,16.0,native_oracle,0.039223771542310715,1.0,0.04318453433612982,2.206472871825099,1.0018308991571676,0.8743114769458771,0.8734749555587769,0.7457256317138672,3.4948582649230957,0.9846234917640686,5.802008152008057,1.6989758014678955,0.125,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,fixed_4096,4096,86.0,4096.0,16.0,16.0,native_oracle,0.03895585983991623,1.0,0.04318453433612982,2.206472871825099,1.0019547438142813,0.8263991177082062,0.7678496241569519,0.6262620687484741,2.792288899421692,0.9875727891921997,5.848040461540222,1.6443347930908203,0.0,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,fixed_4096,4096,99.0,4096.0,16.0,16.0,native_oracle,3.7253835201263428,0.0,0.04318453433612982,2.206472871825099,-0.7021304659111299,0.8553005456924438,0.8458762168884277,0.7077935934066772,3.3117620944976807,0.9872918128967285,6.109464526176453,1.6454107761383057,0.25,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,fixed_4096,4096,74.0,4096.0,16.0,16.0,native_oracle,0.03885805234313011,1.0,0.04318453433612982,2.206472871825099,1.0019999562323816,0.8673935532569885,0.8113113641738892,0.6729955077171326,3.0620774030685425,0.985331654548645,5.360811948776245,1.562082827091217,0.25,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,fixed_4096,4096,75.0,4096.0,16.0,16.0,native_oracle,3.6453235149383545,0.0,0.04318453433612982,2.206472871825099,-0.6651219896019026,0.821417897939682,0.8771971762180328,0.7516776025295258,3.5438133478164673,0.9832187294960022,5.724658131599426,1.7743889689445496,0.0,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,fixed_4096,4096,94.0,4096.0,16.0,16.0,native_oracle,3.454435348510742,0.0,0.04318453433612982,2.206472871825099,-0.5768821728749354,0.8863010704517365,0.8550535142421722,0.7295349538326263,3.3634196519851685,0.9858075380325317,6.189297199249268,1.7214074730873108,0.0,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,21,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,fixed_4096,4096,102.0,4096.0,16.0,16.0,native_oracle,3.4730420112609863,0.0,0.04318453433612982,2.206472871825099,-0.5854832744607933,0.8981367647647858,0.8424728512763977,0.7072227001190186,3.2415542602539062,0.9827105402946472,5.919870138168335,1.8547425270080566,0.0,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,local,,97.0,1.0,0.00390625,0.00390625,native_oracle,0.10090548545122147,1.0,0.03837143940230211,0.8286052793264389,0.9208664032219595,0.8273836672306061,0.8489399254322052,0.7919096350669861,3.1004421710968018,0.40770044922828674,5.589702486991882,0.8638622164726257,0.5,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,local,,101.0,1.0,0.00390625,0.00390625,native_oracle,0.03841764107346535,1.0,0.03837143940230211,0.8286052793264389,0.999941534177823,0.7023930549621582,0.871112585067749,0.8110912144184113,3.196891188621521,0.992478609085083,4.461080074310303,1.2831071019172668,0.25,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,local,,84.0,1.0,0.00390625,0.00390625,native_oracle,0.09108692407608032,1.0,0.03837143940230211,0.8286052793264389,0.9332912841611049,0.7328588366508484,0.865234375,0.8534383177757263,3.063907265663147,0.9460228681564331,5.110412001609802,0.8851785063743591,0.5,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,local,,85.0,1.0,0.00390625,0.00390625,native_oracle,0.03869464248418808,1.0,0.03837143940230211,0.8286052793264389,0.9995910032378302,0.8139284551143646,0.8584802150726318,0.8036302626132965,3.0933938026428223,0.9739570021629333,5.653853058815002,1.372162103652954,0.25,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.036679208278656006,1.0,0.03837143940230211,0.8286052793264389,1.0021414308501502,0.8382156491279602,0.8036448955535889,0.7296236753463745,2.7862073183059692,0.9522970914840698,5.974419951438904,1.1174370050430298,0.375,1.0,1.0,16.0,102,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1802.00396-06be47e2f50b902b05ebf1ff1c66051925f5c247,5,4,121,35.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.05706287547945976,1.0,0.03837143940230211,0.8286052793264389,0.9763469556315736,0.8112236261367798,0.9011576175689697,0.8657509684562683,3.398966431617737,0.881016194820404,5.148401975631714,1.2046445608139038,0.25,1.0,1.0,35.0,121,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.07555-c598028815066089cc1e131b96d6966d2610467a,5,4,93,15.0,160,pre_position_deferred,local,,86.0,1.0,0.00390625,0.00390625,native_oracle,0.03750109672546387,1.0,0.03837143940230211,0.8286052793264389,1.0011013735844594,0.8959529995918274,0.7916079759597778,0.7139185965061188,2.726376533508301,0.9784191846847534,5.439323544502258,1.3020155429840088,0.25,1.0,1.0,15.0,93,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2001.02885-96b07373756d7854bccc3c12e8d41454ab8741f5,5,4,119,28.0,160,pre_position_deferred,local,,99.0,1.0,0.00390625,0.00390625,native_oracle,0.05305460840463638,1.0,0.03837143940230211,0.8286052793264389,0.9814192100356727,0.8410913050174713,0.8761596083641052,0.837918609380722,3.257087826728821,0.6116697788238525,5.377262115478516,0.7493878453969955,0.5,1.0,1.0,28.0,119,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1907.09369-fd2c6c26fd0ab3c10aae4f2550c5391576a77491,5,4,87,21.0,160,pre_position_deferred,local,,74.0,1.0,0.00390625,0.00390625,native_oracle,0.0446147657930851,1.0,0.03837143940230211,0.8286052793264389,0.9920993937802229,0.7460552453994751,0.8407981693744659,0.7757656574249268,2.9925087690353394,0.87037193775177,4.274894118309021,1.141932487487793,0.25,1.0,1.0,21.0,87,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1604.08504-dac087e1328e65ca08f66d8b5307d6624bf3943f,5,4,104,37.0,160,pre_position_deferred,local,,75.0,1.0,0.00390625,0.00390625,native_oracle,0.040825504809617996,1.0,0.03837143940230211,0.8286052793264389,0.996894507317541,0.6830224096775055,0.9069629609584808,0.89180126786232,3.4483962059020996,0.8943780660629272,4.11795973777771,0.7517120540142059,0.5,1.0,1.0,37.0,104,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1911.00841-3c3807f226ba72fc41f59f0338f12a49a0c35605,5,4,116,30.0,160,pre_position_deferred,local,,94.0,1.0,0.00390625,0.00390625,native_oracle,0.046323418617248535,1.0,0.03837143940230211,0.8286052793264389,0.9899371821185109,0.829623281955719,0.8859259486198425,0.8625439405441284,3.266623616218567,0.8108745217323303,4.94766902923584,0.6143722832202911,0.625,1.0,1.0,30.0,116,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1912.13337-e97186c51d4af490dba6faaf833d269c8256426c,5,4,120,26.0,160,pre_position_deferred,local,,102.0,1.0,0.00390625,0.00390625,native_oracle,0.04304741322994232,1.0,0.03837143940230211,0.8286052793264389,0.9940827972792343,0.6977923810482025,0.8742233216762543,0.8483567535877228,3.112308621406555,0.9959527254104614,4.812790155410767,0.6869361698627472,0.5,1.0,1.0,26.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1612.06685-8d4ac4afbf5b14f412171729ceb5e822afcfa3f4,5,4,111,22.0,160,pre_position_deferred,exact,,97.0,97.0,0.37890625,0.37890625,native_oracle,0.039112579077482224,1.0,0.03837143940230211,0.8286052793264389,0.9990621261230078,0.0,0.8649323582649231,0.8626189529895782,2.832057476043701,0.998553454875946,0.0,0.0,1.0,1.0,1.0,22.0,111,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1608.01884-1dc2da5078a7e5ea82ccd1c90d81999a922bc9bf,5,4,120,27.0,160,pre_position_deferred,exact,,101.0,101.0,0.39453125,0.39453125,native_oracle,0.036770790815353394,1.0,0.03837143940230211,0.8286052793264389,1.002025537892812,0.0,0.8787959218025208,0.8384836316108704,3.152401328086853,0.9978442192077637,0.0,0.0,1.0,1.0,1.0,27.0,120,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-1810.12085-c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,5,4,100,24.0,160,pre_position_deferred,exact,,84.0,84.0,0.328125,0.328125,native_oracle,0.039466287940740585,1.0,0.03837143940230211,0.8286052793264389,0.9986145258743367,0.0,0.8783178925514221,0.9005783796310425,2.814527153968811,0.9997884631156921,0.0,0.0,1.0,1.0,1.0,24.0,100,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2003.03014-0682bf049f96fa603d50f0fdad0b79a5c55f6c97,5,4,101,24.0,160,pre_position_deferred,exact,,85.0,85.0,0.33203125,0.33203125,native_oracle,0.03885151818394661,1.0,0.03837143940230211,0.8286052793264389,0.9993924851640237,0.0,0.8596360683441162,0.7953331470489502,3.04946768283844,0.9999178647994995,0.0,0.0,1.0,1.0,1.0,24.0,101,256,0
03c9566ebbd7b746ecbba1f4bdae41e9cbdc67b6,qasper,tiny,42,159c244d41cb091a96129b99f7c6faf24b860939cd651566efd6601fa6bdb24d,distance,split5_block4_oracle,qasper-2004.04721-664b3eadc12c8dde309e8bbd59e9af961a433cde,5,4,102,16.0,160,pre_position_deferred,exact,,94.0,94.0,0.3671875,0.3671875,native_oracle,0.037159211933612823,1.0,0.03837143940230211,0.8286052793264389,1.0015340110831064,0.0,0.8216602802276611,0.7925093173980713,2.7121782302856445,0.9999796152114868,0.0,0.0,1.0,1.0,1.0,16.0,102,256,0
