dataset,example_id,partition,seed,scale,facet_count,mean_score,score_std,scale_max
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,11,1,13,-0.2592991888523102,0.13628177344799042,0.0633402019739151
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,11,2,12,-0.29165512323379517,0.13644316792488098,0.05451050400733948
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,11,4,10,-0.3169541656970978,0.13650646805763245,-0.05068147927522659
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,11,8,6,-0.33640581369400024,0.14136649668216705,-0.07850217819213867
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,23,global,1,0.2928020656108856,0.23184502124786377,0.5744855403900146
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,23,1,13,0.0075345151126384735,0.183832585811615,0.31599563360214233
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,23,2,12,0.0034833732061088085,0.18823254108428955,0.33478763699531555
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,23,4,10,0.006367456633597612,0.1903611421585083,0.3023117184638977
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,23,8,6,0.004470687359571457,0.19801010191440582,0.273340106010437
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,37,global,1,-0.44608166813850403,0.1469103991985321,-0.2280488908290863
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,37,1,13,-0.31148314476013184,0.12646998465061188,-0.024404965341091156
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,37,2,12,-0.33496832847595215,0.12353632599115372,-0.06133057922124863
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,37,4,10,-0.35275304317474365,0.1189652755856514,-0.09788616001605988
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,37,8,6,-0.36539244651794434,0.12014146894216537,-0.12482089549303055
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,53,global,1,-0.06147986650466919,0.18632739782333374,0.20731814205646515
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,53,1,13,-0.1523064374923706,0.1588682234287262,0.22741277515888214
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,53,2,12,-0.17514416575431824,0.15325914323329926,0.16108711063861847
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,53,4,10,-0.18586565554141998,0.15456239879131317,0.15034329891204834
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,53,8,6,-0.193272665143013,0.15959402918815613,0.107305608689785
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,71,global,1,-0.23031064867973328,0.22338072955608368,0.10532195121049881
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,71,1,13,0.04950468987226486,0.1313510537147522,0.3298533260822296
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,71,2,12,0.05728673189878464,0.12830519676208496,0.3006121516227722
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,71,4,10,0.0634448230266571,0.125558003783226,0.3189032971858978
2wikimultihopqa,00310dc8094611ebbdaeac1f6bf848b6,test,71,8,6,0.06008373573422432,0.1251421570777893,0.24467816948890686
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,11,global,1,-0.24122688174247742,0.127681702375412,0.022269370034337044
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,11,1,12,-0.0863003209233284,0.10127781331539154,0.22126170992851257
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,11,2,11,-0.09482710808515549,0.09504012763500214,0.2292933166027069
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,11,4,9,-0.10534906387329102,0.09105928242206573,0.1901855170726776
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,11,8,5,-0.11287231743335724,0.08861374855041504,0.10626829415559769
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,23,global,1,0.04338666424155235,0.12820038199424744,0.2561150789260864
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,23,1,12,0.0754660815000534,0.13796034455299377,0.4493003785610199
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,23,2,11,0.08286134153604507,0.13749980926513672,0.4414892792701721
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,23,4,9,0.07762065529823303,0.12636055052280426,0.4423960745334625
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,23,8,5,0.0826239287853241,0.1202242374420166,0.38546398282051086
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,37,global,1,-0.5867632031440735,0.08001676201820374,-0.40021011233329773
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,37,1,12,-0.2520335018634796,0.14842267334461212,0.07357364892959595
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,37,2,11,-0.26423969864845276,0.1237451583147049,0.016692280769348145
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,37,4,9,-0.2624429166316986,0.10697142779827118,-0.025827141478657722
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,37,8,5,-0.26958781480789185,0.06671397387981415,-0.08962774276733398
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,53,global,1,-0.21996919810771942,0.13986362516880035,0.1448848843574524
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,53,1,12,-0.16014142334461212,0.11100809276103973,0.22983318567276
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,53,2,11,-0.1799299716949463,0.11222802847623825,0.23486937582492828
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,53,4,9,-0.2007313221693039,0.10573373734951019,0.22297488152980804
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,53,8,5,-0.2194916009902954,0.09979158639907837,0.10636775940656662
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,71,global,1,-0.3344281017780304,0.130470871925354,-0.08551416546106339
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,71,1,12,-0.05280115827918053,0.13485001027584076,0.29467734694480896
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,71,2,11,-0.06565244495868683,0.13174274563789368,0.3081321120262146
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,71,4,9,-0.09203564375638962,0.10377852618694305,0.21275003254413605
2wikimultihopqa,003285a80bde11eba7f7acde48001122,test,71,8,5,-0.10314922779798508,0.09325187653303146,0.12838517129421234
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,11,global,1,-0.01478064339607954,0.2689892053604126,0.40289631485939026
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,11,1,14,-0.11153969168663025,0.15002889931201935,0.3356204032897949
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,11,2,13,-0.11924711614847183,0.15759365260601044,0.2539293169975281
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,11,4,11,-0.13397039473056793,0.15395857393741608,0.11822393536567688
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,11,8,7,-0.14552095532417297,0.1542191058397293,0.08391033858060837
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,23,global,1,0.20042608678340912,0.2740364968776703,0.5394035577774048
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,23,1,14,0.12799909710884094,0.17578844726085663,0.39414092898368835
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,23,2,13,0.138864204287529,0.1804075390100479,0.40734779834747314
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,23,4,11,0.13064377009868622,0.16953551769256592,0.3612644374370575
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,23,8,7,0.13553133606910706,0.1630779206752777,0.329770028591156
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,37,global,1,-0.4453798234462738,0.15989337861537933,-0.18783265352249146
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,37,1,14,-0.25055843591690063,0.12351832538843155,-0.018188022077083588
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,37,2,13,-0.2732565402984619,0.12731987237930298,-0.032896172255277634
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,37,4,11,-0.29450127482414246,0.12379913032054901,-0.0752534568309784
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,37,8,7,-0.3041536808013916,0.12124747782945633,-0.07872997224330902
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,53,global,1,0.16333651542663574,0.22219178080558777,0.44333040714263916
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,53,1,14,-0.02164853736758232,0.16273877024650574,0.2718377709388733
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,53,2,13,-0.023084551095962524,0.16812828183174133,0.3149820864200592
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,53,4,11,-0.03393266350030899,0.1635061502456665,0.19550247490406036
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,53,8,7,-0.03866107761859894,0.16567498445510864,0.1624482125043869
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,71,global,1,-0.190138578414917,0.16811510920524597,0.06538015604019165
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,71,1,14,-0.0008249030797742307,0.1794758290052414,0.359876424074173
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,71,2,13,-0.012177369557321072,0.1872827261686325,0.3587040305137634
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,71,4,11,-0.03198839724063873,0.1648942232131958,0.32047778367996216
2wikimultihopqa,003f41f80bde11eba7f7acde48001122,validation,71,8,7,-0.0595712885260582,0.0983448401093483,0.10106232017278671
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,11,global,1,-0.2693977355957031,0.15068089962005615,-0.023678388446569443
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,11,1,15,-0.11014248430728912,0.12046793848276138,0.20610621571540833
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,11,2,14,-0.12086599320173264,0.1199500560760498,0.20402243733406067
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,11,4,12,-0.13441775739192963,0.11732827126979828,0.16130408644676208
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,11,8,8,-0.1456885039806366,0.11399679630994797,0.1004173532128334
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,23,global,1,-0.027215341106057167,0.15872375667095184,0.19498379528522491
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,23,1,15,0.13124427199363708,0.1335214376449585,0.42052996158599854
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,23,2,14,0.14207370579242706,0.1289992779493332,0.39295393228530884
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,23,4,12,0.14006395637989044,0.12634769082069397,0.36298877000808716
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,23,8,8,0.1384458839893341,0.12508012354373932,0.3318363428115845
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,37,global,1,-0.5631993412971497,0.09556213021278381,-0.3615835905075073
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,37,1,15,-0.2832145094871521,0.08865717798471451,-0.053778596222400665
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,37,2,14,-0.30263638496398926,0.08685312420129776,-0.08055789768695831
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,37,4,12,-0.31239965558052063,0.08589968085289001,-0.08982415497303009
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,37,8,8,-0.3206028342247009,0.0845927819609642,-0.11481128633022308
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,53,global,1,-0.02947930432856083,0.17264772951602936,0.21809682250022888
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,53,1,15,0.03603561967611313,0.14173445105552673,0.40650904178619385
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,53,2,14,0.0349835529923439,0.13373830914497375,0.30058589577674866
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,53,4,12,0.03457431122660637,0.13036485016345978,0.29000192880630493
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,53,8,8,0.028377993032336235,0.1271681934595108,0.232528954744339
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,71,global,1,-0.30467820167541504,0.13176707923412323,-0.06158306077122688
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,71,1,15,0.008623971603810787,0.13608822226524353,0.34794437885284424
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,71,2,14,0.0001587920996826142,0.12212177366018295,0.3303980529308319
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,71,4,12,-0.008530932478606701,0.11347631365060806,0.25593817234039307
2wikimultihopqa,004430780bde11eba7f7acde48001122,validation,71,8,8,-0.01647930219769478,0.1093941405415535,0.19008317589759827
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,11,global,1,-0.36342519521713257,0.12569665908813477,-0.14381375908851624
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,11,1,14,-0.14695674180984497,0.11386793106794357,0.1837126910686493
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,11,2,13,-0.15904183685779572,0.10997238010168076,0.09009042382240295
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,11,4,11,-0.16670627892017365,0.1047925055027008,0.07142417132854462
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,11,8,7,-0.18619531393051147,0.10348012298345566,-0.00996338576078415
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,23,global,1,-0.13861601054668427,0.15794877707958221,0.06786421686410904
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,23,1,14,0.09985199570655823,0.16261129081249237,0.42843127250671387
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,23,2,13,0.11489164084196091,0.15848737955093384,0.44642120599746704
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,23,4,11,0.1447269320487976,0.13905417919158936,0.42124417424201965
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,23,8,7,0.14516213536262512,0.13789156079292297,0.3559149205684662
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,global,1,-0.6128220558166504,0.08534490317106247,-0.47607162594795227
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,1,14,-0.2781738340854645,0.12073902785778046,0.04018298536539078
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,2,13,-0.2998233139514923,0.09692471474409103,-0.10212520509958267
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,4,11,-0.3086252212524414,0.0796266421675682,-0.17388050258159637
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,37,8,7,-0.3210221529006958,0.074379101395607,-0.19322140514850616
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,global,1,-0.1274152398109436,0.15843483805656433,0.07982908189296722
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,1,14,-0.03544082120060921,0.11793868988752365,0.21838617324829102
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,2,13,-0.0342424139380455,0.12099562585353851,0.20234434306621552
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,4,11,-0.024566590785980225,0.1231658011674881,0.18555019795894623
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,53,8,7,-0.01575780101120472,0.12300018221139908,0.1658283919095993
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,global,1,-0.34780481457710266,0.11280010640621185,-0.18840248882770538
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,1,14,-0.020388558506965637,0.15717343986034393,0.2401600331068039
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,2,13,-0.03797030821442604,0.15267623960971832,0.24968278408050537
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,4,11,-0.050924308598041534,0.1305156946182251,0.22096002101898193
2wikimultihopqa,0051fad20bde11eba7f7acde48001122,validation,71,8,7,-0.07680301368236542,0.09394223988056183,0.09008203446865082
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,global,1,-0.08048668503761292,0.3041744530200958,0.4493700861930847
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,1,12,-0.1965092122554779,0.24160975217819214,0.44369229674339294
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,2,11,-0.21112725138664246,0.254410982131958,0.4390599727630615
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,4,9,-0.21888843178749084,0.2651926279067993,0.4166243374347687
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,11,8,5,-0.22969083487987518,0.27804285287857056,0.35053834319114685
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,global,1,0.1205214262008667,0.37000909447669983,0.5296623706817627
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,1,12,0.04780210182070732,0.23513023555278778,0.5245612859725952
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,2,11,0.051361821591854095,0.24725733697414398,0.5075268149375916
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,4,9,0.05502496287226677,0.2583219110965729,0.49849098920822144
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,23,8,5,0.06466924399137497,0.2689274251461029,0.4354895055294037
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,global,1,-0.48756781220436096,0.1960899829864502,-0.24020379781723022
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,1,12,-0.35261982679367065,0.148759126663208,-0.054949305951595306
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,2,11,-0.3699585497379303,0.14694920182228088,-0.09420758485794067
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,4,9,-0.37783077359199524,0.14065325260162354,-0.13909874856472015
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,37,8,5,-0.38548675179481506,0.13577565550804138,-0.17017358541488647
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,global,1,0.045366860926151276,0.2956959903240204,0.5066289305686951
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,1,12,-0.0936349630355835,0.19940702617168427,0.3425007462501526
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,2,11,-0.10148394852876663,0.2111014872789383,0.325038880109787
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,4,9,-0.10790809243917465,0.2151671051979065,0.3352365493774414
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,53,8,5,-0.11229556798934937,0.21868404746055603,0.27048641443252563
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,global,1,-0.23452483117580414,0.24917630851268768,0.10643073916435242
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,1,12,-0.0258040614426136,0.21133284270763397,0.4090490937232971
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,2,11,-0.02950158715248108,0.214216947555542,0.4240899980068207
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,4,9,-0.024282734841108322,0.19930781424045563,0.42587023973464966
2wikimultihopqa,005238da0bde11eba7f7acde48001122,test,71,8,5,-0.02893061377108097,0.1890183389186859,0.27943897247314453
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,global,1,-0.38910114765167236,0.12440790981054306,-0.1137838065624237
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,1,14,-0.09614880383014679,0.11129637807607651,0.2354607880115509
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,2,13,-0.11143623292446136,0.10676299780607224,0.21646402776241302
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,4,11,-0.1233496218919754,0.1037612184882164,0.18743717670440674
2wikimultihopqa,0056b9ff08e711ebbda5ac1f6bf848b6,test,11,8,7,-0.13228975236415863,0.10061859339475632,0.1253339648246765
