dataset,example_id,partition,seed,root_mode,R_root,K,H,B,correct_root_present,oracle_node_recall,complete_graph,conditional_complete_graph,visited_count,nodes_expanded,search_comparisons,search_seconds
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004744399979244918
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.00594430003548041
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004601199994795024
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004442800011020154
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,10,10,60,0.006815000029746443
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.00491289998171851
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004353899974375963
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004993800015654415
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004702099948190153
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004471799999009818
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004927899979520589
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004479800001718104
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.003411300014704466
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0032176999957300723
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0051170000224374235
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004647699999623001
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004268899967428297
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.005266299995128065
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004963900020811707
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.004810100013855845
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.001555900031235069
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0014632000238634646
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0012200999772176147
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,6,2,10,0.0017303999629803002
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.0018927999772131443
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0013834999990649521
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.001711999997496605
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,6,2,10,0.001541699981316924
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0011749000404961407
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,6,2,10,0.0014987000031396747
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.001380499976221472
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0011737000313587487
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,6,2,10,0.0014884999836795032
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,6,2,10,0.001910500053782016
2wikimultihopqa,010d6cab08c711ebbd91ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,6,2,10,0.0014667999930679798
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,5,2,8,0.0016537000192329288
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,5,2,8,0.0013544000103138387
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,5,2,8,0.0010169000015594065
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,5,2,8,0.0013486999669112265
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,5,2,8,0.001288799976464361
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,5,2,8,0.0010031999554485083
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,5,2,8,0.0013631999609060585
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,5,2,8,0.0013290999922901392
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,5,2,8,0.0010032000136561692
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,5,2,8,0.002073099953122437
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,5,2,8,0.0015351000474765897
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,5,2,8,0.0010446000378578901
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,5,2,8,0.001380199973937124
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,5,2,8,0.0012904999894089997
2wikimultihopqa,0120a36108d611ebbd98ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,5,2,8,0.0010056999744847417
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004576900042593479
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.0049715000204741955
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004480100004002452
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.0046669000294059515
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004426799947395921
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0050892000435851514
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004623899993021041
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0044998000375926495
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004824600007850677
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,8,8,48,0.004743499972391874
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004330600029788911
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004456200054846704
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005223300016950816
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004480700008571148
2wikimultihopqa,01245b60088411ebbd6dac1f6bf848b6,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004204600001685321
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.005098499997984618
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.004018399980850518
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,2,12,0.0014246999635361135
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.003941900038626045
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.0039919999544508755
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,2,12,0.001909899991005659
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.002373899973463267
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,2,12,0.0018127000075764954
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,8,2,12,0.0014066000003367662
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,3,18,0.0021740999654866755
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.001602899981662631
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,2,12,0.0013870999682694674
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.004665800021030009
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,2,12,0.0012935999548062682
2wikimultihopqa,016c84f508ab11ebbd81ac1f6bf848b6,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,2,12,0.0011041999678127468
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.0031644999980926514
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.002486199955455959
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0026680000009946525
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.0028565999818965793
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.004502199997659773
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004359100013971329
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004010199976619333
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.004854800004977733
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,7,7,42,0.0037485999637283385
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.004013400000985712
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.003743800043594092
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.005178500025067478
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.0041454999591223896
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004524399992078543
2wikimultihopqa,01a204d20bb011ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004187899990938604
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.006000900000799447
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.004965499974787235
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.004792200052179396
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.006039900006726384
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005188400042243302
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.004782999982126057
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.004676899989135563
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0032401999924331903
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.003088700002990663
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.003294800000730902
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0044932999880984426
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005805300024803728
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005165099981240928
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0059849999961443245
2wikimultihopqa,024207d40bb011ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.005048000020906329
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.004011700046248734
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,7,42,0.0038890999858267605
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.005487599992193282
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0046931999968364835
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.0044800000032410026
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.005516999983228743
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004759700037539005
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004323399974964559
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.006282999995164573
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,7,7,42,0.00409659999422729
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,7,7,42,0.0038136999937705696
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,9,9,54,0.004890100040938705
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005160200002137572
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,8,8,48,0.004490499966777861
2wikimultihopqa,024761e80bb011ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.004862500005401671
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0072898000362329185
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0038437999901361763
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.004122900019865483
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.006091699993703514
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.004635400022380054
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.004068800015375018
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0035269000218249857
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005706799973268062
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,37,bounded_contextual_facets,4,6,4,16,0,1.0,1,,11,11,66,0.005906200036406517
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.006035900034476072
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005337500013411045
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.0052890999941155314
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005949000013060868
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.0056585000129416585
2wikimultihopqa,0290cd840baf11ebab90acde48001122,validation,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.0053817000007256866
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.004925900022499263
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004075600008945912
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.003040499985218048
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.0025162999518215656
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,7,7,42,0.002454600005876273
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.0049641000223346055
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004861599998548627
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.004899899999145418
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.0062907999963499606
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.004868099989835173
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004607499984558672
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.00607020000461489
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,1,1.0,1,1,7,7,42,0.002756900037638843
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.002936699951533228
2wikimultihopqa,0360770a0baf11ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,9,9,54,0.003056199988350272
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.003371699946001172
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,11,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005632300046272576
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,11,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005503499996848404
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.0045733999577350914
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,23,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.007518299971707165
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,23,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005820400023367256
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,37,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.006581900001037866
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,37,bounded_contextual_facets,2,6,4,16,0,1.0,1,,10,10,60,0.006389199988916516
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,37,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,11,11,66,0.004599599982611835
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,53,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.005904700024984777
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,53,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.005230800015851855
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,53,bounded_contextual_facets,4,6,4,16,0,1.0,1,,10,10,60,0.005391300015617162
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,71,bounded_contextual_facets,1,6,4,16,0,1.0,1,,9,9,54,0.0059210999752394855
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,71,bounded_contextual_facets,2,6,4,16,0,1.0,1,,9,9,54,0.0052343999850563705
2wikimultihopqa,036c82480baf11ebab90acde48001122,test,71,bounded_contextual_facets,4,6,4,16,0,1.0,1,,11,11,66,0.006086900015361607
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,11,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005546600033994764
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,11,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.004695100011304021
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,11,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.004205300007015467
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,23,bounded_contextual_facets,1,6,4,16,0,1.0,1,,8,8,48,0.005257399985566735
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,23,bounded_contextual_facets,2,6,4,16,1,1.0,1,1,8,8,48,0.0032002999796532094
2wikimultihopqa,03e971d208d911ebbd9cac1f6bf848b6,test,23,bounded_contextual_facets,4,6,4,16,1,1.0,1,1,8,8,48,0.002707200008444488
